17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	86	0	3	3	0	0	2	0	3	1	2	2	5	0	0	0	4	0	1	0	0	3	2	1	3	1	2	6	5	6	8	6	4	0	0	0	1	0	1	0	3	1	3	0	1	3					
		0.59%	0.00%	0.63%	1.18%	0.00%	0.00%	0.50%	0.00%	0.76%	0.30%	1.36%	1.30%	0.74%	0.00%	0.00%	0.00%	0.70%	0.00%	0.67%	0.00%	0.00%	0.68%	2.17%	0.81%	1.15%	0.17%	2.35%	1.29%	0.41%	0.97%	0.87%	0.61%	1.56%	0.00%	0.00%	0.00%	0.79%	0.00%	0.50%	0.00%	0.65%	0.34%	0.84%	0.00%	0.19%	0.66%					
19	Жириновский Владимир Вольфович	1404	15	44	24	43	13	27	8	38	19	6	16	50	0	2	5	39	23	10	7	14	38	3	8	11	72	11	59	140	81	113	125	14	17	2	2	11	5	31	33	46	57	31	5	52	34					
		9.69%	11.03%	9.21%	9.45%	9.95%	7.88%	6.75%	4.85%	9.64%	5.72%	4.08%	10.39%	7.37%	0.00%	2.78%	6.76%	6.78%	16.91%	6.71%	9.59%	8.59%	8.62%	3.26%	6.50%	4.21%	11.94%	12.94%	12.69%	11.61%	13.09%	12.30%	12.64%	5.45%	8.99%	1.65%	2.67%	8.66%	8.47%	15.50%	10.82%	9.89%	19.39%	8.71%	2.10%	10.12%	7.51%					
20	Зюганов Геннадий Андреевич	3880	21	156	65	99	36	123	52	88	40	25	78	295	30	16	27	130	29	29	15	54	124	20	34	82	127	11	125	351	192	242	293	87	32	32	23	30	15	21	44	144	80	61	27	82	193					
		26.77%	15.44%	32.64%	25.59%	22.92%	21.82%	30.75%	31.52%	22.34%	12.05%	17.01%	50.65%	43.51%	50.00%	22.22%	36.49%	22.61%	21.32%	19.46%	20.55%	33.13%	28.12%	21.74%	27.64%	31.42%	21.06%	12.94%	26.88%	29.10%	31.02%	26.33%	29.63%	33.85%	16.93%	26.45%	30.67%	23.62%	25.42%	10.50%	14.43%	30.97%	27.21%	17.13%	11.34%	15.95%	42.60%					
21	Медведев Дмитрий Анатольевич	9000	100	272	158	290	115	245	102	259	269	113	57	323	30	54	42	393	84	108	51	95	265	67	80	164	387	61	272	701	339	545	556	149	137	87	49	85	39	144	228	270	155	255	205	379	221					
		62.10%	73.53%	56.90%	62.20%	67.13%	69.70%	61.25%	61.82%	65.74%	81.02%	76.87%	37.01%	47.64%	50.00%	75.00%	56.76%	68.35%	61.76%	72.48%	69.86%	58.28%	60.09%	72.83%	65.04%	62.84%	64.18%	71.76%	58.49%	58.13%	54.77%	59.30%	56.22%	57.98%	72.49%	71.90%	65.33%	66.93%	66.10%	72.00%	74.75%	58.06%	52.72%	71.63%	86.13%	73.74%	48.79%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
