Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Пустошкинская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408					
		0.22%	0.44%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	1.96%	0.48%					
23	6.Политическая партия «Партия социальной справедливости»	8	2	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0					
		0.14%	0.15%	0.15%	0.00%	0.79%	0.63%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	552	129	137	39	7	4	31	23	11	6	6	22	26	8	9	37	13	3	41					
		9.47%	9.53%	10.16%	10.74%	5.56%	2.52%	9.51%	10.36%	5.16%	5.26%	7.69%	13.58%	10.57%	6.61%	5.17%	13.07%	5.65%	2.94%	19.71%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	795	188	181	34	13	23	50	27	21	30	18	36	22	20	20	46	27	15	24					
		13.64%	13.90%	13.42%	9.37%	10.32%	14.47%	15.34%	12.16%	9.86%	26.32%	23.08%	22.22%	8.94%	16.53%	11.49%	16.25%	11.74%	14.71%	11.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	10	11	3	0	1	3	0	3	0	1	1	0	0	0	1	1	0	4					
		0.67%	0.74%	0.82%	0.83%	0.00%	0.63%	0.92%	0.00%	1.41%	0.00%	1.28%	0.62%	0.00%	0.00%	0.00%	0.35%	0.43%	0.00%	1.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3056	688	661	193	88	82	191	136	119	46	39	76	150	58	114	131	132	52	100					
		52.43%	50.85%	48.99%	53.17%	69.84%	51.57%	58.59%	61.26%	55.87%	40.35%	50.00%	46.91%	60.98%	47.93%	65.52%	46.29%	57.39%	50.98%	48.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	13	13	4	0	4	0	0	0	0	0	0	0	0	1	1	0	1	1					
		0.65%	0.96%	0.96%	1.10%	0.00%	2.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.35%	0.00%	0.98%	0.48%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
