Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Пустошкинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403					
		12.01%	11.10%	12.99%	8.01%	14.55%	8.52%	15.18%	5.97%	17.71%	7.89%	7.22%	12.16%	13.85%	19.13%	9.90%	13.13%	14.73%	14.22%	13.59%	12.79%	15.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	32	8	3	4	4	1	0	2	2	2	1	0	0	1	1	0	1	1	1	0	0					
		0.69%	0.98%	1.08%	0.87%	0.67%	0.37%	0.00%	1.49%	0.74%	1.05%	0.56%	0.00%	0.00%	0.87%	0.50%	0.00%	0.78%	0.47%	0.49%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1263	257	82	129	166	56	20	38	80	34	57	12	18	27	54	36	25	46	68	20	38					
		27.10%	31.34%	29.60%	27.92%	27.76%	20.74%	17.86%	28.36%	29.52%	17.89%	31.67%	16.22%	27.69%	23.48%	26.73%	36.36%	19.38%	21.80%	33.01%	23.26%	23.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	273	60	23	42	40	12	6	11	11	8	9	0	4	7	12	3	5	4	6	4	6					
		5.86%	7.32%	8.30%	9.09%	6.69%	4.44%	5.36%	8.21%	4.06%	4.21%	5.00%	0.00%	6.15%	6.09%	5.94%	3.03%	3.88%	1.90%	2.91%	4.65%	3.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1504	214	75	134	157	124	52	45	84	76	60	40	21	29	72	23	57	76	68	43	54					
		32.27%	26.10%	27.08%	29.00%	26.25%	45.93%	46.43%	33.58%	30.99%	40.00%	33.33%	54.05%	32.31%	25.22%	35.64%	23.23%	44.19%	36.02%	33.01%	50.00%	33.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	3	2	0	4	2	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0					
		0.34%	0.37%	0.72%	0.00%	0.67%	0.74%	0.00%	0.00%	0.37%	0.53%	0.56%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
