7	Число избирательных бюллетеней в переносных ящиках для голосования	1898	70	112	10	12	16	11	81	24	23	52	28	15	28	17	12	5	16	18	14	10	12	15	34	41	50	22	23	86	4	17	63	55	47	0	0	20	34	15	33	19	19	12	15	11	24	2	32	8	20	10	21	180	21	48	37	109	16	121	0	28					
8	Число бюллетеней в стационарных ящиках для голосования	72385	1304	1087	914	1095	1629	1092	1021	1312	1503	1420	1700	1001	1306	1164	764	1051	893	1419	1133	1268	832	1165	1449	1661	824	1246	1292	766	988	1046	1686	866	1669	452	452	1450	1036	1345	1974	904	1002	1885	1056	992	545	1282	1751	3013	2194	1447	1464	508	775	1350	1551	689	1494	1212	481	515					
9	Число недействительных избирательных бюллетеней	1577	27	29	28	25	36	23	23	43	26	27	17	17	43	25	31	16	12	32	27	33	11	19	35	26	13	22	36	35	38	30	24	37	58	7	5	38	26	24	53	15	16	51	21	22	12	34	27	59	42	23	25	13	17	30	6	19	29	33	1	5					
10	Число действительных избирательных бюллетеней	72706	1347	1170	896	1082	1609	1080	1079	1293	1500	1445	1711	999	1291	1156	745	1040	897	1405	1120	1245	833	1161	1448	1676	861	1246	1279	817	954	1033	1725	884	1658	445	447	1432	1044	1336	1954	908	1005	1846	1050	981	557	1250	1756	2962	2172	1434	1460	675	779	1368	1582	779	1481	1300	480	538					
11	Число полученных открепительных  удостоверений	2300	40	30	30	30	40	30	30	40	40	55	45	30	45	35	20	20	40	50	40	50	30	80	50	60	30	40	45	30	35	35	40	30	70	0	0	40	35	40	50	40	30	50	30	45	20	20	40	60	40	35	40	40	40	40	105	50	50	45	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2007	36	30	22	30	40	30	26	39	38	42	43	28	44	35	15	10	30	49	31	40	24	80	49	36	24	35	38	16	28	31	32	29	67	0	0	37	35	38	50	33	30	47	28	39	9	18	32	50	40	29	35	40	28	32	105	18	47	40	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	4595	26	64	37	36	45	13	51	40	13	48	26	25	94	47	49	406	23	40	19	54	19	89	55	21	79	23	30	6	33	10	49	151	14	22	16	99	30	13	270	25	97	458	22	29	143	76	77	290	215	54	168	84	148	77	119	10	109	163	22	24					
14	Число неиспользованных открепительных удостоверений	293	4	0	8	0	0	0	4	1	2	13	2	2	1	0	5	10	10	1	9	10	6	0	1	24	6	5	7	14	7	4	8	1	3	0	0	3	0	2	0	7	0	3	2	6	11	2	8	10	0	6	5	0	12	8	0	32	3	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	495	12	3	2	2	6	2	4	12	15	6	7	6	8	5	7	3	6	18	10	8	14	9	14	3	3	4	7	3	7	13	5	14	8	0	0	9	5	14	13	7	8	37	11	8	3	1	10	3	14	4	10	32	8	10	16	6	3	17	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																			
18	Богданов Андрей Владимирович	1447	23	18	31	23	28	23	11	24	25	30	23	34	39	23	19	29	14	21	33	42	12	26	23	46	15	27	24	27	15	20	36	18	3	11	13	27	25	17	44	16	20	30	22	18	17	16	32	59	42	21	24	19	23	26	39	16	28	27	3	7					
		1.95%	1.67%	1.50%	3.35%	2.08%	1.70%	2.09%	0.99%	1.80%	1.64%	2.04%	1.33%	3.35%	2.92%	1.95%	2.45%	2.75%	1.54%	1.46%	2.88%	3.29%	1.42%	2.20%	1.55%	2.70%	1.72%	2.13%	1.83%	3.17%	1.51%	1.88%	2.06%	1.95%	0.17%	2.43%	2.88%	1.84%	2.34%	1.25%	2.19%	1.73%	1.96%	1.58%	2.05%	1.79%	2.99%	1.25%	1.79%	1.95%	1.90%	1.44%	1.62%	2.76%	2.89%	1.86%	2.46%	2.01%	1.85%	2.03%	0.62%	1.29%					
19	Жириновский Владимир Вольфович	4947	61	59	76	63	112	59	56	90	89	82	114	56	83	100	39	77	42	87	83	137	69	84	73	121	41	56	53	43	51	57	71	56	90	29	44	83	64	72	131	85	75	180	73	72	52	108	157	288	184	107	102	41	53	81	110	51	158	83	16	18					
		6.66%	4.44%	4.92%	8.23%	5.69%	6.81%	5.35%	5.08%	6.74%	5.83%	5.57%	6.60%	5.51%	6.22%	8.47%	5.03%	7.29%	4.62%	6.05%	7.24%	10.72%	8.18%	7.12%	4.92%	7.11%	4.69%	4.42%	4.03%	5.05%	5.14%	5.36%	4.06%	6.08%	5.24%	6.42%	9.73%	5.65%	5.98%	5.29%	6.53%	9.21%	7.35%	9.49%	6.82%	7.18%	9.14%	8.41%	8.81%	9.53%	8.31%	7.34%	6.87%	5.96%	6.66%	5.79%	6.93%	6.39%	10.46%	6.23%	3.33%	3.31%					
20	Зюганов Геннадий Андреевич	9247	150	140	159	147	217	146	129	193	195	207	202	133	182	152	119	157	117	204	154	165	132	134	187	216	111	137	158	102	123	124	165	82	233	51	67	175	119	173	327	124	147	248	148	127	82	121	224	213	305	163	159	95	116	189	214	62	159	189	33	45					
		12.45%	10.92%	11.68%	17.21%	13.28%	13.19%	13.24%	11.71%	14.45%	12.78%	14.06%	11.69%	13.09%	13.64%	12.87%	15.34%	14.87%	12.87%	14.20%	13.43%	12.91%	15.64%	11.36%	12.61%	12.69%	12.70%	10.80%	12.02%	11.97%	12.40%	11.67%	9.43%	8.90%	13.58%	11.28%	14.82%	11.90%	11.12%	12.72%	16.29%	13.43%	14.40%	13.07%	13.82%	12.66%	14.41%	9.42%	12.56%	7.05%	13.78%	11.19%	10.71%	13.81%	14.57%	13.52%	13.48%	7.77%	10.53%	14.18%	6.86%	8.29%					
21	Медведев Дмитрий Анатольевич	57065	1113	953	630	849	1252	852	883	986	1191	1126	1372	776	987	881	568	777	724	1093	850	901	620	917	1165	1293	694	1026	1044	645	765	832	1453	728	1332	354	323	1147	836	1074	1452	683	763	1388	807	764	406	1005	1343	2402	1641	1143	1175	520	587	1072	1219	650	1136	1001	428	468					
		76.82%	81.00%	79.48%	68.18%	76.69%	76.11%	77.24%	80.13%	73.80%	78.05%	76.49%	79.40%	76.38%	73.99%	74.60%	73.20%	73.58%	79.65%	76.06%	74.11%	70.50%	73.46%	77.71%	78.56%	75.97%	79.41%	80.91%	79.39%	75.70%	77.12%	78.27%	83.08%	79.04%	77.62%	78.32%	71.46%	78.03%	78.13%	78.97%	72.35%	73.99%	74.73%	73.17%	75.35%	76.17%	71.35%	78.27%	75.32%	79.51%	74.12%	78.45%	79.12%	75.58%	73.74%	76.68%	76.76%	81.45%	75.23%	75.09%	88.98%	86.19%					
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
