Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    территориальная избирательная комиссия Судогодского района																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594					
		10.11%	12.99%	9.80%	12.58%	12.18%	12.57%	11.00%	7.40%	8.62%	7.80%	7.52%	7.55%	4.32%	8.88%	10.79%	1.71%	14.29%	14.06%	9.20%	7.22%	6.12%	6.10%	0.00%	8.78%	10.87%	5.22%	3.55%	7.46%	5.20%	9.76%	5.24%	10.13%	13.33%	9.80%	6.33%	8.99%	1.85%	16.40%	15.87%	5.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	244	18	10	16	24	27	14	1	6	9	2	4	1	2	8	0	3	7	0	1	2	0	0	2	6	0	3	3	1	4	0	43	18	0	0	0	0	4	0	5					
		1.35%	1.97%	1.09%	1.72%	1.90%	2.59%	1.71%	0.19%	0.70%	1.13%	0.44%	0.92%	0.72%	0.41%	0.93%	0.00%	0.51%	1.12%	0.00%	0.38%	0.72%	0.00%	0.00%	0.38%	1.86%	0.00%	2.13%	0.90%	0.37%	0.74%	0.00%	5.13%	2.93%	0.00%	0.00%	0.00%	0.00%	1.26%	0.00%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10428	555	538	542	695	555	477	307	516	480	257	279	88	280	407	75	318	326	110	177	198	105	45	303	171	96	85	210	176	327	142	401	338	27	51	154	66	191	116	244					
		57.73%	60.59%	58.61%	58.28%	54.98%	53.26%	58.31%	58.25%	60.14%	60.38%	56.86%	63.84%	63.31%	57.85%	47.22%	64.10%	54.08%	52.08%	63.22%	67.30%	71.22%	64.02%	72.58%	57.82%	53.11%	71.64%	60.28%	62.69%	65.43%	60.22%	67.62%	47.79%	54.96%	52.94%	64.56%	57.68%	61.11%	60.25%	61.38%	59.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	132	9	5	12	10	9	1	2	6	1	3	5	1	6	26	2	2	2	0	0	0	0	0	0	3	0	0	0	1	3	1	9	4	1	0	2	0	3	0	3					
		0.73%	0.98%	0.54%	1.29%	0.79%	0.86%	0.12%	0.38%	0.70%	0.13%	0.66%	1.14%	0.72%	1.24%	3.02%	1.71%	0.34%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.37%	0.55%	0.48%	1.07%	0.65%	1.96%	0.00%	0.75%	0.00%	0.95%	0.00%	0.74%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
