Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Кочубеевская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	347	5	5	10	10	30	10	5	5	5	5	10	5	30	5	5	5	5	5	10	5	5	5	5	5	5	5	12	5	5	5	5	5	10	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	168	5	3	6	9	19	6	3	5	1	2	7	5	4	1	2	5	4	0	6	0	0	3	0	1	5	2	6	0	2	0	0	4	8	9	1	3	5	2	1	0	1	1	4	0	0	2	5	4	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	137	3	3	0	1	26	2	1	2	1	3	0	1	4	3	2	1	4	3	2	1	1	3	4	2	1	0	5	0	1	1	2	3	1	4	9	0	2	2	3	0	2	1	1	1	0	10	3	6	1	5					
14	Число погашенных открепительных удостоверений	173	0	2	4	1	11	4	2	0	4	3	3	0	26	4	3	0	1	5	4	5	5	2	5	4	0	3	6	5	3	5	5	1	2	0	4	2	0	3	4	5	4	4	1	5	5	3	0	1	3	1					
15	Число открепительных удостоверений выданных ТИК	18	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	492	15	10	10	12	13	8	16	17	7	3	16	11	24	22	6	22	16	5	9	7	10	13	3	1	16	9	10	6	10	7	3	14	16	10	11	3	10	1	6	4	4	8	9	14	0	17	11	7	5	5					
		1.60%	1.27%	0.82%	0.94%	0.95%	1.21%	0.67%	1.62%	1.77%	1.33%	0.35%	1.27%	0.87%	2.83%	3.71%	2.97%	1.68%	1.38%	3.40%	2.63%	2.78%	4.78%	2.63%	2.80%	0.68%	2.5%	1.70%	1.20%	0.64%	1.58%	3.03%	2.52%	1.73%	1.88%	2.00%	4.64%	1.38%	3.63%	0.86%	2.06%	4.39%	2.13%	2.64%	1.97%	5.44%	0.0%	2.01%	2.78%	0.58%	1.21%	0.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	377	18	17	18	18	22	14	8	13	6	13	17	24	25	4	0	17	11	3	4	2	1	5	1	3	5	2	7	7	9	1	0	9	7	6	10	1	1	1	4	0	1	0	5	0	0	5	6	13	6	7					
		1.23%	1.52%	1.40%	1.70%	1.43%	2.05%	1.18%	0.81%	1.35%	1.14%	1.54%	1.35%	1.90%	2.95%	0.67%	0.0%	1.30%	0.95%	2.04%	1.17%	0.79%	0.47%	1.01%	0.93%	2.04%	0.78%	0.37%	0.84%	0.75%	1.42%	0.43%	0.0%	1.11%	0.82%	1.20%	4.21%	0.46%	0.36%	0.86%	1.37%	0.0%	0.53%	0.0%	1.09%	0.0%	0.0%	0.59%	1.51%	1.08%	1.46%	1.16%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1334	43	76	35	61	43	38	53	45	32	41	59	65	22	27	9	48	48	12	13	12	4	13	9	8	25	24	45	24	44	2	0	50	33	11	7	10	14	3	6	7	8	14	24	11	10	35	16	44	23	28					
		4.35%	3.64%	6.27%	3.31%	4.87%	4.01%	3.20%	5.39%	4.70%	6.08%	4.88%	4.70%	5.17%	2.59%	4.56%	4.45%	3.67%	4.16%	8.16%	3.81%	4.78%	1.91%	2.63%	8.41%	5.44%	3.90%	4.54%	5.44%	2.57%	6.97%	0.86%	0.0%	6.21%	3.88%	2.20%	2.95%	4.60%	5.09%	2.58%	2.06%	7.69%	4.27%	4.62%	5.27%	4.28%	6.84%	4.14%	4.05%	3.68%	5.60%	4.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	443	23	28	11	2	25	36	12	23	11	19	18	13	19	6	1	17	12	2	3	0	0	3	0	4	3	10	10	8	7	4	0	15	16	4	3	2	4	0	5	1	3	4	7	0	4	4	6	17	5	13					
		1.44%	1.94%	2.31%	1.04%	0.15%	2.33%	3.04%	1.22%	2.40%	2.09%	2.26%	1.43%	1.03%	2.24%	1.01%	0.49%	1.30%	1.04%	1.36%	0.87%	0.0%	0.0%	0.60%	0.0%	2.72%	0.46%	1.89%	1.20%	0.85%	1.10%	1.73%	0.0%	1.86%	1.88%	0.80%	1.26%	0.92%	1.45%	0.0%	1.72%	1.09%	1.60%	1.32%	1.53%	0.0%	2.73%	0.47%	1.51%	1.42%	1.21%	2.15%					
22	"5. ""За Русь Святую"""	175	3	5	3	5	9	4	4	4	1	5	6	6	4	3	4	4	10	1	3	4	2	7	0	2	4	0	3	5	2	1	0	10	11	1	1	0	0	0	1	1	1	1	2	3	1	15	2	7	1	3					
		0.57%	0.25%	0.41%	0.28%	0.39%	0.84%	0.33%	0.40%	0.41%	0.19%	0.59%	0.47%	0.47%	0.47%	0.50%	1.98%	0.30%	0.86%	0.68%	0.87%	1.59%	0.95%	1.41%	0.0%	1.36%	0.62%	0.0%	0.36%	0.53%	0.31%	0.43%	0.0%	1.24%	1.29%	0.20%	0.42%	0.0%	0.0%	0.0%	0.34%	1.09%	0.53%	0.33%	0.43%	1.16%	0.68%	1.77%	0.50%	0.58%	0.24%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	89	2	6	2	1	0	0	1	2	1	3	9	4	4	2	2	4	6	1	3	0	1	1	0	0	1	2	2	1	1	0	1	1	3	1	0	0	0	0	0	1	0	3	3	0	0	6	1	5	1	1					
		0.29%	0.16%	0.49%	0.18%	0.07%	0.0%	0.0%	0.10%	0.20%	0.19%	0.35%	0.71%	0.31%	0.47%	0.33%	0.99%	0.30%	0.52%	0.68%	0.87%	0.0%	0.47%	0.20%	0.0%	0.0%	0.15%	0.37%	0.24%	0.10%	0.15%	0.0%	0.84%	0.12%	0.35%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.99%	0.65%	0.0%	0.0%	0.71%	0.25%	0.41%	0.24%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	261	21	14	12	9	15	17	9	12	5	7	16	9	9	5	1	16	9	1	2	1	3	3	1	1	4	1	5	6	1	0	1	5	5	4	0	1	2	0	3	0	2	0	3	1	1	3	1	6	4	4					
		0.85%	1.77%	1.15%	1.13%	0.71%	1.40%	1.43%	0.91%	1.25%	0.95%	0.83%	1.27%	0.71%	1.06%	0.84%	0.49%	1.22%	0.78%	0.68%	0.58%	0.39%	1.43%	0.60%	0.93%	0.68%	0.62%	0.18%	0.60%	0.64%	0.15%	0.0%	0.84%	0.62%	0.58%	0.80%	0.0%	0.46%	0.72%	0.0%	1.03%	0.0%	1.06%	0.0%	0.65%	0.38%	0.68%	0.35%	0.25%	0.50%	0.97%	0.66%					
25	"8. ""Народно-республиканская партия России"""	73	2	6	0	0	1	0	0	2	2	3	1	3	0	4	0	1	6	0	1	1	1	3	0	1	1	2	6	1	0	1	0	0	3	1	1	0	2	0	0	0	0	0	5	1	1	0	2	0	2	6					
		0.23%	0.16%	0.49%	0.0%	0.0%	0.09%	0.0%	0.0%	0.20%	0.38%	0.35%	0.07%	0.23%	0.0%	0.67%	0.0%	0.07%	0.52%	0.0%	0.29%	0.39%	0.47%	0.60%	0.0%	0.68%	0.15%	0.37%	0.72%	0.10%	0.0%	0.43%	0.0%	0.0%	0.35%	0.20%	0.42%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.38%	0.68%	0.0%	0.50%	0.0%	0.48%	0.99%					
26	"9. ""Российская экологическая партия ""Зеленые"""	128	4	4	1	6	0	2	1	1	1	6	5	11	7	7	0	1	9	0	2	0	1	1	1	0	4	1	5	1	4	1	1	6	2	4	1	2	2	0	1	0	1	2	1	1	0	4	4	2	2	5					
		0.41%	0.33%	0.33%	0.09%	0.47%	0.0%	0.16%	0.10%	0.10%	0.19%	0.71%	0.39%	0.87%	0.82%	1.18%	0.0%	0.07%	0.78%	0.0%	0.58%	0.0%	0.47%	0.20%	0.93%	0.0%	0.62%	0.18%	0.60%	0.10%	0.63%	0.43%	0.84%	0.74%	0.23%	0.80%	0.42%	0.92%	0.72%	0.0%	0.34%	0.0%	0.53%	0.66%	0.21%	0.38%	0.0%	0.47%	1.01%	0.16%	0.48%	0.82%					
27	"10. ""Аграрная партия России"""	2103	43	57	65	63	28	23	39	31	11	37	86	136	98	64	20	157	144	12	39	8	35	41	4	7	82	32	50	60	42	3	5	39	50	34	7	32	29	2	12	9	10	13	45	20	28	102	13	94	13	29					
		6.86%	3.64%	4.70%	6.16%	5.03%	2.61%	1.94%	3.97%	3.24%	2.09%	4.41%	6.85%	10.81%	11.57%	10.81%	9.90%	12.01%	12.5%	8.16%	11.43%	3.18%	16.74%	8.31%	3.73%	4.76%	12.81%	6.06%	6.04%	6.44%	6.65%	1.29%	4.20%	4.84%	5.88%	6.81%	2.95%	14.74%	10.54%	1.72%	4.13%	9.89%	5.34%	4.29%	9.89%	7.78%	19.17%	12.08%	3.29%	7.87%	3.17%	4.80%					
28	"11. ""Истинные патриоты России"""	61	1	0	0	7	3	1	2	1	0	2	3	1	0	2	1	0	1	0	0	4	0	3	0	0	0	2	3	3	0	5	0	2	0	0	2	0	2	0	1	0	0	0	0	1	4	2	1	1	0	0					
		0.19%	0.08%	0.0%	0.0%	0.55%	0.28%	0.08%	0.20%	0.10%	0.0%	0.23%	0.23%	0.07%	0.0%	0.33%	0.49%	0.0%	0.08%	0.0%	0.0%	1.59%	0.0%	0.60%	0.0%	0.0%	0.0%	0.37%	0.36%	0.32%	0.0%	2.16%	0.0%	0.24%	0.0%	0.0%	0.84%	0.0%	0.72%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.38%	2.73%	0.23%	0.25%	0.08%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	452	19	15	24	16	8	21	21	25	7	8	33	15	20	9	4	16	10	1	4	2	8	9	1	1	3	10	18	6	7	0	2	9	10	11	6	0	6	0	1	0	3	7	4	3	1	12	8	9	4	15					
		1.47%	1.60%	1.23%	2.27%	1.27%	0.74%	1.77%	2.13%	2.61%	1.33%	0.95%	2.62%	1.19%	2.36%	1.52%	1.98%	1.22%	0.86%	0.68%	1.17%	0.79%	3.82%	1.82%	0.93%	0.68%	0.46%	1.89%	2.17%	0.64%	1.10%	0.0%	1.68%	1.11%	1.17%	2.20%	2.53%	0.0%	2.18%	0.0%	0.34%	0.0%	1.60%	2.31%	0.87%	1.16%	0.68%	1.42%	2.02%	0.75%	0.97%	2.48%					
30	"13. ""Демократическая партия России"""	65	3	0	0	2	2	4	1	6	2	2	4	3	1	2	0	0	5	2	0	1	0	0	0	0	0	1	2	1	0	0	0	4	0	1	1	1	1	2	1	0	1	0	1	2	1	1	0	1	2	1					
		0.21%	0.25%	0.0%	0.0%	0.15%	0.18%	0.33%	0.10%	0.62%	0.38%	0.23%	0.31%	0.23%	0.11%	0.33%	0.0%	0.0%	0.43%	1.36%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.24%	0.10%	0.0%	0.0%	0.0%	0.49%	0.0%	0.20%	0.42%	0.46%	0.36%	1.72%	0.34%	0.0%	0.53%	0.0%	0.21%	0.77%	0.68%	0.11%	0.0%	0.08%	0.48%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	185	1	0	1	3	3	1	2	1	0	2	0	2	3	1	4	3	1	0	1	2	0	3	0	2	2	0	2	5	6	114	0	0	1	0	1	0	0	0	1	0	0	2	2	2	0	4	1	2	2	2					
		0.60%	0.08%	0.0%	0.09%	0.23%	0.28%	0.08%	0.20%	0.10%	0.0%	0.23%	0.0%	0.15%	0.35%	0.16%	1.98%	0.22%	0.08%	0.0%	0.29%	0.79%	0.0%	0.60%	0.0%	1.36%	0.31%	0.0%	0.24%	0.53%	0.95%	49.35%	0.0%	0.0%	0.11%	0.0%	0.42%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.66%	0.43%	0.77%	0.0%	0.47%	0.25%	0.16%	0.48%	0.33%					
32	"15. ""Партия СЛОН"""	63	1	1	0	3	5	1	0	1	0	1	1	8	6	1	1	7	4	0	0	0	0	0	0	0	1	2	0	2	0	3	2	1	2	0	0	0	0	0	0	0	2	2	1	0	0	3	1	0	0	0					
		0.20%	0.08%	0.08%	0.0%	0.23%	0.46%	0.08%	0.0%	0.10%	0.0%	0.11%	0.07%	0.63%	0.70%	0.16%	0.49%	0.53%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.37%	0.0%	0.21%	0.0%	1.29%	1.68%	0.12%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.66%	0.21%	0.0%	0.0%	0.35%	0.25%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2579	128	125	126	134	101	133	106	110	58	94	97	101	46	43	2	70	72	3	15	6	10	29	6	4	50	35	42	100	63	9	3	59	72	22	23	17	15	3	7	3	7	11	31	8	13	44	27	175	43	78					
		8.41%	10.83%	10.31%	11.94%	10.70%	9.43%	11.23%	10.79%	11.50%	11.02%	11.20%	7.72%	8.03%	5.43%	7.26%	0.99%	5.35%	6.25%	2.04%	4.39%	2.39%	4.78%	5.88%	5.60%	2.72%	7.81%	6.62%	5.07%	10.74%	9.98%	3.89%	2.52%	7.32%	8.48%	4.40%	9.70%	7.83%	5.45%	2.58%	2.41%	3.29%	3.74%	3.63%	6.81%	3.11%	8.90%	5.21%	6.83%	14.66%	10.48%	12.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	136	1	2	3	9	5	1	2	6	2	5	5	4	7	8	0	2	3	2	0	0	2	3	1	1	0	4	8	7	1	3	0	4	1	2	1	1	3	0	3	2	1	2	3	1	0	3	1	2	4	5					
		0.44%	0.08%	0.16%	0.28%	0.71%	0.46%	0.08%	0.20%	0.62%	0.38%	0.59%	0.39%	0.31%	0.82%	1.35%	0.0%	0.15%	0.26%	1.36%	0.0%	0.0%	0.95%	0.60%	0.93%	0.68%	0.0%	0.75%	0.96%	0.75%	0.15%	1.29%	0.0%	0.49%	0.11%	0.40%	0.42%	0.46%	1.09%	0.0%	1.03%	2.19%	0.53%	0.66%	0.65%	0.38%	0.0%	0.35%	0.25%	0.16%	0.97%	0.82%					
35	"18. ""ЛДПР"""	4636	171	169	120	176	173	205	149	130	93	159	200	177	160	116	49	224	221	25	32	31	16	90	10	34	89	60	96	145	84	6	17	126	154	73	24	27	26	9	49	7	30	31	62	34	15	133	76	189	68	76					
		15.12%	14.47%	13.94%	11.37%	14.05%	16.16%	17.31%	15.17%	13.59%	17.68%	18.95%	15.93%	14.08%	18.89%	19.59%	24.25%	17.13%	19.18%	17.00%	9.38%	12.35%	7.65%	18.25%	9.34%	23.12%	13.90%	11.36%	11.60%	15.57%	13.31%	2.59%	14.28%	15.65%	18.13%	14.62%	10.12%	12.44%	9.45%	7.75%	16.89%	7.69%	16.04%	10.23%	13.62%	13.22%	10.27%	15.75%	19.24%	15.84%	16.58%	12.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	588	52	21	41	42	19	28	15	14	7	7	30	32	7	18	4	17	16	3	3	3	2	3	0	0	18	15	31	13	7	1	3	6	6	9	14	3	10	3	4	0	1	0	6	4	4	15	3	15	5	8					
		1.91%	4.40%	1.73%	3.88%	3.35%	1.77%	2.36%	1.52%	1.46%	1.33%	0.83%	2.39%	2.54%	0.82%	3.04%	1.98%	1.30%	1.38%	2.04%	0.87%	1.19%	0.95%	0.60%	0.0%	0.0%	2.81%	2.84%	3.74%	1.39%	1.10%	0.43%	2.52%	0.74%	0.70%	1.80%	5.90%	1.38%	3.63%	2.58%	1.37%	0.0%	0.53%	0.0%	1.31%	1.55%	2.73%	1.77%	0.75%	1.25%	1.21%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	9955	411	401	370	405	402	435	347	331	163	263	366	354	196	140	26	322	319	35	139	94	71	173	49	49	185	193	284	350	235	41	38	321	340	164	76	86	103	67	100	12	81	148	110	90	19	259	128	356	115	193					
		32.48%	34.80%	33.08%	35.07%	32.34%	37.57%	36.73%	35.33%	34.62%	30.98%	31.34%	29.16%	28.16%	23.14%	23.64%	12.87%	24.63%	27.69%	23.80%	40.76%	37.45%	33.97%	35.09%	45.79%	33.33%	28.90%	36.55%	34.34%	37.59%	37.24%	17.74%	31.93%	39.87%	40.04%	32.86%	32.06%	39.63%	37.45%	57.75%	34.48%	13.18%	43.31%	48.84%	24.17%	35.01%	13.01%	30.68%	32.40%	29.84%	28.04%	32.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	84	1	1	4	2	2	2	3	2	1	2	8	6	0	1	1	5	6	1	0	2	1	3	0	2	2	1	4	0	2	1	1	2	0	0	1	1	0	0	0	0	1	0	2	1	0	2	3	1	0	3					
		0.27%	0.08%	0.08%	0.37%	0.15%	0.18%	0.16%	0.30%	0.20%	0.19%	0.23%	0.63%	0.47%	0.0%	0.16%	0.49%	0.38%	0.52%	0.68%	0.0%	0.79%	0.47%	0.60%	0.0%	1.36%	0.31%	0.18%	0.48%	0.0%	0.31%	0.43%	0.84%	0.24%	0.0%	0.0%	0.42%	0.46%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.43%	0.38%	0.0%	0.23%	0.75%	0.08%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	85	2	4	2	0	4	0	3	5	1	1	5	5	1	3	0	4	0	0	0	0	0	1	1	1	5	2	2	3	4	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0	1	5	4	6	3	1					
		0.27%	0.16%	0.33%	0.18%	0.0%	0.37%	0.0%	0.30%	0.52%	0.19%	0.11%	0.39%	0.39%	0.11%	0.50%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.93%	0.68%	0.78%	0.37%	0.24%	0.32%	0.63%	0.0%	0.0%	0.12%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.33%	0.0%	0.0%	0.68%	0.59%	1.01%	0.50%	0.73%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4049	144	175	133	177	96	114	119	119	72	92	166	168	72	63	36	255	143	25	42	58	28	57	17	16	93	77	138	124	64	17	26	81	69	100	28	16	23	17	65	22	15	39	99	29	25	125	52	167	75	76					
		13.21%	12.19%	14.43%	12.60%	14.13%	8.97%	9.62%	12.11%	12.44%	13.68%	10.96%	13.22%	13.36%	8.50%	10.64%	17.82%	19.51%	12.41%	17.00%	12.31%	23.10%	13.39%	11.56%	15.88%	10.88%	14.53%	14.58%	16.68%	13.31%	10.14%	7.35%	21.84%	10.06%	8.12%	20.04%	11.81%	7.37%	8.36%	14.65%	22.41%	24.17%	8.02%	12.87%	21.75%	11.28%	17.12%	14.81%	13.16%	13.99%	18.29%	12.60%					
																																																									
41	Против всех	1509	57	60	57	78	79	71	42	42	23	43	62	74	98	16	21	66	46	8	16	6	5	16	2	6	36	16	36	37	31	7	7	30	22	31	9	11	8	8	16	10	5	13	11	18	10	18	21	52	19	33					
		4.92%	4.82%	4.95%	5.40%	6.23%	7.38%	5.99%	4.27%	4.39%	4.37%	5.12%	4.94%	5.88%	11.57%	2.70%	10.39%	5.04%	3.99%	5.44%	4.69%	2.39%	2.39%	3.24%	1.86%	4.08%	5.62%	3.03%	4.35%	3.97%	4.91%	3.03%	5.88%	3.72%	2.59%	6.21%	3.79%	5.06%	2.90%	6.89%	5.51%	10.98%	2.67%	4.29%	2.41%	7.00%	6.84%	2.13%	5.31%	4.35%	4.63%	5.47%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
