Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Ленинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781					
		0.09%	0.05%	0.31%	0.00%	0.00%	0.11%	0.09%	0.08%	0.00%	0.00%	0.27%	0.00%	0.00%	0.04%	0.00%	0.18%	0.00%	0.15%	0.41%	0.04%	0.25%	0.23%	0.06%	0.19%	0.19%	0.00%	0.10%	0.04%	0.10%	0.27%	0.00%	0.11%	0.00%	0.00%	0.04%	0.06%	0.16%	0.05%	0.00%	0.10%	0.16%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1476	20	3	44	4	16	56	8	5	10	33	10	52	116	46	23	58	73	34	3	47	16	36	69	92	8	111	21	3	36	15	26	13	7	92	70	11	62	10	37	48	19	5	1	5	2	0					
		1.97%	0.96%	0.19%	2.33%	0.21%	0.88%	4.79%	0.67%	0.38%	0.77%	1.80%	0.61%	4.07%	4.80%	4.96%	1.37%	3.26%	3.71%	3.52%	0.12%	3.92%	1.20%	2.23%	4.36%	5.81%	0.37%	5.35%	0.92%	0.16%	1.65%	0.81%	1.42%	0.54%	0.33%	3.67%	4.29%	0.57%	2.90%	0.46%	1.77%	1.94%	3.20%	2.12%	0.13%	1.30%	0.47%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1431	0	4	16	6	13	64	11	11	14	83	11	56	6	38	25	26	69	9	28	56	24	60	47	69	12	86	114	5	28	9	16	29	25	78	57	14	78	0	47	59	20	1	2	3	0	2					
		1.91%	0.00%	0.25%	0.85%	0.31%	0.71%	5.47%	0.92%	0.84%	1.08%	4.52%	0.67%	4.39%	0.25%	4.10%	1.49%	1.46%	3.51%	0.93%	1.15%	4.67%	1.80%	3.72%	2.97%	4.36%	0.56%	4.15%	5.02%	0.26%	1.28%	0.49%	0.87%	1.20%	1.19%	3.11%	3.49%	0.73%	3.65%	0.00%	2.25%	2.38%	3.37%	0.42%	0.27%	0.78%	0.00%	0.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	277	5	12	3	0	5	9	2	0	0	21	0	10	5	2	7	0	19	3	2	13	9	2	5	21	0	15	8	2	9	0	4	4	0	12	16	6	13	9	4	11	5	1	0	2	0	1					
		0.37%	0.24%	0.75%	0.16%	0.00%	0.27%	0.77%	0.17%	0.00%	0.00%	1.14%	0.00%	0.78%	0.21%	0.22%	0.42%	0.00%	0.97%	0.31%	0.08%	1.08%	0.68%	0.12%	0.32%	1.33%	0.00%	0.72%	0.35%	0.10%	0.41%	0.00%	0.22%	0.17%	0.00%	0.48%	0.98%	0.31%	0.61%	0.42%	0.19%	0.44%	0.84%	0.42%	0.00%	0.52%	0.00%	0.25%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	65043	1940	1487	1693	1791	1658	732	1119	1224	1137	1421	1476	971	2092	715	1341	1486	1504	879	2128	885	1132	1379	1319	1262	2105	1562	2009	1845	1986	1687	1625	2309	1995	2060	1135	1708	1691	1990	1866	2127	483	221	708	359	408	393					
		86.68%	93.31%	92.99%	89.48%	91.99%	91.10%	62.62%	93.95%	93.08%	87.46%	77.44%	90.11%	76.04%	86.59%	77.13%	79.96%	83.58%	76.50%	90.90%	87.25%	73.75%	85.11%	85.44%	83.43%	79.72%	97.91%	75.35%	88.46%	96.45%	90.93%	91.04%	88.60%	95.53%	95.00%	82.14%	69.55%	89.00%	79.17%	92.04%	89.45%	85.97%	81.45%	93.64%	94.40%	93.25%	96.45%	98.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	291	20	2	11	4	7	14	6	7	0	14	1	10	6	2	10	3	17	4	3	20	10	5	7	5	2	15	6	7	4	0	2	6	0	10	20	8	13	0	7	0	3	0	0	0	0	0					
		0.39%	0.96%	0.13%	0.58%	0.21%	0.38%	1.20%	0.50%	0.53%	0.00%	0.76%	0.06%	0.78%	0.25%	0.22%	0.60%	0.17%	0.86%	0.41%	0.12%	1.67%	0.75%	0.31%	0.44%	0.32%	0.09%	0.72%	0.26%	0.37%	0.18%	0.00%	0.11%	0.25%	0.00%	0.40%	1.23%	0.42%	0.61%	0.00%	0.34%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
