Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Пустошкинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443					
14	Число погашенных открепительных удостоверений	112	9	23	9	2	3	4	5	3	7	7	4	3	9	7	4	5	1	1	4	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	123	25	17	6	3	3	6	5	1	6	5	3	4	9	4	3	7	9	2	5	0					
		1.83%	1.61%	1.23%	1.66%	5.0%	1.80%	2.85%	2.25%	0.45%	1.82%	1.80%	1.89%	3.60%	2.34%	1.63%	1.93%	3.28%	4.43%	2.56%	1.89%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	135	54	40	6	0	1	1	3	1	8	2	0	1	2	2	3	8	2	0	1	0					
		2.01%	3.47%	2.90%	1.66%	0.0%	0.60%	0.47%	1.35%	0.45%	2.43%	0.72%	0.0%	0.90%	0.52%	0.81%	1.93%	3.75%	0.98%	0.0%	0.37%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	150	28	16	4	3	5	4	4	10	4	8	10	2	11	12	8	9	4	4	1	3					
		2.23%	1.80%	1.16%	1.11%	5.0%	3.01%	1.90%	1.80%	4.50%	1.21%	2.88%	6.32%	1.80%	2.87%	4.89%	5.16%	4.22%	1.97%	5.12%	0.37%	2.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	113	35	20	4	0	3	4	3	10	1	3	0	4	12	2	5	1	1	2	2	1					
		1.68%	2.25%	1.45%	1.11%	0.0%	1.80%	1.90%	1.35%	4.50%	0.30%	1.08%	0.0%	3.60%	3.13%	0.81%	3.22%	0.46%	0.49%	2.56%	0.75%	0.81%					
22	"5. ""За Русь Святую"""	28	7	5	1	0	1	0	0	0	4	2	0	0	1	3	1	0	1	1	0	1					
		0.41%	0.45%	0.36%	0.27%	0.0%	0.60%	0.0%	0.0%	0.0%	1.21%	0.72%	0.0%	0.0%	0.26%	1.22%	0.64%	0.0%	0.49%	1.28%	0.0%	0.81%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	2	3	2	0	0	0	3	0	1	0	0	1	2	1	1	0	0	0	1	1					
		0.26%	0.12%	0.21%	0.55%	0.0%	0.0%	0.0%	1.35%	0.0%	0.30%	0.0%	0.0%	0.90%	0.52%	0.40%	0.64%	0.0%	0.0%	0.0%	0.37%	0.81%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	16	8	4	0	3	0	1	0	3	2	1	1	2	0	0	0	2	0	0	0					
		0.64%	1.03%	0.58%	1.11%	0.0%	1.80%	0.0%	0.45%	0.0%	0.91%	0.72%	0.63%	0.90%	0.52%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	2	2	1	0	0	0	2	0	0	1	0	1	1	0	1	2	1	1	1	1					
		0.25%	0.12%	0.14%	0.27%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.36%	0.0%	0.90%	0.26%	0.0%	0.64%	0.93%	0.49%	1.28%	0.37%	0.81%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	1	1	0	0	1	1	0	1	1	1	1	1	2	1	0	1	0	0	1	0					
		0.20%	0.06%	0.07%	0.0%	0.0%	0.60%	0.47%	0.0%	0.45%	0.30%	0.36%	0.63%	0.90%	0.52%	0.40%	0.0%	0.46%	0.0%	0.0%	0.37%	0.0%					
27	"10. ""Аграрная партия России"""	252	42	37	4	4	5	23	13	12	7	10	4	4	25	10	5	7	9	3	24	4					
		3.75%	2.70%	2.69%	1.11%	6.66%	3.01%	10.95%	5.85%	5.40%	2.13%	3.61%	2.53%	3.60%	6.52%	4.08%	3.22%	3.28%	4.43%	3.84%	9.09%	3.27%					
28	"11. ""Истинные патриоты России"""	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0					
		0.07%	0.06%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	1.28%	0.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	11	12	5	3	1	3	6	0	3	9	2	3	2	0	3	1	4	1	3	1					
		1.08%	0.70%	0.87%	1.38%	5.0%	0.60%	1.42%	2.70%	0.0%	0.91%	3.24%	1.26%	2.70%	0.52%	0.0%	1.93%	0.46%	1.97%	1.28%	1.13%	0.81%					
30	"13. ""Демократическая партия России"""	27	7	4	2	1	0	0	2	0	0	2	2	0	2	1	0	0	2	0	2	0					
		0.40%	0.45%	0.29%	0.55%	1.66%	0.0%	0.0%	0.90%	0.0%	0.0%	0.72%	1.26%	0.0%	0.52%	0.40%	0.0%	0.0%	0.98%	0.0%	0.75%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	5	2	1	1	1	0	0	1	1	1	2	4	1	0	0	0	0	0	0					
		0.32%	0.12%	0.36%	0.55%	1.66%	0.60%	0.47%	0.0%	0.0%	0.30%	0.36%	0.63%	1.80%	1.04%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	4	1	0	0	1	0	2	0	1	0	0	0	0	2	1	0	0	0	1	0					
		0.19%	0.25%	0.07%	0.0%	0.0%	0.60%	0.0%	0.90%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.81%	0.64%	0.0%	0.0%	0.0%	0.37%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	415	129	101	15	0	8	18	6	8	24	12	3	5	16	12	10	18	4	5	16	5					
		6.19%	8.31%	7.34%	4.16%	0.0%	4.81%	8.57%	2.70%	3.60%	7.31%	4.33%	1.89%	4.50%	4.17%	4.89%	6.45%	8.45%	1.97%	6.41%	6.06%	4.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	5	4	1	1	0	1	5	0	2	2	0	2	2	1	1	1	0	1	1	1					
		0.46%	0.32%	0.29%	0.27%	1.66%	0.0%	0.47%	2.25%	0.0%	0.60%	0.72%	0.0%	1.80%	0.52%	0.40%	0.64%	0.46%	0.0%	1.28%	0.37%	0.81%					
35	"18. ""ЛДПР"""	872	181	176	55	5	26	19	43	33	47	26	33	10	49	29	24	30	24	9	45	8					
		13.00%	11.66%	12.8%	15.27%	8.33%	15.66%	9.04%	19.36%	14.86%	14.32%	9.38%	20.88%	9.00%	12.79%	11.83%	15.48%	14.08%	11.82%	11.53%	17.04%	6.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	328	54	54	33	1	12	13	11	5	14	15	15	29	19	4	6	5	11	2	7	18					
		4.89%	3.47%	3.92%	9.16%	1.66%	7.22%	6.19%	4.95%	2.25%	4.26%	5.41%	9.49%	26.12%	4.96%	1.63%	3.87%	2.34%	5.41%	2.56%	2.65%	14.75%					
37	"20. ""Политическая партия ""Единая Россия"""	2526	600	560	123	19	63	58	62	72	138	121	51	26	130	107	48	88	102	32	76	50					
		37.67%	38.65%	40.72%	34.16%	31.66%	37.95%	27.61%	27.92%	32.43%	42.07%	43.68%	32.27%	23.42%	33.94%	43.67%	30.96%	41.31%	50.24%	41.02%	28.78%	40.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	3	5	0	0	0	3	0	0	1	0	1	0	1	1	0	1	0	0	0	0					
		0.23%	0.19%	0.36%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.30%	0.0%	0.63%	0.0%	0.26%	0.40%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0					
		0.16%	0.0%	0.07%	0.27%	1.66%	0.0%	0.47%	0.45%	0.0%	0.0%	0.36%	0.63%	0.90%	0.26%	0.40%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1147	283	242	66	15	24	35	31	52	48	40	24	10	61	36	31	27	25	10	63	24					
		17.10%	18.23%	17.6%	18.33%	25.0%	14.45%	16.66%	13.96%	23.42%	14.63%	14.44%	15.18%	9.00%	15.92%	14.69%	20.0%	12.67%	12.31%	12.82%	23.86%	19.67%					
																											
41	Против всех	228	44	50	19	1	4	11	13	13	8	7	2	4	21	9	3	5	1	1	9	3					
		3.40%	2.83%	3.63%	5.27%	1.66%	2.40%	5.23%	5.85%	5.85%	2.43%	2.52%	1.26%	3.60%	5.48%	3.67%	1.93%	2.34%	0.49%	1.28%	3.40%	2.45%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
