Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Петровская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971					
18	"1. ""ЕДИНЕНИЕ"""	256	15	10	14	10	13	10	9	10	6	7	11	12	1	1	3	10	3	12	5	2	1	7	7	6	15	16	4	2	6	6	1	1	4	9	7					
		1.20%	1.23%	0.94%	1.19%	0.91%	1.20%	0.72%	0.84%	0.97%	0.51%	0.64%	1.20%	1.11%	0.29%	0.45%	0.95%	2.56%	1.32%	3.58%	1.18%	1.16%	0.18%	1.93%	1.56%	1.41%	2.43%	2.95%	2.25%	1.63%	1.33%	2.10%	0.38%	0.47%	1.20%	2.21%	1.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	550	36	43	34	36	46	41	39	36	37	49	26	50	1	0	4	8	2	4	17	0	1	0	8	10	6	3	0	0	1	2	0	1	1	5	3					
		2.57%	2.95%	4.07%	2.89%	3.30%	4.25%	2.97%	3.65%	3.51%	3.15%	4.50%	2.83%	4.63%	0.29%	0.0%	1.26%	2.05%	0.88%	1.19%	4.03%	0.0%	0.18%	0.0%	1.78%	2.36%	0.97%	0.55%	0.0%	0.0%	0.22%	0.70%	0.0%	0.47%	0.30%	1.23%	0.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	414	27	23	29	35	25	31	33	22	16	27	17	22	4	1	6	7	4	12	10	0	3	4	2	3	11	8	5	4	4	3	0	2	5	7	2					
		1.94%	2.21%	2.17%	2.47%	3.21%	2.31%	2.25%	3.09%	2.14%	1.36%	2.48%	1.85%	2.03%	1.16%	0.45%	1.90%	1.79%	1.76%	3.58%	2.37%	0.0%	0.55%	1.10%	0.44%	0.70%	1.78%	1.47%	2.82%	3.27%	0.88%	1.05%	0.0%	0.95%	1.50%	1.72%	0.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	382	20	30	27	25	20	30	21	25	44	29	13	20	4	1	2	7	0	2	1	1	0	1	5	3	7	15	3	1	0	2	1	4	7	8	3					
		1.79%	1.64%	2.84%	2.30%	2.29%	1.85%	2.18%	1.96%	2.44%	3.75%	2.66%	1.41%	1.85%	1.16%	0.45%	0.63%	1.79%	0.0%	0.59%	0.23%	0.58%	0.0%	0.27%	1.11%	0.70%	1.13%	2.76%	1.69%	0.81%	0.0%	0.70%	0.38%	1.90%	2.10%	1.97%	0.78%					
22	"5. ""За Русь Святую"""	93	6	7	11	5	2	7	4	1	2	5	6	5	0	0	0	3	1	6	0	0	1	0	2	2	3	3	0	0	0	0	1	0	4	4	2					
		0.43%	0.49%	0.66%	0.93%	0.45%	0.18%	0.50%	0.37%	0.09%	0.17%	0.45%	0.65%	0.46%	0.0%	0.0%	0.0%	0.76%	0.44%	1.79%	0.0%	0.0%	0.18%	0.0%	0.44%	0.47%	0.48%	0.55%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.20%	0.98%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	91	4	4	3	4	3	0	2	0	4	3	3	1	0	0	4	6	0	4	2	4	2	0	6	2	1	5	2	2	5	0	7	0	3	2	3					
		0.42%	0.32%	0.37%	0.25%	0.36%	0.27%	0.0%	0.18%	0.0%	0.34%	0.27%	0.32%	0.09%	0.0%	0.0%	1.26%	1.53%	0.0%	1.19%	0.47%	2.32%	0.36%	0.0%	1.33%	0.47%	0.16%	0.92%	1.12%	1.63%	1.10%	0.0%	2.67%	0.0%	0.90%	0.49%	0.78%					
24	"7. ""Новый курс - Автомобильная Россия"""	98	4	8	2	7	7	16	8	4	9	5	3	5	1	0	0	1	0	1	3	0	1	0	2	2	1	3	0	0	0	1	0	0	0	4	0					
		0.45%	0.32%	0.75%	0.17%	0.64%	0.64%	1.16%	0.75%	0.39%	0.76%	0.45%	0.32%	0.46%	0.29%	0.0%	0.0%	0.25%	0.0%	0.29%	0.71%	0.0%	0.18%	0.0%	0.44%	0.47%	0.16%	0.55%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.98%	0.0%					
25	"8. ""Народно-республиканская партия России"""	36	1	0	2	0	1	1	0	0	3	0	3	2	2	1	0	1	0	2	3	0	0	0	1	0	3	2	1	1	0	1	1	0	1	2	1					
		0.16%	0.08%	0.0%	0.17%	0.0%	0.09%	0.07%	0.0%	0.0%	0.25%	0.0%	0.32%	0.18%	0.58%	0.45%	0.0%	0.25%	0.0%	0.59%	0.71%	0.0%	0.0%	0.0%	0.22%	0.0%	0.48%	0.36%	0.56%	0.81%	0.0%	0.35%	0.38%	0.0%	0.30%	0.49%	0.26%					
26	"9. ""Российская экологическая партия ""Зеленые"""	60	3	3	7	4	2	3	3	5	2	4	1	6	0	0	2	2	0	1	0	0	1	0	1	1	3	1	0	1	0	1	0	0	0	3	0					
		0.28%	0.24%	0.28%	0.59%	0.36%	0.18%	0.21%	0.28%	0.48%	0.17%	0.36%	0.10%	0.55%	0.0%	0.0%	0.63%	0.51%	0.0%	0.29%	0.0%	0.0%	0.18%	0.0%	0.22%	0.23%	0.48%	0.18%	0.0%	0.81%	0.0%	0.35%	0.0%	0.0%	0.0%	0.73%	0.0%					
27	"10. ""Аграрная партия России"""	689	35	28	29	23	21	17	25	18	16	25	20	21	25	6	11	24	9	30	32	1	0	39	21	31	35	19	8	7	19	38	8	8	20	16	4					
		3.23%	2.87%	2.65%	2.47%	2.11%	1.94%	1.23%	2.34%	1.75%	1.36%	2.29%	2.18%	1.94%	7.28%	2.75%	3.49%	6.15%	3.98%	8.95%	7.60%	0.58%	0.0%	10.77%	4.68%	7.32%	5.68%	3.50%	4.51%	5.73%	4.21%	13.33%	3.05%	3.80%	6.00%	3.94%	1.04%					
28	"11. ""Истинные патриоты России"""	28	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	2	0	0	0	0	0	0	0	2	12					
		0.13%	0.24%	0.09%	0.08%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.23%	0.0%	0.0%	0.27%	0.0%	0.0%	0.48%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	3.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	405	27	12	15	25	14	32	12	21	19	25	20	19	7	3	12	20	7	10	5	9	4	3	6	5	12	8	6	3	8	9	7	0	5	11	4					
		1.89%	2.21%	1.13%	1.27%	2.29%	1.29%	2.32%	1.12%	2.05%	1.62%	2.29%	2.18%	1.76%	2.04%	1.37%	3.80%	5.12%	3.09%	2.98%	1.18%	5.23%	0.73%	0.82%	1.33%	1.18%	1.94%	1.47%	3.38%	2.45%	1.77%	3.15%	2.67%	0.0%	1.50%	2.70%	1.04%					
30	"13. ""Демократическая партия России"""	44	3	2	3	6	0	3	2	2	0	2	1	3	1	0	1	0	2	0	2	1	0	0	2	0	0	2	0	0	0	1	1	0	1	3	0					
		0.20%	0.24%	0.18%	0.25%	0.55%	0.0%	0.21%	0.18%	0.19%	0.0%	0.18%	0.10%	0.27%	0.29%	0.0%	0.31%	0.0%	0.88%	0.0%	0.47%	0.58%	0.0%	0.0%	0.44%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.35%	0.38%	0.0%	0.30%	0.73%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	2	2	2	3	3	1	3	2	0	1	1	0	2	0	2	1	1	1	1	1	1	0	2	0	3	0	0	0	0	0	0	1	0	0	0					
		0.16%	0.16%	0.18%	0.17%	0.27%	0.27%	0.07%	0.28%	0.19%	0.0%	0.09%	0.10%	0.0%	0.58%	0.0%	0.63%	0.25%	0.44%	0.29%	0.23%	0.58%	0.18%	0.0%	0.44%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	2	0	1	0	2	0	0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	3	0					
		0.09%	0.08%	0.18%	0.0%	0.09%	0.0%	0.14%	0.0%	0.0%	0.34%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.30%	0.73%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1452	107	80	97	103	72	148	66	122	106	93	109	93	16	3	11	15	2	7	16	4	4	14	27	25	22	30	4	2	6	11	8	0	8	9	12					
		6.81%	8.78%	7.57%	8.26%	9.46%	6.66%	10.75%	6.19%	11.91%	9.04%	8.54%	11.89%	8.61%	4.66%	1.37%	3.49%	3.84%	0.88%	2.08%	3.80%	2.32%	0.73%	3.86%	6.02%	5.91%	3.57%	5.53%	2.25%	1.63%	1.33%	3.85%	3.05%	0.0%	2.40%	2.21%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	3	1	1	3	2	2	0	3	1	0	3	3	0	0	0	6	2	1	1	1	0	0	0	7	2	4	2	0	1	0	0	0	2	4	2					
		0.26%	0.24%	0.09%	0.08%	0.27%	0.18%	0.14%	0.0%	0.29%	0.08%	0.0%	0.32%	0.27%	0.0%	0.0%	0.0%	1.53%	0.88%	0.29%	0.23%	0.58%	0.0%	0.0%	0.0%	1.65%	0.32%	0.73%	1.12%	0.0%	0.22%	0.0%	0.0%	0.0%	0.60%	0.98%	0.52%					
35	"18. ""ЛДПР"""	2192	151	116	153	107	113	147	138	104	107	112	110	170	22	2	21	25	9	55	44	9	4	17	66	58	54	76	24	5	24	22	14	4	65	28	16					
		10.28%	12.39%	10.98%	13.04%	9.83%	10.45%	10.68%	12.94%	10.15%	9.12%	10.29%	12.00%	15.75%	6.41%	0.91%	6.66%	6.41%	3.98%	16.41%	10.45%	5.23%	0.73%	4.69%	14.73%	13.71%	8.76%	14.02%	13.55%	4.09%	5.32%	7.71%	5.34%	1.90%	19.51%	6.89%	4.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	277	17	25	22	7	17	20	13	15	17	24	17	15	5	0	0	4	3	3	6	3	3	0	3	8	6	3	1	1	0	6	2	0	1	10	0					
		1.29%	1.39%	2.36%	1.87%	0.64%	1.57%	1.45%	1.21%	1.46%	1.45%	2.20%	1.85%	1.39%	1.45%	0.0%	0.0%	1.02%	1.32%	0.89%	1.42%	1.74%	0.55%	0.0%	0.66%	1.89%	0.97%	0.55%	0.56%	0.81%	0.0%	2.10%	0.76%	0.0%	0.30%	2.46%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8851	447	450	395	311	387	509	378	278	349	344	297	318	188	151	183	178	138	138	203	124	441	237	200	203	304	246	102	68	283	112	146	147	138	192	266					
		41.51%	36.69%	42.61%	33.67%	28.58%	35.80%	36.99%	35.45%	27.14%	29.77%	31.61%	32.42%	29.47%	54.81%	69.26%	58.09%	45.64%	61.06%	41.19%	48.21%	72.09%	81.36%	65.46%	44.64%	47.99%	49.35%	45.38%	57.62%	55.73%	62.74%	39.29%	55.72%	70.0%	41.44%	47.29%	69.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	77	5	0	4	2	5	1	2	3	3	2	2	8	1	0	1	2	0	1	1	1	3	0	2	5	3	0	0	1	11	2	3	1	1	1	0					
		0.36%	0.41%	0.0%	0.34%	0.18%	0.46%	0.07%	0.18%	0.29%	0.25%	0.18%	0.21%	0.74%	0.29%	0.0%	0.31%	0.51%	0.0%	0.29%	0.23%	0.58%	0.55%	0.0%	0.44%	1.18%	0.48%	0.0%	0.0%	0.81%	2.43%	0.70%	1.14%	0.47%	0.30%	0.24%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	5	2	2	2	0	2	1	2	1	2	2	4	0	0	0	1	0	0	0	0	5	0	1	2	0	1	1	0	0	1	0	0	0	2	0					
		0.18%	0.41%	0.18%	0.17%	0.18%	0.0%	0.14%	0.09%	0.19%	0.08%	0.18%	0.21%	0.37%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.22%	0.47%	0.0%	0.18%	0.56%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3964	234	168	272	304	261	270	252	289	342	268	194	229	54	18	29	44	16	25	33	8	60	31	58	31	71	69	9	16	51	47	40	37	46	51	37					
		18.59%	19.21%	15.90%	23.18%	27.94%	24.14%	19.62%	23.63%	28.22%	29.18%	24.63%	21.17%	21.22%	15.74%	8.25%	9.20%	11.28%	7.07%	7.46%	7.83%	4.65%	11.07%	8.56%	12.94%	7.32%	11.52%	12.73%	5.08%	13.11%	11.30%	16.49%	15.26%	17.61%	13.81%	12.56%	9.63%					
																																										
41	Против всех	750	38	33	26	36	40	60	45	45	65	48	40	53	2	13	20	7	5	15	14	3	4	8	10	17	20	21	5	1	3	6	10	1	7	21	8					
		3.51%	3.11%	3.12%	2.21%	3.30%	3.70%	4.36%	4.22%	4.39%	5.54%	4.41%	4.36%	4.91%	0.58%	5.96%	6.34%	1.79%	2.21%	4.47%	3.32%	1.74%	0.73%	2.20%	2.23%	4.01%	3.24%	3.87%	2.82%	0.81%	0.66%	2.10%	3.81%	0.47%	2.10%	5.17%	2.08%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
