Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
"Наименование Избирательной комиссии:    Ярославль, Ленинская"																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
		2.57%	0.86%	4.08%	3.44%	3.27%	4.11%	2.99%	3.88%	3.91%	2.56%	2.97%	3.56%	2.20%	2.22%	2.08%	2.80%	1.73%	1.88%	1.76%	2.27%	2.04%	1.40%	1.89%	2.65%	1.61%	2.30%	1.86%	3.34%	0.00%	1.32%	0.65%	0.00%	1.03%					
20	3.Политическая партия «Демократическая партия России»	55	3	3	2	2	1	3	5	6	2	3	2	0	1	3	3	2	1	0	0	2	0	1	0	2	1	0	4	0	0	0	1	2					
		0.16%	0.26%	0.28%	0.20%	0.20%	0.07%	0.22%	0.36%	0.39%	0.14%	0.23%	0.16%	0.00%	0.08%	0.23%	0.22%	0.16%	0.08%	0.00%	0.00%	0.19%	0.00%	0.09%	0.00%	0.19%	0.07%	0.00%	0.30%	0.00%	0.00%	0.00%	0.81%	2.06%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4883	126	162	126	138	195	234	243	222	242	181	179	170	196	198	188	176	164	169	183	159	159	197	129	117	200	148	171	23	25	24	32	7					
		14.29%	10.84%	15.03%	12.75%	13.68%	12.93%	17.48%	17.47%	14.48%	16.77%	13.77%	14.15%	14.41%	14.99%	15.22%	13.84%	13.84%	13.40%	13.51%	14.82%	14.78%	15.90%	18.60%	11.39%	11.06%	14.38%	12.52%	12.98%	12.30%	11.01%	15.58%	26.02%	7.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	528	18	24	19	25	40	18	27	35	13	26	27	16	19	21	17	9	11	18	10	12	8	15	12	14	31	14	21	2	2	3	1	0					
		1.55%	1.55%	2.23%	1.92%	2.48%	2.65%	1.34%	1.94%	2.28%	0.90%	1.98%	2.13%	1.36%	1.45%	1.61%	1.25%	0.71%	0.90%	1.44%	0.81%	1.12%	0.80%	1.42%	1.06%	1.32%	2.23%	1.18%	1.59%	1.07%	0.88%	1.95%	0.81%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	133	3	6	3	7	4	4	4	5	4	9	6	2	4	6	3	11	2	10	7	3	4	0	6	2	5	5	7	1	0	0	0	0					
		0.39%	0.26%	0.56%	0.30%	0.69%	0.27%	0.30%	0.29%	0.33%	0.28%	0.68%	0.47%	0.17%	0.31%	0.46%	0.22%	0.86%	0.16%	0.80%	0.57%	0.28%	0.40%	0.00%	0.53%	0.19%	0.36%	0.42%	0.53%	0.53%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3952	163	115	132	122	148	141	125	166	170	138	152	132	145	163	151	168	131	139	126	103	106	145	140	189	185	148	123	23	28	9	8	18					
		11.57%	14.03%	10.67%	13.36%	12.09%	9.81%	10.53%	8.99%	10.83%	11.78%	10.50%	12.02%	11.19%	11.09%	12.53%	11.12%	13.21%	10.70%	11.11%	10.20%	9.57%	10.60%	13.69%	12.36%	17.86%	13.30%	12.52%	9.34%	12.30%	12.33%	5.84%	6.50%	18.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3641	110	111	112	108	182	170	168	147	168	137	135	133	126	134	152	124	140	129	156	144	112	92	116	92	119	120	130	11	23	17	17	6					
		10.66%	9.47%	10.30%	11.34%	10.70%	12.07%	12.70%	12.08%	9.59%	11.64%	10.43%	10.67%	11.27%	9.64%	10.30%	11.19%	9.75%	11.44%	10.31%	12.63%	13.38%	11.20%	8.69%	10.24%	8.70%	8.55%	10.15%	9.87%	5.88%	10.13%	11.04%	13.82%	6.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	297	16	11	9	5	17	15	19	17	11	7	7	13	15	8	13	6	15	8	12	8	6	1	8	8	9	10	15	2	1	1	1	3					
		0.87%	1.38%	1.02%	0.91%	0.50%	1.13%	1.12%	1.37%	1.11%	0.76%	0.53%	0.55%	1.10%	1.15%	0.61%	0.96%	0.47%	1.23%	0.64%	0.97%	0.74%	0.60%	0.09%	0.71%	0.76%	0.65%	0.85%	1.14%	1.07%	0.44%	0.65%	0.81%	3.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16999	626	506	485	472	707	597	596	726	668	653	594	605	668	609	683	654	651	655	623	552	515	520	609	530	699	648	713	113	128	84	58	52					
		49.76%	53.87%	46.94%	49.09%	46.78%	46.88%	44.59%	42.85%	47.36%	46.29%	49.70%	46.96%	51.27%	51.11%	46.81%	50.29%	51.42%	53.19%	52.36%	50.45%	51.30%	51.50%	49.10%	53.75%	50.09%	50.25%	54.82%	54.14%	60.43%	56.39%	54.55%	47.15%	53.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	961	40	23	28	39	65	50	55	51	47	39	46	35	22	52	41	40	28	35	26	19	16	15	23	28	38	26	24	5	3	2	0	0					
		2.81%	3.44%	2.13%	2.83%	3.87%	4.31%	3.73%	3.95%	3.33%	3.26%	2.97%	3.64%	2.97%	1.68%	3.99%	3.02%	3.14%	2.29%	2.80%	2.11%	1.77%	1.60%	1.42%	2.03%	2.65%	2.73%	2.20%	1.82%	2.67%	1.32%	1.30%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
