Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Жуковская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	447	15	25	15	22	15	15	10	15	5	15	8	10	3	5	8	10	8	10	5	5	5	5	3	10	5	15	10	0	12	10	13	7	8	50	50	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	251	14	24	11	19	2	13	5	7	1	6	0	6	0	0	3	0	2	1	2	2	0	1	1	3	0	3	10	0	12	1	12	5	0	36	49	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	166	12	7	8	10	5	7	3	5	1	8	2	8	4	2	1	3	3	3	3	6	4	0	10	3	6	5	6	0	4	4	10	2	1	6	0	4					
14	Число погашенных открепительных удостоверений	196	1	1	4	3	13	2	5	8	4	9	8	4	3	5	5	10	6	9	3	3	5	4	2	7	5	12	0	0	0	9	1	2	8	14	1	20					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	184	7	15	11	5	3	4	11	8	2	15	4	7	1	1	6	5	1	5	0	9	5	2	4	8	1	10	0	0	1	4	4	5	1	12	6	1					
		0.95%	0.48%	1.18%	1.30%	0.27%	0.39%	0.41%	1.41%	0.67%	0.86%	1.34%	1.23%	1.61%	0.32%	1.26%	2.69%	1.43%	0.38%	1.33%	0.0%	3.98%	3.44%	3.22%	0.75%	1.56%	1.88%	1.33%	0.0%	0.0%	0.36%	1.05%	0.89%	1.20%	0.33%	0.90%	1.5%	0.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	295	21	19	13	31	16	21	16	26	0	15	7	3	1	0	3	6	3	5	0	1	1	0	12	2	0	11	1	0	6	0	4	2	2	29	17	1					
		1.53%	1.45%	1.49%	1.54%	1.72%	2.09%	2.17%	2.05%	2.18%	0.0%	1.34%	2.16%	0.69%	0.32%	0.0%	1.34%	1.71%	1.16%	1.33%	0.0%	0.44%	0.68%	0.0%	2.27%	0.39%	0.0%	1.46%	0.27%	0.0%	2.20%	0.0%	0.89%	0.48%	0.67%	2.18%	4.25%	0.74%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	303	24	22	14	29	13	17	14	12	15	21	4	5	1	0	1	7	2	2	3	3	1	0	5	9	0	18	5	1	4	3	9	6	2	25	2	4					
		1.57%	1.66%	1.73%	1.66%	1.61%	1.70%	1.76%	1.79%	1.00%	6.52%	1.88%	1.23%	1.15%	0.32%	0.0%	0.44%	2.00%	0.77%	0.53%	3.52%	1.32%	0.68%	0.0%	0.94%	1.76%	0.0%	2.39%	1.39%	1.21%	1.47%	0.79%	2.01%	1.44%	0.67%	1.88%	0.5%	2.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	337	24	38	14	43	15	26	26	19	0	8	1	6	1	1	3	1	0	8	0	0	5	0	5	17	3	15	0	1	0	3	4	6	0	33	7	4					
		1.75%	1.66%	2.99%	1.66%	2.39%	1.96%	2.69%	3.34%	1.59%	0.0%	0.71%	0.30%	1.38%	0.32%	1.26%	1.34%	0.28%	0.0%	2.13%	0.0%	0.0%	3.44%	0.0%	0.94%	3.33%	5.66%	1.99%	0.0%	1.21%	0.0%	0.79%	0.89%	1.44%	0.0%	2.48%	1.75%	2.98%					
22	"5. ""За Русь Святую"""	98	5	4	4	8	4	6	1	5	1	2	1	1	0	0	2	2	4	0	0	2	2	0	5	2	2	1	5	0	1	1	20	2	0	3	2	0					
		0.51%	0.34%	0.31%	0.47%	0.44%	0.52%	0.62%	0.12%	0.41%	0.43%	0.17%	0.30%	0.23%	0.0%	0.0%	0.89%	0.57%	1.55%	0.0%	0.0%	0.88%	1.37%	0.0%	0.94%	0.39%	3.77%	0.13%	1.39%	0.0%	0.36%	0.26%	4.48%	0.48%	0.0%	0.22%	0.5%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	2	1	2	5	1	6	1	2	0	1	0	2	1	0	1	1	0	1	0	0	0	0	1	1	0	2	3	1	0	0	4	1	0	2	2	0					
		0.22%	0.13%	0.07%	0.23%	0.27%	0.13%	0.62%	0.12%	0.16%	0.0%	0.08%	0.0%	0.46%	0.32%	0.0%	0.44%	0.28%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.18%	0.19%	0.0%	0.26%	0.83%	1.21%	0.0%	0.0%	0.89%	0.24%	0.0%	0.15%	0.5%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	96	8	9	5	6	8	3	3	8	0	2	1	0	0	0	2	1	0	4	0	0	0	0	1	6	0	1	0	0	0	0	0	3	0	16	6	3					
		0.49%	0.55%	0.70%	0.59%	0.33%	1.04%	0.31%	0.38%	0.67%	0.0%	0.17%	0.30%	0.0%	0.0%	0.0%	0.89%	0.28%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.18%	1.17%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	1.20%	1.5%	2.23%					
25	"8. ""Народно-республиканская партия России"""	37	1	1	0	3	1	2	1	1	0	1	2	1	0	0	0	1	3	1	0	2	0	0	3	0	0	1	1	0	5	1	0	3	0	2	0	0					
		0.19%	0.06%	0.07%	0.0%	0.16%	0.13%	0.20%	0.12%	0.08%	0.0%	0.08%	0.61%	0.23%	0.0%	0.0%	0.0%	0.28%	1.16%	0.26%	0.0%	0.88%	0.0%	0.0%	0.56%	0.0%	0.0%	0.13%	0.27%	0.0%	1.83%	0.26%	0.0%	0.72%	0.0%	0.15%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	63	1	4	3	6	2	4	3	5	1	5	0	1	0	0	0	0	0	1	2	2	0	0	1	1	0	7	2	0	0	1	1	0	1	4	5	0					
		0.32%	0.06%	0.31%	0.35%	0.33%	0.26%	0.41%	0.38%	0.41%	0.43%	0.44%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	2.35%	0.88%	0.0%	0.0%	0.18%	0.19%	0.0%	0.93%	0.55%	0.0%	0.0%	0.26%	0.22%	0.0%	0.33%	0.30%	1.25%	0.0%					
27	"10. ""Аграрная партия России"""	970	52	41	32	70	27	41	27	40	9	33	14	149	26	2	9	24	14	24	0	17	25	0	19	40	0	14	33	6	27	7	46	57	8	31	3	3					
		5.05%	3.61%	3.22%	3.80%	3.89%	3.54%	4.24%	3.47%	3.35%	3.91%	2.96%	4.32%	34.33%	8.44%	2.53%	4.03%	6.87%	5.42%	6.41%	0.0%	7.52%	17.24%	0.0%	3.60%	7.84%	0.0%	1.86%	9.21%	7.31%	9.92%	1.84%	10.31%	13.73%	2.68%	2.33%	0.75%	2.23%					
28	"11. ""Истинные патриоты России"""	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.03%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.24%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	178	14	8	7	25	7	12	7	12	1	8	0	1	1	0	2	0	4	6	0	3	0	0	9	5	0	7	1	0	3	5	3	3	0	19	4	1					
		0.92%	0.97%	0.62%	0.83%	1.39%	0.91%	1.24%	0.89%	1.00%	0.43%	0.71%	0.0%	0.23%	0.32%	0.0%	0.89%	0.0%	1.55%	1.60%	0.0%	1.32%	0.0%	0.0%	1.70%	0.98%	0.0%	0.93%	0.27%	0.0%	1.10%	1.31%	0.67%	0.72%	0.0%	1.42%	1.0%	0.74%					
30	"13. ""Демократическая партия России"""	43	2	5	1	2	6	0	2	1	2	2	1	0	0	1	1	1	0	2	0	0	0	0	0	1	0	1	1	0	3	2	2	2	0	1	1	0					
		0.22%	0.13%	0.39%	0.11%	0.11%	0.78%	0.0%	0.25%	0.08%	0.86%	0.17%	0.30%	0.0%	0.0%	1.26%	0.44%	0.28%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.13%	0.27%	0.0%	1.10%	0.52%	0.44%	0.48%	0.0%	0.07%	0.25%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	2	0	0	0	2	1	1	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	1	1	0	1	0	4	0	0					
		0.13%	0.06%	0.15%	0.0%	0.0%	0.0%	0.20%	0.12%	0.08%	0.0%	0.35%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.18%	0.0%	0.0%	0.53%	0.27%	0.0%	0.36%	0.26%	0.0%	0.24%	0.0%	0.30%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	31	2	0	1	1	2	3	0	4	0	0	0	2	0	0	2	0	0	0	0	1	1	0	0	1	0	3	1	0	0	0	0	0	1	3	3	0					
		0.16%	0.13%	0.0%	0.11%	0.05%	0.26%	0.31%	0.0%	0.33%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.44%	0.68%	0.0%	0.0%	0.19%	0.0%	0.39%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.22%	0.75%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1315	143	129	76	146	52	78	71	102	3	75	22	17	3	3	12	10	14	21	4	5	3	3	25	29	2	76	16	0	6	21	14	10	6	99	4	15					
		6.84%	9.93%	10.15%	9.04%	8.12%	6.82%	8.08%	9.12%	8.55%	1.30%	6.73%	6.79%	3.91%	0.97%	3.79%	5.38%	2.86%	5.42%	5.61%	4.70%	2.21%	2.06%	4.83%	4.74%	5.68%	3.77%	10.11%	4.46%	0.0%	2.20%	5.54%	3.13%	2.40%	2.01%	7.44%	1.0%	11.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	2	1	5	2	4	4	0	2	0	2	0	3	1	1	1	0	0	1	3	0	1	0	0	0	0	1	2	0	1	1	2	1	2	3	2	0					
		0.24%	0.13%	0.07%	0.59%	0.11%	0.52%	0.41%	0.0%	0.16%	0.0%	0.17%	0.0%	0.69%	0.32%	1.26%	0.44%	0.0%	0.0%	0.26%	3.52%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.13%	0.55%	0.0%	0.36%	0.26%	0.44%	0.24%	0.67%	0.22%	0.5%	0.0%					
35	"18. ""ЛДПР"""	2162	138	110	103	209	85	109	106	146	6	134	42	40	14	4	29	44	43	32	13	21	20	4	50	51	4	119	46	8	23	37	55	58	15	135	78	31					
		11.25%	9.58%	8.66%	12.26%	11.63%	11.15%	11.29%	13.62%	12.24%	2.60%	12.02%	12.96%	9.21%	4.54%	5.06%	13.00%	12.60%	16.66%	8.55%	15.29%	9.29%	13.79%	6.45%	9.48%	9.99%	7.54%	15.84%	12.84%	9.75%	8.45%	9.76%	12.33%	13.97%	5.03%	10.15%	19.5%	23.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	403	47	21	30	48	15	28	25	30	1	22	3	3	4	1	1	3	2	5	0	5	0	0	8	9	0	14	12	0	11	4	15	7	2	22	2	3					
		2.09%	3.26%	1.65%	3.57%	2.67%	1.96%	2.90%	3.21%	2.51%	0.43%	1.97%	0.92%	0.69%	1.29%	1.26%	0.44%	0.85%	0.77%	1.33%	0.0%	2.21%	0.0%	0.0%	1.51%	1.76%	0.0%	1.86%	3.35%	0.0%	4.04%	1.05%	3.36%	1.68%	0.67%	1.65%	0.5%	2.23%					
37	"20. ""Политическая партия ""Единая Россия"""	6228	454	407	294	643	302	334	234	413	50	405	105	101	54	19	61	65	58	90	9	50	21	15	130	122	21	253	156	10	50	62	124	141	35	670	225	45					
		32.42%	31.54%	32.04%	35.0%	35.80%	39.63%	34.61%	30.07%	34.64%	21.73%	36.35%	32.40%	23.27%	17.53%	24.05%	27.35%	18.62%	22.48%	24.06%	10.58%	22.12%	14.48%	24.19%	24.66%	23.92%	39.62%	33.68%	43.57%	12.19%	18.38%	16.35%	27.80%	33.97%	11.74%	50.41%	56.25%	33.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	2	2	0	7	3	1	2	4	1	1	2	0	0	2	0	1	1	4	0	0	1	0	1	2	0	2	0	0	1	0	0	4	0	5	1	0					
		0.26%	0.13%	0.15%	0.0%	0.38%	0.39%	0.10%	0.25%	0.33%	0.43%	0.08%	0.61%	0.0%	0.0%	2.53%	0.0%	0.28%	0.38%	1.06%	0.0%	0.0%	0.68%	0.0%	0.18%	0.39%	0.0%	0.26%	0.0%	0.0%	0.36%	0.0%	0.0%	0.96%	0.0%	0.37%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	45	3	4	3	4	0	1	1	3	2	4	0	0	0	1	0	3	1	0	0	0	0	1	0	2	0	2	0	0	1	1	1	1	2	3	1	0					
		0.23%	0.20%	0.31%	0.35%	0.22%	0.0%	0.10%	0.12%	0.25%	0.86%	0.35%	0.0%	0.0%	0.0%	1.26%	0.0%	0.85%	0.38%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.39%	0.0%	0.26%	0.0%	0.0%	0.36%	0.26%	0.22%	0.24%	0.67%	0.22%	0.25%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5084	385	351	170	397	165	207	188	295	129	273	83	66	183	36	64	166	102	117	50	81	46	34	227	179	18	140	58	55	114	161	106	76	208	135	6	13					
		26.46%	26.75%	27.63%	20.23%	22.10%	21.65%	21.45%	24.16%	24.74%	56.08%	24.50%	25.61%	15.20%	59.41%	45.56%	28.69%	47.56%	39.53%	31.28%	58.82%	35.84%	31.72%	54.83%	43.07%	35.09%	33.96%	18.64%	16.20%	67.07%	41.91%	42.48%	23.76%	18.31%	69.79%	10.15%	1.5%	9.70%					
																																											
41	Против всех	856	86	58	45	89	22	42	31	44	5	57	10	15	13	3	9	8	3	28	1	16	7	3	17	17	2	37	12	0	11	16	25	13	11	67	23	10					
		4.45%	5.97%	4.56%	5.35%	4.95%	2.88%	4.35%	3.98%	3.69%	2.17%	5.11%	3.08%	3.45%	4.22%	3.79%	4.03%	2.29%	1.16%	7.48%	1.17%	7.07%	4.82%	4.83%	3.22%	3.33%	3.77%	4.92%	3.35%	0.0%	4.04%	4.22%	5.60%	3.13%	3.69%	5.04%	5.75%	7.46%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
