		5.54%	7.94%	6.32%	6.01%	0.00%	6.82%	4.87%	3.47%	4.26%	3.65%	3.99%	6.04%	3.39%	4.32%	5.30%	5.11%	5.53%	3.66%	5.29%	6.12%	4.17%	5.04%	5.00%	5.14%	6.46%	6.62%	6.25%	5.93%	7.35%	6.24%	3.86%	6.67%	5.64%	6.77%	5.06%	4.69%	6.79%	4.19%	5.39%	5.64%	4.20%	5.43%	4.81%	3.34%	3.68%	5.73%	4.97%	6.45%	4.32%	4.91%	5.36%	4.41%	6.33%	5.56%	10.32%	6.34%	3.81%	5.73%	6.17%	8.19%	6.90%	3.53%	5.88%	7.55%	7.10%	5.16%	5.31%	7.39%	6.59%	7.16%	4.96%	4.90%	7.46%	7.75%	6.97%	8.33%	3.86%	9.47%	5.68%	4.61%	6.29%	10.42%	4.48%									
20	Зюганов Геннадий Андреевич	12925	95	63	62	6	185	226	215	209	209	163	143	172	210	156	186	215	190	316	321	270	304	267	311	229	231	129	149	204	195	260	198	189	73	212	65	179	156	224	115	168	125	207	240	110	176	208	215	177	170	200	106	196	219	106	150	214	225	98	175	118	237	55	151	110	135	52	98	76	127	83	126	111	102	70	96	56	56	84	82	54	17	42									
		16.85%	17.15%	16.58%	13.30%	15.79%	14.67%	19.32%	21.29%	19.37%	18.63%	18.09%	15.71%	18.20%	16.48%	16.54%	20.64%	18.57%	19.85%	19.00%	20.47%	18.76%	18.91%	18.05%	19.27%	17.83%	16.28%	19.66%	16.36%	15.47%	14.49%	16.99%	18.35%	16.14%	14.12%	18.48%	12.20%	15.58%	20.42%	18.59%	12.00%	16.05%	15.43%	18.09%	17.43%	17.60%	15.04%	18.79%	14.15%	16.99%	16.07%	17.57%	16.13%	18.23%	18.43%	17.10%	19.82%	20.38%	16.53%	14.74%	13.91%	17.33%	20.94%	11.16%	17.81%	17.35%	16.58%	10.24%	18.11%	13.17%	15.95%	11.13%	15.05%	14.53%	14.37%	12.84%	13.79%	12.73%	15.60%	12.90%	16.43%	11.32%	7.08%	6.97%									
21	Миронов Сергей Михайлович	5283	36	20	32	5	89	97	95	94	101	89	79	112	93	76	70	110	79	134	154	103	132	123	142	83	103	53	70	73	82	87	83	94	37	78	35	75	61	69	63	84	49	72	119	60	74	73	65	56	62	68	52	70	68	31	52	72	93	35	76	33	118	25	40	45	41	30	26	21	43	39	32	26	40	17	37	10	23	27	15	14	4	35									
		6.89%	6.50%	5.26%	6.87%	13.16%	7.06%	8.29%	9.41%	8.71%	9.00%	9.88%	8.68%	11.85%	7.30%	8.06%	7.77%	9.50%	8.25%	8.06%	9.82%	7.16%	8.21%	8.32%	8.80%	6.46%	7.26%	8.08%	7.68%	5.53%	6.09%	5.69%	7.69%	8.03%	7.16%	6.80%	6.57%	6.53%	7.98%	5.73%	6.58%	8.02%	6.05%	6.29%	8.64%	9.60%	6.32%	6.59%	4.28%	5.37%	5.86%	5.98%	7.91%	6.51%	5.72%	5.00%	6.87%	6.86%	6.83%	5.26%	6.04%	4.85%	10.42%	5.07%	4.72%	7.10%	5.04%	5.91%	4.81%	3.64%	5.40%	5.23%	3.82%	3.40%	5.63%	3.12%	5.32%	2.27%	6.41%	4.15%	3.01%	2.94%	1.67%	5.80%									
22	Прохоров Михаил Дмитриевич	6544	20	34	33	6	152	195	116	130	105	78	98	95	160	89	108	128	97	204	175	174	213	238	186	73	83	45	41	126	80	114	78	95	46	99	43	116	57	67	46	93	46	68	102	64	116	99	159	100	87	97	53	77	92	41	46	85	120	55	66	55	83	48	47	53	56	32	14	28	36	44	39	39	33	23	41	21	14	42	24	24	1	38									
		8.53%	3.61%	8.95%	7.08%	15.79%	12.05%	16.67%	11.49%	12.05%	9.36%	8.66%	10.77%	10.05%	12.56%	9.44%	11.99%	11.05%	10.14%	12.27%	11.16%	12.09%	13.25%	16.09%	11.52%	5.69%	5.85%	6.86%	4.50%	9.55%	5.94%	7.45%	7.23%	8.11%	8.90%	8.63%	8.07%	10.10%	7.46%	5.56%	4.80%	8.88%	5.68%	5.94%	7.41%	10.24%	9.91%	8.94%	10.47%	9.60%	8.22%	8.52%	8.07%	7.16%	7.74%	6.61%	6.08%	8.10%	8.82%	8.27%	5.25%	8.08%	7.33%	9.74%	5.54%	8.36%	6.88%	6.30%	2.59%	4.85%	4.52%	5.90%	4.66%	5.10%	4.65%	4.22%	5.89%	4.77%	3.90%	6.45%	4.81%	5.03%	0.42%	6.30%									
23	Путин Владимир Владимирович	46454	353	230	304	21	728	572	531	585	653	520	515	519	735	562	480	627	547	893	807	804	860	755	866	777	887	373	585	788	883	995	629	702	318	675	356	681	449	755	666	633	534	723	842	360	717	657	967	640	666	695	402	648	722	364	454	622	815	422	824	417	636	331	539	375	528	361	358	406	517	535	587	511	464	389	457	330	228	450	349	347	193	453									
		60.58%	63.72%	60.53%	65.24%	55.26%	57.73%	48.89%	52.57%	54.22%	58.20%	57.71%	56.59%	54.92%	57.69%	59.60%	53.27%	54.15%	57.16%	53.70%	51.47%	55.87%	53.48%	51.05%	53.66%	60.51%	62.51%	56.86%	64.22%	59.74%	65.60%	65.03%	58.29%	59.95%	61.51%	58.85%	66.79%	59.27%	58.77%	62.66%	69.52%	60.46%	65.93%	63.20%	61.15%	57.60%	61.28%	59.35%	63.66%	61.42%	62.95%	61.07%	61.19%	60.28%	60.77%	58.71%	59.97%	59.24%	59.88%	63.46%	65.50%	61.23%	56.18%	67.14%	63.56%	59.15%	64.86%	71.06%	66.17%	70.36%	64.95%	71.72%	70.13%	66.88%	65.35%	71.38%	65.66%	75.00%	63.51%	69.12%	69.94%	72.75%	80.42%	75.12%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
