Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
"Наименование Избирательной комиссии:    Новокузнецк, Новоильинская"																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	440	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	124	5	5	4	6	3	8	11	5	1	3	4	6	9	9	4	4	3	5	6	7	10	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	95	1	1	1	0	2	1	7	3	9	6	11	1	7	4	3	8	5	7	4	5	6	3					
14	Число погашенных открепительных удостоверений	316	15	15	16	14	17	12	9	15	19	17	16	14	11	11	16	16	17	15	14	13	10	14					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	261	30	19	19	16	2	9	8	8	13	8	6	13	5	12	9	12	11	12	10	11	16	12					
		0.90%	2.35%	1.69%	1.31%	1.16%	0.17%	0.69%	0.57%	0.52%	0.87%	0.78%	0.40%	1.39%	0.49%	1.09%	1.13%	1.05%	0.74%	0.79%	0.64%	0.68%	0.88%	0.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	773	33	20	38	26	22	48	30	47	41	24	45	32	29	37	22	30	46	33	42	36	40	52					
		2.69%	2.58%	1.78%	2.62%	1.88%	1.96%	3.69%	2.15%	3.10%	2.77%	2.36%	3.03%	3.42%	2.85%	3.38%	2.76%	2.62%	3.11%	2.17%	2.72%	2.24%	2.22%	4.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	478	26	17	17	25	23	15	11	22	16	27	12	14	28	26	10	18	36	27	28	27	30	23					
		1.66%	2.03%	1.51%	1.17%	1.81%	2.05%	1.15%	0.78%	1.45%	1.08%	2.65%	0.81%	1.49%	2.75%	2.38%	1.25%	1.57%	2.43%	1.78%	1.81%	1.68%	1.66%	1.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1584	62	63	86	70	86	57	93	77	98	71	92	56	45	70	43	63	77	79	78	78	91	49					
		5.51%	4.86%	5.62%	5.95%	5.08%	7.68%	4.38%	6.66%	5.07%	6.62%	6.98%	6.21%	5.98%	4.42%	6.41%	5.40%	5.52%	5.21%	5.21%	5.06%	4.86%	5.06%	3.78%					
22	"5. ""За Русь Святую"""	112	3	1	6	4	5	6	3	10	3	6	10	0	8	7	3	5	5	2	11	9	2	3					
		0.38%	0.23%	0.08%	0.41%	0.29%	0.44%	0.46%	0.21%	0.65%	0.20%	0.59%	0.67%	0.0%	0.78%	0.64%	0.37%	0.43%	0.33%	0.13%	0.71%	0.56%	0.11%	0.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	4	2	1	2	1	2	1	0	0	1	1	1	3	0	0	2	9	3	3	4	9	0					
		0.17%	0.31%	0.17%	0.06%	0.14%	0.08%	0.15%	0.07%	0.0%	0.0%	0.09%	0.06%	0.10%	0.29%	0.0%	0.0%	0.17%	0.60%	0.19%	0.19%	0.24%	0.50%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	227	15	12	13	12	4	13	12	14	14	9	11	9	2	11	6	8	9	14	7	9	12	11					
		0.79%	1.17%	1.07%	0.89%	0.87%	0.35%	1.00%	0.86%	0.92%	0.94%	0.88%	0.74%	0.96%	0.19%	1.00%	0.75%	0.70%	0.60%	0.92%	0.45%	0.56%	0.66%	0.85%					
25	"8. ""Народно-республиканская партия России"""	16	1	0	0	0	0	1	3	0	2	0	0	0	3	0	0	0	1	0	0	1	3	1					
		0.05%	0.07%	0.0%	0.0%	0.0%	0.0%	0.07%	0.21%	0.0%	0.13%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.06%	0.16%	0.07%					
26	"9. ""Российская экологическая партия ""Зеленые"""	154	8	1	9	9	6	9	8	7	9	11	7	7	1	5	1	5	2	10	7	7	13	12					
		0.53%	0.62%	0.08%	0.62%	0.65%	0.53%	0.69%	0.57%	0.46%	0.60%	1.08%	0.47%	0.74%	0.09%	0.45%	0.12%	0.43%	0.13%	0.65%	0.45%	0.43%	0.72%	0.92%					
27	"10. ""Аграрная партия России"""	341	12	13	16	19	11	15	25	9	19	11	12	10	16	6	14	14	20	16	24	25	20	14					
		1.18%	0.94%	1.16%	1.10%	1.38%	0.98%	1.15%	1.79%	0.59%	1.28%	1.08%	0.81%	1.06%	1.57%	0.54%	1.76%	1.22%	1.35%	1.05%	1.55%	1.55%	1.11%	1.08%					
28	"11. ""Истинные патриоты России"""	14	0	0	1	1	1	3	1	0	1	0	0	1	0	1	1	1	0	2	0	0	0	0					
		0.04%	0.0%	0.0%	0.06%	0.07%	0.08%	0.23%	0.07%	0.0%	0.06%	0.0%	0.0%	0.10%	0.0%	0.09%	0.12%	0.08%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	151	10	8	14	7	4	8	6	4	9	3	12	6	2	4	3	3	7	9	6	7	12	7					
		0.52%	0.78%	0.71%	0.96%	0.50%	0.35%	0.61%	0.43%	0.26%	0.60%	0.29%	0.81%	0.64%	0.19%	0.36%	0.37%	0.26%	0.47%	0.59%	0.38%	0.43%	0.66%	0.54%					
30	"13. ""Демократическая партия России"""	30	2	1	1	3	3	2	2	0	1	0	3	3	0	0	1	2	2	3	1	0	0	0					
		0.10%	0.15%	0.08%	0.06%	0.21%	0.26%	0.15%	0.14%	0.0%	0.06%	0.0%	0.20%	0.32%	0.0%	0.0%	0.12%	0.17%	0.13%	0.19%	0.06%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	2	3	0	4	0	2	0	3	4	1	0	0	2	1	2	2	2	1	1	4	1	3					
		0.13%	0.15%	0.26%	0.0%	0.29%	0.0%	0.15%	0.0%	0.19%	0.27%	0.09%	0.0%	0.0%	0.19%	0.09%	0.25%	0.17%	0.13%	0.06%	0.06%	0.24%	0.05%	0.23%					
32	"15. ""Партия СЛОН"""	37	1	0	2	1	1	1	1	1	3	1	2	4	0	1	0	0	2	3	3	5	3	2					
		0.12%	0.07%	0.0%	0.13%	0.07%	0.08%	0.07%	0.07%	0.06%	0.20%	0.09%	0.13%	0.42%	0.0%	0.09%	0.0%	0.0%	0.13%	0.19%	0.19%	0.31%	0.16%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1722	74	68	70	70	70	70	89	87	72	63	84	61	97	81	50	76	105	102	100	74	80	79					
		5.99%	5.80%	6.07%	4.84%	5.08%	6.25%	5.38%	6.37%	5.73%	4.86%	6.20%	5.67%	6.52%	9.53%	7.41%	6.28%	6.66%	7.10%	6.72%	6.49%	4.61%	4.44%	6.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	3	0	0	1	0	1	1	0	0	1	1	4	0	1	0	0	1	1	1	1	1	3					
		0.07%	0.23%	0.0%	0.0%	0.07%	0.0%	0.07%	0.07%	0.0%	0.0%	0.09%	0.06%	0.42%	0.0%	0.09%	0.0%	0.0%	0.06%	0.06%	0.06%	0.06%	0.05%	0.23%					
35	"18. ""ЛДПР"""	4713	209	207	254	221	202	282	245	240	227	182	273	156	167	143	119	181	204	252	212	258	249	230					
		16.40%	16.39%	18.48%	17.57%	16.06%	18.05%	21.70%	17.56%	15.83%	15.33%	17.91%	18.43%	16.68%	16.42%	13.09%	14.96%	15.86%	13.81%	16.62%	13.76%	16.09%	13.84%	17.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	265	14	7	15	10	11	12	10	16	11	6	17	9	9	9	11	12	6	8	8	17	30	17					
		0.92%	1.09%	0.62%	1.03%	0.72%	0.98%	0.92%	0.71%	1.05%	0.74%	0.59%	1.14%	0.96%	0.88%	0.82%	1.38%	1.05%	0.40%	0.52%	0.51%	1.06%	1.66%	1.31%					
37	"20. ""Политическая партия ""Единая Россия"""	14546	652	569	707	721	550	558	675	786	766	478	747	437	507	558	426	595	767	783	829	837	972	626					
		50.63%	51.13%	50.80%	48.92%	52.39%	49.15%	42.95%	48.38%	51.84%	51.75%	47.04%	50.43%	46.73%	49.85%	51.09%	53.58%	52.14%	51.92%	51.64%	53.83%	52.21%	54.06%	48.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	1	2	1	2	1	2	2	1	1	1	3	1	2	1	1	0	1	4	1	3	4	5					
		0.13%	0.07%	0.17%	0.06%	0.14%	0.08%	0.15%	0.14%	0.06%	0.06%	0.09%	0.20%	0.10%	0.19%	0.09%	0.12%	0.0%	0.06%	0.26%	0.06%	0.18%	0.22%	0.38%					
39	"22. ""Развитие предпринимательства"""	74	2	4	4	2	2	5	3	4	5	2	5	4	3	6	0	0	4	4	3	4	4	4					
		0.25%	0.15%	0.35%	0.27%	0.14%	0.17%	0.38%	0.21%	0.26%	0.33%	0.19%	0.33%	0.42%	0.29%	0.54%	0.0%	0.0%	0.27%	0.26%	0.19%	0.24%	0.22%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1281	46	46	60	76	51	72	67	78	67	41	55	46	41	34	31	48	74	51	63	78	91	65					
		4.45%	3.60%	4.10%	4.15%	5.52%	4.55%	5.54%	4.80%	5.14%	4.52%	4.03%	3.71%	4.91%	4.03%	3.11%	3.89%	4.20%	5.01%	3.36%	4.09%	4.86%	5.06%	5.02%					
																													
41	Против всех	1564	58	50	84	74	61	98	81	93	88	62	80	52	38	64	29	54	73	78	87	97	101	62					
		5.44%	4.54%	4.46%	5.81%	5.37%	5.45%	7.54%	5.80%	6.13%	5.94%	6.10%	5.40%	5.56%	3.73%	5.86%	3.64%	4.73%	4.94%	5.14%	5.64%	6.05%	5.61%	4.79%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
