Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Тоцкая																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
		0.16%	0.26%	0.0%	0.0%	0.0%	0.34%	0.18%	0.22%	0.06%	0.09%	0.15%	0.20%	0.17%	0.0%	0.76%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.57%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.45%	0.58%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	179	8	10	9	0	1	7	17	17	16	11	11	8	6	1	3	2	4	4	2	0	2	4	0	1	2	1	0	0	0	0	0	1	3	2	0	5	0	0	0	3	1	0	0	1	0	2	8	2	4					
		0.78%	0.70%	0.85%	1.09%	0.0%	0.34%	0.63%	0.77%	1.16%	0.73%	0.58%	0.75%	0.70%	0.79%	0.38%	1.5%	1.12%	1.79%	1.44%	0.67%	0.0%	2.43%	1.00%	0.0%	0.68%	0.44%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	3.70%	0.84%	0.98%	0.0%	3.67%	0.0%	0.0%	0.0%	0.57%	1.16%	0.0%	0.0%	1.35%	0.0%	1.01%	1.80%	1.16%	1.55%					
30	"13. ""Демократическая партия России"""	66	4	0	4	0	2	3	10	2	4	6	3	2	1	0	1	1	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	2	1	0	2	2	6					
		0.28%	0.35%	0.0%	0.48%	0.0%	0.68%	0.27%	0.45%	0.13%	0.18%	0.31%	0.20%	0.17%	0.13%	0.0%	0.5%	0.56%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.28%	0.49%	0.0%	0.0%	0.0%	1.02%	0.36%	0.0%	0.0%	0.0%	0.0%	2.70%	0.44%	0.0%	0.45%	1.16%	2.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	74	2	1	1	1	3	0	14	5	8	4	7	3	0	0	0	0	1	0	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	1	0	0	0	1	1	2	0	1					
		0.32%	0.17%	0.08%	0.12%	1.07%	1.03%	0.0%	0.64%	0.34%	0.36%	0.21%	0.48%	0.26%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.75%	1.19%	0.68%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	1.81%	0.57%	1.16%	0.0%	0.0%	0.0%	0.44%	0.50%	0.45%	0.0%	0.38%					
32	"15. ""Партия СЛОН"""	70	0	1	1	0	2	2	18	3	18	9	6	5	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.30%	0.0%	0.08%	0.12%	0.0%	0.68%	0.18%	0.82%	0.20%	0.82%	0.47%	0.41%	0.44%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	863	44	76	44	5	7	46	55	45	64	51	43	47	38	10	8	16	5	11	8	2	0	27	1	4	16	1	20	4	3	4	5	0	25	7	3	4	8	2	15	28	0	0	0	3	9	3	27	6	13					
		3.77%	3.89%	6.49%	5.36%	5.37%	2.41%	4.19%	2.52%	3.09%	2.94%	2.71%	2.95%	4.14%	5.02%	3.83%	4.0%	9.03%	2.24%	3.97%	2.69%	2.59%	0.0%	6.76%	1.19%	2.72%	3.57%	0.89%	30.76%	1.52%	5.88%	1.69%	2.59%	0.0%	7.04%	3.43%	1.80%	2.94%	3.66%	1.02%	5.43%	5.32%	0.0%	0.0%	0.0%	4.05%	3.98%	1.51%	6.08%	3.50%	5.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	99	0	1	0	1	1	3	20	8	20	13	5	3	3	1	0	0	1	0	1	0	0	2	0	0	4	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	2	4	0	0					
		0.43%	0.0%	0.08%	0.0%	1.07%	0.34%	0.27%	0.91%	0.54%	0.92%	0.69%	0.34%	0.26%	0.39%	0.38%	0.0%	0.0%	0.44%	0.0%	0.33%	0.0%	0.0%	0.50%	0.0%	0.0%	0.89%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.73%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	1.35%	0.44%	1.01%	0.90%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4062	203	176	158	10	24	206	452	257	488	366	244	242	101	49	26	31	39	51	34	14	9	73	4	19	80	31	2	18	4	14	18	0	38	17	26	9	11	35	63	132	19	2	8	8	41	36	80	38	56					
		17.76%	17.94%	15.02%	19.26%	10.75%	8.27%	18.77%	20.73%	17.66%	22.45%	19.45%	16.78%	21.35%	13.35%	18.77%	13.0%	17.51%	17.48%	18.41%	11.44%	18.18%	10.97%	18.29%	4.76%	12.92%	17.89%	27.67%	3.07%	6.87%	7.84%	5.93%	9.32%	0.0%	10.70%	8.33%	15.66%	6.61%	5.04%	17.85%	22.82%	25.09%	22.09%	4.87%	23.52%	10.81%	18.14%	18.18%	18.01%	22.22%	21.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	336	32	35	12	0	5	21	31	11	20	17	16	11	8	4	3	0	3	0	10	0	0	9	2	2	6	2	1	2	0	5	4	0	7	3	1	1	0	1	7	15	0	1	0	1	4	4	9	6	4					
		1.46%	2.82%	2.98%	1.46%	0.0%	1.72%	1.91%	1.42%	0.75%	0.92%	0.90%	1.10%	0.97%	1.05%	1.53%	1.5%	0.0%	1.34%	0.0%	3.36%	0.0%	0.0%	2.25%	2.38%	1.36%	1.34%	1.78%	1.53%	0.76%	0.0%	2.11%	2.07%	0.0%	1.97%	1.47%	0.60%	0.73%	0.0%	0.51%	2.53%	2.85%	0.0%	2.43%	0.0%	1.35%	1.76%	2.02%	2.02%	3.50%	1.55%					
37	"20. ""Политическая партия ""Единая Россия"""	8057	366	395	293	19	37	422	722	681	863	904	731	543	354	97	0	62	70	63	140	12	7	56	7	19	87	36	23	47	6	51	65	22	89	72	56	55	45	47	32	107	16	12	3	20	32	61	92	50	68					
		35.24%	32.36%	33.73%	35.73%	20.43%	12.75%	38.46%	33.11%	46.80%	39.71%	48.05%	50.27%	47.92%	46.82%	37.16%	0.0%	35.02%	31.39%	22.74%	47.13%	15.58%	8.53%	14.03%	8.33%	12.92%	19.46%	32.14%	35.38%	17.93%	11.76%	21.61%	33.67%	81.48%	25.07%	35.29%	33.73%	40.44%	20.64%	23.97%	11.59%	20.34%	18.60%	29.26%	8.82%	27.02%	14.15%	30.80%	20.72%	29.23%	26.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	124	2	5	1	1	1	3	10	2	13	4	5	1	2	0	56	0	0	1	0	0	0	1	0	0	1	0	1	2	0	1	0	0	0	1	0	2	0	0	2	0	0	1	1	0	1	0	3	0	0					
		0.54%	0.17%	0.42%	0.12%	1.07%	0.34%	0.27%	0.45%	0.13%	0.59%	0.21%	0.34%	0.08%	0.26%	0.0%	28.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.22%	0.0%	1.53%	0.76%	0.0%	0.42%	0.0%	0.0%	0.0%	0.49%	0.0%	1.47%	0.0%	0.0%	0.72%	0.0%	0.0%	2.43%	2.94%	0.0%	0.44%	0.0%	0.67%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	80	4	4	2	0	1	5	21	6	9	7	5	4	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.34%	0.35%	0.34%	0.24%	0.0%	0.34%	0.45%	0.96%	0.41%	0.41%	0.37%	0.34%	0.35%	0.13%	0.0%	0.0%	0.0%	0.44%	0.36%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.22%	0.0%	0.0%	0.38%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2750	243	192	128	23	66	143	130	76	109	93	84	59	104	22	24	36	34	38	23	7	52	63	39	15	122	13	5	28	12	26	12	0	79	46	10	18	34	25	32	118	13	9	12	18	74	30	128	43	40					
		12.02%	21.48%	16.39%	15.60%	24.73%	22.75%	13.03%	5.96%	5.22%	5.01%	4.94%	5.77%	5.20%	13.75%	8.42%	12.0%	20.33%	15.24%	13.71%	7.74%	9.09%	63.41%	15.78%	46.42%	10.20%	27.29%	11.60%	7.69%	10.68%	23.52%	11.01%	6.21%	0.0%	22.25%	22.54%	6.02%	13.23%	15.59%	12.75%	11.59%	22.43%	15.11%	21.95%	35.29%	24.32%	32.74%	15.15%	28.82%	25.14%	15.50%					
																																																								
41	Против всех	1074	26	29	23	9	3	37	210	121	155	130	90	66	12	7	25	0	1	4	4	0	1	9	4	1	5	1	0	2	0	2	7	1	6	6	3	4	2	3	8	15	5	0	1	1	1	9	15	6	4					
		4.69%	2.29%	2.47%	2.80%	9.67%	1.03%	3.37%	9.63%	8.31%	7.13%	6.91%	6.18%	5.82%	1.58%	2.68%	12.5%	0.0%	0.44%	1.44%	1.34%	0.0%	1.21%	2.25%	4.76%	0.68%	1.11%	0.89%	0.0%	0.76%	0.0%	0.84%	3.62%	3.70%	1.69%	2.94%	1.80%	2.94%	0.91%	1.53%	2.89%	2.85%	5.81%	0.0%	2.94%	1.35%	0.44%	4.54%	3.37%	3.50%	1.55%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
