Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Калачеевская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	832	28	10	28	2	22	9	12	17	5	2	34	13	16	14	33	8	18	4	4	5	25	25	8	5	5	7	0	18	115	6	7	12	52	31	52	22	11	13	16	16	13	24	33	23	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	827	28	10	28	2	22	9	12	17	5	2	34	13	16	14	33	8	18	4	4	5	25	23	7	3	5	7	0	18	115	6	7	12	52	31	52	22	11	13	16	16	13	24	33	23	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	254	20	12	8	4	17	3	12	5	1	2	22	11	3	5	4	3	10	3	5	4	8	6	1	1	5	1	5	3	15	7	1	2	15	4	1	2	1	3	4	1	2	4	4	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	1066	61	35	58	44	28	39	18	24	2	1	50	28	28	33	31	9	38	12	0	11	25	6	0	14	24	7	9	32	50	17	18	10	63	40	42	13	6	16	49	9	16	25	7	15	3					
		3.28%	3.75%	3.19%	3.86%	3.90%	1.94%	3.01%	1.89%	1.99%	0.75%	0.81%	2.72%	2.83%	2.20%	3.39%	4.77%	2.18%	7.66%	3.77%	0.00%	2.12%	3.41%	2.90%	0.00%	3.06%	8.33%	2.17%	7.89%	2.93%	2.43%	4.55%	2.53%	1.86%	5.87%	7.25%	3.72%	3.72%	8.82%	3.43%	3.69%	3.26%	4.52%	4.42%	1.59%	4.31%	1.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	187	20	9	17	10	8	8	3	3	1	0	12	7	16	9	2	0	4	1	0	2	2	0	0	1	0	0	0	18	21	0	2	0	4	0	3	0	0	1	1	0	0	2	0	0	0					
		0.58%	1.23%	0.82%	1.13%	0.89%	0.55%	0.62%	0.32%	0.25%	0.37%	0.00%	0.65%	0.71%	1.26%	0.92%	0.31%	0.00%	0.81%	0.31%	0.00%	0.39%	0.27%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	1.65%	1.02%	0.00%	0.28%	0.00%	0.37%	0.00%	0.27%	0.00%	0.00%	0.21%	0.08%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	32	1	3	1	0	2	1	1	0	0	2	2	2	3	2	2	0	0	0	0	0	0	1	0	2	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.10%	0.06%	0.27%	0.07%	0.00%	0.14%	0.08%	0.11%	0.00%	0.00%	1.63%	0.11%	0.20%	0.24%	0.21%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.44%	0.00%	0.00%	1.75%	0.00%	0.10%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5283	329	236	256	229	280	244	137	211	34	19	335	138	128	148	48	30	63	26	15	76	124	67	55	43	78	65	20	169	251	14	64	33	128	114	495	62	12	51	156	13	27	76	104	53	27					
		16.27%	20.23%	21.49%	17.04%	20.30%	19.38%	18.84%	14.42%	17.52%	12.73%	15.45%	18.26%	13.93%	10.05%	15.21%	7.38%	7.26%	12.70%	8.18%	11.90%	14.67%	16.92%	32.37%	26.70%	9.39%	27.08%	20.19%	17.54%	15.48%	12.18%	3.74%	8.99%	6.13%	11.93%	20.65%	43.84%	17.77%	17.65%	10.94%	11.75%	4.71%	7.63%	13.45%	23.69%	15.23%	14.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	66	3	3	3	2	8	2	4	5	0	0	3	4	3	0	1	0	1	2	2	0	0	0	0	1	0	0	0	3	11	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0					
		0.20%	0.18%	0.27%	0.20%	0.18%	0.55%	0.15%	0.42%	0.42%	0.00%	0.00%	0.16%	0.40%	0.24%	0.00%	0.15%	0.00%	0.20%	0.63%	1.59%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.27%	0.53%	0.27%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	54	1	2	7	1	3	2	5	0	0	1	2	3	4	1	1	1	0	0	0	0	1	0	0	0	0	2	0	3	6	0	0	0	2	2	0	0	0	0	2	0	0	1	0	1	0					
		0.17%	0.06%	0.18%	0.47%	0.09%	0.21%	0.15%	0.53%	0.00%	0.00%	0.81%	0.11%	0.30%	0.31%	0.10%	0.15%	0.24%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.27%	0.29%	0.00%	0.00%	0.00%	0.19%	0.36%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.18%	0.00%	0.29%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3143	144	126	157	106	178	130	115	132	28	8	197	119	110	137	99	24	37	20	10	57	56	15	11	20	22	8	8	120	271	36	60	54	46	40	98	34	6	40	108	22	20	42	37	28	7					
		9.68%	8.86%	11.48%	10.45%	9.40%	12.32%	10.04%	12.11%	10.96%	10.49%	6.50%	10.74%	12.01%	8.64%	14.08%	15.23%	5.81%	7.46%	6.29%	7.94%	11.00%	7.64%	7.25%	5.34%	4.37%	7.64%	2.48%	7.02%	10.99%	13.15%	9.63%	8.43%	10.04%	4.29%	7.25%	8.68%	9.74%	8.82%	8.58%	8.13%	7.97%	5.65%	7.43%	8.43%	8.05%	3.65%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2765	137	89	177	93	149	152	153	123	18	4	223	72	128	113	58	30	23	9	3	47	44	3	1	19	18	12	2	60	239	19	36	34	41	25	40	20	2	42	173	8	16	72	18	16	4					
		8.51%	8.43%	8.11%	11.78%	8.24%	10.31%	11.74%	16.11%	10.22%	6.74%	3.25%	12.15%	7.27%	10.05%	11.61%	8.92%	7.26%	4.64%	2.83%	2.38%	9.07%	6.00%	1.45%	0.49%	4.15%	6.25%	3.73%	1.75%	5.49%	11.60%	5.08%	5.06%	6.32%	3.82%	4.53%	3.54%	5.73%	2.94%	9.01%	13.03%	2.90%	4.52%	12.74%	4.10%	4.60%	2.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	224	11	11	13	4	14	10	4	7	1	0	20	6	14	8	3	0	1	0	1	4	2	5	1	2	1	0	0	14	17	6	3	1	11	5	2	1	0	7	4	2	0	7	1	0	0					
		0.69%	0.68%	1.00%	0.87%	0.35%	0.97%	0.77%	0.42%	0.58%	0.37%	0.00%	1.09%	0.61%	1.10%	0.82%	0.46%	0.00%	0.20%	0.00%	0.79%	0.77%	0.27%	2.42%	0.49%	0.44%	0.35%	0.00%	0.00%	1.28%	0.82%	1.60%	0.42%	0.19%	1.03%	0.91%	0.18%	0.29%	0.00%	1.50%	0.30%	0.72%	0.00%	1.24%	0.23%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19186	894	567	790	629	758	691	493	680	181	88	953	586	826	505	396	314	323	246	95	318	471	109	138	353	141	224	73	650	1157	279	526	402	736	303	444	217	41	302	821	218	274	334	262	230	148					
		59.08%	54.98%	51.64%	52.60%	55.76%	52.46%	53.36%	51.89%	56.48%	67.79%	71.54%	51.93%	59.13%	64.89%	51.90%	60.92%	76.03%	65.12%	77.36%	75.40%	61.39%	64.26%	52.66%	66.99%	77.07%	48.96%	69.57%	64.04%	59.52%	56.14%	74.60%	73.88%	74.72%	68.59%	54.89%	39.33%	62.18%	60.29%	64.81%	61.82%	78.99%	77.40%	59.12%	59.68%	66.09%	77.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	169	17	11	8	3	10	6	7	13	1	0	13	9	8	7	1	3	1	0	0	0	2	1	0	1	1	1	0	12	8	1	0	0	7	0	4	0	0	2	2	3	0	0	3	1	2					
		0.52%	1.05%	1.00%	0.53%	0.27%	0.69%	0.46%	0.74%	1.08%	0.37%	0.00%	0.71%	0.91%	0.63%	0.72%	0.15%	0.73%	0.20%	0.00%	0.00%	0.00%	0.27%	0.48%	0.00%	0.22%	0.35%	0.31%	0.00%	1.10%	0.39%	0.27%	0.00%	0.00%	0.65%	0.00%	0.35%	0.00%	0.00%	0.43%	0.15%	1.09%	0.00%	0.00%	0.68%	0.29%	1.04%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
