Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Кромская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №790					
		2.77%	3.57%	2.25%	0.45%	3.97%	2.20%	5.37%	2.84%	3.69%	2.97%	3.75%	1.55%	4.03%	0.94%	0.00%	1.35%	0.65%	1.82%	2.46%	3.09%	3.53%	1.26%	3.28%	3.67%	0.45%	0.73%	3.74%	1.43%	1.78%	1.89%	1.86%	2.09%	1.86%	0.00%	1.20%	1.78%	5.03%					
19	. Малышкин Олег Александрович	414	23	25	12	5	19	37	5	12	19	18	24	8	8	1	6	6	9	11	19	30	21	37	4	5	2	12	0	10	1	4	2	3	0	4	3	9					
		2.84%	3.42%	5.63%	5.45%	1.81%	4.63%	4.14%	1.29%	3.69%	2.45%	4.50%	5.31%	3.23%	3.76%	0.70%	2.03%	1.94%	3.27%	4.51%	2.26%	2.41%	2.65%	2.76%	1.33%	2.24%	1.46%	2.99%	0.00%	3.56%	0.63%	1.06%	1.05%	1.12%	0.00%	1.61%	1.33%	2.38%					
20	. Миронов Сергей Михайлович	117	1	3	0	1	3	11	7	5	2	6	1	5	1	4	0	1	0	1	12	14	6	10	0	4	2	2	5	1	2	0	0	0	0	2	4	1					
		0.80%	0.15%	0.68%	0.00%	0.36%	0.73%	1.23%	1.81%	1.54%	0.26%	1.50%	0.22%	2.02%	0.47%	2.80%	0.00%	0.32%	0.00%	0.41%	1.43%	1.12%	0.76%	0.75%	0.00%	1.79%	1.46%	0.50%	3.57%	0.36%	1.26%	0.00%	0.00%	0.00%	0.00%	0.80%	1.78%	0.26%					
21	. Путин Владимир Владимирович	9058	445	293	170	164	278	441	238	245	513	242	358	161	135	89	182	195	186	181	458	656	430	764	190	129	84	234	94	179	108	302	156	143	64	168	129	254					
		62.03%	66.12%	65.99%	77.27%	59.21%	67.80%	49.33%	61.50%	75.38%	66.28%	60.50%	79.20%	64.92%	63.38%	62.24%	61.49%	63.11%	67.64%	74.18%	54.39%	52.69%	54.29%	56.97%	63.33%	57.85%	61.31%	58.35%	67.14%	63.70%	67.92%	80.11%	81.68%	53.16%	92.75%	67.47%	57.33%	67.20%					
22	. Хакамада Ирина Муцуовна	268	11	8	2	6	10	10	3	5	15	5	7	4	1	5	7	5	2	3	22	20	17	39	4	4	13	5	3	11	6	0	0	4	1	2	4	4					
		1.84%	1.63%	1.80%	0.91%	2.17%	2.44%	1.12%	0.78%	1.54%	1.94%	1.25%	1.55%	1.61%	0.47%	3.50%	2.36%	1.62%	0.73%	1.23%	2.61%	1.61%	2.15%	2.91%	1.33%	1.79%	9.49%	1.25%	2.14%	3.91%	3.77%	0.00%	0.00%	1.49%	1.45%	0.80%	1.78%	1.06%					
23	. Харитонов Николай Михайлович	3819	153	86	32	82	80	306	110	34	183	99	47	49	59	40	88	97	67	40	261	392	260	398	82	68	35	125	35	66	38	50	29	108	4	64	75	77					
		26.15%	22.73%	19.37%	14.55%	29.60%	19.51%	34.23%	28.42%	10.46%	23.64%	24.75%	10.40%	19.76%	27.70%	27.97%	29.73%	31.39%	24.36%	16.39%	31.00%	31.49%	32.83%	29.68%	27.33%	30.49%	25.55%	31.17%	25.00%	23.49%	23.90%	13.26%	15.18%	40.15%	5.80%	25.70%	33.33%	20.37%					
																																											
24	Против всех	408	13	15	3	8	10	29	9	7	15	14	7	9	2	3	4	2	3	2	35	73	43	40	4	9	0	6	0	8	1	10	0	4	0	4	5	11					
		2.79%	1.93%	3.38%	1.36%	2.89%	2.44%	3.24%	2.33%	2.15%	1.94%	3.50%	1.55%	3.63%	0.94%	2.10%	1.35%	0.65%	1.09%	0.82%	4.16%	5.86%	5.43%	2.98%	1.33%	4.04%	0.00%	1.50%	0.00%	2.85%	0.63%	2.65%	0.00%	1.49%	0.00%	1.61%	2.22%	2.91%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
