Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
"Наименование Избирательной комиссии:    г. Тула, Зареченская"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921					
23	6.Политическая партия «Партия социальной справедливости»	159	2	2	4	4	0	6	5	8	4	7	1	3	8	4	1	3	6	5	4	4	4	5	3	2	10	3	6	4	2	2	7	1	6	16	7	0					
		0.36%	0.18%	0.22%	0.25%	0.40%	0.00%	0.50%	0.37%	0.35%	0.35%	0.54%	0.09%	0.36%	0.60%	0.27%	0.09%	0.26%	0.54%	0.46%	0.29%	0.35%	0.33%	0.45%	0.22%	0.16%	0.68%	0.21%	0.39%	0.29%	0.17%	0.17%	0.50%	0.10%	0.52%	1.29%	0.53%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3469	94	69	195	68	55	102	125	254	84	101	86	67	109	116	79	106	82	85	110	72	77	76	105	86	125	102	123	105	58	80	111	92	77	91	95	7					
		7.91%	8.37%	7.48%	12.13%	6.83%	7.25%	8.44%	9.15%	11.13%	7.43%	7.83%	7.48%	7.97%	8.15%	7.75%	6.93%	9.23%	7.41%	7.84%	8.00%	6.33%	6.36%	6.82%	7.64%	7.06%	8.55%	7.21%	7.94%	7.48%	5.06%	6.64%	7.93%	8.96%	6.67%	7.32%	7.14%	7.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5285	122	76	163	101	73	161	152	163	125	140	140	120	166	190	137	126	142	178	206	148	156	139	152	135	219	205	198	208	164	139	163	119	144	146	159	10					
		12.05%	10.86%	8.23%	10.14%	10.15%	9.62%	13.32%	11.13%	7.14%	11.06%	10.85%	12.18%	14.27%	12.41%	12.70%	12.02%	10.98%	12.84%	16.42%	14.98%	13.01%	12.88%	12.48%	11.05%	11.08%	14.98%	14.49%	12.78%	14.83%	14.31%	11.54%	11.64%	11.59%	12.47%	11.74%	11.95%	10.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	468	9	12	25	4	5	17	16	26	6	20	13	10	16	24	15	10	13	14	16	14	19	12	19	9	6	4	14	13	12	11	11	11	6	16	18	2					
		1.07%	0.80%	1.30%	1.55%	0.40%	0.66%	1.41%	1.17%	1.14%	0.53%	1.55%	1.13%	1.19%	1.20%	1.60%	1.32%	0.87%	1.18%	1.29%	1.16%	1.23%	1.57%	1.08%	1.38%	0.74%	0.41%	0.28%	0.90%	0.93%	1.05%	0.91%	0.79%	1.07%	0.52%	1.29%	1.35%	2.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24979	676	562	953	597	480	680	801	1564	652	718	618	453	688	824	611	625	615	562	716	632	668	656	797	719	811	841	844	771	660	672	760	573	674	712	736	58					
		56.96%	60.20%	60.89%	59.27%	60.00%	63.24%	56.24%	58.64%	68.51%	57.70%	55.66%	53.79%	53.86%	51.42%	55.08%	53.60%	54.44%	55.61%	51.85%	52.07%	55.54%	55.16%	58.89%	57.96%	59.03%	55.47%	59.43%	54.49%	54.95%	57.59%	55.77%	54.29%	55.79%	58.35%	57.23%	55.34%	58.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1341	26	33	33	14	10	41	41	33	28	42	36	40	58	51	60	38	44	31	51	43	37	36	37	28	55	31	43	38	44	48	41	31	24	45	50	0					
		3.06%	2.32%	3.58%	2.05%	1.41%	1.32%	3.39%	3.00%	1.45%	2.48%	3.26%	3.13%	4.76%	4.33%	3.41%	5.26%	3.31%	3.98%	2.86%	3.71%	3.78%	3.06%	3.23%	2.69%	2.30%	3.76%	2.19%	2.78%	2.71%	3.84%	3.98%	2.93%	3.02%	2.08%	3.62%	3.76%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
