Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Ломоносовская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	860	35	26	46	7	2	54	16	46	41	18	11	31	13	30	29	43	4	62	17	37	44	24	8	0	41	30	35	29	2	1	16	13	25	21	3					
		2.98%	2.26%	1.81%	3.50%	2.93%	1.18%	4.37%	2.90%	3.94%	2.87%	3.54%	2.25%	3.61%	1.31%	2.44%	4.02%	3.09%	1.24%	4.51%	3.09%	4.69%	3.32%	3.13%	2.80%	0.00%	4.36%	4.15%	2.94%	3.34%	0.97%	0.50%	3.01%	2.01%	2.82%	2.22%	0.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	291	14	8	9	0	0	13	11	27	13	7	3	13	9	25	7	14	1	14	5	2	20	4	1	1	7	7	7	9	1	0	7	8	10	9	5					
		1.01%	0.90%	0.56%	0.69%	0.00%	0.00%	1.05%	1.99%	2.31%	0.91%	1.38%	0.61%	1.51%	0.91%	2.03%	0.97%	1.01%	0.31%	1.02%	0.91%	0.25%	1.51%	0.52%	0.35%	1.82%	0.74%	0.97%	0.59%	1.04%	0.48%	0.00%	1.32%	1.23%	1.13%	0.95%	0.54%					
20	3.Политическая партия «Демократическая партия России»	34	1	1	0	0	0	1	2	3	3	0	1	1	0	3	1	0	0	4	1	1	0	1	1	0	0	3	0	3	0	0	0	1	0	2	0					
		0.12%	0.06%	0.07%	0.00%	0.00%	0.00%	0.08%	0.36%	0.26%	0.21%	0.00%	0.20%	0.12%	0.00%	0.24%	0.14%	0.00%	0.00%	0.29%	0.18%	0.13%	0.00%	0.13%	0.35%	0.00%	0.00%	0.41%	0.00%	0.35%	0.00%	0.00%	0.00%	0.15%	0.00%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3125	213	74	254	29	19	125	22	188	234	36	22	87	133	154	51	154	25	172	72	88	141	60	43	6	102	70	88	72	10	9	65	42	114	142	9					
		10.84%	13.74%	5.16%	19.35%	12.13%	11.24%	10.12%	3.99%	16.10%	16.35%	7.07%	4.50%	10.13%	13.43%	12.51%	7.07%	11.06%	7.76%	12.51%	13.09%	11.15%	10.63%	7.83%	15.03%	10.91%	10.85%	9.68%	7.39%	8.29%	4.83%	4.50%	12.22%	6.48%	12.85%	15.01%	0.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	428	18	6	14	0	9	19	11	18	19	6	7	40	21	33	11	14	2	13	3	2	14	10	0	0	16	16	40	10	1	3	7	13	10	19	3					
		1.49%	1.16%	0.42%	1.07%	0.00%	5.33%	1.54%	1.99%	1.54%	1.33%	1.18%	1.43%	4.66%	2.12%	2.68%	1.53%	1.01%	0.62%	0.95%	0.55%	0.25%	1.06%	1.31%	0.00%	0.00%	1.70%	2.21%	3.36%	1.15%	0.48%	1.50%	1.32%	2.01%	1.13%	2.01%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	65	1	2	5	1	1	4	2	2	1	0	2	1	3	3	3	1	1	2	3	0	6	3	0	0	3	1	5	0	1	0	1	0	1	4	2					
		0.23%	0.06%	0.14%	0.38%	0.42%	0.59%	0.32%	0.36%	0.17%	0.07%	0.00%	0.41%	0.12%	0.30%	0.24%	0.42%	0.07%	0.31%	0.15%	0.55%	0.00%	0.45%	0.39%	0.00%	0.00%	0.32%	0.14%	0.42%	0.00%	0.48%	0.00%	0.19%	0.00%	0.11%	0.42%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	2876	154	165	104	17	8	104	65	82	140	62	85	83	82	112	51	130	61	107	37	59	143	46	29	3	81	72	137	73	24	28	29	63	86	75	279					
		9.98%	9.94%	11.50%	7.92%	7.11%	4.73%	8.42%	11.80%	7.02%	9.78%	12.18%	17.38%	9.66%	8.28%	9.10%	7.07%	9.34%	18.94%	7.78%	6.73%	7.48%	10.78%	6.01%	10.14%	5.45%	8.62%	9.96%	11.50%	8.40%	11.59%	14.00%	5.45%	9.72%	9.70%	7.93%	30.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2799	190	57	158	19	14	112	26	131	162	68	25	88	128	156	70	119	32	117	67	44	149	78	22	4	98	91	110	72	8	17	54	68	110	119	16					
		9.71%	12.26%	3.97%	12.03%	7.95%	8.28%	9.07%	4.72%	11.22%	11.32%	13.36%	5.11%	10.24%	12.93%	12.67%	9.71%	8.55%	9.94%	8.51%	12.18%	5.58%	11.23%	10.18%	7.69%	7.27%	10.43%	12.59%	9.24%	8.29%	3.86%	8.50%	10.15%	10.49%	12.40%	12.58%	1.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	236	16	12	11	5	1	4	3	11	15	4	6	8	13	11	9	12	0	12	1	3	13	6	0	1	6	3	7	4	0	2	5	5	8	8	11					
		0.82%	1.03%	0.84%	0.84%	2.09%	0.59%	0.32%	0.54%	0.94%	1.05%	0.79%	1.23%	0.93%	1.31%	0.89%	1.25%	0.86%	0.00%	0.87%	0.18%	0.38%	0.98%	0.78%	0.00%	1.82%	0.64%	0.41%	0.59%	0.46%	0.00%	1.00%	0.94%	0.77%	0.90%	0.85%	1.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17348	853	1063	662	152	113	770	383	615	748	295	308	481	546	657	476	875	192	845	335	537	762	520	179	38	561	411	737	575	159	137	329	428	497	523	586					
		60.20%	55.03%	74.08%	50.42%	63.60%	66.86%	62.35%	69.51%	52.65%	52.27%	57.96%	62.99%	55.99%	55.15%	53.37%	66.02%	62.86%	59.63%	61.45%	60.91%	68.06%	57.42%	67.89%	62.59%	69.09%	59.68%	56.85%	61.88%	66.17%	76.81%	68.50%	61.84%	66.05%	56.03%	55.29%	63.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	468	36	9	34	3	1	17	6	32	42	5	8	15	22	33	7	13	1	18	4	8	25	9	2	2	16	15	11	16	0	1	14	3	15	21	4					
		1.62%	2.32%	0.63%	2.59%	1.26%	0.59%	1.38%	1.09%	2.74%	2.94%	0.98%	1.64%	1.75%	2.22%	2.68%	0.97%	0.93%	0.31%	1.31%	0.73%	1.01%	1.88%	1.17%	0.70%	3.64%	1.70%	2.07%	0.92%	1.84%	0.00%	0.50%	2.63%	0.46%	1.69%	2.22%	0.43%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
