Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Балтачевская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	6	6	5	6	6	5	5	5	6	5	6	6	7	6	5	5	6	7	4	7	6	6	5	6	6	4	12	12	12	6	5	6	4	8	6	5	4	5	6	5	6	5	6	5	6	4	4	6	5	6	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	153	5	5	0	3	6	1	3	5	1	2	4	0	2	6	2	0	6	3	2	3	1	1	0	1	1	2	12	10	12	5	1	2	0	7	6	0	0	0	2	0	3	5	6	3	4	3	0	0	2	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	84	1	0	0	0	2	3	2	0	0	6	1	2	0	1	1	2	7	1	0	3	0	0	0	2	0	1	8	9	7	1	0	0	0	5	1	0	0	1	2	2	3	1	2	0	0	0	0	3	3	1	0					
14	Число погашенных открепительных удостоверений	147	1	1	5	3	0	4	2	0	5	3	2	6	5	0	3	5	0	4	2	4	5	5	5	5	5	2	0	2	0	1	4	4	4	1	0	5	4	5	4	5	3	0	0	2	2	1	4	6	3	5	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	564	12	11	7	13	15	7	1	3	12	10	28	6	6	8	1	7	6	5	5	14	3	4	6	7	4	1	49	37	40	8	5	13	7	25	12	2	3	11	19	15	16	6	19	9	16	10	5	9	16	7	3					
		3.59%	3.69%	3.88%	3.64%	5.60%	5.26%	4.72%	0.60%	1.37%	2.56%	7.29%	5.30%	3.50%	1.71%	4.10%	0.62%	4.19%	1.64%	1.49%	2.94%	3.46%	1.20%	1.51%	5.71%	2.25%	3.17%	0.68%	4.29%	3.12%	4.14%	3.03%	3.08%	4.65%	5.07%	3.49%	2.99%	1.61%	2.80%	7.53%	4.46%	4.79%	5.86%	2.84%	6.20%	2.69%	6.58%	6.80%	3.54%	1.96%	5.57%	3.34%	1.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	200	6	2	3	3	2	1	2	7	7	0	10	1	8	3	2	3	1	1	1	7	3	2	6	1	2	3	13	16	14	1	1	5	5	8	13	0	2	2	4	3	2	1	2	2	2	1	0	7	3	3	3					
		1.27%	1.84%	0.70%	1.56%	1.29%	0.70%	0.67%	1.21%	3.21%	1.49%	0.0%	1.89%	0.58%	2.28%	1.53%	1.25%	1.79%	0.27%	0.29%	0.58%	1.73%	1.20%	0.75%	5.71%	0.32%	1.58%	2.05%	1.13%	1.35%	1.44%	0.37%	0.61%	1.79%	3.62%	1.11%	3.24%	0.0%	1.86%	1.36%	0.93%	0.95%	0.73%	0.47%	0.65%	0.59%	0.82%	0.68%	0.0%	1.52%	1.04%	1.43%	1.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	383	1	4	2	8	3	5	6	4	2	8	33	5	7	2	2	4	4	2	3	15	4	4	2	12	3	3	33	45	25	1	4	5	7	26	11	1	2	5	8	6	8	2	1	3	1	5	5	12	8	6	5					
		2.43%	0.30%	1.41%	1.04%	3.44%	1.05%	3.37%	3.63%	1.83%	0.42%	5.83%	6.25%	2.92%	2.0%	1.02%	1.25%	2.39%	1.09%	0.59%	1.76%	3.71%	1.60%	1.51%	1.90%	3.85%	2.38%	2.05%	2.89%	3.80%	2.58%	0.37%	2.46%	1.79%	5.07%	3.63%	2.74%	0.80%	1.86%	3.42%	1.87%	1.91%	2.93%	0.94%	0.32%	0.89%	0.41%	3.40%	3.54%	2.62%	2.78%	2.87%	2.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	190	1	2	3	1	0	1	5	4	6	3	11	2	4	4	1	3	3	0	1	6	1	5	0	2	3	3	17	8	15	6	4	4	0	4	19	0	0	4	4	2	4	1	4	1	3	2	2	5	2	2	2					
		1.21%	0.30%	0.70%	1.56%	0.43%	0.0%	0.67%	3.03%	1.83%	1.28%	2.18%	2.08%	1.16%	1.14%	2.05%	0.62%	1.79%	0.82%	0.0%	0.58%	1.48%	0.40%	1.89%	0.0%	0.64%	2.38%	2.05%	1.48%	0.67%	1.55%	2.27%	2.46%	1.43%	0.0%	0.55%	4.73%	0.0%	0.0%	2.73%	0.93%	0.63%	1.46%	0.47%	1.30%	0.29%	1.23%	1.36%	1.41%	1.09%	0.69%	0.95%	0.88%					
22	"5. ""За Русь Святую"""	42	0	2	1	2	2	3	1	0	2	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	1	4	2	1	0	0	1	0	1	2	0	0	0	3	0	0	0	1	0	3	0	1	1	0	0	1					
		0.26%	0.0%	0.70%	0.52%	0.86%	0.70%	2.02%	0.60%	0.0%	0.42%	0.0%	0.0%	2.92%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.68%	0.35%	0.16%	0.10%	0.0%	0.0%	0.35%	0.0%	0.13%	0.49%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.32%	0.0%	1.23%	0.0%	0.70%	0.21%	0.0%	0.0%	0.44%					
23	"6. ""Объединенная Российская партия ""Русь"""	75	1	1	0	0	2	0	0	1	2	1	3	2	4	1	1	0	1	0	1	0	0	2	1	0	0	2	7	3	1	2	0	1	3	2	2	0	0	4	2	0	4	0	0	3	2	1	2	2	3	0	5					
		0.47%	0.30%	0.35%	0.0%	0.0%	0.70%	0.0%	0.0%	0.45%	0.42%	0.72%	0.56%	1.16%	1.14%	0.51%	0.62%	0.0%	0.27%	0.0%	0.58%	0.0%	0.0%	0.75%	0.95%	0.0%	0.0%	1.36%	0.61%	0.25%	0.10%	0.75%	0.0%	0.35%	2.17%	0.27%	0.49%	0.0%	0.0%	2.73%	0.46%	0.0%	1.46%	0.0%	0.0%	0.89%	0.82%	0.68%	1.41%	0.43%	1.04%	0.0%	2.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	119	1	0	0	0	2	0	0	0	1	1	4	2	2	0	1	0	6	1	0	1	2	4	2	1	0	3	10	16	19	8	1	3	1	6	2	0	4	0	3	0	1	0	0	0	5	0	0	0	4	1	1					
		0.75%	0.30%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.21%	0.72%	0.75%	1.16%	0.57%	0.0%	0.62%	0.0%	1.64%	0.29%	0.0%	0.24%	0.80%	1.51%	1.90%	0.32%	0.0%	2.05%	0.87%	1.35%	1.96%	3.03%	0.61%	1.07%	0.72%	0.83%	0.49%	0.0%	3.73%	0.0%	0.70%	0.0%	0.36%	0.0%	0.0%	0.0%	2.05%	0.0%	0.0%	0.0%	1.39%	0.47%	0.44%					
25	"8. ""Народно-республиканская партия России"""	87	0	3	2	0	0	0	1	0	0	0	1	1	7	1	1	1	3	1	0	2	2	2	1	0	1	0	5	8	6	3	0	0	2	5	1	1	0	1	3	2	1	2	2	1	4	0	2	4	3	1	0					
		0.55%	0.0%	1.06%	1.04%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.18%	0.58%	2.0%	0.51%	0.62%	0.59%	0.82%	0.29%	0.0%	0.49%	0.80%	0.75%	0.95%	0.0%	0.79%	0.0%	0.43%	0.67%	0.62%	1.13%	0.0%	0.0%	1.44%	0.69%	0.24%	0.80%	0.0%	0.68%	0.70%	0.63%	0.36%	0.94%	0.65%	0.29%	1.64%	0.0%	1.41%	0.87%	1.04%	0.47%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	0	1	0	0	1	0	0	0	2	1	3	0	0	0	1	0	0	2	1	1	3	2	0	1	0	0	5	2	3	0	0	1	0	3	1	0	0	0	0	1	1	0	0	0	2	0	0	3	2	0	3					
		0.29%	0.0%	0.35%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.42%	0.72%	0.56%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.59%	0.58%	0.24%	1.20%	0.75%	0.0%	0.32%	0.0%	0.0%	0.43%	0.16%	0.31%	0.0%	0.0%	0.35%	0.0%	0.41%	0.24%	0.0%	0.0%	0.0%	0.0%	0.31%	0.36%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.65%	0.69%	0.0%	1.32%					
27	"10. ""Аграрная партия России"""	1166	41	32	12	25	16	8	12	21	28	10	52	5	19	10	6	15	7	18	11	40	18	19	9	42	5	8	100	78	56	31	13	21	17	64	30	2	6	9	44	43	19	7	4	0	23	13	7	38	13	20	19					
		7.42%	12.61%	11.30%	6.25%	10.77%	5.61%	5.40%	7.27%	9.63%	5.99%	7.29%	9.84%	2.92%	5.42%	5.12%	3.77%	8.98%	1.91%	5.37%	6.47%	9.90%	7.22%	7.19%	8.57%	13.50%	3.96%	5.47%	8.76%	6.59%	5.79%	11.74%	8.02%	7.52%	12.31%	8.95%	7.48%	1.61%	5.60%	6.16%	10.32%	13.73%	6.95%	3.31%	1.30%	0.0%	9.46%	8.84%	4.96%	8.29%	4.52%	9.56%	8.37%					
28	"11. ""Истинные патриоты России"""	55	2	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	2	2	7	0	0	1	0	0	0	1	5	12	1	2	2	1	1	2	0	0	0	1	0	2	0	0	0	2	0	0	3	1	0	0					
		0.35%	0.61%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.91%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	1.17%	1.73%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.08%	0.42%	1.24%	0.37%	1.23%	0.71%	0.72%	0.13%	0.49%	0.0%	0.0%	0.0%	0.23%	0.0%	0.73%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.65%	0.34%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	226	1	4	4	2	5	0	0	0	3	4	6	3	11	2	5	5	1	0	1	2	7	2	0	6	2	0	24	18	16	3	3	3	1	31	14	1	2	1	5	6	3	3	0	1	3	5	0	1	4	1	1					
		1.43%	0.30%	1.41%	2.08%	0.86%	1.75%	0.0%	0.0%	0.0%	0.64%	2.91%	1.13%	1.75%	3.14%	1.02%	3.14%	2.99%	0.27%	0.0%	0.58%	0.49%	2.81%	0.75%	0.0%	1.92%	1.58%	0.0%	2.10%	1.52%	1.65%	1.13%	1.85%	1.07%	0.72%	4.33%	3.49%	0.80%	1.86%	0.68%	1.17%	1.91%	1.09%	1.42%	0.0%	0.29%	1.23%	3.40%	0.0%	0.21%	1.39%	0.47%	0.44%					
30	"13. ""Демократическая партия России"""	75	0	1	0	0	5	0	1	1	2	0	3	0	0	0	0	1	0	1	0	2	4	1	0	1	0	0	10	7	8	0	1	0	2	1	2	2	0	2	1	3	2	0	0	1	3	0	0	1	2	1	3					
		0.47%	0.0%	0.35%	0.0%	0.0%	1.75%	0.0%	0.60%	0.45%	0.42%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.29%	0.0%	0.49%	1.60%	0.37%	0.0%	0.32%	0.0%	0.0%	0.87%	0.59%	0.82%	0.0%	0.61%	0.0%	1.44%	0.13%	0.49%	1.61%	0.0%	1.36%	0.23%	0.95%	0.73%	0.0%	0.0%	0.29%	1.23%	0.0%	0.0%	0.21%	0.69%	0.47%	1.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	1	0	0	0	0	0	1	3	1	0	4	1	0	1	1	0	0	0	0	1	2	1	0	0	0	0	5	2	1	1	1	1	1	8	3	2	0	1	1	1	0	0	0	0	0	0	0	1	3	2	1					
		0.33%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	1.37%	0.21%	0.0%	0.75%	0.58%	0.0%	0.51%	0.62%	0.0%	0.0%	0.0%	0.0%	0.24%	0.80%	0.37%	0.0%	0.0%	0.0%	0.0%	0.43%	0.16%	0.10%	0.37%	0.61%	0.35%	0.72%	1.11%	0.74%	1.61%	0.0%	0.68%	0.23%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.04%	0.95%	0.44%					
32	"15. ""Партия СЛОН"""	40	2	0	0	0	1	0	0	0	0	1	4	0	0	0	1	0	0	0	0	3	2	0	1	0	0	1	4	7	2	1	0	1	1	2	0	0	0	1	0	1	0	0	0	1	1	0	0	2	0	0	0					
		0.25%	0.61%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.72%	0.75%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.74%	0.80%	0.0%	0.95%	0.0%	0.0%	0.68%	0.35%	0.59%	0.20%	0.37%	0.0%	0.35%	0.72%	0.27%	0.0%	0.0%	0.0%	0.68%	0.0%	0.31%	0.0%	0.0%	0.0%	0.29%	0.41%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	375	1	4	6	5	0	7	2	0	8	2	9	5	3	4	2	6	10	0	0	11	7	9	2	4	4	3	29	58	43	6	3	4	4	18	7	3	3	7	1	6	2	1	1	5	12	9	4	8	10	10	7					
		2.38%	0.30%	1.41%	3.12%	2.15%	0.0%	4.72%	1.21%	0.0%	1.71%	1.45%	1.70%	2.92%	0.85%	2.05%	1.25%	3.59%	2.73%	0.0%	0.0%	2.72%	2.81%	3.40%	1.90%	1.28%	3.17%	2.05%	2.54%	4.90%	4.45%	2.27%	1.85%	1.43%	2.89%	2.51%	1.74%	2.41%	2.80%	4.79%	0.23%	1.91%	0.73%	0.47%	0.32%	1.49%	4.93%	6.12%	2.83%	1.74%	3.48%	4.78%	3.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	162	4	1	0	2	0	4	0	3	1	6	7	1	2	1	3	0	3	5	2	4	4	1	2	3	3	0	9	17	5	4	3	0	2	7	5	3	0	0	3	2	2	0	6	17	3	1	2	2	3	2	2					
		1.03%	1.23%	0.35%	0.0%	0.86%	0.0%	2.70%	0.0%	1.37%	0.21%	4.37%	1.32%	0.58%	0.57%	0.51%	1.88%	0.0%	0.82%	1.49%	1.17%	0.99%	1.60%	0.37%	1.90%	0.96%	2.38%	0.0%	0.78%	1.43%	0.51%	1.51%	1.85%	0.0%	1.44%	0.97%	1.24%	2.41%	0.0%	0.0%	0.70%	0.63%	0.73%	0.0%	1.96%	5.08%	1.23%	0.68%	1.41%	0.43%	1.04%	0.95%	0.88%					
35	"18. ""ЛДПР"""	935	19	27	6	8	5	6	8	8	28	9	23	11	30	22	13	12	5	8	4	25	19	39	4	6	6	8	68	94	95	7	6	22	9	54	33	14	7	5	22	18	2	1	3	6	13	20	6	6	14	17	34					
		5.95%	5.84%	9.54%	3.12%	3.44%	1.75%	4.05%	4.84%	3.66%	5.99%	6.56%	4.35%	6.43%	8.57%	11.28%	8.17%	7.18%	1.36%	2.38%	2.35%	6.18%	7.63%	14.77%	3.80%	1.92%	4.76%	5.47%	5.95%	7.94%	9.83%	2.65%	3.70%	7.88%	6.52%	7.55%	8.22%	11.29%	6.54%	3.42%	5.16%	5.75%	0.73%	0.47%	0.98%	1.79%	5.34%	13.60%	4.25%	1.31%	4.87%	8.13%	14.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	334	1	5	4	2	1	4	0	0	1	1	14	2	7	6	6	4	9	5	0	22	3	5	3	7	3	2	29	52	25	6	5	5	7	19	8	4	0	2	7	6	8	0	2	4	3	6	10	2	1	4	2					
		2.12%	0.30%	1.76%	2.08%	0.86%	0.35%	2.70%	0.0%	0.0%	0.21%	0.72%	2.65%	1.16%	2.0%	3.07%	3.77%	2.39%	2.46%	1.49%	0.0%	5.44%	1.20%	1.89%	2.85%	2.25%	2.38%	1.36%	2.54%	4.39%	2.58%	2.27%	3.08%	1.79%	5.07%	2.65%	1.99%	3.22%	0.0%	1.36%	1.64%	1.91%	2.93%	0.0%	0.65%	1.19%	1.23%	4.08%	7.09%	0.43%	0.34%	1.91%	0.88%					
37	"20. ""Политическая партия ""Единая Россия"""	7569	169	133	101	105	178	79	94	132	286	58	162	89	183	74	87	76	262	249	100	168	118	105	33	102	59	58	517	468	422	108	73	125	39	283	141	60	46	75	236	145	151	162	208	241	78	40	71	288	153	82	97					
		48.21%	52.0%	46.99%	52.60%	45.25%	62.45%	53.37%	56.96%	60.55%	61.24%	42.33%	30.68%	52.04%	52.28%	37.94%	54.71%	45.50%	71.78%	74.32%	58.82%	41.58%	47.38%	39.77%	31.42%	32.79%	46.82%	39.72%	45.31%	39.56%	43.68%	40.90%	45.06%	44.80%	28.26%	39.58%	35.16%	48.38%	42.99%	51.36%	55.39%	46.32%	55.31%	76.77%	67.97%	72.15%	32.09%	27.21%	50.35%	62.88%	53.31%	39.23%	42.73%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	3	4	1	1	2	0	0	2	5	0	2	1	4	0	1	0	0	0	0	2	1	0	0	1	0	1	0	4	0	2	1	2	0	0	5	2	0	0	3	0	2	3	3	4	1	0	2	0	2	5	0					
		0.45%	0.92%	1.41%	0.52%	0.43%	0.70%	0.0%	0.0%	0.91%	1.07%	0.0%	0.37%	0.58%	1.14%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.49%	0.40%	0.0%	0.0%	0.32%	0.0%	0.68%	0.0%	0.33%	0.0%	0.75%	0.61%	0.71%	0.0%	0.0%	1.24%	1.61%	0.0%	0.0%	0.70%	0.0%	0.73%	1.42%	0.98%	1.19%	0.41%	0.0%	1.41%	0.0%	0.69%	2.39%	0.0%					
39	"22. ""Развитие предпринимательства"""	89	1	3	0	0	1	0	1	19	1	0	3	1	0	2	0	1	1	1	0	3	0	0	0	1	0	0	4	11	8	3	1	0	0	2	3	1	1	1	1	1	3	0	5	2	0	0	0	1	0	2	0					
		0.56%	0.30%	1.06%	0.0%	0.0%	0.35%	0.0%	0.60%	8.71%	0.21%	0.0%	0.56%	0.58%	0.0%	1.02%	0.0%	0.59%	0.27%	0.29%	0.0%	0.74%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.35%	0.92%	0.82%	1.13%	0.61%	0.0%	0.0%	0.27%	0.74%	0.80%	0.93%	0.68%	0.23%	0.31%	1.09%	0.0%	1.63%	0.59%	0.0%	0.0%	0.0%	0.21%	0.0%	0.95%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1687	37	27	26	34	26	11	19	0	35	8	83	13	22	28	11	11	30	22	16	41	10	37	5	92	9	33	129	140	119	34	15	37	11	113	58	10	13	3	28	36	25	14	18	27	22	16	6	55	26	28	18					
		10.74%	11.38%	9.54%	13.54%	14.65%	9.12%	7.43%	11.51%	0.0%	7.49%	5.83%	15.71%	7.60%	6.28%	14.35%	6.91%	6.58%	8.21%	6.56%	9.41%	10.14%	4.01%	14.01%	4.76%	29.58%	7.14%	22.60%	11.30%	11.83%	12.31%	12.87%	9.25%	13.26%	7.97%	15.80%	14.46%	8.06%	12.14%	2.05%	6.57%	11.50%	9.15%	6.63%	5.88%	8.08%	9.05%	10.88%	4.25%	12.00%	9.05%	13.39%	7.92%					
																																																										
41	Против всех	348	13	11	1	9	7	6	4	4	13	2	12	2	1	13	0	0	5	5	4	8	1	7	1	8	4	7	25	35	19	6	1	6	2	16	13	5	7	4	6	10	0	6	5	4	6	2	0	7	7	6	2					
		2.21%	4.0%	3.88%	0.52%	3.87%	2.45%	4.05%	2.42%	1.83%	2.78%	1.45%	2.27%	1.16%	0.28%	6.66%	0.0%	0.0%	1.36%	1.49%	2.35%	1.98%	0.40%	2.65%	0.95%	2.57%	3.17%	4.79%	2.19%	2.95%	1.96%	2.27%	0.61%	2.15%	1.44%	2.23%	3.24%	4.03%	6.54%	2.73%	1.40%	3.19%	0.0%	2.84%	1.63%	1.19%	2.46%	1.36%	0.0%	1.52%	2.43%	2.87%	0.88%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
