Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    район Вешняки 																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №3176	УИК №3177					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2451	70	70	70	90	70	70	70	70	70	70	70	70	70	70	70	70	70	71	70	70	70	70	70	70	120	70	70	70	70	70	70	70	70	70	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1645	55	41	51	82	42	43	45	40	40	49	46	65	49	43	38	37	46	70	31	46	30	54	45	36	119	38	58	59	46	51	41	32	41	36	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1164	35	15	39	62	30	58	111	47	45	17	38	17	26	55	21	26	31	47	42	15	23	24	20	63	27	26	10	20	38	31	19	11	14	34	27	0					
14	Число погашенных неиспользованных открепительных удостоверений	806	15	29	19	8	28	27	25	30	30	21	24	5	21	27	32	33	24	1	39	24	40	16	25	34	1	32	12	11	24	19	29	38	29	34	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	60	2	1	2	3	1	4	1	3	2	0	3	1	2	1	8	4	1	0	0	3	0	2	2	0	0	2	1	0	1	2	2	2	2	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	1413	51	43	23	34	37	39	43	39	37	28	41	54	43	45	40	35	45	38	30	44	43	49	38	48	26	41	35	53	46	52	45	50	36	27	28	7					
		3.25%	3.68%	3.81%	1.69%	2.49%	2.98%	3.61%	3.35%	3.11%	2.71%	2.25%	3.40%	3.62%	3.21%	3.55%	3.61%	2.80%	3.06%	2.95%	3.17%	3.26%	3.68%	3.63%	3.27%	4.10%	2.73%	3.52%	2.54%	3.76%	3.66%	3.96%	3.17%	5.33%	3.19%	2.43%	2.64%	6.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1023	27	26	24	24	31	28	21	28	36	35	29	50	37	14	28	33	31	37	26	40	34	27	20	29	30	37	41	40	31	30	33	16	28	13	9	0					
		2.35%	1.95%	2.30%	1.77%	1.76%	2.50%	2.59%	1.63%	2.23%	2.64%	2.81%	2.40%	3.35%	2.77%	1.11%	2.53%	2.64%	2.11%	2.87%	2.75%	2.96%	2.91%	2.00%	1.72%	2.47%	3.15%	3.18%	2.98%	2.83%	2.47%	2.28%	2.32%	1.71%	2.48%	1.17%	0.85%	0.00%					
20	3.Политическая партия «Демократическая партия России»	74	1	2	0	2	1	2	4	0	2	0	10	3	5	0	3	1	5	2	1	1	1	1	4	1	5	0	0	3	2	1	1	1	4	1	4	0					
		0.17%	0.07%	0.18%	0.00%	0.15%	0.08%	0.19%	0.31%	0.00%	0.15%	0.00%	0.83%	0.20%	0.37%	0.00%	0.27%	0.08%	0.34%	0.16%	0.11%	0.07%	0.09%	0.07%	0.34%	0.09%	0.53%	0.00%	0.00%	0.21%	0.16%	0.08%	0.07%	0.11%	0.35%	0.09%	0.38%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5919	196	118	171	148	197	179	147	167	180	139	169	212	166	193	140	197	213	195	103	190	195	175	128	167	162	160	185	200	173	153	224	148	149	140	130	10					
		13.60%	14.15%	10.45%	12.60%	10.86%	15.86%	16.59%	11.44%	13.31%	13.18%	11.17%	14.01%	14.22%	12.41%	15.24%	12.64%	15.75%	14.49%	15.13%	10.88%	14.07%	16.67%	12.97%	11.02%	14.25%	17.02%	13.73%	13.44%	14.17%	13.77%	11.64%	15.77%	15.78%	13.19%	12.60%	12.28%	9.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1132	36	12	33	20	23	17	17	19	71	31	29	32	32	29	29	36	31	22	22	50	51	37	23	24	43	32	33	92	20	37	41	41	32	15	20	0					
		2.60%	2.60%	1.06%	2.43%	1.47%	1.85%	1.58%	1.32%	1.51%	5.20%	2.49%	2.40%	2.15%	2.39%	2.29%	2.62%	2.88%	2.11%	1.71%	2.32%	3.70%	4.36%	2.74%	1.98%	2.05%	4.52%	2.75%	2.40%	6.52%	1.59%	2.82%	2.89%	4.37%	2.83%	1.35%	1.89%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	181	4	4	7	2	2	2	9	13	10	4	3	3	6	8	7	4	2	10	2	9	7	4	6	5	7	1	5	2	6	2	6	2	6	3	8	0					
		0.42%	0.29%	0.35%	0.52%	0.15%	0.16%	0.19%	0.70%	1.04%	0.73%	0.32%	0.25%	0.20%	0.45%	0.63%	0.63%	0.32%	0.14%	0.78%	0.21%	0.67%	0.60%	0.30%	0.52%	0.43%	0.74%	0.09%	0.36%	0.14%	0.48%	0.15%	0.42%	0.21%	0.53%	0.27%	0.76%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3299	100	86	129	118	79	68	91	96	93	96	111	100	111	99	99	82	100	73	53	109	73	111	135	92	74	80	91	93	102	109	111	66	77	110	69	13					
		7.58%	7.22%	7.62%	9.51%	8.66%	6.36%	6.30%	7.08%	7.65%	6.81%	7.72%	9.20%	6.71%	8.30%	7.82%	8.94%	6.55%	6.80%	5.66%	5.60%	8.07%	6.24%	8.23%	11.63%	7.85%	7.77%	6.87%	6.61%	6.59%	8.12%	8.30%	7.82%	7.04%	6.81%	9.90%	6.52%	11.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4320	145	124	118	118	104	120	111	126	131	150	138	135	127	131	125	165	157	146	105	130	125	140	87	99	97	116	147	140	102	119	140	97	125	85	92	3					
		9.93%	10.47%	10.98%	8.70%	8.66%	8.37%	11.12%	8.64%	10.04%	9.59%	12.06%	11.44%	9.05%	9.49%	10.35%	11.28%	13.19%	10.68%	11.33%	11.09%	9.63%	10.68%	10.38%	7.49%	8.45%	10.19%	9.96%	10.68%	9.92%	8.12%	9.06%	9.86%	10.34%	11.06%	7.65%	8.69%	2.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	602	26	12	15	25	20	15	17	21	25	18	17	18	18	13	13	20	21	19	11	16	20	12	13	17	20	15	11	23	11	21	15	14	17	16	16	1					
		1.38%	1.88%	1.06%	1.11%	1.83%	1.61%	1.39%	1.32%	1.67%	1.83%	1.45%	1.41%	1.21%	1.35%	1.03%	1.17%	1.60%	1.43%	1.47%	1.16%	1.19%	1.71%	0.89%	1.12%	1.45%	2.10%	1.29%	0.80%	1.63%	0.88%	1.60%	1.06%	1.49%	1.50%	1.44%	1.51%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22279	705	624	748	792	679	542	754	645	660	637	584	769	673	640	521	595	776	659	510	653	510	693	594	595	388	592	722	626	680	667	683	430	578	658	630	67					
		51.20%	50.90%	55.27%	55.12%	58.11%	54.67%	50.23%	58.68%	51.39%	48.32%	51.21%	48.42%	51.58%	50.30%	50.55%	47.02%	47.56%	52.79%	51.12%	53.85%	48.37%	43.59%	51.37%	51.16%	50.77%	40.76%	50.82%	52.43%	44.37%	54.14%	50.76%	48.10%	45.84%	51.15%	59.23%	59.49%	60.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2620	74	62	73	62	51	50	46	79	101	86	63	101	101	73	88	68	76	64	64	89	95	70	88	80	72	74	84	124	60	106	105	64	60	27	35	5					
		6.02%	5.34%	5.49%	5.38%	4.55%	4.11%	4.63%	3.58%	6.29%	7.39%	6.91%	5.22%	6.77%	7.55%	5.77%	7.94%	5.44%	5.17%	4.97%	6.76%	6.59%	8.12%	5.19%	7.58%	6.83%	7.56%	6.35%	6.10%	8.79%	4.78%	8.07%	7.39%	6.82%	5.31%	2.43%	3.31%	4.55%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
