Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Лаганская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
14	Число погашенных неиспользованных открепительных удостоверений	256	12	12	12	12	11	8	10	12	11	25	11	12	6	12	10	14	11	7	4	11	11	9	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	1	1	0	0	1	0	0	1	0	0	2	0	0	0	1	1	1	0	0	0	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	183	10	6	6	6	6	18	3	5	3	16	12	7	6	6	3	3	2	6	1	22	13	13	10					
		1.71%	2.06%	1.65%	1.08%	1.62%	1.92%	3.26%	0.44%	1.14%	0.79%	2.15%	2.67%	1.43%	0.99%	1.55%	0.95%	0.88%	0.68%	0.83%	0.52%	3.76%	2.76%	2.79%	1.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	0	0	0	1	0	2	2	0	2	3	3	1	3	2	1	0	0	2	0	1	1	0	2					
		0.24%	0.00%	0.00%	0.00%	0.27%	0.00%	0.36%	0.29%	0.00%	0.53%	0.40%	0.67%	0.20%	0.50%	0.52%	0.32%	0.00%	0.00%	0.28%	0.00%	0.17%	0.21%	0.00%	0.40%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	0	0	0	2	2	0	2	2	0	2	3	1	0	0	3	2	0	0	0	0	1					
		0.20%	0.21%	0.00%	0.00%	0.00%	0.00%	0.36%	0.29%	0.00%	0.53%	0.27%	0.00%	0.41%	0.50%	0.26%	0.00%	0.00%	1.02%	0.28%	0.00%	0.00%	0.00%	0.00%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	829	39	27	38	30	16	65	37	36	33	67	48	56	44	29	41	31	46	8	5	19	42	25	47					
		7.74%	8.04%	7.44%	6.82%	8.09%	5.13%	11.78%	5.39%	8.22%	8.71%	8.99%	10.69%	11.45%	7.32%	7.47%	12.97%	9.14%	15.70%	1.10%	2.60%	3.25%	8.92%	5.36%	9.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	2	0	0	0	0	0	4	0	0	1	0	0	1	0	1	1	0	1	0	4	0					
		0.14%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.20%	0.00%	0.00%	0.32%	0.00%	0.34%	0.14%	0.00%	0.17%	0.00%	0.86%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.21%	0.28%	0.00%	0.00%	0.00%	0.18%	0.15%	0.00%	0.00%	0.13%	0.22%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	236	9	8	9	1	7	24	12	16	8	11	9	8	6	5	19	13	20	2	0	5	7	25	12					
		2.20%	1.86%	2.20%	1.62%	0.27%	2.24%	4.35%	1.75%	3.65%	2.11%	1.48%	2.00%	1.64%	0.99%	1.29%	6.01%	3.83%	6.83%	0.28%	0.00%	0.85%	1.49%	5.36%	2.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	443	54	28	26	12	19	42	18	21	16	8	19	12	16	21	22	11	17	15	3	14	14	19	16					
		4.14%	11.13%	7.71%	4.67%	3.23%	6.09%	7.61%	2.62%	4.79%	4.22%	1.07%	4.23%	2.45%	2.66%	5.41%	6.96%	3.24%	5.80%	2.06%	1.56%	2.39%	2.97%	4.08%	3.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	0	4	8	3	2	2	2	1	5	3	3	1	0	4	2	0	2	2	0	3	5	3	5					
		0.56%	0.00%	1.10%	1.44%	0.81%	0.64%	0.36%	0.29%	0.23%	1.32%	0.40%	0.67%	0.20%	0.00%	1.03%	0.63%	0.00%	0.68%	0.28%	0.00%	0.51%	1.06%	0.64%	0.99%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8719	365	286	465	310	248	393	604	352	301	602	352	394	517	316	217	278	199	685	183	510	384	351	407					
		81.44%	75.26%	78.79%	83.48%	83.56%	79.49%	71.20%	87.92%	80.37%	79.42%	80.81%	78.40%	80.57%	86.02%	81.44%	68.67%	82.01%	67.92%	94.22%	95.31%	87.18%	81.53%	75.32%	81.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	0	2	1	1	0	2	1	2	3	1	1	2	2	1	7	2	1	1	0	1	4	2	0					
		0.35%	0.00%	0.55%	0.18%	0.27%	0.00%	0.36%	0.15%	0.46%	0.79%	0.13%	0.22%	0.41%	0.33%	0.26%	2.22%	0.59%	0.34%	0.14%	0.00%	0.17%	0.85%	0.43%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
