Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Одоевская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	92	6	22	20	1	0	0	11	1	6	2	0	1	3	8	7	3	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	82	13	12	6	2	2	3	5	3	3	7	6	2	2	6	2	0	6	2					
14	Число погашенных открепительных удостоверений	34	9	3	0	2	3	3	0	2	0	1	3	2	0	0	1	0	2	3					
15	Число открепительных удостоверений выданных ТИК	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	137	18	17	13	14	4	6	9	1	5	0	1	5	14	7	15	3	5	0					
		2.04%	2.90%	1.26%	1.09%	3.75%	2.25%	3.57%	3.33%	0.90%	2.01%	0.0%	1.02%	3.04%	3.71%	2.15%	2.88%	1.20%	2.80%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	164	17	37	34	15	3	3	13	3	4	5	1	3	5	5	8	5	1	2					
		2.45%	2.74%	2.74%	2.85%	4.02%	1.69%	1.78%	4.81%	2.70%	1.61%	2.87%	1.02%	1.82%	1.32%	1.53%	1.53%	2.01%	0.56%	1.92%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	213	24	32	28	14	4	2	11	4	9	3	3	13	17	11	25	4	6	3					
		3.18%	3.87%	2.37%	2.35%	3.75%	2.25%	1.19%	4.07%	3.60%	3.62%	1.72%	3.06%	7.92%	4.50%	3.38%	4.80%	1.61%	3.37%	2.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	193	19	36	60	11	6	3	10	2	8	4	0	3	0	8	6	10	4	3					
		2.88%	3.06%	2.67%	5.04%	2.94%	3.38%	1.78%	3.70%	1.80%	3.22%	2.29%	0.0%	1.82%	0.0%	2.46%	1.15%	4.03%	2.24%	2.88%					
22	"5. ""За Русь Святую"""	39	5	10	5	5	1	0	0	1	4	0	0	2	0	1	2	0	3	0					
		0.58%	0.80%	0.74%	0.42%	1.34%	0.56%	0.0%	0.0%	0.90%	1.61%	0.0%	0.0%	1.21%	0.0%	0.30%	0.38%	0.0%	1.68%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	2	2	3	1	0	0	1	1	3	0	1	1	2	0	1	2	1	1					
		0.32%	0.32%	0.14%	0.25%	0.26%	0.0%	0.0%	0.37%	0.90%	1.20%	0.0%	1.02%	0.60%	0.53%	0.0%	0.19%	0.80%	0.56%	0.96%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	4	10	11	2	1	0	3	0	2	0	0	0	2	2	3	0	2	0					
		0.62%	0.64%	0.74%	0.92%	0.53%	0.56%	0.0%	1.11%	0.0%	0.80%	0.0%	0.0%	0.0%	0.53%	0.61%	0.57%	0.0%	1.12%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	3	3	2	0	0	3	1	0	2	1	0	2	4	0	2	0	1	0					
		0.35%	0.48%	0.22%	0.16%	0.0%	0.0%	1.78%	0.37%	0.0%	0.80%	0.57%	0.0%	1.21%	1.06%	0.0%	0.38%	0.0%	0.56%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	4	6	5	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0					
		0.28%	0.64%	0.44%	0.42%	0.26%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.60%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	534	33	77	55	33	16	16	23	1	20	14	4	12	46	24	126	14	13	7					
		7.98%	5.33%	5.71%	4.62%	8.84%	9.03%	9.52%	8.51%	0.90%	8.06%	8.04%	4.08%	7.31%	12.20%	7.38%	24.23%	5.64%	7.30%	6.73%					
28	"11. ""Истинные патриоты России"""	20	1	1	0	1	3	0	0	0	1	0	0	0	10	2	1	0	0	0					
		0.29%	0.16%	0.07%	0.0%	0.26%	1.69%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	2.65%	0.61%	0.19%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	99	12	23	24	4	1	0	6	2	3	1	3	3	1	5	6	3	2	0					
		1.47%	1.93%	1.70%	2.01%	1.07%	0.56%	0.0%	2.22%	1.80%	1.20%	0.57%	3.06%	1.82%	0.26%	1.53%	1.15%	1.20%	1.12%	0.0%					
30	"13. ""Демократическая партия России"""	12	3	4	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0					
		0.17%	0.48%	0.29%	0.08%	0.26%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.30%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	3	2	3	1	1	0	0	0	1	1	1	0	0	2	1	0	0	0					
		0.23%	0.48%	0.14%	0.25%	0.26%	0.56%	0.0%	0.0%	0.0%	0.40%	0.57%	1.02%	0.0%	0.0%	0.61%	0.19%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	3	8	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0					
		0.20%	0.0%	0.22%	0.67%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.19%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	462	53	133	96	12	13	15	17	2	18	12	2	9	20	18	22	12	5	3					
		6.90%	8.56%	9.87%	8.07%	3.21%	7.34%	8.92%	6.29%	1.80%	7.25%	6.89%	2.04%	5.48%	5.30%	5.53%	4.23%	4.83%	2.80%	2.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	3	5	6	1	3	0	1	1	1	1	0	0	3	1	2	0	0	0					
		0.41%	0.48%	0.37%	0.50%	0.26%	1.69%	0.0%	0.37%	0.90%	0.40%	0.57%	0.0%	0.0%	0.79%	0.30%	0.38%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	834	67	203	167	40	23	13	20	11	32	25	24	13	40	45	57	24	19	11					
		12.46%	10.82%	15.07%	14.04%	10.72%	12.99%	7.73%	7.40%	9.90%	12.90%	14.36%	24.48%	7.92%	10.61%	13.84%	10.96%	9.67%	10.67%	10.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	129	8	35	23	12	2	4	2	2	8	4	3	1	5	6	6	2	2	4					
		1.92%	1.29%	2.59%	1.93%	3.21%	1.12%	2.38%	0.74%	1.80%	3.22%	2.29%	3.06%	0.60%	1.32%	1.84%	1.15%	0.80%	1.12%	3.84%					
37	"20. ""Политическая партия ""Единая Россия"""	2001	179	369	333	117	58	39	86	32	77	59	20	52	133	123	114	92	71	47					
		29.91%	28.91%	27.39%	28.00%	31.36%	32.76%	23.21%	31.85%	28.82%	31.04%	33.90%	20.40%	31.70%	35.27%	37.84%	21.92%	37.09%	39.88%	45.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	2	1	3	0	3	0	0	0	2	0	0	2	1	2	1	0	0					
		0.28%	0.32%	0.14%	0.08%	0.80%	0.0%	1.78%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.53%	0.30%	0.38%	0.40%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	2	1	3	2	0	1	0	0	0	0	0	1	1	1	1	1	0	0					
		0.20%	0.32%	0.07%	0.25%	0.53%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.26%	0.30%	0.19%	0.40%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1045	87	199	164	57	24	43	52	34	30	27	25	40	54	42	62	60	27	18					
		15.62%	14.05%	14.77%	13.79%	15.28%	13.55%	25.59%	19.25%	30.63%	12.09%	15.51%	25.51%	24.39%	14.32%	12.92%	11.92%	24.19%	15.16%	17.30%					
																									
41	Против всех	452	44	110	125	13	8	11	12	7	12	12	8	1	12	16	32	12	13	4					
		6.75%	7.10%	8.16%	10.51%	3.48%	4.51%	6.54%	4.44%	6.30%	4.83%	6.89%	8.16%	0.60%	3.18%	4.92%	6.15%	4.83%	7.30%	3.84%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
