Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Мечетлинская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828					
14	Число погашенных открепительных удостоверений	129	1	15	5	4	0	5	2	1	3	1	3	4	6	2	2	5	5	10	2	3	2	5	4	3	3	2	2	1	6	1	3	2	2	1	7	3	3	0					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	448	5	19	26	33	32	6	7	13	8	14	6	20	11	2	5	28	9	5	8	12	7	2	4	10	18	10	8	6	14	12	14	4	7	7	22	12	12	10					
		3.29%	3.35%	1.87%	2.02%	2.48%	4.98%	1.83%	2.02%	3.10%	7.07%	4.24%	3.06%	6.47%	3.33%	1.55%	4.34%	4.72%	4.41%	0.72%	4.81%	4.47%	4.04%	1.27%	1.26%	4.25%	3.83%	3.46%	4.39%	2.98%	4.53%	6.25%	2.59%	2.87%	5.03%	5.46%	4.48%	6.77%	3.77%	4.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	127	1	19	15	2	6	4	0	9	0	3	0	5	3	3	0	8	5	9	0	0	1	1	4	3	0	1	0	3	4	1	7	0	1	2	3	1	3	0					
		0.93%	0.67%	1.87%	1.16%	0.15%	0.93%	1.22%	0.0%	2.14%	0.0%	0.90%	0.0%	1.61%	0.90%	2.32%	0.0%	1.34%	2.45%	1.30%	0.0%	0.0%	0.57%	0.63%	1.26%	1.27%	0.0%	0.34%	0.0%	1.49%	1.29%	0.52%	1.29%	0.0%	0.71%	1.56%	0.61%	0.56%	0.94%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	400	4	37	52	36	29	14	6	12	5	4	2	11	6	6	4	29	15	30	4	3	6	7	13	5	5	7	3	7	6	4	4	1	4	3	7	2	1	6					
		2.93%	2.68%	3.64%	4.04%	2.71%	4.51%	4.28%	1.73%	2.86%	4.42%	1.21%	1.02%	3.55%	1.81%	4.65%	3.47%	4.89%	7.35%	4.34%	2.40%	1.11%	3.46%	4.45%	4.11%	2.12%	1.06%	2.42%	1.64%	3.48%	1.94%	2.08%	0.74%	0.71%	2.87%	2.34%	1.42%	1.12%	0.31%	2.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	143	2	9	21	20	6	7	5	4	1	2	0	2	1	3	1	15	1	7	2	3	2	1	3	3	2	0	1	3	4	0	2	1	1	5	0	1	1	1					
		1.05%	1.34%	0.88%	1.63%	1.50%	0.93%	2.14%	1.44%	0.95%	0.88%	0.60%	0.0%	0.64%	0.30%	2.32%	0.86%	2.52%	0.49%	1.01%	1.20%	1.11%	1.15%	0.63%	0.94%	1.27%	0.42%	0.0%	0.54%	1.49%	1.29%	0.0%	0.37%	0.71%	0.71%	3.90%	0.0%	0.56%	0.31%	0.49%					
22	"5. ""За Русь Святую"""	38	0	1	4	16	2	2	4	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0					
		0.27%	0.0%	0.09%	0.31%	1.20%	0.31%	0.61%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.28%	0.0%	0.37%	0.0%	0.0%	0.31%	0.42%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.31%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	2	4	4	6	1	1	4	1	1	0	1	2	1	0	1	5	1	0	2	0	1	0	0	0	1	1	1	0	1	0	1	2	0	2	0	0	0	0					
		0.34%	1.34%	0.39%	0.31%	0.45%	0.15%	0.30%	1.15%	0.23%	0.88%	0.0%	0.51%	0.64%	0.30%	0.0%	0.86%	0.84%	0.49%	0.0%	1.20%	0.0%	0.57%	0.0%	0.0%	0.0%	0.21%	0.34%	0.54%	0.0%	0.32%	0.0%	0.18%	1.43%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	103	1	8	20	28	6	0	2	2	0	1	0	1	0	0	1	4	2	9	0	0	1	1	0	1	5	1	0	1	2	0	3	0	0	0	1	0	0	2					
		0.75%	0.67%	0.78%	1.55%	2.10%	0.93%	0.0%	0.57%	0.47%	0.0%	0.30%	0.0%	0.32%	0.0%	0.0%	0.86%	0.67%	0.98%	1.30%	0.0%	0.0%	0.57%	0.63%	0.0%	0.42%	1.06%	0.34%	0.0%	0.49%	0.64%	0.0%	0.55%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.98%					
25	"8. ""Народно-республиканская партия России"""	51	0	4	2	1	3	1	1	2	0	1	0	6	0	1	1	6	1	1	1	1	0	1	2	0	3	0	0	2	2	0	1	0	2	2	1	1	0	1					
		0.37%	0.0%	0.39%	0.15%	0.07%	0.46%	0.30%	0.28%	0.47%	0.0%	0.30%	0.0%	1.94%	0.0%	0.77%	0.86%	1.01%	0.49%	0.14%	0.60%	0.37%	0.0%	0.63%	0.63%	0.0%	0.63%	0.0%	0.0%	0.99%	0.64%	0.0%	0.18%	0.0%	1.43%	1.56%	0.20%	0.56%	0.0%	0.49%					
26	"9. ""Российская экологическая партия ""Зеленые"""	52	3	3	5	3	4	3	1	0	0	2	0	2	0	0	0	0	2	5	0	1	0	0	1	0	2	0	0	0	2	1	1	0	0	0	11	0	0	0					
		0.38%	2.01%	0.29%	0.38%	0.22%	0.62%	0.91%	0.28%	0.0%	0.0%	0.60%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.98%	0.72%	0.0%	0.37%	0.0%	0.0%	0.31%	0.0%	0.42%	0.0%	0.0%	0.0%	0.64%	0.52%	0.18%	0.0%	0.0%	0.0%	2.24%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1528	20	73	94	103	104	80	76	44	7	43	18	47	24	16	24	61	13	154	31	33	19	33	54	22	42	16	9	14	20	20	58	11	16	15	33	16	48	17					
		11.22%	13.42%	7.19%	7.30%	7.75%	16.19%	24.46%	22.02%	10.50%	6.19%	13.03%	9.18%	15.21%	7.27%	12.40%	20.86%	10.28%	6.37%	22.31%	18.67%	12.31%	10.98%	21.01%	17.08%	9.36%	8.95%	5.53%	4.94%	6.96%	6.47%	10.41%	10.76%	7.91%	11.51%	11.71%	6.73%	9.03%	15.09%	8.33%					
28	"11. ""Истинные патриоты России"""	42	0	1	4	2	4	0	0	3	0	2	0	2	2	0	0	4	1	2	1	0	0	0	3	1	2	1	0	0	1	0	3	0	1	0	1	0	0	1					
		0.30%	0.0%	0.09%	0.31%	0.15%	0.62%	0.0%	0.0%	0.71%	0.0%	0.60%	0.0%	0.64%	0.60%	0.0%	0.0%	0.67%	0.49%	0.28%	0.60%	0.0%	0.0%	0.0%	0.94%	0.42%	0.42%	0.34%	0.0%	0.0%	0.32%	0.0%	0.55%	0.0%	0.71%	0.0%	0.20%	0.0%	0.0%	0.49%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	175	1	5	6	21	8	4	6	13	2	5	5	5	6	1	0	24	6	12	0	3	2	1	4	2	4	2	4	3	2	3	4	2	0	1	2	1	3	2					
		1.28%	0.67%	0.49%	0.46%	1.58%	1.24%	1.22%	1.73%	3.10%	1.76%	1.51%	2.55%	1.61%	1.81%	0.77%	0.0%	4.04%	2.94%	1.73%	0.0%	1.11%	1.15%	0.63%	1.26%	0.85%	0.85%	0.69%	2.19%	1.49%	0.64%	1.56%	0.74%	1.43%	0.0%	0.78%	0.40%	0.56%	0.94%	0.98%					
30	"13. ""Демократическая партия России"""	50	1	2	5	8	2	1	1	3	0	0	0	0	2	1	1	5	0	2	0	2	1	0	2	2	0	1	0	0	3	1	0	0	3	1	0	0	0	0					
		0.36%	0.67%	0.19%	0.38%	0.60%	0.31%	0.30%	0.28%	0.71%	0.0%	0.0%	0.0%	0.0%	0.60%	0.77%	0.86%	0.84%	0.0%	0.28%	0.0%	0.74%	0.57%	0.0%	0.63%	0.85%	0.0%	0.34%	0.0%	0.0%	0.97%	0.52%	0.0%	0.0%	2.15%	0.78%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	0	7	6	4	0	0	2	1	0	0	0	5	0	1	1	5	1	2	0	0	0	1	1	0	0	1	0	1	1	0	3	1	0	0	0	1	1	1					
		0.34%	0.0%	0.68%	0.46%	0.30%	0.0%	0.0%	0.57%	0.23%	0.0%	0.0%	0.0%	1.61%	0.0%	0.77%	0.86%	0.84%	0.49%	0.28%	0.0%	0.0%	0.0%	0.63%	0.31%	0.0%	0.0%	0.34%	0.0%	0.49%	0.32%	0.0%	0.55%	0.71%	0.0%	0.0%	0.0%	0.56%	0.31%	0.49%					
32	"15. ""Партия СЛОН"""	27	0	3	1	2	2	2	0	0	0	0	0	1	1	1	1	4	0	0	1	1	0	0	1	0	0	0	0	1	0	2	1	0	1	0	1	0	0	0					
		0.19%	0.0%	0.29%	0.07%	0.15%	0.31%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.30%	0.77%	0.86%	0.67%	0.0%	0.0%	0.60%	0.37%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	1.04%	0.18%	0.0%	0.71%	0.0%	0.20%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	432	4	51	65	96	13	20	16	6	0	8	2	3	10	7	4	22	4	32	5	3	5	1	4	0	6	4	2	6	8	4	8	0	1	2	3	0	6	1					
		3.17%	2.68%	5.02%	5.05%	7.22%	2.02%	6.11%	4.63%	1.43%	0.0%	2.42%	1.02%	0.97%	3.03%	5.42%	3.47%	3.70%	1.96%	4.63%	3.01%	1.11%	2.89%	0.63%	1.26%	0.0%	1.27%	1.38%	1.09%	2.98%	2.58%	2.08%	1.48%	0.0%	0.71%	1.56%	0.61%	0.0%	1.88%	0.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	146	0	6	8	7	8	1	1	7	3	3	5	12	10	3	2	11	7	0	0	3	2	1	3	2	2	4	1	7	2	1	7	4	3	4	0	1	2	3					
		1.07%	0.0%	0.59%	0.62%	0.52%	1.24%	0.30%	0.28%	1.67%	2.65%	0.90%	2.55%	3.88%	3.03%	2.32%	1.73%	1.85%	3.43%	0.0%	0.0%	1.11%	1.15%	0.63%	0.94%	0.85%	0.42%	1.38%	0.54%	3.48%	0.64%	0.52%	1.29%	2.87%	2.15%	3.12%	0.0%	0.56%	0.62%	1.47%					
35	"18. ""ЛДПР"""	921	9	111	120	167	24	41	55	19	4	21	1	28	16	19	4	49	15	50	19	16	6	2	32	12	12	4	3	2	10	7	11	2	8	2	7	4	4	5					
		6.76%	6.04%	10.93%	9.33%	12.57%	3.73%	12.53%	15.94%	4.53%	3.53%	6.36%	0.51%	9.06%	4.84%	14.72%	3.47%	8.26%	7.35%	7.24%	11.44%	5.97%	3.46%	1.27%	10.12%	5.10%	2.55%	1.38%	1.64%	0.99%	3.23%	3.64%	2.04%	1.43%	5.75%	1.56%	1.42%	2.25%	1.25%	2.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	195	8	25	27	0	11	2	2	5	2	5	1	4	3	1	1	16	3	18	2	3	4	0	6	5	2	3	3	3	5	2	9	5	0	2	2	1	2	2					
		1.43%	5.36%	2.46%	2.09%	0.0%	1.71%	0.61%	0.57%	1.19%	1.76%	1.51%	0.51%	1.29%	0.90%	0.77%	0.86%	2.69%	1.47%	2.60%	1.20%	1.11%	2.31%	0.0%	1.89%	2.12%	0.42%	1.03%	1.64%	1.49%	1.61%	1.04%	1.66%	3.59%	0.0%	1.56%	0.40%	0.56%	0.62%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	5504	35	422	553	545	140	103	118	187	40	94	117	69	86	34	36	91	35	179	58	130	77	54	89	104	301	188	100	99	134	89	287	70	59	52	318	117	169	125					
		40.43%	23.48%	41.57%	43.00%	41.03%	21.80%	31.49%	34.20%	44.63%	35.39%	28.48%	59.69%	22.33%	26.06%	26.35%	31.30%	15.34%	17.15%	25.94%	34.93%	48.50%	44.50%	34.39%	28.16%	44.25%	64.17%	65.05%	54.94%	49.25%	43.36%	46.35%	53.24%	50.35%	42.44%	40.62%	64.89%	66.10%	53.14%	61.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	2	0	0	4	1	0	0	0	0	1	0	1	1	0	0	1	4	2	0	1	0	0	0	1	3	1	0	0	2	1	1	0	0	2	1	0	0	1					
		0.22%	1.34%	0.0%	0.0%	0.30%	0.15%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.32%	0.30%	0.0%	0.0%	0.16%	1.96%	0.28%	0.0%	0.37%	0.0%	0.0%	0.0%	0.42%	0.63%	0.34%	0.0%	0.0%	0.64%	0.52%	0.18%	0.0%	0.0%	1.56%	0.20%	0.0%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	48	2	9	9	4	1	0	0	1	0	0	0	1	0	0	0	2	1	2	0	1	0	1	0	2	1	0	0	0	2	1	2	0	0	2	3	0	1	0					
		0.35%	1.34%	0.88%	0.69%	0.30%	0.15%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.33%	0.49%	0.28%	0.0%	0.37%	0.0%	0.63%	0.0%	0.85%	0.21%	0.0%	0.0%	0.0%	0.64%	0.52%	0.37%	0.0%	0.0%	1.56%	0.61%	0.0%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2178	37	153	174	161	167	24	25	41	32	100	31	56	135	19	19	132	45	134	21	38	27	37	57	55	29	35	34	29	53	32	64	24	12	16	41	14	51	24					
		16.00%	24.83%	15.07%	13.53%	12.12%	26.01%	7.33%	7.24%	9.78%	28.31%	30.30%	15.81%	18.12%	40.90%	14.72%	16.52%	22.25%	22.05%	19.42%	12.65%	14.17%	15.60%	23.56%	18.03%	23.40%	6.18%	12.11%	18.68%	14.42%	17.15%	16.66%	11.87%	17.26%	8.63%	12.5%	8.36%	7.90%	16.03%	11.76%					
																																													
41	Против всех	355	2	24	39	30	16	6	5	11	1	8	0	8	10	6	2	24	12	20	7	4	11	7	16	4	4	2	6	5	7	3	16	3	7	5	10	2	10	2					
		2.60%	1.34%	2.36%	3.03%	2.25%	2.49%	1.83%	1.44%	2.62%	0.88%	2.42%	0.0%	2.58%	3.03%	4.65%	1.73%	4.04%	5.88%	2.89%	4.21%	1.49%	6.35%	4.45%	5.06%	1.70%	0.85%	0.69%	3.29%	2.48%	2.26%	1.56%	2.96%	2.15%	5.03%	3.90%	2.04%	1.12%	3.14%	0.98%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
