Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Родинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331					
		1.14%	1.13%	1.31%	1.10%	1.33%	1.15%	1.74%	1.40%	1.16%	0.49%	1.32%	0.28%	3.12%	0.93%	0.74%	0.92%	0.82%	1.49%	0.56%	2.43%	2.89%	0.91%	1.05%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	202	3	1	1	2	7	22	1	12	0	4	2	2	25	22	26	45	2	8	10	4	1	2					
		1.49%	0.68%	0.21%	0.27%	0.89%	1.01%	2.13%	0.35%	1.99%	0.0%	0.66%	0.56%	1.25%	2.12%	1.81%	2.18%	4.11%	0.29%	0.90%	2.03%	1.65%	0.18%	0.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	182	6	4	9	1	3	11	0	15	2	9	3	0	7	24	18	16	12	11	11	4	8	8					
		1.34%	1.36%	0.87%	2.49%	0.44%	0.43%	1.06%	0.0%	2.49%	0.99%	1.49%	0.84%	0.0%	0.59%	1.98%	1.51%	1.46%	1.79%	1.24%	2.23%	1.65%	1.45%	1.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	2	1	3	3	7	8	0	15	1	0	7	0	9	26	24	12	1	2	2	0	4	8					
		1.00%	0.45%	0.21%	0.83%	1.33%	1.01%	0.77%	0.0%	2.49%	0.49%	0.0%	1.96%	0.0%	0.76%	2.14%	2.01%	1.09%	0.14%	0.22%	0.40%	0.0%	0.72%	1.40%					
22	"5. ""За Русь Святую"""	38	0	1	0	0	5	5	0	0	0	0	0	0	8	4	6	4	0	1	1	1	2	0					
		0.28%	0.0%	0.21%	0.0%	0.0%	0.72%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.33%	0.50%	0.36%	0.0%	0.11%	0.20%	0.41%	0.36%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	2	2	2	1	0	0	0					
		0.08%	0.0%	0.21%	0.0%	0.0%	0.14%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.18%	0.29%	0.22%	0.20%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	0	0	0	2	0	1	0	2	0	0	0	0	1	4	4	2	1	2	1	0	1	1					
		0.16%	0.0%	0.0%	0.0%	0.89%	0.0%	0.09%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.08%	0.33%	0.33%	0.18%	0.14%	0.22%	0.20%	0.0%	0.18%	0.17%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	0	2	0	0	0	0	0	1	1	0	1	2	1	1	6	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.0%	0.08%	0.16%	0.08%	0.09%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	1	0	2	2	1	0	0	0	1	0	1	3	3	4	1	0	1	1	0	0					
		0.15%	0.0%	0.0%	0.27%	0.0%	0.28%	0.19%	0.35%	0.0%	0.0%	0.0%	0.28%	0.0%	0.08%	0.24%	0.25%	0.36%	0.14%	0.0%	0.20%	0.41%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	3538	186	196	119	54	147	223	52	161	37	112	88	41	299	225	255	228	200	372	88	56	105	294					
		26.23%	42.27%	43.07%	32.96%	24.10%	21.21%	21.60%	18.24%	26.78%	18.31%	18.54%	24.71%	25.62%	25.46%	18.57%	21.41%	20.84%	29.94%	42.12%	17.88%	23.14%	19.12%	51.76%					
28	"11. ""Истинные патриоты России"""	10	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	1	2	0	1	0					
		0.07%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.24%	0.0%	0.09%	0.0%	0.11%	0.40%	0.0%	0.18%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	104	3	5	2	3	1	13	2	1	1	8	2	2	9	15	10	12	3	1	4	2	5	0					
		0.77%	0.68%	1.09%	0.55%	1.33%	0.14%	1.25%	0.70%	0.16%	0.49%	1.32%	0.56%	1.25%	0.76%	1.23%	0.83%	1.09%	0.44%	0.11%	0.81%	0.82%	0.91%	0.0%					
30	"13. ""Демократическая партия России"""	22	1	1	1	0	0	0	1	4	0	0	0	0	1	3	3	4	0	0	0	1	2	0					
		0.16%	0.22%	0.21%	0.27%	0.0%	0.0%	0.0%	0.35%	0.66%	0.0%	0.0%	0.0%	0.0%	0.08%	0.24%	0.25%	0.36%	0.0%	0.0%	0.0%	0.41%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	3	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.08%	0.27%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	2	1	0	2	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.08%	0.0%	0.18%	0.14%	0.0%	0.40%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	470	19	12	8	10	19	45	3	15	9	11	16	9	49	60	45	49	15	18	18	16	18	6					
		3.48%	4.31%	2.63%	2.21%	4.46%	2.74%	4.36%	1.05%	2.49%	4.45%	1.82%	4.49%	5.62%	4.17%	4.95%	3.77%	4.47%	2.24%	2.03%	3.65%	6.61%	3.27%	1.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	0	1	1	1	4	2	1	1	0	2	0	1	3	0	1	3	0	1	0	1	0					
		0.17%	0.0%	0.0%	0.27%	0.44%	0.14%	0.38%	0.70%	0.16%	0.49%	0.0%	0.56%	0.0%	0.08%	0.24%	0.0%	0.09%	0.44%	0.0%	0.20%	0.0%	0.18%	0.0%					
35	"18. ""ЛДПР"""	1981	41	30	32	34	110	166	42	79	26	129	51	27	239	170	191	160	97	118	50	28	91	70					
		14.69%	9.31%	6.59%	8.86%	15.17%	15.87%	16.08%	14.73%	13.14%	12.87%	21.35%	14.32%	16.87%	20.35%	14.03%	16.03%	14.62%	14.52%	13.36%	10.16%	11.57%	16.57%	12.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	170	5	5	7	4	11	23	1	8	1	4	3	3	17	20	15	15	7	6	5	4	3	3					
		1.26%	1.13%	1.09%	1.93%	1.78%	1.58%	2.22%	0.35%	1.33%	0.49%	0.66%	0.84%	1.87%	1.44%	1.65%	1.25%	1.37%	1.04%	0.67%	1.01%	1.65%	0.54%	0.52%					
37	"20. ""Политическая партия ""Единая Россия"""	4022	107	149	44	75	248	279	80	173	74	220	95	42	328	381	381	358	190	172	197	92	238	99					
		29.82%	24.31%	32.74%	12.18%	33.48%	35.78%	27.03%	28.07%	28.78%	36.63%	36.42%	26.68%	26.25%	27.93%	31.46%	31.98%	32.72%	28.44%	19.47%	40.04%	38.01%	43.35%	17.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	0	0	0	0	1	0	0	0	3	1	0	1	2	3	1	1	1	2	0	0	2					
		0.14%	0.22%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.49%	0.28%	0.0%	0.08%	0.16%	0.25%	0.09%	0.14%	0.11%	0.40%	0.0%	0.0%	0.35%					
39	"22. ""Развитие предпринимательства"""	15	0	1	0	1	3	0	0	1	0	0	0	0	3	0	1	0	2	1	1	0	1	0					
		0.11%	0.0%	0.21%	0.0%	0.44%	0.43%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.08%	0.0%	0.29%	0.11%	0.20%	0.0%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1783	54	33	114	18	88	160	85	87	44	58	62	18	113	178	133	133	81	145	61	15	46	57					
		13.22%	12.27%	7.25%	31.57%	8.03%	12.69%	15.50%	29.82%	14.47%	21.78%	9.60%	17.41%	11.25%	9.62%	14.69%	11.16%	12.15%	12.12%	16.42%	12.39%	6.19%	8.37%	10.03%					
																													
41	Против всех	387	7	6	9	7	15	41	4	14	5	27	18	4	39	44	47	22	22	13	17	6	13	7					
		2.86%	1.59%	1.31%	2.49%	3.12%	2.16%	3.97%	1.40%	2.32%	2.47%	4.47%	5.05%	2.5%	3.32%	3.63%	3.94%	2.01%	3.29%	1.47%	3.45%	2.47%	2.36%	1.23%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
