Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Карасукская 																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3293	109	132	199	195	197	103	202	138	162	176	313	64	73	43	30	20	93	50	18	8	39	35	29	39	0	20	13	57	30	0	5	50	23	26	24	14	102	19	4	59	30	23	30	55	75	9	69	67	21	1					
		13.69%	16.01%	10.10%	16.34%	15.69%	13.60%	12.76%	15.12%	9.71%	15.49%	13.07%	17.51%	13.47%	15.24%	26.38%	12.77%	21.74%	17.92%	11.99%	25.00%	22.86%	6.22%	10.97%	9.90%	11.61%	0.00%	24.10%	16.46%	11.85%	10.17%	0.00%	10.00%	9.36%	13.61%	13.68%	14.63%	13.46%	17.11%	7.31%	5.80%	18.04%	17.34%	9.91%	15.79%	26.44%	11.47%	9.89%	13.83%	16.14%	15.79%	0.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	204	5	14	13	15	8	3	8	10	11	15	12	5	1	0	0	0	2	1	1	0	6	25	2	3	0	0	3	3	1	0	1	6	0	0	1	0	3	4	0	8	2	2	1	4	0	2	1	2	0	0					
		0.85%	0.73%	1.07%	1.07%	1.21%	0.55%	0.37%	0.60%	0.70%	1.05%	1.11%	0.67%	1.05%	0.21%	0.00%	0.00%	0.00%	0.39%	0.24%	1.39%	0.00%	0.96%	7.84%	0.68%	0.89%	0.00%	0.00%	3.80%	0.62%	0.34%	0.00%	2.00%	1.12%	0.00%	0.00%	0.61%	0.00%	0.50%	1.54%	0.00%	2.45%	1.16%	0.86%	0.53%	1.92%	0.00%	2.20%	0.20%	0.48%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6938	159	452	350	334	454	238	396	522	346	468	563	130	117	40	68	13	134	134	25	11	294	93	89	72	7	14	10	96	97	51	7	167	51	50	38	25	109	22	9	71	31	64	58	23	177	11	123	49	31	45					
		28.85%	23.35%	34.58%	28.74%	26.87%	31.35%	29.49%	29.64%	36.73%	33.08%	34.74%	31.49%	27.37%	24.43%	24.54%	28.94%	14.13%	25.82%	32.13%	34.72%	31.43%	46.89%	29.15%	30.38%	21.43%	8.54%	16.87%	12.66%	19.96%	32.88%	32.69%	14.00%	31.27%	30.18%	26.32%	23.17%	24.04%	18.29%	8.46%	13.04%	21.71%	17.92%	27.59%	30.53%	11.06%	27.06%	12.09%	24.65%	11.81%	23.31%	39.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	272	5	31	12	9	23	13	5	21	18	19	33	2	4	1	4	0	2	3	0	0	1	4	5	2	0	7	1	4	1	2	0	5	2	1	1	1	2	2	0	0	0	0	2	2	12	0	6	4	0	0					
		1.13%	0.73%	2.37%	0.99%	0.72%	1.59%	1.61%	0.37%	1.48%	1.72%	1.41%	1.85%	0.42%	0.84%	0.61%	1.70%	0.00%	0.39%	0.72%	0.00%	0.00%	0.16%	1.25%	1.71%	0.60%	0.00%	8.43%	1.27%	0.83%	0.34%	1.28%	0.00%	0.94%	1.18%	0.53%	0.61%	0.96%	0.34%	0.77%	0.00%	0.00%	0.00%	0.00%	1.05%	0.96%	1.83%	0.00%	1.20%	0.96%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10238	297	465	483	532	537	357	547	494	376	462	643	225	231	70	112	51	225	195	22	13	251	127	119	169	55	35	43	268	127	92	36	243	85	92	82	37	302	191	46	160	95	113	84	100	304	55	232	244	60	54					
		42.57%	43.61%	35.58%	39.66%	42.80%	37.09%	44.24%	40.94%	34.76%	35.95%	34.30%	35.96%	47.37%	48.23%	42.94%	47.66%	55.43%	43.35%	46.76%	30.56%	37.14%	40.03%	39.81%	40.61%	50.30%	67.07%	42.17%	54.43%	55.72%	43.05%	58.97%	72.00%	45.51%	50.30%	48.42%	50.00%	35.58%	50.67%	73.46%	66.67%	48.93%	54.91%	48.71%	44.21%	48.08%	46.48%	60.44%	46.49%	58.80%	45.11%	47.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	118	6	10	8	2	11	3	7	2	2	11	5	3	2	0	0	0	2	0	0	0	2	3	2	1	0	0	0	2	1	1	0	2	0	5	1	0	3	0	0	3	2	0	1	0	7	1	6	0	1	0					
		0.49%	0.88%	0.77%	0.66%	0.16%	0.76%	0.37%	0.52%	0.14%	0.19%	0.82%	0.28%	0.63%	0.42%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.32%	0.94%	0.68%	0.30%	0.00%	0.00%	0.00%	0.42%	0.34%	0.64%	0.00%	0.37%	0.00%	2.63%	0.61%	0.00%	0.50%	0.00%	0.00%	0.92%	1.16%	0.00%	0.53%	0.00%	1.07%	1.10%	1.20%	0.00%	0.75%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
