8	Число бюллетеней в стационарных ящиках для голосования	51432	1215	1333	2088	2098	1311	1470	1115	1432	1853	1224	2382	1796	1307	1223	1255	1729	1447	1394	1070	1425	1193	871	1660	1289	1153	1523	1316	1672	1257	1392	1705	2052	2179	2003					
9	Число недействительных избирательных бюллетеней	1773	35	225	46	62	45	10	27	28	37	37	38	38	16	26	34	25	65	93	87	34	212	19	77	44	24	59	51	37	34	32	62	30	27	57					
10	Число действительных избирательных бюллетеней	51624	1240	1131	2094	2067	1306	1520	1139	1626	1876	1217	2370	1789	1379	1248	1259	1734	1426	1326	1050	1463	1070	917	1633	1292	1171	1507	1293	1691	1261	1435	1833	2061	2197	2003					
11	Число полученных открепительных  удостоверений	2125	50	60	60	65	50	65	50	60	75	70	80	90	50	60	50	70	60	60	50	65	50	50	65	70	70	50	60	80	65	65	60	60	70	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1715	39	50	60	65	38	58	38	50	59	49	69	66	42	45	40	54	48	48	40	49	35	45	60	65	55	36	45	76	48	46	53	53	47	44					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1392	52	32	18	36	18	20	43	107	56	20	41	58	39	24	41	46	43	18	23	75	24	19	81	32	25	60	27	34	34	22	16	56	97	55					
14	Число неиспользованных открепительных удостоверений	410	11	10	0	0	12	7	12	10	16	21	11	24	8	15	10	16	12	12	10	16	15	5	5	5	15	14	15	4	17	19	7	7	23	26					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	46	0	3	3	3	3	2	5	0	0	0	2	2	1	0	1	0	1	3	0	1	0	2	1	0	2	0	1	4	0	0	1	2	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	Богданов Андрей Владимирович	1198	35	54	35	31	26	73	20	22	42	31	43	34	21	88	30	37	66	22	27	33	19	23	36	46	25	28	22	42	34	27	32	17	41	36					
		2.24%	2.75%	3.98%	1.64%	1.46%	1.92%	4.77%	1.72%	1.33%	2.20%	2.47%	1.79%	1.86%	1.51%	6.91%	2.32%	2.10%	4.43%	1.55%	2.37%	2.20%	1.48%	2.46%	2.11%	3.44%	2.09%	1.79%	1.64%	2.43%	2.63%	1.84%	1.69%	0.81%	1.84%	1.75%					
19	Жириновский Владимир Вольфович	4807	126	91	145	133	113	141	121	127	116	125	140	220	115	156	140	194	145	140	105	130	100	95	210	140	129	106	132	321	118	172	121	193	125	122					
		9.00%	9.88%	6.71%	6.78%	6.25%	8.36%	9.22%	10.38%	7.68%	6.06%	9.97%	5.81%	12.04%	8.24%	12.24%	10.83%	11.03%	9.73%	9.87%	9.23%	8.68%	7.80%	10.15%	12.28%	10.48%	10.79%	6.77%	9.82%	18.58%	9.11%	11.72%	6.39%	9.23%	5.62%	5.92%					
20	Зюганов Геннадий Андреевич	9491	267	270	282	310	294	326	246	275	326	272	491	242	218	273	203	340	266	286	213	225	220	177	343	276	221	249	338	154	300	256	392	285	307	348					
		17.77%	20.94%	19.91%	13.18%	14.56%	21.76%	21.31%	21.10%	16.63%	17.04%	21.69%	20.39%	13.25%	15.63%	21.43%	15.70%	19.33%	17.84%	20.16%	18.73%	15.03%	17.16%	18.91%	20.06%	20.66%	18.49%	15.90%	25.15%	8.91%	23.17%	17.45%	20.69%	13.63%	13.80%	16.89%					
21	Медведев Дмитрий Анатольевич	36128	812	716	1632	1593	873	980	752	1202	1392	789	1696	1293	1025	731	886	1163	949	878	705	1075	731	622	1044	830	796	1124	801	1174	809	980	1288	1566	1724	1497					
		67.66%	63.69%	52.80%	76.26%	74.82%	64.62%	64.05%	64.49%	72.67%	72.77%	62.92%	70.43%	70.77%	73.48%	57.38%	68.52%	66.12%	63.65%	61.87%	62.01%	71.81%	57.02%	66.45%	61.05%	62.13%	66.61%	71.78%	59.60%	67.94%	62.47%	66.80%	67.97%	74.89%	77.52%	72.67%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
