Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Варгашинская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289					
		1.29%	0.58%	0.72%	1.02%	0.66%	1.09%	1.02%	2.05%	1.39%	0.89%	0.0%	1.54%	1.35%	1.06%	1.86%	1.18%	0.89%	0.97%	1.0%	2.23%	0.66%	4.68%	1.19%	2.82%	0.0%	3.70%	0.0%	0.84%	3.24%	1.79%	1.80%	1.43%	1.89%	0.70%	1.02%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	9	20	9	4	5	8	4	5	3	2	2	0	4	0	1	3	6	3	2	1	0	3	4	0	3	3	1	0	4	0	0	2	0	0					
		1.16%	1.75%	3.64%	1.85%	1.32%	1.82%	2.05%	1.02%	1.16%	0.67%	3.12%	0.61%	0.0%	2.13%	0.0%	0.39%	1.33%	1.94%	1.5%	0.89%	0.22%	0.0%	1.19%	1.25%	0.0%	1.23%	1.08%	0.42%	0.0%	1.79%	0.0%	0.0%	1.26%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	284	20	9	7	4	0	10	9	12	13	1	10	10	2	18	9	11	13	13	7	23	2	8	5	7	5	3	10	5	6	1	8	5	4	14					
		2.98%	3.89%	1.64%	1.44%	1.32%	0.0%	2.56%	2.31%	2.79%	2.91%	1.56%	3.09%	4.50%	1.06%	5.59%	3.54%	4.91%	4.20%	6.5%	3.12%	5.11%	3.12%	3.17%	1.56%	10.14%	2.05%	1.08%	4.23%	2.70%	2.69%	0.60%	2.86%	3.16%	1.40%	7.14%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	165	14	21	14	7	8	5	11	7	8	0	2	3	0	5	1	1	5	4	4	4	0	6	5	0	6	2	3	5	3	4	4	1	1	1					
		1.73%	2.72%	3.83%	2.88%	2.32%	2.91%	1.28%	2.82%	1.62%	1.79%	0.0%	0.61%	1.35%	0.0%	1.55%	0.39%	0.44%	1.61%	2.0%	1.78%	0.88%	0.0%	2.38%	1.56%	0.0%	2.46%	0.72%	1.27%	2.70%	1.34%	2.40%	1.43%	0.63%	0.35%	0.51%					
22	"5. ""За Русь Святую"""	34	2	3	2	2	1	1	0	1	1	1	0	0	0	3	0	0	0	1	1	2	1	0	0	1	2	0	2	0	1	2	0	1	1	2					
		0.35%	0.38%	0.54%	0.41%	0.66%	0.36%	0.25%	0.0%	0.23%	0.22%	1.56%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.5%	0.44%	0.44%	1.56%	0.0%	0.0%	1.44%	0.82%	0.0%	0.84%	0.0%	0.44%	1.20%	0.0%	0.63%	0.35%	1.02%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	0	0	0	0	1	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	1	1	0	1	0	3	0	0	0	1	0	1	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.22%	0.0%	0.30%	0.0%	0.0%	0.93%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.31%	0.0%	0.41%	0.0%	1.27%	0.0%	0.0%	0.0%	0.35%	0.0%	0.35%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	3	7	4	1	2	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	2	0	1	2	1	0	0	0	0	0	0	2					
		0.36%	0.58%	1.27%	0.82%	0.33%	0.72%	0.25%	0.25%	0.0%	0.0%	0.0%	0.30%	0.45%	0.0%	0.31%	0.39%	0.44%	0.32%	0.5%	0.44%	0.0%	0.0%	0.0%	0.62%	0.0%	0.41%	0.72%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%					
25	"8. ""Народно-республиканская партия России"""	10	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0					
		0.10%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.45%	0.53%	0.0%	0.0%	0.0%	0.0%	0.5%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.60%	0.0%	0.63%	0.35%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0	1	1	1	2	0	1	0	0	0	0	1	0	0	1	0	1	1	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.30%	0.90%	0.0%	0.31%	0.0%	0.0%	0.32%	0.5%	0.44%	0.44%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.60%	0.0%	0.63%	0.35%	0.0%					
27	"10. ""Аграрная партия России"""	743	21	22	29	11	13	22	14	13	21	7	29	14	12	27	36	10	20	19	31	37	7	21	12	4	11	39	29	25	10	22	47	28	46	34					
		7.81%	4.09%	4.01%	5.96%	3.65%	4.74%	5.64%	3.59%	3.02%	4.70%	10.93%	8.97%	6.30%	6.41%	8.38%	14.17%	4.46%	6.47%	9.5%	13.83%	8.22%	10.93%	8.33%	3.76%	5.79%	4.52%	14.13%	12.28%	13.51%	4.48%	13.25%	16.84%	17.72%	16.14%	17.34%					
28	"11. ""Истинные патриоты России"""	10	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1					
		0.10%	0.0%	0.18%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.44%	0.0%	0.5%	0.0%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	7	1	6	4	2	3	3	7	8	0	2	2	1	1	1	2	5	2	3	3	0	2	16	3	4	0	2	2	8	3	3	1	6	4					
		1.23%	1.36%	0.18%	1.23%	1.32%	0.72%	0.76%	0.77%	1.62%	1.79%	0.0%	0.61%	0.90%	0.53%	0.31%	0.39%	0.89%	1.61%	1.0%	1.33%	0.66%	0.0%	0.79%	5.01%	4.34%	1.64%	0.0%	0.84%	1.08%	3.58%	1.80%	1.07%	0.63%	2.10%	2.04%					
30	"13. ""Демократическая партия России"""	27	2	3	2	0	0	0	0	3	0	0	0	0	0	2	0	1	1	0	0	1	0	3	1	0	0	1	1	1	2	1	0	2	0	0					
		0.28%	0.38%	0.54%	0.41%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.44%	0.32%	0.0%	0.0%	0.22%	0.0%	1.19%	0.31%	0.0%	0.0%	0.36%	0.42%	0.54%	0.89%	0.60%	0.0%	1.26%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	2	1	2	0	0	0	0	1	0	2	0	1	0	1	0	2	0	0	0	0	2	0	0	0	1	2	1	0	0	0	1	1	0					
		0.22%	0.19%	0.36%	0.20%	0.66%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.61%	0.0%	0.53%	0.0%	0.39%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.36%	0.84%	0.54%	0.0%	0.0%	0.0%	0.63%	0.35%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0					
		0.09%	0.0%	0.0%	0.41%	0.33%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	412	37	36	21	5	22	13	21	18	32	8	15	3	5	17	5	8	6	8	11	14	0	7	7	0	10	9	4	5	12	16	9	5	14	9					
		4.33%	7.21%	6.56%	4.32%	1.66%	8.02%	3.33%	5.39%	4.18%	7.17%	12.5%	4.64%	1.35%	2.67%	5.27%	1.96%	3.57%	1.94%	4.0%	4.91%	3.11%	0.0%	2.77%	2.19%	0.0%	4.11%	3.26%	1.69%	2.70%	5.38%	9.63%	3.22%	3.16%	4.91%	4.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	0	0	3	1	2	1	0	0	0	1	2	0	0	0	0	0	0	1	1	1	1	2	0	3	1	0	1	4	1	0	1	0	0					
		0.29%	0.19%	0.0%	0.0%	0.99%	0.36%	0.51%	0.25%	0.0%	0.0%	0.0%	0.30%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.22%	1.56%	0.39%	0.62%	0.0%	1.23%	0.36%	0.0%	0.54%	1.79%	0.60%	0.0%	0.63%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1972	82	115	99	67	65	107	74	68	90	22	55	52	56	74	40	46	36	42	47	93	9	87	70	27	59	58	49	32	43	33	52	31	57	35					
		20.74%	15.98%	20.98%	20.37%	22.25%	23.72%	27.43%	19.02%	15.81%	20.17%	34.37%	17.02%	23.42%	29.94%	22.98%	15.74%	20.53%	11.65%	21.0%	20.98%	20.66%	14.06%	34.52%	21.94%	39.13%	24.27%	21.01%	20.76%	17.29%	19.28%	19.87%	18.63%	19.62%	20.0%	17.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	178	5	11	5	3	4	10	7	9	8	2	8	8	3	7	0	3	10	1	3	10	4	1	10	1	8	7	1	3	1	2	5	7	7	4					
		1.87%	0.97%	2.00%	1.02%	0.99%	1.45%	2.56%	1.79%	2.09%	1.79%	3.12%	2.47%	3.60%	1.60%	2.17%	0.0%	1.33%	3.23%	0.5%	1.33%	2.22%	6.25%	0.39%	3.13%	1.44%	3.29%	2.53%	0.42%	1.62%	0.44%	1.20%	1.79%	4.43%	2.45%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	3220	211	180	162	113	81	138	142	200	155	12	129	89	79	115	66	87	98	57	59	174	17	68	125	20	68	72	68	55	51	50	98	44	84	53					
		33.86%	41.13%	32.84%	33.33%	37.54%	29.56%	35.38%	36.50%	46.51%	34.75%	18.75%	39.93%	40.09%	42.24%	35.71%	25.98%	38.83%	31.71%	28.5%	26.33%	38.66%	26.56%	26.98%	39.18%	28.98%	27.98%	26.08%	28.81%	29.72%	22.86%	30.12%	35.12%	27.84%	29.47%	27.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	1	0	0	1	0	0	0	1	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.45%	0.53%	0.31%	0.78%	0.44%	0.32%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.60%	0.0%	0.0%	0.0%	1.02%					
39	"22. ""Развитие предпринимательства"""	11	0	0	1	0	1	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.20%	0.0%	0.36%	0.25%	0.51%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1539	76	85	91	53	49	50	76	59	86	8	38	22	13	30	78	27	81	36	42	56	16	32	29	4	41	65	51	23	69	17	41	21	44	30					
		16.18%	14.81%	15.51%	18.72%	17.60%	17.88%	12.82%	19.53%	13.72%	19.28%	12.5%	11.76%	9.90%	6.95%	9.31%	30.70%	12.05%	26.21%	18.0%	18.74%	12.44%	25.0%	12.69%	9.09%	5.79%	16.87%	23.55%	21.61%	12.43%	30.94%	10.24%	14.69%	13.29%	15.43%	15.30%					
																																									
41	Против всех	308	14	23	19	14	15	11	13	17	8	0	16	6	7	7	6	12	18	5	1	15	3	3	16	1	7	11	5	12	3	7	1	2	9	1					
		3.23%	2.72%	4.19%	3.90%	4.65%	5.47%	2.82%	3.34%	3.95%	1.79%	0.0%	4.95%	2.70%	3.74%	2.17%	2.36%	5.35%	5.82%	2.5%	0.44%	3.33%	4.68%	1.19%	5.01%	1.44%	2.88%	3.98%	2.11%	6.48%	1.34%	4.21%	0.35%	1.26%	3.15%	0.51%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
