Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Березовская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	861	43	22	1	16	7	26	75	5	4	38	21	64	74	38	8	63	64	61	65	36	45	49	19	16	1					
		2.80%	3.87%	2.05%	0.11%	2.07%	2.51%	2.49%	3.03%	0.27%	1.06%	1.95%	2.48%	3.67%	4.46%	3.63%	0.48%	3.88%	4.39%	3.52%	3.88%	2.71%	3.38%	3.99%	2.68%	2.32%	0.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	116	7	1	2	1	1	4	3	3	0	8	3	7	13	6	5	8	10	7	9	4	8	3	1	1	1					
		0.38%	0.63%	0.09%	0.22%	0.13%	0.36%	0.38%	0.12%	0.16%	0.00%	0.41%	0.35%	0.40%	0.78%	0.57%	0.30%	0.49%	0.69%	0.40%	0.54%	0.30%	0.60%	0.24%	0.14%	0.14%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23283	823	842	726	584	217	837	1900	1596	298	1498	641	1241	1154	756	1331	1161	976	1261	1176	1049	977	941	569	599	130					
		75.77%	74.01%	78.40%	78.66%	75.55%	77.78%	80.02%	76.71%	86.32%	79.05%	76.90%	75.59%	71.20%	69.60%	72.28%	79.75%	71.53%	66.99%	72.76%	70.25%	79.05%	73.46%	76.69%	80.37%	86.69%	94.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	222	2	6	3	3	3	9	15	4	2	11	9	19	17	4	7	21	16	25	21	5	8	10	1	1	0					
		0.72%	0.18%	0.56%	0.33%	0.39%	1.08%	0.86%	0.61%	0.22%	0.53%	0.56%	1.06%	1.09%	1.03%	0.38%	0.42%	1.29%	1.10%	1.44%	1.25%	0.38%	0.60%	0.81%	0.14%	0.14%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
