Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Николаевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	816	60	60	83	89	74	4	29	21	34	2	63	5	66	34	13	34	25	0	31	40	9	40					
		6.00%	5.03%	5.00%	7.00%	6.53%	6.04%	3.39%	5.57%	3.07%	5.41%	3.57%	13.21%	3.57%	8.00%	8.48%	4.58%	5.88%	3.91%	0.00%	4.84%	6.43%	5.56%	7.46%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	5	11	14	6	8	0	1	1	3	0	1	0	0	0	1	4	1	0	0	1	0	1					
		0.43%	0.42%	0.92%	1.18%	0.44%	0.65%	0.00%	0.19%	0.15%	0.48%	0.00%	0.21%	0.00%	0.00%	0.00%	0.35%	0.69%	0.16%	0.00%	0.00%	0.16%	0.00%	0.19%					
20	3.Политическая партия «Демократическая партия России»	16	1	1	1	1	2	0	2	0	0	0	0	0	0	1	1	0	1	1	0	3	0	1					
		0.12%	0.08%	0.08%	0.08%	0.07%	0.16%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.35%	0.00%	0.16%	0.82%	0.00%	0.48%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2067	219	217	239	201	186	17	93	130	111	5	71	25	43	46	33	78	59	20	88	74	18	94					
		15.20%	18.36%	18.10%	20.17%	14.76%	15.17%	14.41%	17.85%	18.98%	17.68%	8.93%	14.88%	17.86%	5.21%	11.47%	11.62%	13.49%	9.22%	16.39%	13.75%	11.90%	11.11%	17.54%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	1	5	3	9	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1					
		0.19%	0.08%	0.42%	0.25%	0.66%	0.00%	0.85%	0.19%	0.29%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	23	4	2	2	3	1	0	1	2	1	0	0	0	0	1	0	1	1	0	2	2	0	0					
		0.17%	0.34%	0.17%	0.17%	0.22%	0.08%	0.00%	0.19%	0.29%	0.16%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.17%	0.16%	0.00%	0.31%	0.32%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1064	109	110	93	144	103	9	22	40	53	3	29	1	53	28	11	29	23	12	59	57	21	55					
		7.82%	9.14%	9.17%	7.85%	10.57%	8.40%	7.63%	4.22%	5.84%	8.44%	5.36%	6.08%	0.71%	6.42%	6.98%	3.87%	5.02%	3.59%	9.84%	9.22%	9.16%	12.96%	10.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	781	93	73	80	100	73	3	16	45	28	0	19	10	43	14	15	41	17	3	26	39	10	33					
		5.74%	7.80%	6.09%	6.75%	7.34%	5.95%	2.54%	3.07%	6.57%	4.46%	0.00%	3.98%	7.14%	5.21%	3.49%	5.28%	7.09%	2.66%	2.46%	4.06%	6.27%	6.17%	6.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	13	5	4	3	8	2	3	4	4	0	2	1	4	1	3	4	3	2	4	5	2	3					
		0.59%	1.09%	0.42%	0.34%	0.22%	0.65%	1.69%	0.58%	0.58%	0.64%	0.00%	0.42%	0.71%	0.48%	0.25%	1.06%	0.69%	0.47%	1.64%	0.63%	0.80%	1.23%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8487	667	700	652	786	747	82	349	421	380	46	281	96	607	270	206	382	502	84	426	396	102	305					
		62.40%	55.91%	58.38%	55.02%	57.71%	60.93%	69.49%	66.99%	61.46%	60.51%	82.14%	58.91%	68.57%	73.58%	67.33%	72.54%	66.09%	78.44%	68.85%	66.56%	63.67%	62.96%	56.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	6	5	5	5	18	0	0	11	5	0	2	1	3	0	0	1	0	0	1	1	0	2					
		0.49%	0.50%	0.42%	0.42%	0.37%	1.47%	0.00%	0.00%	1.61%	0.80%	0.00%	0.42%	0.71%	0.36%	0.00%	0.00%	0.17%	0.00%	0.00%	0.16%	0.16%	0.00%	0.37%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
