7	Число избирательных бюллетеней в переносных ящиках для голосования	2191	42	72	84	47	42	40	34	49	40	47	44	23	24	50	41	58	31	23	89	79	93	115	14	55	52	97	34	52	40	11	9	58	39	83	48	48	17	65	15	9	7	9	64	46	42	33	77					
8	Число бюллетеней в стационарных ящиках для голосования	17488	695	834	642	626	801	684	681	757	290	111	332	192	278	324	179	262	231	174	840	788	351	528	68	316	220	265	233	203	690	61	135	198	198	260	208	504	102	96	77	79	58	60	684	636	660	612	265					
9	Число недействительных избирательных бюллетеней	81	3	0	0	4	7	2	7	4	0	0	0	0	0	0	0	1	1	0	3	3	27	0	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	5	0	0					
10	Число действительных избирательных бюллетеней	19598	734	906	726	669	836	722	708	802	330	158	376	215	302	374	220	319	261	197	926	864	417	643	82	371	270	362	266	255	726	72	144	256	237	343	256	552	119	161	92	87	64	69	743	682	697	645	342					
11	Число полученных открепительных  удостоверений	695	13	13	18	13	43	13	17	14	18	13	13	13	33	13	13	13	13	12	11	13	15	30	8	8	8	10	13	8	13	13	13	8	10	25	24	13	8	25	8	8	35	10	13	13	13	13	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	505	13	9	16	5	6	9	12	14	18	1	2	7	33	13	13	10	3	12	11	13	11	30	7	1	5	10	5	8	12	7	13	3	4	25	24	7	8	25	1	4	35	0	11	11	4	12	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	179	10	7	18	3	20	8	5	2	0	1	1	2	7	0	7	2	2	3	3	2	2	3	1	0	0	2	1	1	16	1	0	2	4	4	4	6	3	4	2	1	1	1	6	3	4	3	1					
14	Число неиспользованных открепительных удостоверений	190	0	4	2	8	37	4	5	0	0	12	11	6	0	0	0	3	10	0	0	0	4	0	1	7	3	0	8	0	1	6	0	5	6	0	0	6	0	0	7	4	0	10	2	2	9	1	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	78	1	2	0	4	2	1	6	6	1	1	1	0	1	2	2	1	1	2	7	9	3	1	1	1	0	1	0	0	2	1	0	0	0	0	0	2	0	0	2	1	0	0	2	3	1	5	2					
		0.40%	0.14%	0.22%	0.00%	0.59%	0.24%	0.14%	0.84%	0.74%	0.30%	0.63%	0.27%	0.00%	0.33%	0.53%	0.91%	0.31%	0.38%	1.02%	0.75%	1.04%	0.68%	0.16%	1.22%	0.27%	0.00%	0.28%	0.00%	0.00%	0.27%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	2.17%	1.14%	0.00%	0.00%	0.27%	0.44%	0.14%	0.78%	0.58%					
19	Жириновский Владимир Вольфович	660	31	41	9	8	8	11	8	31	6	15	7	6	4	9	3	5	35	22	20	28	31	24	5	16	10	13	13	7	12	2	4	7	5	6	8	16	3	3	11	3	9	1	9	14	10	101	10					
		3.35%	4.21%	4.53%	1.24%	1.19%	0.95%	1.52%	1.12%	3.85%	1.82%	9.49%	1.86%	2.79%	1.32%	2.41%	1.36%	1.56%	13.36%	11.17%	2.15%	3.23%	6.98%	3.73%	6.10%	4.31%	3.68%	3.59%	4.87%	2.75%	1.64%	2.78%	2.78%	2.73%	2.11%	1.75%	3.13%	2.90%	2.52%	1.86%	11.96%	3.41%	13.85%	1.45%	1.20%	2.05%	1.42%	15.66%	2.92%					
20	Зюганов Геннадий Андреевич	924	45	38	51	16	22	20	20	40	9	22	10	4	10	8	4	6	33	40	16	41	33	29	14	2	10	22	16	5	21	2	5	6	6	11	4	33	2	3	11	2	15	0	26	17	19	151	4					
		4.70%	6.11%	4.19%	7.02%	2.38%	2.61%	2.76%	2.80%	4.96%	2.73%	13.92%	2.66%	1.86%	3.31%	2.14%	1.82%	1.88%	12.60%	20.30%	1.72%	4.73%	7.43%	4.51%	17.07%	0.54%	3.68%	6.08%	5.99%	1.96%	2.88%	2.78%	3.47%	2.34%	2.53%	3.21%	1.56%	5.98%	1.68%	1.86%	11.96%	2.27%	23.08%	0.00%	3.48%	2.49%	2.71%	23.41%	1.17%					
21	Медведев Дмитрий Анатольевич	17936	657	825	666	641	804	690	674	725	314	120	358	205	287	355	211	307	192	133	883	786	350	589	62	352	250	326	237	243	691	67	135	243	226	326	244	501	114	155	68	81	40	68	706	648	667	388	326					
		91.14%	89.15%	91.06%	91.74%	95.25%	95.37%	95.30%	94.27%	89.95%	95.15%	75.95%	95.21%	95.35%	95.03%	94.92%	95.91%	95.94%	73.28%	67.51%	95.05%	90.66%	78.83%	91.60%	75.61%	94.88%	91.91%	90.06%	88.76%	95.29%	94.66%	93.06%	93.75%	94.92%	95.36%	95.04%	95.31%	90.76%	95.80%	96.27%	73.91%	92.05%	61.54%	98.55%	94.39%	95.01%	95.01%	60.16%	95.32%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
