Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Сокольская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	530	10	10	10	10	30	10	30	10	10	10	10	10	10	10	10	10	10	10	30	10	10	10	10	10	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	85	1	0	0	1	9	4	4	8	2	5	5	3	1	1	3	2	2	1	2	2	3	2	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	3	0	0	0	0	3	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	60	2	0	0	2	5	3	4	5	3	1	0	1	2	0	2	1	0	1	1	0	1	0	0	0	0	2	1	0	1	2	3	4	2	2	1	0	0	0	0	0	4	0	0	0	1	3	0					
14	Число погашенных открепительных удостоверений	445	9	10	10	9	21	6	26	2	8	5	5	7	9	9	7	8	8	9	28	8	7	8	10	7	0	0	10	10	10	10	6	10	10	10	10	10	10	8	10	7	10	10	10	10	7	6	25					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	200	3	2	1	4	4	9	6	17	7	6	7	13	4	3	9	7	5	3	6	4	8	4	4	6	2	0	1	3	2	0	4	4	5	2	0	1	0	2	1	2	4	1	0	2	1	15	6					
		0.93%	0.61%	1.13%	0.76%	1.06%	0.69%	0.97%	0.64%	1.37%	0.72%	0.61%	0.95%	1.69%	2.19%	0.69%	1.08%	1.09%	0.72%	0.34%	0.92%	0.55%	0.90%	0.60%	1.32%	1.26%	2.66%	0.0%	0.54%	2.97%	0.61%	0.0%	1.06%	0.89%	1.36%	1.21%	0.0%	0.95%	0.0%	1.56%	1.44%	0.79%	0.90%	0.96%	0.0%	1.81%	0.46%	1.51%	0.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	550	13	3	2	9	17	29	24	32	30	22	25	22	7	7	29	12	28	36	18	12	25	13	5	13	1	2	5	2	2	0	10	5	4	3	4	6	1	2	2	5	9	2	1	1	7	31	12					
		2.58%	2.65%	1.70%	1.53%	2.4%	2.94%	3.14%	2.57%	2.59%	3.11%	2.26%	3.41%	2.87%	3.84%	1.61%	3.49%	1.87%	4.03%	4.11%	2.76%	1.67%	2.82%	1.96%	1.65%	2.74%	1.33%	3.92%	2.70%	1.98%	0.61%	0.0%	2.66%	1.12%	1.08%	1.81%	2.5%	5.71%	1.47%	1.56%	2.89%	1.98%	2.04%	1.92%	1.69%	0.90%	3.28%	3.13%	1.48%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	773	15	4	3	17	12	27	31	47	30	30	28	21	10	29	35	25	34	42	22	18	45	26	8	20	0	2	3	11	10	8	15	13	14	5	6	7	3	8	6	13	6	3	4	9	5	27	16					
		3.62%	3.06%	2.27%	2.30%	4.53%	2.07%	2.93%	3.32%	3.81%	3.11%	3.08%	3.81%	2.74%	5.49%	6.68%	4.21%	3.90%	4.89%	4.8%	3.37%	2.51%	5.08%	3.92%	2.64%	4.22%	0.0%	3.92%	1.62%	10.89%	3.09%	8.0%	4.0%	2.92%	3.81%	3.03%	3.75%	6.66%	4.41%	6.25%	8.69%	5.15%	1.36%	2.88%	6.77%	8.18%	2.34%	2.73%	1.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	683	16	5	1	14	19	31	25	39	35	45	19	10	2	8	20	16	21	15	25	28	35	12	11	7	0	0	1	1	6	1	3	4	1	4	13	2	3	3	1	7	11	4	0	1	5	103	50					
		3.20%	3.26%	2.84%	0.76%	3.73%	3.28%	3.36%	2.67%	3.16%	3.63%	4.63%	2.59%	1.30%	1.09%	1.84%	2.40%	2.5%	3.02%	1.71%	3.83%	3.90%	3.95%	1.81%	3.63%	1.47%	0.0%	0.0%	0.54%	0.99%	1.85%	1.0%	0.8%	0.89%	0.27%	2.42%	8.12%	1.90%	4.41%	2.34%	1.44%	2.77%	2.49%	3.84%	0.0%	0.90%	2.34%	10.41%	6.18%					
22	"5. ""За Русь Святую"""	118	3	0	1	1	2	1	6	1	2	7	6	2	1	1	7	4	2	10	0	5	5	4	1	1	0	1	3	0	6	0	3	3	0	6	3	1	3	1	0	4	2	1	0	2	2	1	3					
		0.55%	0.61%	0.0%	0.76%	0.26%	0.34%	0.10%	0.64%	0.08%	0.20%	0.72%	0.81%	0.26%	0.54%	0.23%	0.84%	0.62%	0.28%	1.14%	0.0%	0.69%	0.56%	0.60%	0.33%	0.21%	0.0%	1.96%	1.62%	0.0%	1.85%	0.0%	0.8%	0.67%	0.0%	3.63%	1.87%	0.95%	4.41%	0.78%	0.0%	1.58%	0.45%	0.96%	0.0%	1.81%	0.93%	0.10%	0.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	1	0	2	1	2	0	2	6	0	0	2	1	1	3	2	0	3	1	0	1	0	1	0	0	0	0	0	0	0	3	0	1	3	0	0	0	1	0	0	2	2	0	1	2	3	2					
		0.22%	0.0%	0.56%	0.0%	0.53%	0.17%	0.21%	0.0%	0.16%	0.62%	0.0%	0.0%	0.26%	0.54%	0.23%	0.36%	0.31%	0.0%	0.34%	0.15%	0.0%	0.11%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.27%	1.81%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.45%	1.92%	0.0%	0.90%	0.93%	0.30%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	101	2	0	0	3	7	5	2	8	6	6	5	4	3	1	7	3	3	3	1	1	6	2	1	4	1	0	1	2	0	0	1	1	0	1	0	0	0	1	0	3	2	0	0	0	0	4	1					
		0.47%	0.40%	0.0%	0.0%	0.8%	1.21%	0.54%	0.21%	0.64%	0.62%	0.61%	0.68%	0.52%	1.64%	0.23%	0.84%	0.46%	0.43%	0.34%	0.15%	0.13%	0.67%	0.30%	0.33%	0.84%	1.33%	0.0%	0.54%	1.98%	0.0%	0.0%	0.26%	0.22%	0.0%	0.60%	0.0%	0.0%	0.0%	0.78%	0.0%	1.19%	0.45%	0.0%	0.0%	0.0%	0.0%	0.40%	0.12%					
25	"8. ""Народно-республиканская партия России"""	34	1	0	1	0	1	3	0	1	1	3	4	0	0	1	1	2	0	0	2	1	1	0	0	4	0	0	0	0	0	0	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1					
		0.15%	0.20%	0.0%	0.76%	0.0%	0.17%	0.32%	0.0%	0.08%	0.10%	0.30%	0.54%	0.0%	0.0%	0.23%	0.12%	0.31%	0.0%	0.0%	0.30%	0.13%	0.11%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.22%	0.0%	0.60%	0.0%	0.0%	1.47%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	0	1	0	1	2	3	1	1	4	3	7	3	0	0	4	2	3	3	3	2	3	1	0	2	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	2	0	1	0	2	4	2					
		0.30%	0.0%	0.56%	0.0%	0.26%	0.34%	0.32%	0.10%	0.08%	0.41%	0.30%	0.95%	0.39%	0.0%	0.0%	0.48%	0.31%	0.43%	0.34%	0.46%	0.27%	0.33%	0.15%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.26%	0.44%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	1.69%	0.0%	0.93%	0.40%	0.24%					
27	"10. ""Аграрная партия России"""	1281	9	2	2	13	18	32	33	51	34	37	50	39	15	12	28	21	34	41	12	36	41	29	13	27	2	4	37	17	32	7	58	74	50	15	11	13	6	13	9	33	41	16	2	13	36	89	74					
		6.01%	1.83%	1.13%	1.53%	3.46%	3.11%	3.47%	3.53%	4.13%	3.53%	3.81%	6.82%	5.09%	8.24%	2.76%	3.37%	3.28%	4.89%	4.68%	1.84%	5.02%	4.63%	4.38%	4.29%	5.70%	2.66%	7.84%	20.0%	16.83%	9.90%	7.0%	15.46%	16.62%	13.62%	9.09%	6.87%	12.38%	8.82%	10.15%	13.04%	13.09%	9.29%	15.38%	3.38%	11.81%	16.90%	8.99%	9.15%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	5					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.11%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.61%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	466	7	4	6	7	21	23	25	28	22	25	9	12	3	5	21	18	20	15	17	20	17	19	8	6	3	1	4	1	7	0	4	9	7	4	2	1	2	3	1	9	7	1	1	0	5	17	19					
		2.18%	1.42%	2.27%	4.61%	1.86%	3.63%	2.49%	2.67%	2.27%	2.28%	2.57%	1.22%	1.56%	1.64%	1.15%	2.53%	2.81%	2.88%	1.71%	2.60%	2.78%	1.92%	2.87%	2.64%	1.26%	4.0%	1.96%	2.16%	0.99%	2.16%	0.0%	1.06%	2.02%	1.90%	2.42%	1.25%	0.95%	2.94%	2.34%	1.44%	3.57%	1.58%	0.96%	1.69%	0.0%	2.34%	1.71%	2.35%					
30	"13. ""Демократическая партия России"""	40	0	1	0	0	0	3	2	3	1	1	0	1	0	0	1	3	2	1	1	3	3	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	4	1					
		0.18%	0.0%	0.56%	0.0%	0.0%	0.0%	0.32%	0.21%	0.24%	0.10%	0.10%	0.0%	0.13%	0.0%	0.0%	0.12%	0.46%	0.28%	0.11%	0.15%	0.41%	0.33%	0.30%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.22%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.45%	0.0%	0.0%	0.0%	0.0%	0.40%	0.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	0	0	2	0	2	0	3	2	3	1	2	0	0	1	1	1	0	2	0	2	1	2	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2					
		0.15%	0.0%	0.0%	1.53%	0.0%	0.34%	0.0%	0.32%	0.16%	0.31%	0.10%	0.27%	0.0%	0.0%	0.23%	0.12%	0.15%	0.0%	0.22%	0.0%	0.27%	0.11%	0.30%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.24%					
32	"15. ""Партия СЛОН"""	25	0	0	0	0	1	2	3	2	1	0	2	1	0	0	0	1	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.17%	0.21%	0.32%	0.16%	0.10%	0.0%	0.27%	0.13%	0.0%	0.0%	0.0%	0.15%	0.0%	0.11%	0.15%	0.41%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.22%	0.96%	0.0%	0.0%	0.0%	0.10%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1481	29	9	8	22	38	59	61	97	93	82	53	41	9	22	49	32	71	69	57	49	88	38	19	45	7	0	8	6	11	17	19	19	24	4	8	5	13	1	5	9	35	5	2	5	3	75	60					
		6.95%	5.91%	5.11%	6.15%	5.86%	6.57%	6.40%	6.53%	7.86%	9.65%	8.44%	7.23%	5.35%	4.94%	5.06%	5.90%	5.0%	10.23%	7.88%	8.74%	6.83%	9.94%	5.74%	6.27%	9.51%	9.33%	0.0%	4.32%	5.94%	3.40%	17.0%	5.06%	4.26%	6.53%	2.42%	5.0%	4.76%	19.11%	0.78%	7.24%	3.57%	7.93%	4.80%	3.38%	4.54%	1.40%	7.58%	7.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	2	0	0	1	1	1	1	0	0	1	0	0	0	2	3	0	3	0	1	2	3	0	1	0	0	0	0	0	1	0	3	0	0	3	1	0	0	0	0	2	1	0	1	0	0	5					
		0.18%	0.20%	1.13%	0.0%	0.0%	0.17%	0.10%	0.10%	0.08%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.24%	0.46%	0.0%	0.34%	0.0%	0.13%	0.22%	0.45%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.67%	0.0%	0.0%	1.87%	0.95%	0.0%	0.0%	0.0%	0.0%	0.45%	0.96%	0.0%	0.90%	0.0%	0.0%	0.61%					
35	"18. ""ЛДПР"""	2911	83	36	26	64	53	137	168	216	149	150	64	109	18	65	134	89	81	99	102	99	112	105	57	68	8	9	28	10	35	9	27	41	36	18	13	16	7	11	7	14	59	10	10	8	19	132	100					
		13.66%	16.93%	20.45%	20.0%	17.06%	9.16%	14.87%	18.00%	17.51%	15.47%	15.44%	8.73%	14.24%	9.89%	14.97%	16.14%	13.90%	11.67%	11.31%	15.64%	13.80%	12.65%	15.86%	18.81%	14.37%	10.66%	17.64%	15.13%	9.90%	10.83%	9.0%	7.2%	9.21%	9.80%	10.90%	8.12%	15.23%	10.29%	8.59%	10.14%	5.55%	13.37%	9.61%	16.94%	7.27%	8.92%	13.34%	12.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	510	9	0	2	7	12	26	29	29	19	25	22	9	5	8	15	18	22	28	23	13	29	17	9	17	0	0	1	1	7	0	4	8	4	1	3	3	3	2	1	7	10	5	3	7	1	20	26					
		2.39%	1.83%	0.0%	1.53%	1.86%	2.07%	2.82%	3.10%	2.35%	1.97%	2.57%	3.00%	1.17%	2.74%	1.84%	1.80%	2.81%	3.17%	3.2%	3.52%	1.81%	3.27%	2.56%	2.97%	3.59%	0.0%	0.0%	0.54%	0.99%	2.16%	0.0%	1.06%	1.79%	1.08%	0.60%	1.87%	2.85%	4.41%	1.56%	1.44%	2.77%	2.26%	4.80%	5.08%	6.36%	0.46%	2.02%	3.21%					
37	"20. ""Политическая партия ""Единая Россия"""	8393	219	65	51	141	239	368	359	476	338	373	299	339	70	190	317	237	255	365	286	273	292	253	98	178	33	23	69	39	143	53	169	207	177	66	75	38	20	59	20	103	182	32	27	52	110	298	317					
		39.38%	44.69%	36.93%	39.23%	37.6%	41.34%	39.95%	38.47%	38.60%	35.09%	38.41%	40.79%	44.31%	38.46%	43.77%	38.19%	37.03%	36.74%	41.71%	43.86%	38.07%	32.99%	38.21%	32.34%	37.63%	44.0%	45.09%	37.29%	38.61%	44.27%	53.0%	45.06%	46.51%	48.22%	40.0%	46.87%	36.19%	29.41%	46.09%	28.98%	40.87%	41.26%	30.76%	45.76%	47.27%	51.64%	30.13%	39.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	0	1	2	1	3	1	1	1	4	2	2	0	9	2	3	1	1	2	1	2	1	1	1	0	0	0	1	0	0	0	1	5	0	0	0	0	1	1	0	3	0	0	1	0	2	0					
		0.26%	0.0%	0.0%	0.76%	0.53%	0.17%	0.32%	0.10%	0.08%	0.10%	0.41%	0.27%	0.26%	0.0%	2.07%	0.24%	0.46%	0.14%	0.11%	0.30%	0.13%	0.22%	0.15%	0.33%	0.21%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.22%	1.36%	0.0%	0.0%	0.0%	0.0%	0.78%	1.44%	0.0%	0.68%	0.0%	0.0%	0.90%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	0	1	0	1	3	1	2	4	8	0	0	0	0	2	3	1	0	0	1	3	5	3	0	1	0	0	1	0	0	0	2	3	0	0	0	0	0	0	2	0	1	0	0	0	0	2	1					
		0.23%	0.0%	0.56%	0.0%	0.26%	0.51%	0.10%	0.21%	0.32%	0.83%	0.0%	0.0%	0.0%	0.0%	0.46%	0.36%	0.15%	0.0%	0.0%	0.15%	0.41%	0.56%	0.45%	0.0%	0.21%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.53%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.89%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.20%	0.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1907	51	22	11	24	75	91	87	112	90	94	82	67	17	32	72	51	64	72	41	94	111	63	43	48	8	5	11	2	28	3	25	23	23	16	9	6	3	7	6	24	35	11	3	3	6	97	39					
		8.94%	10.40%	12.5%	8.46%	6.4%	12.97%	9.88%	9.32%	9.08%	9.34%	9.68%	11.18%	8.75%	9.34%	7.37%	8.67%	7.96%	9.22%	8.22%	6.28%	13.11%	12.54%	9.51%	14.19%	10.14%	10.66%	9.80%	5.94%	1.98%	8.66%	3.0%	6.66%	5.16%	6.26%	9.69%	5.62%	5.71%	4.41%	5.46%	8.69%	9.52%	7.93%	10.57%	5.08%	2.72%	2.81%	9.80%	4.82%					
																																																						
41	Против всех	923	11	8	7	24	23	47	44	46	60	36	31	32	10	12	41	42	28	53	22	32	38	33	10	18	3	4	8	1	16	1	8	14	8	6	3	3	0	4	2	8	20	5	2	3	8	48	40					
		4.33%	2.24%	4.54%	5.38%	6.4%	3.97%	5.10%	4.71%	3.73%	6.23%	3.70%	4.22%	4.18%	5.49%	2.76%	4.93%	6.56%	4.03%	6.05%	3.37%	4.46%	4.29%	4.98%	3.30%	3.80%	4.0%	7.84%	4.32%	0.99%	4.95%	1.0%	2.13%	3.14%	2.17%	3.63%	1.87%	2.85%	0.0%	3.12%	2.89%	3.17%	4.53%	4.80%	3.38%	2.72%	3.75%	4.85%	4.95%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
