Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Нукутская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6891	171	99	75	115	143	188	191	84	311	146	63	424	88	76	413	59	42	445	162	365	146	297	28	163	93	176	99	75	79	801	586	307	223	158					
		77.87%	64.77%	70.21%	84.27%	83.33%	81.71%	70.68%	80.25%	84.85%	70.36%	77.66%	90.00%	80.30%	86.27%	88.37%	78.67%	70.24%	84.00%	74.04%	66.12%	82.39%	82.95%	71.39%	90.32%	82.32%	90.29%	70.12%	71.74%	72.12%	71.82%	86.59%	85.92%	70.90%	71.94%	79.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	5	0	0	2	0	0	3	2	5	0	1	1	0	1	0	0	0	4	0	1	0	2	0	0	0	1	1	0	0	3	1	2	1	0					
		0.41%	1.89%	0.00%	0.00%	1.45%	0.00%	0.00%	1.26%	2.02%	1.13%	0.00%	1.43%	0.19%	0.00%	1.16%	0.00%	0.00%	0.00%	0.67%	0.00%	0.23%	0.00%	0.48%	0.00%	0.00%	0.00%	0.40%	0.72%	0.00%	0.00%	0.32%	0.15%	0.46%	0.32%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
