Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Подпорожская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
		78.06%	79.94%	72.26%	77.15%	71.44%	77.53%	74.90%	73.94%	74.64%	79.12%	77.19%	81.69%	79.37%	84.14%	77.09%	84.66%	83.31%	78.50%	87.18%	82.58%	84.72%	88.57%	92.00%	75.81%	79.60%	70.62%	79.74%	78.07%	66.42%	79.66%	87.28%	86.73%	79.70%	83.18%	87.50%	78.82%	71.83%	81.42%					
22	. Хакамада Ирина Муцуовна	430	7	44	8	34	31	30	27	30	28	19	8	7	9	49	18	14	3	0	1	0	1	1	30	5	1	4	4	3	0	2	1	3	1	0	6	0	1					
		2.63%	1.98%	5.95%	1.97%	3.66%	3.27%	4.07%	3.02%	3.31%	2.17%	2.22%	1.41%	1.70%	1.98%	5.13%	2.08%	2.27%	2.80%	0.00%	0.76%	0.00%	0.71%	1.33%	2.77%	2.49%	0.62%	0.52%	1.49%	2.24%	0.00%	0.88%	1.02%	1.49%	0.93%	0.00%	2.96%	0.00%	0.88%					
23	. Харитонов Николай Михайлович	1894	43	95	44	151	104	91	116	128	125	104	55	41	31	95	68	51	14	10	16	6	11	2	141	20	40	118	34	32	9	20	8	14	8	4	30	4	11					
		11.59%	12.15%	12.86%	10.81%	16.27%	10.97%	12.35%	12.98%	14.11%	9.67%	12.16%	9.68%	9.95%	6.83%	9.94%	7.84%	8.27%	13.08%	8.55%	12.12%	8.33%	7.86%	2.67%	13.02%	9.95%	25.00%	15.32%	12.64%	23.88%	15.25%	8.77%	8.16%	6.93%	7.48%	6.25%	14.78%	5.63%	9.73%					
																																												
24	Против всех	383	5	24	15	24	27	24	32	25	45	22	8	14	10	30	17	4	1	1	3	1	0	1	17	3	1	11	7	1	1	0	0	4	0	0	2	1	2					
		2.34%	1.41%	3.25%	3.69%	2.59%	2.85%	3.26%	3.58%	2.76%	3.48%	2.57%	1.41%	3.40%	2.20%	3.14%	1.96%	0.65%	0.93%	0.85%	2.27%	1.39%	0.00%	1.33%	1.57%	1.49%	0.62%	1.43%	2.60%	0.75%	1.69%	0.00%	0.00%	1.98%	0.00%	0.00%	0.99%	1.41%	1.77%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
