Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Борская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300					
11	Число полученных открепительных  удостоверений	351	11	25	25	25	25	10	5	10	5	10	5	10	25	25	25	5	20	5	10	10	5	10	5	5	5	5	5	5	5	10					
12	Число выданных открепительных удостоверений	159	11	19	10	22	21	3	0	3	0	8	0	10	7	6	17	3	7	0	0	2	3	2	0	0	2	1	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	7	37	5	9	6	3	3	6	2	5	2	6	4	5	3	4	0	1	2	4	2	3	1	3	3	2	1	1	2	4					
14	Число неиспользованных открепительных удостоверений	192	0	6	15	3	4	7	5	7	5	2	5	0	18	19	8	2	13	5	10	8	2	8	5	5	3	4	4	4	5	10					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	298	8	36	27	27	29	3	4	22	2	1	2	6	11	14	13	7	15	6	12	7	5	10	5	9	0	4	0	1	6	6					
		2.19%	2.70%	3.55%	2.84%	2.40%	2.33%	0.64%	2.70%	6.15%	1.11%	0.22%	1.04%	1.48%	1.69%	1.55%	1.26%	4.76%	2.60%	3.92%	2.78%	1.35%	2.11%	3.29%	1.95%	4.55%	0.00%	1.62%	0.00%	0.47%	4.51%	1.60%					
19	. Малышкин Олег Александрович	490	25	32	23	39	30	16	6	14	10	15	2	50	27	18	34	11	12	10	29	14	2	19	5	12	0	5	5	7	9	9					
		3.60%	8.45%	3.16%	2.42%	3.47%	2.41%	3.41%	4.05%	3.91%	5.56%	3.29%	1.04%	12.35%	4.14%	2.00%	3.30%	7.48%	2.08%	6.54%	6.73%	2.69%	0.84%	6.25%	1.95%	6.06%	0.00%	2.02%	2.55%	3.27%	6.77%	2.41%					
20	. Миронов Сергей Михайлович	100	2	13	3	8	7	3	3	1	1	6	2	1	9	5	8	3	6	0	0	3	1	4	3	0	1	1	0	5	1	0					
		0.74%	0.68%	1.28%	0.32%	0.71%	0.56%	0.64%	2.03%	0.28%	0.56%	1.32%	1.04%	0.25%	1.38%	0.55%	0.78%	2.04%	1.04%	0.00%	0.00%	0.58%	0.42%	1.32%	1.17%	0.00%	0.51%	0.40%	0.00%	2.34%	0.75%	0.00%					
21	. Путин Владимир Владимирович	8128	198	592	547	668	741	286	89	224	105	244	123	164	359	624	596	79	342	83	294	378	146	201	176	63	107	150	107	122	65	255					
		59.74%	66.89%	58.38%	57.46%	59.38%	59.57%	60.98%	60.14%	62.57%	58.33%	53.51%	64.06%	40.49%	55.06%	69.18%	57.92%	53.74%	59.17%	54.25%	68.21%	72.69%	61.60%	66.12%	68.75%	31.82%	54.87%	60.73%	54.59%	57.01%	48.87%	68.18%					
22	. Хакамада Ирина Муцуовна	269	4	26	25	32	18	10	5	8	2	11	2	9	11	20	22	2	6	0	4	8	9	7	4	5	1	4	2	4	5	3					
		1.98%	1.35%	2.56%	2.63%	2.84%	1.45%	2.13%	3.38%	2.23%	1.11%	2.41%	1.04%	2.22%	1.69%	2.22%	2.14%	1.36%	1.04%	0.00%	0.93%	1.54%	3.80%	2.30%	1.56%	2.53%	0.51%	1.62%	1.02%	1.87%	3.76%	0.80%					
23	. Харитонов Николай Михайлович	3877	55	291	288	311	364	139	40	77	58	163	56	162	220	203	306	39	177	43	77	99	66	45	59	98	84	77	79	70	43	88					
		28.50%	18.58%	28.70%	30.25%	27.64%	29.26%	29.64%	27.03%	21.51%	32.22%	35.75%	29.17%	40.00%	33.74%	22.51%	29.74%	26.53%	30.62%	28.10%	17.87%	19.04%	27.85%	14.80%	23.05%	49.49%	43.08%	31.17%	40.31%	32.71%	32.33%	23.53%					
																																					
24	Против всех	252	4	17	19	20	37	5	0	5	0	12	4	10	10	11	21	3	13	8	11	7	6	13	3	3	0	2	3	2	3	0					
		1.85%	1.35%	1.68%	2.00%	1.78%	2.97%	1.07%	0.00%	1.40%	0.00%	2.63%	2.08%	2.47%	1.53%	1.22%	2.04%	2.04%	2.25%	5.23%	2.55%	1.35%	2.53%	4.28%	1.17%	1.52%	0.00%	0.81%	1.53%	0.93%	2.26%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
