Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
"Наименование Избирательной комиссии:    Барнаул, Октябрьская"																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №1872					
		0.04%	0.0%	0.0%	0.06%	0.08%	0.0%	0.0%	0.0%	0.15%	0.13%	0.07%	0.06%	0.07%	0.06%	0.0%	0.06%	0.0%	0.26%	0.06%	0.0%	0.0%	0.0%	0.10%	0.15%	0.0%	0.05%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	316	2	3	11	8	6	13	7	15	13	5	10	7	12	6	10	6	8	12	7	5	17	10	5	8	7	8	12	5	8	17	6	9	9	13	6	3	4	1	1	1					
		0.68%	0.19%	0.50%	0.66%	0.64%	0.84%	1.08%	0.54%	1.15%	0.89%	0.38%	0.66%	0.53%	0.80%	0.59%	0.63%	0.36%	0.52%	0.75%	0.52%	0.33%	1.23%	1.04%	0.39%	0.47%	0.38%	0.56%	0.96%	0.35%	0.70%	1.64%	0.42%	0.78%	0.74%	1.13%	1.81%	1.19%	1.01%	0.59%	0.64%	0.58%					
30	"13. ""Демократическая партия России"""	111	1	3	0	1	1	6	1	3	7	7	2	0	1	3	2	4	2	5	6	8	2	3	4	4	4	3	2	5	8	2	1	0	3	1	1	0	4	1	0	0					
		0.24%	0.09%	0.50%	0.0%	0.08%	0.14%	0.5%	0.07%	0.23%	0.47%	0.53%	0.13%	0.0%	0.06%	0.29%	0.12%	0.24%	0.13%	0.31%	0.44%	0.53%	0.14%	0.31%	0.31%	0.23%	0.22%	0.21%	0.16%	0.35%	0.70%	0.19%	0.07%	0.0%	0.24%	0.08%	0.30%	0.0%	1.01%	0.59%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	83	1	4	6	1	4	3	1	3	2	5	1	3	4	1	4	5	3	3	0	5	1	1	1	1	1	5	0	3	2	0	1	1	3	2	2	0	0	0	0	0					
		0.18%	0.09%	0.67%	0.36%	0.08%	0.56%	0.25%	0.07%	0.23%	0.13%	0.38%	0.06%	0.22%	0.26%	0.09%	0.25%	0.30%	0.19%	0.18%	0.0%	0.33%	0.07%	0.10%	0.07%	0.05%	0.05%	0.35%	0.0%	0.21%	0.17%	0.0%	0.07%	0.08%	0.24%	0.17%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	75	3	1	0	4	0	2	4	3	5	1	4	0	1	3	4	1	3	2	0	1	9	2	2	5	3	1	2	2	0	0	1	1	0	3	0	0	0	1	0	1					
		0.16%	0.29%	0.16%	0.0%	0.32%	0.0%	0.16%	0.31%	0.23%	0.34%	0.07%	0.26%	0.0%	0.06%	0.29%	0.25%	0.06%	0.19%	0.12%	0.0%	0.06%	0.65%	0.20%	0.15%	0.29%	0.16%	0.07%	0.16%	0.14%	0.0%	0.0%	0.07%	0.08%	0.0%	0.26%	0.0%	0.0%	0.0%	0.59%	0.0%	0.58%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2872	43	45	110	105	39	79	59	88	76	76	103	120	108	93	92	100	84	109	73	126	69	64	78	101	113	80	93	96	74	46	82	62	53	62	9	17	21	6	8	10					
		6.24%	4.24%	7.58%	6.64%	8.41%	5.50%	6.58%	4.62%	6.79%	5.20%	5.85%	6.81%	9.13%	7.20%	9.15%	5.87%	6.06%	5.51%	6.82%	5.45%	8.48%	4.99%	6.68%	6.10%	6.02%	6.27%	5.64%	7.44%	6.72%	6.53%	4.44%	5.75%	5.43%	4.39%	5.39%	2.72%	6.77%	5.31%	3.59%	5.16%	5.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	2	0	1	2	1	4	1	2	4	2	3	1	2	1	2	1	6	1	0	3	3	2	4	3	5	3	0	3	1	0	2	2	1	3	3	1	0	0	1	0					
		0.16%	0.19%	0.0%	0.06%	0.16%	0.14%	0.33%	0.07%	0.15%	0.27%	0.15%	0.19%	0.07%	0.13%	0.09%	0.12%	0.06%	0.39%	0.06%	0.0%	0.20%	0.21%	0.20%	0.31%	0.17%	0.27%	0.21%	0.0%	0.21%	0.08%	0.0%	0.14%	0.17%	0.08%	0.26%	0.90%	0.39%	0.0%	0.0%	0.64%	0.0%					
35	"18. ""ЛДПР"""	6129	114	97	157	91	122	168	191	134	173	165	183	153	131	67	184	162	262	195	207	163	210	177	206	309	237	206	197	163	130	169	192	177	200	211	101	35	39	21	10	20					
		13.32%	11.26%	16.35%	9.48%	7.29%	17.20%	14.0%	14.98%	10.34%	11.85%	12.70%	12.10%	11.65%	8.74%	6.59%	11.74%	9.83%	17.19%	12.21%	15.45%	10.97%	15.19%	18.49%	16.13%	18.43%	13.15%	14.52%	15.76%	11.41%	11.47%	16.32%	13.47%	15.52%	16.58%	18.36%	30.60%	13.94%	9.87%	12.57%	6.45%	11.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1565	21	22	47	30	16	58	58	47	48	34	29	40	47	23	64	41	30	50	54	68	35	26	53	53	54	55	58	65	34	33	67	45	54	63	11	10	11	7	3	1					
		3.40%	2.07%	3.70%	2.83%	2.40%	2.25%	4.83%	4.54%	3.62%	3.28%	2.61%	1.91%	3.04%	3.13%	2.26%	4.08%	2.48%	1.96%	3.13%	4.03%	4.57%	2.53%	2.71%	4.15%	3.16%	2.99%	3.87%	4.64%	4.55%	3.00%	3.18%	4.70%	3.94%	4.47%	5.48%	3.33%	3.98%	2.78%	4.19%	1.93%	0.58%					
37	"20. ""Политическая партия ""Единая Россия"""	14338	469	179	487	394	216	346	497	450	457	427	446	380	366	299	482	479	447	437	438	397	476	284	395	531	549	472	374	466	403	308	407	364	397	347	105	67	118	58	64	60					
		31.17%	46.34%	30.18%	29.42%	31.57%	30.46%	28.83%	38.98%	34.74%	31.32%	32.87%	29.49%	28.94%	24.43%	29.42%	30.75%	29.06%	29.33%	27.38%	32.71%	26.73%	34.44%	29.67%	30.93%	31.68%	30.46%	33.28%	29.92%	32.63%	35.56%	29.75%	28.56%	31.92%	32.91%	30.20%	31.81%	26.69%	29.87%	34.73%	41.29%	35.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	78	0	3	4	2	1	2	5	1	2	2	1	1	4	2	1	3	4	4	2	0	4	3	2	2	3	3	0	6	0	1	4	0	3	0	1	1	0	1	0	0					
		0.16%	0.0%	0.50%	0.24%	0.16%	0.14%	0.16%	0.39%	0.07%	0.13%	0.15%	0.06%	0.07%	0.26%	0.19%	0.06%	0.18%	0.26%	0.25%	0.14%	0.0%	0.28%	0.31%	0.15%	0.11%	0.16%	0.21%	0.0%	0.42%	0.0%	0.09%	0.28%	0.0%	0.24%	0.0%	0.30%	0.39%	0.0%	0.59%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	138	6	5	9	3	1	1	2	1	2	5	1	4	9	5	5	8	6	7	4	7	1	3	0	1	3	1	9	4	4	6	4	2	3	2	1	0	1	1	0	1					
		0.30%	0.59%	0.84%	0.54%	0.24%	0.14%	0.08%	0.15%	0.07%	0.13%	0.38%	0.06%	0.30%	0.60%	0.49%	0.31%	0.48%	0.39%	0.43%	0.29%	0.47%	0.07%	0.31%	0.0%	0.05%	0.16%	0.07%	0.72%	0.28%	0.35%	0.57%	0.28%	0.17%	0.24%	0.17%	0.30%	0.0%	0.25%	0.59%	0.0%	0.58%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7729	89	82	326	210	117	200	179	260	259	228	284	232	355	153	300	332	304	330	196	259	171	116	186	232	256	230	226	208	225	157	262	201	164	175	40	29	91	24	8	33					
		16.80%	8.79%	13.82%	19.69%	16.82%	16.50%	16.66%	14.03%	20.07%	17.75%	17.55%	18.78%	17.66%	23.69%	15.05%	19.14%	20.14%	19.94%	20.67%	14.63%	17.44%	12.37%	12.12%	14.56%	13.84%	14.20%	16.22%	18.08%	14.56%	19.85%	15.16%	18.38%	17.63%	13.59%	15.23%	12.12%	11.55%	23.03%	14.37%	5.16%	19.29%					
																																															
41	Против всех	2340	51	32	92	52	30	49	59	56	63	72	72	61	69	55	68	83	77	73	72	71	74	46	63	97	106	86	57	97	42	67	96	42	62	58	10	15	17	10	25	13					
		5.08%	5.03%	5.39%	5.55%	4.16%	4.23%	4.08%	4.62%	4.32%	4.31%	5.54%	4.76%	4.64%	4.60%	5.41%	4.33%	5.03%	5.05%	4.57%	5.37%	4.78%	5.35%	4.80%	4.93%	5.78%	5.88%	6.06%	4.56%	6.79%	3.70%	6.47%	6.73%	3.68%	5.14%	5.04%	3.03%	5.97%	4.30%	5.98%	16.12%	7.60%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
