Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
"Наименование Избирательной комиссии:    Архангельск, Соломбальская"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	960	30	30	35	23	20	40	15	15	15	20	15	10	10	20	30	30	35	30	30	40	30	20	0	45	20	20	35	40	45	32	15	30	15	15	20	25	20	20	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	756	18	27	29	19	12	31	14	7	11	15	13	2	8	13	24	21	23	20	10	30	26	14	0	40	20	19	31	37	41	30	2	29	14	11	20	25	18	15	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	846	32	8	21	23	131	22	32	9	8	5	7	4	10	15	13	23	16	17	12	11	14	12	4	31	53	20	33	43	25	26	5	50	14	16	17	17	12	16	10	9					
14	Число погашенных неиспользованных открепительных удостоверений	204	12	3	6	4	8	9	1	8	4	5	2	8	2	7	6	9	12	10	20	10	4	6	0	5	0	1	4	3	4	2	13	1	1	4	0	0	2	5	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	0	0	0	0	2	2	1	0	1	0	1	0	0	1	1	0	0	3	0	0	1	0	0	2	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6710	267	65	213	100	121	231	155	67	100	103	92	16	13	152	233	270	269	226	205	199	237	155	17	245	270	131	290	369	308	213	91	241	102	151	210	149	170	116	112	36					
		21.89%	21.90%	24.71%	20.54%	21.74%	17.07%	21.21%	26.54%	17.09%	21.23%	20.85%	18.04%	20.25%	19.70%	21.02%	23.51%	21.43%	22.97%	23.32%	20.77%	22.23%	24.01%	21.83%	22.67%	21.23%	22.80%	23.31%	21.92%	23.47%	24.18%	20.92%	21.72%	21.46%	21.70%	22.71%	21.81%	21.85%	20.48%	21.40%	20.82%	18.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5860	236	58	186	95	117	198	99	74	61	65	78	13	17	164	175	245	233	206	238	181	250	126	17	213	236	122	254	264	193	183	70	232	108	107	202	134	160	126	88	36					
		19.12%	19.36%	22.05%	17.94%	20.65%	16.50%	18.18%	16.95%	18.88%	12.95%	13.16%	15.29%	16.46%	25.76%	22.68%	17.66%	19.44%	19.90%	21.26%	24.11%	20.22%	25.33%	17.75%	22.67%	18.46%	19.93%	21.71%	19.20%	16.79%	15.15%	17.98%	16.71%	20.66%	22.98%	16.09%	20.98%	19.65%	19.28%	23.25%	16.36%	18.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	439	14	1	16	8	14	16	5	2	2	11	4	1	0	6	11	20	8	18	12	13	10	7	2	18	19	8	27	21	21	19	7	17	13	10	16	15	12	11	2	2					
		1.43%	1.15%	0.38%	1.54%	1.74%	1.97%	1.47%	0.86%	0.51%	0.42%	2.23%	0.78%	1.27%	0.00%	0.83%	1.11%	1.59%	0.68%	1.86%	1.22%	1.45%	1.01%	0.99%	2.67%	1.56%	1.60%	1.42%	2.04%	1.34%	1.65%	1.87%	1.67%	1.51%	2.77%	1.50%	1.66%	2.20%	1.45%	2.03%	0.37%	1.04%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5791	211	28	194	72	95	195	104	49	44	73	59	7	6	114	201	279	253	140	173	138	154	120	12	268	238	100	294	361	318	247	39	224	102	159	183	155	199	70	86	27					
		18.89%	17.31%	10.65%	18.71%	15.65%	13.40%	17.91%	17.81%	12.50%	9.34%	14.78%	11.57%	8.86%	9.09%	15.77%	20.28%	22.14%	21.61%	14.45%	17.53%	15.42%	15.60%	16.90%	16.00%	23.22%	20.10%	17.79%	22.22%	22.96%	24.96%	24.26%	9.31%	19.95%	21.70%	23.91%	19.00%	22.73%	23.98%	12.92%	15.99%	13.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1927	66	4	47	19	27	59	21	11	8	23	11	1	4	44	53	72	45	62	62	49	40	47	4	141	113	37	131	152	111	90	12	73	14	38	67	58	50	22	27	12					
		6.29%	5.41%	1.52%	4.53%	4.13%	3.81%	5.42%	3.60%	2.81%	1.70%	4.66%	2.16%	1.27%	6.06%	6.09%	5.35%	5.71%	3.84%	6.40%	6.28%	5.47%	4.05%	6.62%	5.33%	12.22%	9.54%	6.58%	9.90%	9.67%	8.71%	8.84%	2.86%	6.50%	2.98%	5.71%	6.96%	8.50%	6.02%	4.06%	5.02%	6.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9264	400	102	364	153	327	358	182	180	244	213	255	39	24	227	294	346	341	296	277	289	283	235	22	246	279	156	300	377	286	246	193	308	119	181	274	156	216	188	213	75					
		30.22%	32.81%	38.78%	35.10%	33.26%	46.12%	32.87%	31.16%	45.92%	51.80%	43.12%	50.00%	49.37%	36.36%	31.40%	29.67%	27.46%	29.12%	30.55%	28.06%	32.29%	28.67%	33.10%	29.33%	21.32%	23.56%	27.76%	22.68%	23.98%	22.45%	24.17%	46.06%	27.43%	25.32%	27.22%	28.45%	22.87%	26.02%	34.69%	39.59%	38.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	243	9	3	5	6	2	13	2	3	2	2	4	0	1	3	13	11	9	3	9	8	3	9	1	12	10	2	14	10	12	7	2	11	2	8	2	5	11	2	10	2					
		0.79%	0.74%	1.14%	0.48%	1.30%	0.28%	1.19%	0.34%	0.77%	0.42%	0.40%	0.78%	0.00%	1.52%	0.41%	1.31%	0.87%	0.77%	0.31%	0.91%	0.89%	0.30%	1.27%	1.33%	1.04%	0.84%	0.36%	1.06%	0.64%	0.94%	0.69%	0.48%	0.98%	0.43%	1.20%	0.21%	0.73%	1.33%	0.37%	1.86%	1.04%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
