Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
"Наименование Избирательной комиссии:    Архангельск, Соломбальская"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	875	35	15	25	15	20	35	15	25	15	30	15	10	10	20	35	35	25	35	35	35	35	0	25	25	15	35	30	15	25	15	15	25	15	25	20	15	25	15	15	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	468	18	0	16	11	6	11	10	13	8	16	6	1	4	13	23	12	8	16	15	17	13	0	22	15	12	23	25	9	18	12	3	23	6	12	11	4	20	7	9	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	350	10	7	6	3	10	16	11	6	4	2	2	2	1	12	11	9	11	10	6	11	3	6	13	12	12	21	14	8	15	12	6	11	4	11	7	7	8	11	7	12					
14	Число погашенных неиспользованных открепительных удостоверений	407	17	15	9	4	14	24	5	12	7	14	9	9	6	7	12	23	17	19	20	18	22	0	3	10	3	12	5	6	7	3	12	2	9	13	9	11	5	8	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	2	0	0	1	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	1182	47	16	26	17	21	45	22	6	20	12	12	2	6	27	62	61	51	47	42	30	41	8	41	45	24	57	49	32	35	30	8	31	16	31	38	27	48	20	20	9					
		3.50%	3.51%	5.33%	2.20%	3.07%	3.02%	3.52%	3.04%	1.13%	4.68%	1.71%	2.05%	2.08%	4.84%	3.33%	5.45%	4.27%	4.33%	3.60%	3.02%	2.32%	3.33%	9.20%	3.75%	3.59%	3.76%	3.95%	3.71%	3.85%	4.00%	3.48%	1.76%	2.64%	2.92%	3.21%	4.56%	4.31%	4.52%	3.15%	3.42%	4.07%					
19	2.Всероссийская политическая партия «Гражданская Сила»	609	30	5	18	8	1	12	6	1	4	0	0	1	0	25	25	25	26	23	21	21	13	0	35	25	12	40	41	13	18	14	4	28	6	32	14	17	34	1	7	3					
		1.80%	2.24%	1.67%	1.52%	1.45%	0.14%	0.94%	0.83%	0.19%	0.94%	0.00%	0.00%	1.04%	0.00%	3.09%	2.20%	1.75%	2.21%	1.76%	1.51%	1.63%	1.06%	0.00%	3.20%	1.99%	1.88%	2.77%	3.11%	1.56%	2.06%	1.62%	0.88%	2.39%	1.09%	3.31%	1.68%	2.71%	3.20%	0.16%	1.20%	1.36%					
20	3.Политическая партия «Демократическая партия России»	56	4	1	2	0	0	2	1	1	0	1	0	1	1	1	3	3	1	4	5	3	0	1	5	2	1	1	2	2	0	1	0	2	0	2	1	1	0	1	0	0					
		0.17%	0.30%	0.33%	0.17%	0.00%	0.00%	0.16%	0.14%	0.19%	0.00%	0.14%	0.00%	1.04%	0.81%	0.12%	0.26%	0.21%	0.08%	0.31%	0.36%	0.23%	0.00%	1.15%	0.46%	0.16%	0.16%	0.07%	0.15%	0.24%	0.00%	0.12%	0.00%	0.17%	0.00%	0.21%	0.12%	0.16%	0.00%	0.16%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3544	133	21	96	43	36	104	93	52	30	48	30	4	10	81	160	208	177	154	174	141	120	10	126	157	56	153	166	103	125	105	21	120	49	102	72	73	97	51	32	11					
		10.48%	9.94%	7.00%	8.13%	7.78%	5.18%	8.14%	12.85%	9.81%	7.03%	6.85%	5.14%	4.17%	8.06%	10.00%	14.06%	14.57%	15.04%	11.79%	12.52%	10.91%	9.75%	11.49%	11.52%	12.54%	8.78%	10.60%	12.58%	12.38%	14.30%	12.17%	4.62%	10.22%	8.94%	10.56%	8.63%	11.64%	9.13%	8.03%	5.48%	4.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	342	12	0	9	1	5	12	3	1	8	5	2	0	3	4	15	12	8	11	6	16	10	0	21	23	3	26	17	11	13	7	9	17	5	8	10	2	18	3	3	3					
		1.01%	0.90%	0.00%	0.76%	0.18%	0.72%	0.94%	0.41%	0.19%	1.87%	0.71%	0.34%	0.00%	2.42%	0.49%	1.32%	0.84%	0.68%	0.84%	0.43%	1.24%	0.81%	0.00%	1.92%	1.84%	0.47%	1.80%	1.29%	1.32%	1.49%	0.81%	1.98%	1.45%	0.91%	0.83%	1.20%	0.32%	1.69%	0.47%	0.51%	1.36%					
23	6.Политическая партия «Партия социальной справедливости»	160	2	1	8	3	0	4	5	0	1	2	1	0	1	2	8	11	4	6	4	6	8	1	9	6	1	7	6	5	0	2	2	8	0	5	4	4	8	1	1	13					
		0.47%	0.15%	0.33%	0.68%	0.54%	0.00%	0.31%	0.69%	0.00%	0.23%	0.29%	0.17%	0.00%	0.81%	0.25%	0.70%	0.77%	0.34%	0.46%	0.29%	0.46%	0.65%	1.15%	0.82%	0.48%	0.16%	0.48%	0.45%	0.60%	0.00%	0.23%	0.44%	0.68%	0.00%	0.52%	0.48%	0.64%	0.75%	0.16%	0.17%	5.88%					
24	7.Политическая партия «Либерально-демократическая партия России»	3915	134	32	123	72	79	133	55	48	36	58	53	7	14	113	137	184	157	158	185	156	165	18	148	150	82	176	161	90	86	88	53	149	73	95	101	71	128	63	61	23					
		11.58%	10.01%	10.67%	10.41%	13.02%	11.37%	10.42%	7.60%	9.06%	8.43%	8.27%	9.08%	7.29%	11.29%	13.95%	12.04%	12.89%	13.34%	12.10%	13.31%	12.07%	13.40%	20.69%	13.53%	11.98%	12.85%	12.19%	12.20%	10.82%	9.84%	10.20%	11.65%	12.69%	13.32%	9.83%	12.11%	11.32%	12.05%	9.92%	10.45%	10.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3890	151	15	131	42	42	122	65	20	43	69	41	10	3	78	145	147	158	176	164	139	160	9	140	168	58	195	162	132	126	128	30	156	64	147	109	73	130	65	68	9					
		11.50%	11.29%	5.00%	11.09%	7.59%	6.04%	9.55%	8.98%	3.77%	10.07%	9.84%	7.02%	10.42%	2.42%	9.63%	12.74%	10.29%	13.42%	13.48%	11.80%	10.76%	12.99%	10.34%	12.80%	13.42%	9.09%	13.50%	12.27%	15.87%	14.42%	14.83%	6.59%	13.29%	11.68%	15.22%	13.07%	11.64%	12.24%	10.24%	11.64%	4.07%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	412	23	0	10	5	6	18	6	2	1	5	3	2	0	9	16	16	13	21	15	24	19	0	24	19	8	15	12	12	13	13	6	18	9	5	14	6	15	3	4	2					
		1.22%	1.72%	0.00%	0.85%	0.90%	0.86%	1.41%	0.83%	0.38%	0.23%	0.71%	0.51%	2.08%	0.00%	1.11%	1.41%	1.12%	1.10%	1.61%	1.08%	1.86%	1.54%	0.00%	2.19%	1.52%	1.25%	1.04%	0.91%	1.44%	1.49%	1.51%	1.32%	1.53%	1.64%	0.52%	1.68%	0.96%	1.41%	0.47%	0.68%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18446	760	205	729	351	493	806	445	395	273	487	433	66	83	444	524	698	540	648	729	723	657	39	466	594	374	716	606	376	409	441	312	593	305	502	433	321	533	415	376	146					
		54.55%	56.80%	68.33%	61.73%	63.47%	70.94%	63.12%	61.46%	74.53%	63.93%	69.47%	74.14%	68.75%	66.94%	54.81%	46.05%	48.88%	45.88%	49.62%	52.45%	55.96%	53.37%	44.83%	42.60%	47.44%	58.62%	49.58%	45.91%	45.19%	46.80%	51.10%	68.57%	50.51%	55.66%	51.97%	51.92%	51.20%	50.19%	65.35%	64.38%	66.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	943	38	1	25	7	8	15	12	1	7	10	3	1	3	19	34	46	28	43	35	26	21	0	68	52	16	47	75	43	38	25	5	36	11	31	34	27	33	7	10	2					
		2.79%	2.84%	0.33%	2.12%	1.27%	1.15%	1.17%	1.66%	0.19%	1.64%	1.43%	0.51%	1.04%	2.42%	2.35%	2.99%	3.22%	2.38%	3.29%	2.52%	2.01%	1.71%	0.00%	6.22%	4.15%	2.51%	3.25%	5.68%	5.17%	4.35%	2.90%	1.10%	3.07%	2.01%	3.21%	4.08%	4.31%	3.11%	1.10%	1.71%	0.90%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
