8	Число бюллетеней в стационарных ящиках для голосования	77746	1638	1558	1087	1106	824	267	1177	1446	1295	926	825	890	1423	743	2234	1316	1099	856	1442	796	1402	1004	1161	1076	639	1148	977	1384	634	1354	1515	1161	1122	746	628	292	1680	1696	1639	1532	1171	1030	1049	1101	1084	1143	1131	1294	1203	1365	916	861	1159	1211	1304	907	372	579	1212	1554	968	1382	1729	1565	1516	1602	1600					
9	Число недействительных избирательных бюллетеней	1138	27	8	12	5	20	6	20	28	10	15	11	9	17	10	39	25	25	9	25	8	15	12	13	21	10	16	12	22	18	26	3	9	23	16	6	4	26	23	22	31	16	10	30	26	18	16	15	24	21	23	11	16	12	28	20	11	7	14	18	20	14	18	30	17	26	17	3					
10	Число действительных избирательных бюллетеней	80379	1666	1649	1100	1132	840	265	1189	1456	1328	926	908	922	1504	787	2240	1414	1109	889	1462	1029	1451	1059	1203	1174	664	1168	1026	1398	651	1330	1586	1316	1208	790	642	296	1688	1723	1646	1542	1188	1069	1047	1135	1082	1187	1163	1294	1203	1380	929	877	1186	1208	1336	927	390	627	1221	1572	1442	1427	1747	1655	1516	1598	1597					
11	Число полученных открепительных  удостоверений	2915	40	40	20	20	40	20	50	40	50	100	20	70	40	20	40	100	20	20	100	40	30	40	50	20	20	40	40	100	20	400	60	30	90	20	20	20	20	40	40	20	20	30	20	30	40	20	40	20	30	40	20	20	30	20	20	100	20	20	30	40	40	40	30	20	25	100	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1342	23	28	11	13	18	6	27	23	27	32	10	31	25	7	29	25	13	15	25	22	21	21	36	8	8	15	14	37	14	45	24	4	72	13	1	3	20	35	16	12	11	20	10	19	16	14	19	13	24	17	7	11	26	17	17	12	1	8	24	32	27	19	22	16	19	92	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1393	16	31	73	28	7	1	28	21	22	23	18	18	31	16	22	41	20	18	40	9	22	14	31	22	13	17	13	61	17	34	30	48	36	14	8	8	15	26	19	10	15	12	24	12	12	17	12	11	15	5	20	9	13	12	13	13	20	14	14	27	21	20	13	11	16	37	44					
14	Число неиспользованных открепительных удостоверений	1573	17	12	9	7	22	14	23	17	23	68	10	39	15	13	11	75	7	5	75	18	9	19	14	12	12	25	26	63	6	355	36	26	18	7	19	17	0	5	24	8	9	10	10	11	24	6	21	7	6	23	13	9	4	3	3	88	19	12	6	8	13	21	8	4	6	8	40					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	20	3	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																										
18	Богданов Андрей Владимирович	1176	21	23	23	20	19	2	21	23	27	24	20	15	17	12	34	27	25	14	32	13	22	22	21	7	9	14	17	20	9	54	21	21	8	9	9	4	26	26	23	24	19	20	9	17	16	11	14	13	11	23	9	16	16	13	17	3	4	8	8	23	15	19	30	21	28	12	3					
		1.44%	1.24%	1.39%	2.07%	1.76%	2.21%	0.74%	1.74%	1.55%	2.02%	2.55%	2.18%	1.61%	1.12%	1.51%	1.49%	1.88%	2.20%	1.56%	2.15%	1.25%	1.50%	2.05%	1.73%	0.59%	1.34%	1.18%	1.64%	1.41%	1.35%	3.98%	1.32%	1.58%	0.65%	1.12%	1.39%	1.33%	1.52%	1.49%	1.38%	1.53%	1.58%	1.85%	0.84%	1.46%	1.45%	0.91%	1.19%	0.99%	0.90%	1.64%	0.96%	1.79%	1.34%	1.05%	1.25%	0.32%	1.01%	1.25%	0.65%	1.44%	1.03%	1.31%	1.69%	1.26%	1.82%	0.74%	0.19%					
19	Жириновский Владимир Вольфович	8550	148	125	122	84	82	34	107	139	111	110	99	92	142	74	332	136	127	102	213	164	189	118	131	122	75	150	109	147	49	249	213	131	137	89	70	45	157	155	163	186	100	88	75	111	106	99	112	155	114	129	93	87	120	113	158	116	48	72	133	162	192	117	174	184	166	253	45					
		10.49%	8.74%	7.54%	10.97%	7.39%	9.53%	12.55%	8.85%	9.37%	8.30%	11.69%	10.77%	9.88%	9.34%	9.28%	14.57%	9.45%	11.20%	11.36%	14.32%	15.81%	12.89%	11.02%	10.77%	10.21%	11.13%	12.67%	10.50%	10.35%	7.32%	18.36%	13.40%	9.89%	11.13%	11.04%	10.80%	15.00%	9.16%	8.88%	9.77%	11.82%	8.31%	8.16%	6.96%	9.56%	9.64%	8.23%	9.51%	11.76%	9.31%	9.19%	9.89%	9.74%	10.02%	9.14%	11.65%	12.37%	12.09%	11.23%	10.73%	10.18%	13.19%	8.10%	9.79%	11.00%	10.77%	15.67%	2.81%					
20	Зюганов Геннадий Андреевич	22204	448	580	397	362	259	48	433	472	509	242	200	260	348	191	383	433	364	249	326	252	271	323	343	295	144	287	290	344	239	192	427	242	310	229	183	42	442	494	433	387	430	379	349	353	340	461	353	402	420	423	350	311	348	371	436	207	108	193	330	502	322	420	497	458	427	313	28					
		27.24%	26.46%	35.00%	35.70%	31.84%	30.12%	17.71%	35.81%	31.81%	38.04%	25.72%	21.76%	27.93%	22.88%	23.96%	16.81%	30.09%	32.10%	27.73%	21.92%	24.30%	18.49%	30.16%	28.21%	24.69%	21.36%	24.24%	27.94%	24.23%	35.72%	14.16%	26.87%	18.26%	25.18%	28.41%	28.24%	14.00%	25.79%	28.29%	25.96%	24.60%	35.71%	35.13%	32.40%	30.40%	30.91%	38.32%	29.97%	30.50%	34.31%	30.15%	37.23%	34.83%	29.05%	30.02%	32.15%	22.07%	27.20%	30.11%	26.63%	31.53%	22.12%	29.07%	27.97%	27.39%	27.69%	19.38%	1.75%					
21	Медведев Дмитрий Анатольевич	48449	1049	921	558	666	480	181	628	822	681	550	589	555	997	510	1491	818	593	524	891	600	969	596	708	750	436	717	610	887	354	835	925	922	753	463	380	205	1063	1048	1027	945	639	582	614	654	620	616	684	724	658	805	477	463	702	711	725	601	230	354	750	885	913	871	1046	992	895	1020	1521					
		59.43%	61.96%	55.58%	50.18%	58.58%	55.81%	66.79%	51.94%	55.39%	50.90%	58.45%	64.09%	59.61%	65.55%	63.99%	65.42%	56.85%	52.29%	58.35%	59.92%	57.86%	66.10%	55.65%	58.22%	62.76%	64.69%	60.56%	58.77%	62.46%	52.91%	61.58%	58.21%	69.58%	61.17%	57.44%	58.64%	68.33%	62.02%	60.02%	61.57%	60.08%	53.07%	53.94%	57.01%	56.33%	56.36%	51.21%	58.06%	54.93%	53.76%	57.38%	50.74%	51.85%	58.60%	57.52%	53.47%	64.07%	57.93%	55.23%	60.53%	55.59%	62.71%	60.28%	58.86%	59.33%	58.04%	63.16%	95.06%					
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
