Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Сокольская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228					
23	6.Политическая партия «Партия социальной справедливости»	16	0	4	1	1	1	0	0	0	0	0	0	0	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0					
		0.19%	0.00%	0.44%	0.22%	0.22%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.69%	0.00%	1.10%	0.00%	0.00%	0.61%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.43%	0.00%	0.33%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	801	62	70	24	55	101	34	21	9	23	9	6	10	18	35	5	15	9	17	10	21	23	26	14	18	5	22	15	34	28	21	26	15					
		9.46%	10.42%	7.69%	5.18%	12.09%	11.94%	7.74%	8.33%	8.82%	8.39%	9.89%	7.59%	8.55%	7.11%	12.11%	11.90%	16.48%	9.68%	9.60%	6.13%	11.05%	11.68%	8.05%	8.81%	7.32%	11.63%	9.32%	10.56%	13.03%	11.97%	9.13%	8.70%	8.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	822	69	142	44	73	96	42	5	4	11	2	3	19	25	20	2	2	8	17	6	18	16	28	5	18	1	24	13	29	23	21	33	3					
		9.71%	11.60%	15.60%	9.50%	16.04%	11.35%	9.57%	1.98%	3.92%	4.01%	2.20%	3.80%	16.24%	9.88%	6.92%	4.76%	2.20%	8.60%	9.60%	3.68%	9.47%	8.12%	8.67%	3.14%	7.32%	2.33%	10.17%	9.15%	11.11%	9.83%	9.13%	11.04%	1.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	2	2	0	1	5	2	3	0	0	0	1	2	1	1	0	1	0	2	1	1	0	1	1	2	0	0	1	2	1	0	0	1					
		0.40%	0.34%	0.22%	0.00%	0.22%	0.59%	0.46%	1.19%	0.00%	0.00%	0.00%	1.27%	1.71%	0.40%	0.35%	0.00%	1.10%	0.00%	1.13%	0.61%	0.53%	0.00%	0.31%	0.63%	0.81%	0.00%	0.00%	0.70%	0.77%	0.43%	0.00%	0.00%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5936	403	570	335	273	573	319	207	76	221	71	63	76	188	215	25	68	69	122	133	138	133	246	118	187	34	156	101	149	154	160	217	136					
		70.09%	67.73%	62.64%	72.35%	60.00%	67.73%	72.67%	82.14%	74.51%	80.66%	78.02%	79.75%	64.96%	74.31%	74.39%	59.52%	74.73%	74.19%	68.93%	81.60%	72.63%	67.51%	76.16%	74.21%	76.02%	79.07%	66.10%	71.13%	57.09%	65.81%	69.57%	72.58%	76.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	2	6	0	3	2	2	0	0	0	0	3	0	0	0	1	0	0	1	1	1	1	1	1	2	0	0	0	1	0	0	0	1					
		0.34%	0.34%	0.66%	0.00%	0.66%	0.24%	0.46%	0.00%	0.00%	0.00%	0.00%	3.80%	0.00%	0.00%	0.00%	2.38%	0.00%	0.00%	0.56%	0.61%	0.53%	0.51%	0.31%	0.63%	0.81%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.56%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
