Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Тацинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №2450	УИК №2515	УИК №2575					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1424	50	69	48	66	63	39	82	86	89	56	81	38	14	15	30	18	44	21	62	21	80	13	22	25	21	26	36	24	53	14	101	9	8					
		6.49%	8.93%	8.08%	5.42%	11.72%	4.34%	11.82%	7.66%	6.06%	8.51%	5.00%	6.33%	10.80%	5.98%	10.95%	6.77%	1.65%	7.84%	8.14%	8.92%	3.41%	14.63%	4.73%	4.27%	6.43%	4.39%	8.70%	6.78%	7.67%	13.38%	2.55%	6.33%	0.88%	8.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	132	1	4	0	6	9	3	9	8	12	5	17	3	0	1	2	1	5	1	2	0	6	2	6	2	2	3	2	2	2	0	13	1	2					
		0.60%	0.18%	0.47%	0.00%	1.07%	0.62%	0.91%	0.84%	0.56%	1.15%	0.45%	1.33%	0.85%	0.00%	0.73%	0.45%	0.09%	0.89%	0.39%	0.29%	0.00%	1.10%	0.73%	1.17%	0.51%	0.42%	1.00%	0.38%	0.64%	0.51%	0.00%	0.81%	0.10%	2.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3699	138	205	221	153	217	86	202	211	182	85	313	69	41	11	94	233	67	17	98	64	106	23	47	49	61	84	133	39	61	41	249	91	8					
		16.85%	24.64%	24.00%	24.97%	27.18%	14.97%	26.06%	18.88%	14.88%	17.40%	7.60%	24.47%	19.60%	17.52%	8.03%	21.22%	21.38%	11.94%	6.59%	14.10%	10.41%	19.38%	8.36%	9.13%	12.60%	12.76%	28.09%	25.05%	12.46%	15.40%	7.48%	15.60%	8.93%	8.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	151	10	5	0	13	20	4	7	14	4	4	11	0	3	0	2	5	6	5	2	0	5	0	3	3	1	1	9	3	3	0	6	2	0					
		0.69%	1.79%	0.59%	0.00%	2.31%	1.38%	1.21%	0.65%	0.99%	0.38%	0.36%	0.86%	0.00%	1.28%	0.00%	0.45%	0.46%	1.07%	1.94%	0.29%	0.00%	0.91%	0.00%	0.58%	0.77%	0.21%	0.33%	1.69%	0.96%	0.76%	0.00%	0.38%	0.20%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14423	304	453	535	245	912	152	649	942	628	898	703	211	163	99	270	811	380	206	473	494	258	231	414	281	355	158	264	210	234	457	1077	888	68					
		65.69%	54.29%	53.04%	60.45%	43.52%	62.90%	46.06%	60.65%	66.43%	60.04%	80.25%	54.96%	59.94%	69.66%	72.26%	60.95%	74.40%	67.74%	79.84%	68.06%	80.33%	47.17%	84.00%	80.39%	72.24%	74.27%	52.84%	49.72%	67.09%	59.09%	83.39%	67.48%	87.14%	75.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	2	3	0	0	6	1	5	3	1	4	8	0	2	0	0	2	0	0	3	0	3	1	1	1	2	1	2	3	1	0	3	4	1					
		0.29%	0.36%	0.35%	0.00%	0.00%	0.41%	0.30%	0.47%	0.21%	0.10%	0.36%	0.63%	0.00%	0.85%	0.00%	0.00%	0.18%	0.00%	0.00%	0.43%	0.00%	0.55%	0.36%	0.19%	0.26%	0.42%	0.33%	0.38%	0.96%	0.25%	0.00%	0.19%	0.39%	1.11%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
