Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Кинель-Черкасская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	330	7	1	10	2	5	3	1	3	10	11	7	9	9	7	4	9	11	8	10	14	22	1	6	3	5	13	11	12	11	4	6	2	4	4	6	4	4	14	4	5	8	14	10	7	2	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	175	7	0	3	2	0	2	0	3	10	6	1	0	2	2	2	6	8	6	3	1	22	0	6	3	5	1	11	4	8	4	3	2	4	4	6	4	1	3	4	3	2	7	4	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	130	1	0	3	1	3	0	1	1	2	1	4	3	3	2	3	0	6	9	3	3	2	1	2	0	4	4	3	3	9	0	9	1	0	0	12	1	3	0	3	3	2	5	5	2	2	5					
14	Число погашенных открепительных удостоверений	159	0	1	7	0	5	1	1	0	0	5	6	9	7	5	2	3	3	2	7	13	0	1	0	0	4	12	0	8	3	0	3	0	0	0	0	0	3	11	0	2	6	7	6	7	2	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	306	15	1	14	5	2	12	1	3	4	7	6	4	7	10	4	9	6	10	6	5	11	0	9	3	7	6	8	11	12	10	4	2	6	3	0	4	10	18	1	11	6	10	3	6	4	10					
		1.39%	2.82%	1.16%	1.76%	4.27%	0.43%	3.73%	1.29%	0.96%	2.06%	0.96%	1.50%	0.72%	1.22%	2.26%	1.54%	1.11%	0.63%	1.58%	0.90%	0.50%	1.02%	0.0%	1.49%	1.32%	1.96%	0.74%	1.26%	1.24%	1.74%	3.75%	1.06%	1.43%	2.28%	1.22%	0.0%	2.32%	3.50%	1.95%	0.34%	2.74%	1.07%	1.17%	0.54%	1.46%	2.38%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	242	8	1	2	1	5	2	0	4	0	6	6	3	11	5	6	13	13	7	8	13	15	2	2	2	4	11	3	7	10	1	6	0	1	1	0	6	4	12	4	1	4	11	5	1	9	6					
		1.10%	1.50%	1.16%	0.25%	0.85%	1.07%	0.62%	0.0%	1.29%	0.0%	0.82%	1.50%	0.54%	1.91%	1.13%	2.31%	1.61%	1.37%	1.11%	1.20%	1.30%	1.39%	1.96%	0.33%	0.88%	1.12%	1.37%	0.47%	0.79%	1.45%	0.37%	1.60%	0.0%	0.38%	0.40%	0.0%	3.48%	1.40%	1.30%	1.37%	0.24%	0.71%	1.29%	0.90%	0.24%	5.35%	1.00%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	658	15	1	23	4	4	3	2	12	1	30	13	20	23	12	4	20	26	24	22	34	13	2	9	4	13	23	12	38	32	5	10	4	9	19	9	1	7	17	5	17	25	39	17	11	5	19					
		2.99%	2.82%	1.16%	2.90%	3.41%	0.86%	0.93%	2.59%	3.87%	0.51%	4.13%	3.26%	3.62%	4.01%	2.71%	1.54%	2.47%	2.75%	3.80%	3.31%	3.40%	1.21%	1.96%	1.49%	1.76%	3.64%	2.87%	1.89%	4.29%	4.65%	1.87%	2.67%	2.87%	3.42%	7.78%	4.39%	0.58%	2.45%	1.84%	1.72%	4.23%	4.47%	4.59%	3.08%	2.68%	2.97%	3.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	309	1	0	4	1	8	3	0	10	0	13	4	10	6	1	3	20	25	12	8	14	19	1	3	0	6	16	14	15	21	1	1	1	3	0	4	1	2	12	2	1	4	12	9	8	0	10					
		1.40%	0.18%	0.0%	0.50%	0.85%	1.72%	0.93%	0.0%	3.22%	0.0%	1.79%	1.00%	1.81%	1.04%	0.22%	1.15%	2.47%	2.65%	1.90%	1.20%	1.40%	1.76%	0.98%	0.49%	0.0%	1.68%	1.99%	2.20%	1.69%	3.05%	0.37%	0.26%	0.71%	1.14%	0.0%	1.95%	0.58%	0.70%	1.30%	0.68%	0.24%	0.71%	1.41%	1.63%	1.95%	0.0%	1.68%					
22	"5. ""За Русь Святую"""	108	3	0	3	2	0	1	0	1	0	10	0	5	3	0	0	1	5	3	4	13	3	1	3	2	0	2	3	1	0	2	5	0	4	0	1	0	1	5	1	1	5	0	7	0	2	5					
		0.49%	0.56%	0.0%	0.37%	1.70%	0.0%	0.31%	0.0%	0.32%	0.0%	1.37%	0.0%	0.90%	0.52%	0.0%	0.0%	0.12%	0.53%	0.47%	0.60%	1.30%	0.27%	0.98%	0.49%	0.88%	0.0%	0.24%	0.47%	0.11%	0.0%	0.75%	1.33%	0.0%	1.52%	0.0%	0.48%	0.0%	0.35%	0.54%	0.34%	0.24%	0.89%	0.0%	1.27%	0.0%	1.19%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	82	1	0	1	5	5	0	0	5	1	5	2	1	4	0	1	3	2	1	2	11	3	1	0	1	0	3	1	2	0	0	1	0	0	0	0	2	5	2	1	1	1	2	1	3	1	1					
		0.37%	0.18%	0.0%	0.12%	4.27%	1.07%	0.0%	0.0%	1.61%	0.51%	0.68%	0.50%	0.18%	0.69%	0.0%	0.38%	0.37%	0.21%	0.15%	0.30%	1.10%	0.27%	0.98%	0.0%	0.44%	0.0%	0.37%	0.15%	0.22%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	1.16%	1.75%	0.21%	0.34%	0.24%	0.17%	0.23%	0.18%	0.73%	0.59%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	138	2	0	2	2	2	2	0	3	0	5	3	5	9	1	0	6	7	8	4	5	13	1	5	1	1	3	6	3	3	0	0	2	4	0	0	0	1	4	0	3	4	6	4	1	0	7					
		0.62%	0.37%	0.0%	0.25%	1.70%	0.43%	0.62%	0.0%	0.96%	0.0%	0.68%	0.75%	0.90%	1.57%	0.22%	0.0%	0.74%	0.74%	1.26%	0.60%	0.50%	1.21%	0.98%	0.82%	0.44%	0.28%	0.37%	0.94%	0.33%	0.43%	0.0%	0.0%	1.43%	1.52%	0.0%	0.0%	0.0%	0.35%	0.43%	0.0%	0.74%	0.71%	0.70%	0.72%	0.24%	0.0%	1.17%					
25	"8. ""Народно-республиканская партия России"""	43	3	0	1	1	1	0	0	2	1	1	0	0	2	0	0	0	0	2	1	0	2	1	1	0	0	1	0	0	1	5	0	2	1	0	0	5	0	4	1	1	1	0	1	1	0	0					
		0.19%	0.56%	0.0%	0.12%	0.85%	0.21%	0.0%	0.0%	0.64%	0.51%	0.13%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.31%	0.15%	0.0%	0.18%	0.98%	0.16%	0.0%	0.0%	0.12%	0.0%	0.0%	0.14%	1.87%	0.0%	1.43%	0.38%	0.0%	0.0%	2.90%	0.0%	0.43%	0.34%	0.24%	0.17%	0.0%	0.18%	0.24%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	0	2	1	0	2	1	3	1	0	1	0	1	0	0	0	0	0	0	1	2	0	1	0	0	1					
		0.12%	0.18%	0.0%	0.25%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.15%	0.20%	0.09%	0.0%	0.33%	0.44%	0.0%	0.24%	0.15%	0.33%	0.14%	0.0%	0.26%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.35%	0.0%	0.18%	0.0%	0.0%	0.16%					
27	"10. ""Аграрная партия России"""	841	26	6	57	2	30	26	2	17	21	18	16	11	14	8	6	28	29	16	24	40	28	9	46	13	30	12	11	8	17	2	19	2	11	10	6	8	13	41	29	31	18	17	12	25	7	19					
		3.83%	4.89%	6.97%	7.20%	1.70%	6.45%	8.09%	2.59%	5.48%	10.82%	2.47%	4.02%	1.99%	2.44%	1.80%	2.31%	3.46%	3.07%	2.53%	3.61%	4.00%	2.60%	8.82%	7.61%	5.72%	8.40%	1.49%	1.73%	0.90%	2.47%	0.75%	5.08%	1.43%	4.18%	4.09%	2.92%	4.65%	4.56%	4.46%	10.0%	7.73%	3.22%	2.00%	2.17%	6.11%	4.16%	3.19%					
28	"11. ""Истинные патриоты России"""	29	1	0	1	1	0	0	0	0	1	0	2	1	1	0	0	1	2	1	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	1	1	4	0	1	0	0	1	0	1	0	0					
		0.13%	0.18%	0.0%	0.12%	0.85%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.50%	0.18%	0.17%	0.0%	0.0%	0.12%	0.21%	0.15%	0.15%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.43%	0.37%	0.0%	0.0%	0.0%	0.0%	0.48%	0.58%	1.40%	0.0%	0.34%	0.0%	0.0%	0.11%	0.0%	0.24%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	222	6	4	6	19	8	2	0	4	3	5	2	3	4	7	1	6	8	8	3	3	7	0	5	7	3	13	8	15	11	1	5	2	0	2	4	2	4	4	4	3	7	5	4	1	2	1					
		1.01%	1.12%	4.65%	0.75%	16.23%	1.72%	0.62%	0.0%	1.29%	1.54%	0.68%	0.50%	0.54%	0.69%	1.58%	0.38%	0.74%	0.84%	1.26%	0.45%	0.30%	0.65%	0.0%	0.82%	3.08%	0.84%	1.62%	1.26%	1.69%	1.60%	0.37%	1.33%	1.43%	0.0%	0.81%	1.95%	1.16%	1.40%	0.43%	1.37%	0.74%	1.25%	0.58%	0.72%	0.24%	1.19%	0.16%					
30	"13. ""Демократическая партия России"""	67	1	0	2	1	0	3	0	1	3	1	0	4	0	1	3	4	6	1	1	6	2	0	1	2	0	2	2	3	1	0	1	1	0	0	2	1	0	3	2	0	0	2	1	1	1	1					
		0.30%	0.18%	0.0%	0.25%	0.85%	0.0%	0.93%	0.0%	0.32%	1.54%	0.13%	0.0%	0.72%	0.0%	0.22%	1.15%	0.49%	0.63%	0.15%	0.15%	0.60%	0.18%	0.0%	0.16%	0.88%	0.0%	0.24%	0.31%	0.33%	0.14%	0.0%	0.26%	0.71%	0.0%	0.0%	0.97%	0.58%	0.0%	0.32%	0.68%	0.0%	0.0%	0.23%	0.18%	0.24%	0.59%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	102	4	0	7	40	0	2	0	1	0	0	4	3	1	0	1	1	3	4	0	1	3	1	1	2	0	2	1	3	1	2	1	0	2	1	0	0	4	0	1	1	0	0	1	0	2	1					
		0.46%	0.75%	0.0%	0.88%	34.18%	0.0%	0.62%	0.0%	0.32%	0.0%	0.0%	1.00%	0.54%	0.17%	0.0%	0.38%	0.12%	0.31%	0.63%	0.0%	0.10%	0.27%	0.98%	0.16%	0.88%	0.0%	0.24%	0.15%	0.33%	0.14%	0.75%	0.26%	0.0%	0.76%	0.40%	0.0%	0.0%	1.40%	0.0%	0.34%	0.24%	0.0%	0.0%	0.18%	0.0%	1.19%	0.16%					
32	"15. ""Партия СЛОН"""	33	0	0	0	1	0	0	0	0	1	0	1	1	3	0	1	1	1	0	0	4	1	0	2	1	1	1	2	0	0	0	1	1	0	0	0	1	2	0	1	1	0	1	1	0	1	1					
		0.15%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.25%	0.18%	0.52%	0.0%	0.38%	0.12%	0.10%	0.0%	0.0%	0.40%	0.09%	0.0%	0.33%	0.44%	0.28%	0.12%	0.31%	0.0%	0.0%	0.0%	0.26%	0.71%	0.0%	0.0%	0.0%	0.58%	0.70%	0.0%	0.34%	0.24%	0.0%	0.11%	0.18%	0.0%	0.59%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	885	17	6	41	22	19	10	6	8	9	46	17	30	20	15	8	32	57	27	13	35	47	1	21	4	3	35	25	24	28	11	19	1	9	10	13	5	10	24	4	13	25	34	30	15	7	29					
		4.03%	3.20%	6.97%	5.18%	18.80%	4.08%	3.11%	7.79%	2.58%	4.63%	6.33%	4.27%	5.43%	3.49%	3.39%	3.08%	3.96%	6.04%	4.28%	1.95%	3.50%	4.37%	0.98%	3.47%	1.76%	0.84%	4.36%	3.94%	2.71%	4.07%	4.13%	5.08%	0.71%	3.42%	4.09%	6.34%	2.90%	3.50%	2.61%	1.37%	3.24%	4.47%	4.00%	5.44%	3.66%	4.16%	4.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	0	3	2	0	1	0	5	0	1	2	1	3	0	0	2	0	0	3	0	4	0	0	0	1	4	0	1	3	1	1	0	0	0	1	0	1	4	0	3	1	5	2	2	3	1					
		0.28%	0.18%	0.0%	0.37%	1.70%	0.0%	0.31%	0.0%	1.61%	0.0%	0.13%	0.50%	0.18%	0.52%	0.0%	0.0%	0.24%	0.0%	0.0%	0.45%	0.0%	0.37%	0.0%	0.0%	0.0%	0.28%	0.49%	0.0%	0.11%	0.43%	0.37%	0.26%	0.0%	0.0%	0.0%	0.48%	0.0%	0.35%	0.43%	0.0%	0.74%	0.17%	0.58%	0.36%	0.48%	1.78%	0.16%					
35	"18. ""ЛДПР"""	3433	64	0	107	0	71	39	8	56	24	100	70	73	65	85	40	170	132	103	92	168	303	25	47	38	51	77	86	110	82	44	39	32	34	50	24	21	23	222	33	32	105	142	128	89	13	116					
		15.64%	12.05%	0.0%	13.52%	0.0%	15.26%	12.14%	10.38%	18.06%	12.37%	13.77%	17.58%	13.22%	11.34%	19.23%	15.44%	21.06%	13.99%	16.34%	13.85%	16.83%	28.21%	24.50%	7.78%	16.74%	14.28%	9.61%	13.56%	12.44%	11.93%	16.54%	10.42%	23.02%	12.92%	20.49%	11.70%	12.20%	8.07%	24.15%	11.37%	7.98%	18.78%	16.74%	23.23%	21.76%	7.73%	19.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	518	11	0	7	0	8	15	0	16	8	16	13	9	13	13	2	21	25	16	15	26	24	3	17	2	10	17	14	17	14	5	9	3	3	1	7	4	3	19	4	16	17	27	17	8	5	18					
		2.36%	2.07%	0.0%	0.88%	0.0%	1.72%	4.67%	0.0%	5.16%	4.12%	2.20%	3.26%	1.63%	2.26%	2.94%	0.77%	2.60%	2.65%	2.53%	2.25%	2.60%	2.23%	2.94%	2.81%	0.88%	2.80%	2.12%	2.20%	1.92%	2.03%	1.87%	2.40%	2.15%	1.14%	0.40%	3.41%	2.32%	1.05%	2.06%	1.37%	3.99%	3.04%	3.18%	3.08%	1.95%	2.97%	3.02%					
37	"20. ""Политическая партия ""Единая Россия"""	8399	228	35	211	0	255	87	54	109	84	263	142	227	217	196	125	306	385	253	290	423	392	23	336	98	154	342	234	289	228	132	151	46	126	96	74	40	110	295	96	97	216	304	195	155	67	213					
		38.27%	42.93%	40.69%	26.67%	0.0%	54.83%	27.10%	70.12%	35.16%	43.29%	36.22%	35.67%	41.12%	37.87%	44.34%	48.26%	37.91%	40.82%	40.15%	43.67%	42.38%	36.49%	22.54%	55.62%	43.17%	43.13%	42.69%	36.90%	32.69%	33.18%	49.62%	40.37%	33.09%	47.90%	39.34%	36.09%	23.25%	38.59%	32.10%	33.10%	24.18%	38.64%	35.84%	35.39%	37.89%	39.88%	35.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	0	0	0	0	2	1	2	0	2	0	1	1	1	3	1	3	1	1	1	1	0	2	1	0	4	0	4	3	3	1	0	1	0	2	0	1	1	1	2	3	4	1	0	0	2					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	1.29%	0.64%	0.0%	0.27%	0.0%	0.18%	0.17%	0.22%	1.15%	0.12%	0.31%	0.15%	0.15%	0.10%	0.09%	0.0%	0.33%	0.44%	0.0%	0.49%	0.0%	0.45%	0.43%	1.12%	0.26%	0.0%	0.38%	0.0%	0.97%	0.0%	0.35%	0.10%	0.34%	0.49%	0.53%	0.47%	0.18%	0.0%	0.0%	0.33%					
39	"22. ""Развитие предпринимательства"""	56	1	1	0	0	0	2	0	3	1	3	2	2	0	1	0	3	2	0	0	4	4	0	0	2	0	1	1	1	3	3	3	2	0	0	0	1	0	2	0	1	2	4	0	0	0	1					
		0.25%	0.18%	1.16%	0.0%	0.0%	0.0%	0.62%	0.0%	0.96%	0.51%	0.41%	0.50%	0.36%	0.0%	0.22%	0.0%	0.37%	0.21%	0.0%	0.0%	0.40%	0.37%	0.0%	0.0%	0.88%	0.0%	0.12%	0.15%	0.11%	0.43%	1.12%	0.80%	1.43%	0.0%	0.0%	0.0%	0.58%	0.0%	0.21%	0.0%	0.24%	0.35%	0.47%	0.0%	0.0%	0.0%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4143	92	29	258	0	33	99	3	36	24	150	75	119	138	67	43	110	172	106	122	154	105	26	81	35	68	186	170	202	141	27	70	27	42	42	40	53	64	163	90	134	86	175	78	73	30	105					
		18.88%	17.32%	33.72%	32.61%	0.0%	7.09%	30.84%	3.89%	11.61%	12.37%	20.66%	18.84%	21.55%	24.08%	15.15%	16.60%	13.63%	18.23%	16.82%	18.37%	15.43%	9.77%	25.49%	13.41%	15.41%	19.04%	23.22%	26.81%	22.85%	20.52%	10.15%	18.71%	19.42%	15.96%	17.21%	19.51%	30.81%	22.45%	17.73%	31.03%	33.41%	15.38%	20.63%	14.15%	17.84%	17.85%	17.64%					
																																																					
41	Против всех	767	17	2	27	0	14	10	0	9	4	29	10	10	16	17	6	40	30	16	33	24	59	5	11	5	4	22	26	33	56	8	19	6	4	8	6	4	3	52	5	18	14	33	20	7	6	19					
		3.49%	3.20%	2.32%	3.41%	0.0%	3.01%	3.11%	0.0%	2.90%	2.06%	3.99%	2.51%	1.81%	2.79%	3.84%	2.31%	4.95%	3.18%	2.53%	4.96%	2.40%	5.49%	4.90%	1.82%	2.20%	1.12%	2.74%	4.10%	3.73%	8.15%	3.00%	5.08%	4.31%	1.52%	3.27%	2.92%	2.32%	1.05%	5.65%	1.72%	4.48%	2.50%	3.89%	3.62%	1.71%	3.57%	3.19%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
