Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    район Гольяново 																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975					
		7.57%	8.50%	6.22%	6.30%	8.44%	7.43%	6.95%	7.56%	9.18%	8.23%	6.78%	7.76%	8.05%	9.70%	7.05%	8.82%	9.66%	9.75%	8.70%	7.00%	8.69%	8.06%	6.00%	6.95%	7.82%	8.00%	5.80%	7.97%	7.52%	7.75%	7.51%	7.69%	7.81%	6.46%	8.29%	6.01%	6.71%	8.01%	7.18%	8.20%	5.26%	6.53%	6.40%					
																																																	
24	Против всех	3468	74	76	79	90	64	72	80	91	94	79	63	70	91	60	95	105	75	79	78	71	78	69	66	61	68	106	83	98	111	108	102	87	69	81	80	99	63	88	89	74	98	104					
		6.10%	4.91%	5.91%	6.30%	6.18%	5.00%	5.38%	5.40%	6.53%	6.72%	6.69%	5.38%	5.87%	7.67%	4.92%	7.55%	6.76%	6.47%	6.25%	6.42%	5.71%	5.71%	4.99%	5.34%	5.82%	6.11%	7.78%	5.60%	6.82%	7.75%	7.30%	6.71%	5.85%	4.74%	5.37%	5.41%	6.57%	4.95%	6.32%	6.40%	5.19%	6.67%	6.59%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
