Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Манская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594					
		0.58%	0.00%	0.00%	0.11%	1.23%	1.16%	0.63%	1.08%	0.30%	1.35%	0.00%	0.58%	0.42%	1.09%	0.00%	1.08%	1.41%	0.70%	0.41%	0.38%	0.00%	0.00%	1.20%	0.49%	0.00%	0.00%	0.54%	0.00%	1.21%	0.00%	0.00%	1.62%	1.52%					
21	. Путин Владимир Владимирович	5542	43	108	631	58	33	117	466	259	178	29	582	642	206	89	63	54	109	174	172	64	112	184	299	50	170	203	93	115	54	25	114	46					
		68.42%	72.88%	70.13%	70.19%	71.60%	38.37%	74.05%	63.06%	78.96%	80.18%	64.44%	67.28%	67.23%	74.64%	76.72%	67.74%	76.06%	76.22%	71.90%	65.15%	79.01%	64.74%	73.60%	72.93%	66.67%	80.19%	55.31%	64.14%	69.70%	68.35%	73.53%	46.15%	69.70%					
22	. Хакамада Ирина Муцуовна	174	3	3	15	2	0	3	27	13	2	3	27	16	4	0	3	1	1	4	4	0	2	11	11	0	5	1	4	2	3	0	2	2					
		2.15%	5.08%	1.95%	1.67%	2.47%	0.00%	1.90%	3.65%	3.96%	0.90%	6.67%	3.12%	1.68%	1.45%	0.00%	3.23%	1.41%	0.70%	1.65%	1.52%	0.00%	1.16%	4.40%	2.68%	0.00%	2.36%	0.27%	2.76%	1.21%	3.80%	0.00%	0.81%	3.03%					
23	. Харитонов Николай Михайлович	979	3	17	87	6	30	20	92	15	18	2	84	112	33	13	8	1	19	33	47	9	30	28	43	17	19	76	20	13	6	7	60	11					
		12.09%	5.08%	11.04%	9.68%	7.41%	34.88%	12.66%	12.45%	4.57%	8.11%	4.44%	9.71%	11.73%	11.96%	11.21%	8.60%	1.41%	13.29%	13.64%	17.80%	11.11%	17.34%	11.20%	10.49%	22.67%	8.96%	20.71%	13.79%	7.88%	7.59%	20.59%	24.29%	16.67%					
																																							
24	Против всех	101	0	1	8	1	0	4	20	4	6	1	12	12	1	3	0	1	1	1	1	1	2	2	3	2	3	1	3	0	1	0	4	2					
		1.25%	0.00%	0.65%	0.89%	1.23%	0.00%	2.53%	2.71%	1.22%	2.70%	2.22%	1.39%	1.26%	0.36%	2.59%	0.00%	1.41%	0.70%	0.41%	0.38%	1.23%	1.16%	0.80%	0.73%	2.67%	1.42%	0.27%	2.07%	0.00%	1.27%	0.00%	1.62%	3.03%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
