Выборы Президента Российской Федерации																																																						
																																																						
Наименование Избирательной комиссии:    Нижнеломовская																																																						
																																																						
Итоги голосования 																																																						
																																																						
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556					
		1.93%	2.63%	2.72%	1.58%	1.57%	1.54%	2.58%	1.41%	1.21%	1.89%	2.12%	0.71%	2.51%	1.60%	0.00%	0.94%	1.43%	1.36%	0.73%	2.01%	2.12%	2.06%	2.16%	0.00%	4.08%	0.00%	1.64%	5.60%	4.26%	1.15%	2.38%	1.97%	3.76%	2.60%	2.70%	1.92%	2.08%	0.70%	0.00%	0.70%	4.67%	1.47%	8.49%	1.07%	1.61%	3.23%	0.93%	2.38%					
20	. Миронов Сергей Михайлович	125	5	9	4	4	5	8	6	7	11	5	1	1	1	1	2	0	2	0	4	9	1	2	0	0	0	2	2	0	2	2	8	0	0	3	1	0	0	0	3	1	1	2	3	0	4	0	3					
		0.53%	0.49%	0.70%	0.35%	0.39%	0.45%	0.69%	0.56%	0.77%	0.95%	0.42%	0.24%	0.23%	0.40%	0.30%	0.47%	0.00%	0.39%	0.00%	0.89%	1.12%	0.16%	0.48%	0.00%	0.00%	0.00%	1.09%	0.75%	0.00%	0.77%	0.53%	0.68%	0.00%	0.00%	1.62%	0.16%	0.00%	0.00%	0.00%	0.30%	0.67%	0.37%	0.94%	0.80%	0.00%	1.29%	0.00%	0.71%					
21	. Путин Владимир Владимирович	15477	620	844	690	613	662	711	618	547	693	705	260	308	179	199	287	219	344	613	334	572	462	259	79	42	40	118	159	66	198	253	892	176	62	135	422	38	80	24	759	83	142	152	243	27	212	92	244					
		65.68%	60.43%	65.58%	60.74%	60.33%	60.02%	61.08%	58.08%	59.98%	59.64%	59.64%	61.76%	70.16%	71.60%	59.76%	67.37%	78.21%	67.06%	89.10%	74.72%	71.50%	73.22%	62.26%	86.81%	85.71%	80.00%	64.48%	59.33%	46.81%	76.15%	66.93%	76.24%	66.17%	80.52%	72.97%	67.63%	79.17%	55.94%	72.73%	76.05%	55.33%	52.21%	71.70%	65.15%	43.55%	68.39%	85.98%	58.10%					
22	. Хакамада Ирина Муцуовна	286	11	27	16	14	5	18	16	15	11	16	4	3	4	1	2	2	8	7	8	8	4	6	0	0	0	2	5	0	4	6	12	2	3	1	4	0	0	2	8	4	4	8	2	6	1	1	5					
		1.21%	1.07%	2.10%	1.41%	1.38%	0.45%	1.55%	1.50%	1.64%	0.95%	1.35%	0.95%	0.68%	1.60%	0.30%	0.47%	0.71%	1.56%	1.02%	1.79%	1.00%	0.63%	1.44%	0.00%	0.00%	0.00%	1.09%	1.87%	0.00%	1.54%	1.59%	1.03%	0.75%	3.90%	0.54%	0.64%	0.00%	0.00%	6.06%	0.80%	2.67%	1.47%	3.77%	0.54%	9.68%	0.32%	0.93%	1.19%					
23	. Харитонов Николай Михайлович	5620	301	243	349	280	309	225	335	267	342	328	136	94	53	119	44	7	127	56	61	168	114	122	9	3	8	50	68	65	40	92	188	72	9	37	137	7	60	7	174	50	103	25	108	21	71	8	128					
		23.85%	29.34%	18.88%	30.72%	27.56%	28.01%	19.33%	31.48%	29.28%	29.43%	27.75%	32.30%	21.41%	21.20%	35.74%	10.33%	2.50%	24.76%	8.14%	13.65%	21.00%	18.07%	29.33%	9.89%	6.12%	16.00%	27.32%	25.37%	46.10%	15.38%	24.34%	16.07%	27.07%	11.69%	20.00%	21.96%	14.58%	41.96%	21.21%	17.43%	33.33%	37.87%	11.79%	28.95%	33.87%	22.90%	7.48%	30.48%					
																																																						
24	Против всех	501	29	34	23	38	46	35	26	21	36	34	5	7	4	5	11	1	14	0	7	14	17	6	1	2	0	0	7	2	1	4	14	5	1	0	11	1	0	0	8	0	7	5	5	0	3	1	10					
		2.13%	2.83%	2.64%	2.02%	3.74%	4.17%	3.01%	2.44%	2.30%	3.10%	2.88%	1.19%	1.59%	1.60%	1.50%	2.58%	0.36%	2.73%	0.00%	1.57%	1.75%	2.69%	1.44%	1.10%	4.08%	0.00%	0.00%	2.61%	1.42%	0.38%	1.06%	1.20%	1.88%	1.30%	0.00%	1.76%	2.08%	0.00%	0.00%	0.80%	0.00%	2.57%	2.36%	1.34%	0.00%	0.97%	0.93%	2.38%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
