Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Знаменская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	185	14	10	19	16	12	1	2	5	10	14	5	5	5	2	7	9	9	1	1	7	6	5	10	6	1	3					
		2.36%	1.71%	1.58%	2.35%	2.44%	3.88%	0.41%	1.90%	2.02%	6.62%	3.15%	2.54%	2.65%	1.44%	1.80%	2.39%	2.39%	2.43%	1.04%	0.81%	2.95%	6.06%	4.39%	1.93%	3.70%	1.05%	3.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	3	1	6	5	0	2	0	1	1	1	2	1	1	0	1	1	0	0	2	1	0	0	4	3	1	0					
		0.47%	0.37%	0.16%	0.74%	0.76%	0.00%	0.83%	0.00%	0.40%	0.66%	0.23%	1.02%	0.53%	0.29%	0.00%	0.34%	0.27%	0.00%	0.00%	1.61%	0.42%	0.00%	0.00%	0.77%	1.85%	1.05%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	3	0	0	0	0	0	0	0	0	1	0	0	3	0	2	1	0	0	1	1	1	0	0	2	1	0					
		0.20%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.86%	0.00%	0.68%	0.27%	0.00%	0.00%	0.81%	0.42%	1.01%	0.00%	0.00%	1.23%	1.05%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1121	140	99	119	87	34	27	5	21	14	64	22	14	38	13	49	51	49	12	24	31	15	16	108	48	8	13					
		14.31%	17.07%	15.64%	14.75%	13.24%	11.00%	11.20%	4.76%	8.47%	9.27%	14.41%	11.17%	7.41%	10.95%	11.71%	16.72%	13.56%	13.21%	12.50%	19.35%	13.08%	15.15%	14.04%	20.85%	29.63%	8.42%	14.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	4	2	4	1	1	0	0	0	1	0	0	1	0	0	1	3	0	0	1	0	0	0	1	0	1	0					
		0.27%	0.49%	0.32%	0.50%	0.15%	0.32%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.53%	0.00%	0.00%	0.34%	0.80%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.19%	0.00%	1.05%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.11%	0.12%	0.00%	0.37%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	601	57	52	86	64	22	39	9	18	7	27	13	3	10	4	13	12	53	8	6	21	12	3	43	8	4	7					
		7.67%	6.95%	8.21%	10.66%	9.74%	7.12%	16.18%	8.57%	7.26%	4.64%	6.08%	6.60%	1.59%	2.88%	3.60%	4.44%	3.19%	14.29%	8.33%	4.84%	8.86%	12.12%	2.63%	8.30%	4.94%	4.21%	8.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	278	52	29	37	42	12	3	0	6	2	8	3	5	5	1	7	8	14	0	5	14	1	8	12	3	0	1					
		3.55%	6.34%	4.58%	4.58%	6.39%	3.88%	1.24%	0.00%	2.42%	1.32%	1.80%	1.52%	2.65%	1.44%	0.90%	2.39%	2.13%	3.77%	0.00%	4.03%	5.91%	1.01%	7.02%	2.32%	1.85%	0.00%	1.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	1	3	5	4	0	0	1	5	1	3	0	0	2	1	0	0	1	1	1	4	2	1	5	1	0	0					
		0.54%	0.12%	0.47%	0.62%	0.61%	0.00%	0.00%	0.95%	2.02%	0.66%	0.68%	0.00%	0.00%	0.58%	0.90%	0.00%	0.00%	0.27%	1.04%	0.81%	1.69%	2.02%	0.88%	0.97%	0.62%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5333	525	425	518	422	225	162	86	190	113	288	148	154	276	89	203	291	234	72	77	147	61	80	320	90	74	63					
		68.10%	64.02%	67.14%	64.19%	64.23%	72.82%	67.22%	81.90%	76.61%	74.83%	64.86%	75.13%	81.48%	79.54%	80.18%	69.28%	77.39%	63.07%	75.00%	62.10%	62.03%	61.62%	70.18%	61.78%	55.56%	77.89%	72.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	5	5	3	3	0	1	1	0	0	1	0	0	2	0	2	0	5	0	1	0	0	0	1	1	0	0					
		0.40%	0.61%	0.79%	0.37%	0.46%	0.00%	0.41%	0.95%	0.00%	0.00%	0.23%	0.00%	0.00%	0.58%	0.00%	0.68%	0.00%	1.35%	0.00%	0.81%	0.00%	0.00%	0.00%	0.19%	0.62%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
