10	Число действительных избирательных бюллетеней	7691	193	513	165	336	128	75	566	377	219	89	1139	155	621	847	214	410	462	82	782	58	75	135	50									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	37	1	2	3	0	0	0	4	0	3	0	6	1	1	3	2	1	1	0	4	0	0	5	0									
		0.47%	0.51%	0.38%	1.82%	0.00%	0.00%	0.00%	0.70%	0.00%	1.34%	0.00%	0.52%	0.64%	0.16%	0.35%	0.93%	0.24%	0.21%	0.00%	0.50%	0.00%	0.00%	3.62%	0.00%									
14	Грудинин Павел Николаевич	1185	27	86	13	54	15	8	79	79	21	16	167	14	121	196	14	54	71	6	113	4	14	12	1									
		15.18%	13.78%	16.51%	7.88%	15.70%	11.72%	10.67%	13.74%	20.57%	9.38%	17.58%	14.42%	8.92%	19.27%	22.98%	6.54%	12.95%	15.17%	7.14%	14.16%	6.90%	17.95%	8.70%	1.96%									
15	Жириновский Владимир Вольфович	771	35	49	7	28	8	9	52	27	23	8	107	15	95	75	16	44	41	7	87	4	14	15	5									
		9.88%	17.86%	9.40%	4.24%	8.14%	6.25%	12.00%	9.04%	7.03%	10.27%	8.79%	9.24%	9.55%	15.13%	8.79%	7.48%	10.55%	8.76%	8.33%	10.90%	6.90%	17.95%	10.87%	9.80%									
16	Путин Владимир Владимирович	5550	124	369	142	250	105	57	415	262	172	64	822	124	392	559	179	304	341	69	560	49	47	102	42									
		71.11%	63.27%	70.83%	86.06%	72.67%	82.03%	76.00%	72.17%	68.23%	76.79%	70.33%	70.98%	78.98%	62.42%	65.53%	83.64%	72.90%	72.86%	82.14%	70.18%	84.48%	60.26%	73.91%	82.35%									
17	Собчак Ксения Анатольевна	50	3	0	0	2	0	0	5	4	0	1	7	0	4	4	1	1	3	0	13	0	0	0	2									
		0.64%	1.53%	0.00%	0.00%	0.58%	0.00%	0.00%	0.87%	1.04%	0.00%	1.10%	0.60%	0.00%	0.64%	0.47%	0.47%	0.24%	0.64%	0.00%	1.63%	0.00%	0.00%	0.00%	3.92%									
18	Сурайкин Максим Александрович	43	1	4	0	1	0	1	8	3	0	0	14	0	2	4	1	2	1	0	0	1	0	0	0									
		0.55%	0.51%	0.77%	0.00%	0.29%	0.00%	1.33%	1.39%	0.78%	0.00%	0.00%	1.21%	0.00%	0.32%	0.47%	0.47%	0.48%	0.21%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	25	0	1	0	0	0	0	2	1	0	0	8	0	1	5	0	2	1	0	3	0	0	1	0									
		0.32%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.35%	0.26%	0.00%	0.00%	0.69%	0.00%	0.16%	0.59%	0.00%	0.48%	0.21%	0.00%	0.38%	0.00%	0.00%	0.72%	0.00%									
20	Явлинский Григорий Алексеевич	30	2	2	0	1	0	0	1	1	0	0	8	1	5	1	1	2	3	0	2	0	0	0	0									
		0.38%	1.02%	0.38%	0.00%	0.29%	0.00%	0.00%	0.17%	0.26%	0.00%	0.00%	0.69%	0.64%	0.80%	0.12%	0.47%	0.48%	0.64%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
