Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
"Наименование Избирательной комиссии:    Уфа, Демская"																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
14	Число погашенных неиспользованных открепительных удостоверений	76	2	19	0	0	0	8	0	3	0	3	0	10	0	1	17	7	0	0	2	0	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	1	4	0	2	0	0	1	1	0	0	1	0	2	0	0	0	5	3	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	181	4	18	3	2	4	8	4	8	6	4	9	16	3	15	35	16	5	0	7	13	0	1					
		0.51%	1.01%	1.09%	0.24%	0.11%	0.19%	0.49%	0.23%	0.44%	0.30%	0.20%	0.56%	0.99%	0.17%	1.16%	2.04%	0.94%	0.20%	0.00%	0.45%	0.90%	0.00%	0.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	84	3	17	1	4	0	2	2	0	2	4	3	8	1	0	14	7	5	0	4	4	3	0					
		0.24%	0.75%	1.03%	0.08%	0.22%	0.00%	0.12%	0.12%	0.00%	0.10%	0.20%	0.19%	0.49%	0.06%	0.00%	0.82%	0.41%	0.20%	0.00%	0.25%	0.28%	0.18%	0.00%					
20	3.Политическая партия «Демократическая партия России»	33	0	3	2	0	0	2	11	0	0	6	1	0	0	0	0	0	1	0	1	2	4	0					
		0.09%	0.00%	0.18%	0.16%	0.00%	0.00%	0.12%	0.64%	0.00%	0.00%	0.29%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.06%	0.14%	0.24%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2765	24	148	53	175	156	107	34	178	176	144	133	122	161	87	171	170	113	182	170	107	136	18					
		7.78%	6.03%	8.94%	4.23%	9.41%	7.53%	6.56%	1.99%	9.76%	8.91%	7.06%	8.35%	7.53%	9.02%	6.72%	9.96%	9.95%	4.52%	9.29%	10.81%	7.38%	8.03%	7.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	142	1	10	3	2	0	3	21	4	8	14	1	13	0	19	9	11	10	0	0	7	6	0					
		0.40%	0.25%	0.60%	0.24%	0.11%	0.00%	0.18%	1.23%	0.22%	0.41%	0.69%	0.06%	0.80%	0.00%	1.47%	0.52%	0.64%	0.40%	0.00%	0.00%	0.48%	0.35%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	1	1	2	1	0	2	0	0	0	2	3	2	0	0	12	0	3	0	2	0	1	0					
		0.09%	0.25%	0.06%	0.16%	0.05%	0.00%	0.12%	0.00%	0.00%	0.00%	0.10%	0.19%	0.12%	0.00%	0.00%	0.70%	0.00%	0.12%	0.00%	0.13%	0.00%	0.06%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1347	29	50	40	13	152	33	31	90	31	102	50	44	2	56	124	98	100	89	89	20	101	3					
		3.79%	7.29%	3.02%	3.19%	0.70%	7.33%	2.02%	1.81%	4.93%	1.57%	5.00%	3.14%	2.71%	0.11%	4.33%	7.22%	5.74%	3.99%	4.54%	5.66%	1.38%	5.96%	1.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1855	15	150	62	165	94	111	161	100	122	102	60	92	107	46	71	89	106	40	45	49	55	13					
		5.22%	3.77%	9.06%	4.95%	8.88%	4.53%	6.80%	9.42%	5.48%	6.18%	5.00%	3.77%	5.68%	5.99%	3.55%	4.14%	5.21%	4.24%	2.04%	2.86%	3.38%	3.25%	5.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	125	1	8	7	7	3	3	22	2	0	14	1	8	0	11	9	7	13	0	1	3	5	0					
		0.35%	0.25%	0.48%	0.56%	0.38%	0.14%	0.18%	1.29%	0.11%	0.00%	0.69%	0.06%	0.49%	0.00%	0.85%	0.52%	0.41%	0.52%	0.00%	0.06%	0.21%	0.30%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28749	308	1234	1075	1487	1658	1352	1406	1440	1617	1645	1316	1297	1509	1052	1255	1280	2127	1648	1241	1230	1379	193					
		80.89%	77.39%	74.56%	85.86%	79.99%	79.98%	82.84%	82.22%	78.95%	81.87%	80.68%	82.61%	80.01%	84.54%	81.30%	73.09%	74.94%	85.01%	84.12%	78.94%	84.83%	81.40%	83.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	138	5	6	2	2	6	4	5	2	7	2	12	19	2	4	11	12	19	0	1	15	2	0					
		0.39%	1.26%	0.36%	0.16%	0.11%	0.29%	0.25%	0.29%	0.11%	0.35%	0.10%	0.75%	1.17%	0.11%	0.31%	0.64%	0.70%	0.76%	0.00%	0.06%	1.03%	0.12%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
