Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Ржевская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884					
		2.05%	3.03%	4.21%	0.68%	2.10%	5.09%	2.5%	5.20%	0.0%	0.0%	1.29%	3.44%	2.33%	1.31%	2.20%	1.09%	3.25%	0.79%	1.72%	0.81%	2.91%	1.90%	1.12%	0.89%	1.34%	1.79%	1.68%	4.04%	0.80%	0.0%	0.71%	3.03%					
37	"20. ""Политическая партия ""Единая Россия"""	3141	94	86	57	98	96	79	52	39	93	125	67	171	70	121	77	117	35	249	65	272	130	136	99	99	44	70	94	108	43	123	132					
		40.55%	40.69%	45.26%	38.77%	51.57%	37.64%	49.37%	54.16%	38.61%	46.73%	40.45%	57.75%	36.30%	46.05%	38.05%	42.07%	38.11%	27.77%	39.02%	52.84%	39.65%	41.26%	50.93%	44.19%	44.39%	26.34%	29.53%	34.55%	28.87%	27.56%	43.77%	57.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	4	0	0	0	0	0	1	2	0	0	1	0	4	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0					
		0.21%	0.0%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	1.00%	0.0%	0.0%	0.21%	0.0%	1.25%	0.0%	0.32%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.44%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	2	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0					
		0.18%	0.0%	1.05%	0.68%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.31%	0.0%	0.0%	0.0%	0.31%	0.0%	0.29%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	699	18	9	24	6	31	14	9	19	11	25	8	43	23	25	23	28	25	73	6	67	14	22	20	17	22	21	16	28	14	14	24					
		9.02%	7.79%	4.73%	16.32%	3.15%	12.15%	8.75%	9.37%	18.81%	5.52%	8.09%	6.89%	9.12%	15.13%	7.86%	12.56%	9.12%	19.84%	11.44%	4.87%	9.76%	4.44%	8.23%	8.92%	7.62%	13.17%	8.86%	5.88%	7.48%	8.97%	4.98%	10.38%					
																																						
41	Против всех	293	3	11	2	7	5	2	2	1	4	15	2	18	8	15	6	10	8	23	5	40	20	8	10	4	2	17	16	5	2	14	8					
		3.78%	1.29%	5.78%	1.36%	3.68%	1.96%	1.25%	2.08%	0.99%	2.01%	4.85%	1.72%	3.82%	5.26%	4.71%	3.27%	3.25%	6.34%	3.60%	4.06%	5.83%	6.34%	2.99%	4.46%	1.79%	1.19%	7.17%	5.88%	1.33%	1.28%	4.98%	3.46%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
