Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Печорская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200					
		0.93%	1.71%	0.48%	1.35%	0.45%	1.57%	2.21%	0.82%	0.0%	0.32%	0.17%	0.32%	1.98%	1.35%	0.0%	1.33%	1.04%	0.99%	0.71%	0.53%	1.04%					
25	"8. ""Народно-республиканская партия России"""	15	1	2	0	0	0	0	0	2	0	1	0	1	1	2	0	1	0	2	2	0					
		0.14%	0.12%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.17%	0.0%	0.49%	0.16%	0.81%	0.0%	0.14%	0.0%	0.35%	0.17%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	6	0	2	3	7	0	1	0	0	1	1	1	3	0	0	0	0	3	0	5					
		0.31%	0.73%	0.0%	0.30%	0.34%	0.92%	0.0%	0.41%	0.0%	0.0%	0.17%	0.32%	0.49%	0.50%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.04%					
27	"10. ""Аграрная партия России"""	313	12	15	14	14	10	15	7	13	27	29	22	17	32	3	12	18	12	9	28	4					
		2.97%	1.47%	2.41%	2.10%	1.60%	1.31%	4.74%	2.90%	4.48%	8.88%	5.02%	7.21%	8.41%	5.42%	1.22%	3.2%	2.68%	2.39%	1.60%	2.48%	0.83%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	1	2	0	2	0	3	0	0	0	1	0	2	0	2	0	1	0					
		0.13%	0.0%	0.0%	0.0%	0.11%	0.26%	0.0%	0.82%	0.0%	0.98%	0.0%	0.0%	0.0%	0.16%	0.0%	0.53%	0.0%	0.39%	0.0%	0.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	3	5	8	8	10	2	3	1	3	5	4	4	8	2	3	11	2	4	12	5					
		0.97%	0.36%	0.80%	1.20%	0.91%	1.31%	0.63%	1.24%	0.34%	0.98%	0.86%	1.31%	1.98%	1.35%	0.81%	0.8%	1.64%	0.39%	0.71%	1.06%	1.04%					
30	"13. ""Демократическая партия России"""	43	2	3	1	2	1	7	0	0	3	4	1	0	0	1	3	1	4	3	4	3					
		0.40%	0.24%	0.48%	0.15%	0.22%	0.13%	2.21%	0.0%	0.0%	0.98%	0.69%	0.32%	0.0%	0.0%	0.40%	0.8%	0.14%	0.79%	0.53%	0.35%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	2	1	0	3	1	1	1	4	1	2	1	1	1	1	0	1	3	1					
		0.24%	0.12%	0.0%	0.30%	0.11%	0.0%	0.94%	0.41%	0.34%	0.32%	0.69%	0.32%	0.99%	0.16%	0.40%	0.26%	0.14%	0.0%	0.17%	0.26%	0.20%					
32	"15. ""Партия СЛОН"""	16	1	2	0	1	0	0	0	2	0	1	1	0	1	2	1	0	1	2	1	0					
		0.15%	0.12%	0.32%	0.0%	0.11%	0.0%	0.0%	0.0%	0.68%	0.0%	0.17%	0.32%	0.0%	0.16%	0.81%	0.26%	0.0%	0.19%	0.35%	0.08%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	758	38	57	68	72	62	12	6	19	15	51	23	7	36	17	27	61	20	23	78	66					
		7.20%	4.66%	9.16%	10.21%	8.27%	8.15%	3.79%	2.48%	6.55%	4.93%	8.83%	7.54%	3.46%	6.10%	6.93%	7.2%	9.10%	3.98%	4.09%	6.90%	13.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	4	1	0	4	5	1	1	6	1	6	3	2	7	0	7	3	0	3	4	1					
		0.56%	0.49%	0.16%	0.0%	0.45%	0.65%	0.31%	0.41%	2.06%	0.32%	1.03%	0.98%	0.99%	1.18%	0.0%	1.86%	0.44%	0.0%	0.53%	0.35%	0.20%					
35	"18. ""ЛДПР"""	1262	143	69	67	96	85	30	20	43	38	69	39	12	87	53	41	101	55	70	100	44					
		11.99%	17.54%	11.09%	10.06%	11.03%	11.18%	9.49%	8.29%	14.82%	12.5%	11.95%	12.78%	5.94%	14.74%	21.63%	10.93%	15.07%	10.95%	12.45%	8.85%	9.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	459	26	32	15	47	30	7	14	13	14	29	25	6	25	9	16	24	19	53	37	18					
		4.36%	3.19%	5.14%	2.25%	5.40%	3.94%	2.21%	5.80%	4.48%	4.60%	5.02%	8.19%	2.97%	4.23%	3.67%	4.26%	3.58%	3.78%	9.43%	3.27%	3.77%					
37	"20. ""Политическая партия ""Единая Россия"""	3992	259	231	248	315	263	151	104	83	111	214	106	90	215	79	172	224	202	289	464	172					
		37.95%	31.77%	37.13%	37.23%	36.20%	34.60%	47.78%	43.15%	28.62%	36.51%	37.08%	34.75%	44.55%	36.44%	32.24%	45.86%	33.43%	40.23%	51.42%	41.09%	36.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	2	4	0	2	1	0	0	0	0	1	1	4	1	1	3	2	4	1	1					
		0.26%	0.0%	0.32%	0.60%	0.0%	0.26%	0.31%	0.0%	0.0%	0.0%	0.0%	0.32%	0.49%	0.67%	0.40%	0.26%	0.44%	0.39%	0.71%	0.08%	0.20%					
39	"22. ""Развитие предпринимательства"""	29	4	2	1	4	2	2	1	0	0	0	1	0	0	0	3	1	2	1	4	1					
		0.27%	0.49%	0.32%	0.15%	0.45%	0.26%	0.63%	0.41%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.8%	0.14%	0.39%	0.17%	0.35%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1331	95	76	83	95	114	21	33	30	31	57	31	21	64	26	45	130	95	29	195	60					
		12.65%	11.65%	12.21%	12.46%	10.91%	14.99%	6.64%	13.69%	10.34%	10.19%	9.87%	10.16%	10.39%	10.84%	10.61%	12.0%	19.40%	18.92%	5.16%	17.27%	12.57%					
																											
41	Против всех	502	60	34	45	79	45	11	5	17	12	18	7	10	15	9	7	19	19	23	43	24					
		4.77%	7.36%	5.46%	6.75%	9.08%	5.92%	3.48%	2.07%	5.86%	3.94%	3.11%	2.29%	4.95%	2.54%	3.67%	1.86%	2.83%	3.78%	4.09%	3.80%	5.03%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
