Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Лукояновская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	473	38	33	25	25	30	48	15	23	10	8	18	5	0	10	1	5	1	20	20	5	5	18	5	5	5	5	5	5	1	10	1	5	5	3	8	5	2	5	5	5	2	8	0	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	386	34	30	25	23	28	46	12	21	9	6	16	4	0	8	1	3	0	20	5	3	4	18	3	5	4	4	5	3	0	7	0	3	3	2	7	0	1	0	1	1	2	5	0	5	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	232	21	23	13	20	24	27	17	13	4	0	2	0	0	4	1	1	3	9	5	3	1	2	1	2	0	1	6	2	0	2	0	1	0	4	7	0	0	1	4	1	1	2	0	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	87	4	3	0	2	2	2	3	2	1	2	2	1	0	2	0	2	1	0	15	2	1	0	2	0	1	1	0	2	1	3	1	2	2	1	1	5	1	5	4	4	0	3	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	668	19	1	15	5	51	4	2	110	42	7	37	11	1	41	2	5	6	22	16	8	10	25	6	12	22	9	19	7	0	13	4	4	1	29	5	1	4	2	26	5	9	6	2	8	34					
		3.82%	1.45%	0.09%	1.11%	0.49%	4.62%	0.22%	0.39%	11.69%	9.15%	5.15%	10.91%	5.05%	1.89%	10.46%	3.03%	4.39%	4.88%	2.34%	1.98%	3.35%	6.71%	6.70%	5.77%	6.06%	12.36%	3.67%	7.12%	5.65%	0.00%	3.62%	2.65%	6.90%	2.17%	9.76%	2.01%	1.47%	2.27%	2.13%	15.03%	2.89%	5.36%	3.33%	3.03%	6.30%	9.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	698	22	2	8	3	129	6	1	100	26	13	17	20	5	20	1	11	7	14	13	8	15	16	10	18	14	3	4	8	0	10	7	0	1	26	13	3	7	9	14	11	19	23	1	7	33					
		3.99%	1.68%	0.18%	0.59%	0.29%	11.67%	0.33%	0.19%	10.63%	5.66%	9.56%	5.01%	9.17%	9.43%	5.10%	1.52%	9.65%	5.69%	1.49%	1.61%	3.35%	10.07%	4.29%	9.62%	9.09%	7.87%	1.22%	1.50%	6.45%	0.00%	2.79%	4.64%	0.00%	2.17%	8.75%	5.22%	4.41%	3.98%	9.57%	8.09%	6.36%	11.31%	12.78%	1.52%	5.51%	8.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	2	1	1	2	5	0	2	7	2	1	2	2	1	4	0	0	2	2	0	2	1	5	0	0	0	1	0	0	0	0	1	0	2	1	0	0	1	2	1	0	0	3	0	2	2					
		0.34%	0.15%	0.09%	0.07%	0.20%	0.45%	0.00%	0.39%	0.74%	0.44%	0.74%	0.59%	0.92%	1.89%	1.02%	0.00%	0.00%	1.63%	0.21%	0.00%	0.84%	0.67%	1.34%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	4.35%	0.34%	0.00%	0.00%	0.57%	2.13%	0.58%	0.00%	0.00%	1.67%	0.00%	1.57%	0.53%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3164	292	207	298	269	262	274	63	170	75	13	48	39	8	78	9	13	10	120	113	27	22	149	22	54	34	33	25	6	3	47	5	7	6	47	40	5	36	20	44	15	43	15	6	23	69					
		18.11%	22.32%	19.10%	22.07%	26.45%	23.71%	15.19%	12.19%	18.07%	16.34%	9.56%	14.16%	17.89%	15.09%	19.90%	13.64%	11.40%	8.13%	12.75%	14.00%	11.30%	14.77%	39.95%	21.15%	27.27%	19.10%	13.47%	9.36%	4.84%	5.36%	13.09%	3.31%	12.07%	13.04%	15.82%	16.06%	7.35%	20.45%	21.28%	25.43%	8.67%	25.60%	8.33%	9.09%	18.11%	18.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	5	2	2	1	14	1	1	11	1	1	6	2	0	2	0	0	0	2	1	0	0	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	2	6	0	0	0	0	0	0					
		0.38%	0.38%	0.18%	0.15%	0.10%	1.27%	0.06%	0.19%	1.17%	0.22%	0.74%	1.77%	0.92%	0.00%	0.51%	0.00%	0.00%	0.00%	0.21%	0.12%	0.00%	0.00%	0.54%	0.96%	0.51%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	2.13%	3.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12646	957	861	1026	729	615	1504	448	524	299	99	225	142	38	245	46	85	97	777	658	193	99	170	65	109	108	197	217	103	53	288	134	47	35	191	189	58	127	59	82	141	96	133	57	87	233					
		72.40%	73.17%	79.43%	76.00%	71.68%	55.66%	83.37%	86.65%	55.69%	65.14%	72.79%	66.37%	65.14%	71.70%	62.50%	69.70%	74.56%	78.86%	82.57%	81.54%	80.75%	66.44%	45.58%	62.50%	55.05%	60.67%	80.41%	81.27%	83.06%	94.64%	80.22%	88.74%	81.03%	76.09%	64.31%	75.90%	85.29%	72.16%	62.77%	47.40%	81.50%	57.14%	73.89%	86.36%	68.50%	61.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	1	2	0	1	2	0	0	2	1	0	4	0	0	0	0	0	1	1	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2					
		0.14%	0.08%	0.18%	0.00%	0.10%	0.18%	0.00%	0.00%	0.21%	0.22%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.11%	0.12%	0.00%	0.67%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.34%	0.40%	1.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
