Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Радищевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	2	3	2	0	0	1	2	1	4	0	0	0	1	0	2	0	0	2	0	1	0	0	0	1					
		0.28%	0.14%	0.28%	0.46%	0.00%	0.00%	0.35%	0.78%	0.98%	1.01%	0.00%	0.00%	0.00%	1.35%	0.00%	0.22%	0.00%	0.00%	0.56%	0.00%	0.46%	0.00%	0.00%	0.00%	1.04%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
