Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Майкопская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	191	2	10	10	10	10	3	3	3	7	3	2	3	2	3	3	7	7	7	2	3	2	2	3	7	2	10	10	3	3	3	2	3	3	7	7	2	3	2	7	3	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	48	0	4	3	3	2	0	0	2	1	0	2	0	0	0	3	1	0	3	0	0	0	0	1	0	0	8	2	3	1	2	0	0	1	0	0	0	0	0	1	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	65	0	1	2	4	5	2	0	2	5	0	0	0	0	3	2	3	1	3	1	2	0	0	3	4	1	4	3	1	2	2	1	0	1	0	0	1	0	0	4	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	143	2	6	7	7	8	3	3	1	6	3	0	3	2	3	0	6	7	4	2	3	2	2	2	7	2	2	8	0	2	1	2	3	2	7	7	2	3	2	6	2	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	414	6	23	25	15	20	2	13	9	13	11	2	8	4	16	11	8	11	13	0	6	1	1	2	13	0	17	22	14	11	8	14	3	7	6	5	0	1	6	27	9	31					
		1.70%	2.39%	2.17%	1.99%	1.43%	1.46%	0.55%	1.82%	1.44%	1.59%	1.82%	0.90%	1.26%	1.55%	5.46%	1.70%	0.96%	1.46%	1.64%	0.00%	1.03%	0.95%	0.78%	0.65%	1.94%	0.00%	1.20%	1.73%	2.15%	2.73%	1.24%	2.60%	1.02%	2.65%	1.06%	0.89%	0.00%	0.33%	2.34%	3.29%	1.35%	3.63%					
19	2.Всероссийская политическая партия «Гражданская Сила»	142	0	5	14	6	12	1	3	2	5	1	1	3	0	0	5	4	2	4	0	4	0	0	2	5	4	6	14	3	5	7	4	0	5	4	2	0	0	3	4	2	0					
		0.58%	0.00%	0.47%	1.12%	0.57%	0.88%	0.27%	0.42%	0.32%	0.61%	0.17%	0.45%	0.47%	0.00%	0.00%	0.77%	0.48%	0.27%	0.51%	0.00%	0.68%	0.00%	0.00%	0.65%	0.75%	1.52%	0.42%	1.10%	0.46%	1.24%	1.09%	0.74%	0.00%	1.89%	0.71%	0.36%	0.00%	0.00%	1.17%	0.49%	0.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	31	0	0	2	2	4	2	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	2	1	1	1	1	2	0	0	0	1	2	0	0	1	2	0					
		0.13%	0.00%	0.00%	0.16%	0.19%	0.29%	0.55%	0.14%	0.16%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.14%	0.08%	0.15%	0.25%	0.16%	0.37%	0.00%	0.00%	0.00%	0.18%	1.18%	0.00%	0.00%	0.12%	0.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3533	26	183	221	137	165	41	111	142	94	105	38	106	24	36	153	182	123	119	4	75	13	12	66	73	21	89	162	82	81	90	107	36	38	106	112	16	36	29	91	96	92					
		14.50%	10.36%	17.26%	17.62%	13.05%	12.06%	11.23%	15.52%	22.68%	11.49%	17.41%	17.19%	16.67%	9.30%	12.29%	23.65%	21.85%	16.31%	15.03%	4.94%	12.82%	12.38%	9.38%	21.50%	10.90%	7.98%	6.29%	12.75%	12.60%	20.10%	13.99%	19.89%	12.20%	14.39%	18.73%	20.04%	9.41%	11.73%	11.33%	11.08%	14.35%	10.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	0	0	0	3	4	2	1	1	2	2	2	0	2	0	2	3	3	0	0	0	0	0	1	4	1	2	5	0	0	3	2	0	2	1	4	0	1	1	0	0	0					
		0.22%	0.00%	0.00%	0.00%	0.29%	0.29%	0.55%	0.14%	0.16%	0.24%	0.33%	0.90%	0.00%	0.78%	0.00%	0.31%	0.36%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.60%	0.38%	0.14%	0.39%	0.00%	0.00%	0.47%	0.37%	0.00%	0.76%	0.18%	0.72%	0.00%	0.33%	0.39%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	0	4	4	5	0	4	0	2	0	0	0	0	0	1	2	1	3	0	2	1	0	0	0	0	1	0	1	0	0	2	0	1	1	1	1	0	1	0	1	2					
		0.17%	0.40%	0.00%	0.32%	0.38%	0.37%	0.00%	0.56%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.24%	0.13%	0.38%	0.00%	0.34%	0.95%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.15%	0.00%	0.00%	0.37%	0.00%	0.38%	0.18%	0.18%	0.59%	0.00%	0.39%	0.00%	0.15%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	2178	22	109	117	131	146	34	62	25	69	49	10	43	20	21	45	75	65	71	6	33	5	10	38	66	23	183	133	62	39	72	53	8	23	28	45	9	10	26	74	67	51					
		8.94%	8.76%	10.28%	9.33%	12.48%	10.67%	9.32%	8.67%	3.99%	8.44%	8.13%	4.52%	6.76%	7.75%	7.17%	6.96%	9.00%	8.62%	8.96%	7.41%	5.64%	4.76%	7.81%	12.38%	9.85%	8.75%	12.93%	10.46%	9.52%	9.68%	11.20%	9.85%	2.71%	8.71%	4.95%	8.05%	5.29%	3.26%	10.16%	9.01%	10.01%	5.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1338	17	87	85	85	105	17	57	24	39	19	9	29	8	9	41	36	31	31	2	45	6	4	18	30	34	55	97	27	22	37	45	6	9	22	21	6	8	11	34	18	52					
		5.49%	6.77%	8.21%	6.78%	8.10%	7.68%	4.66%	7.97%	3.83%	4.77%	3.15%	4.07%	4.56%	3.10%	3.07%	6.34%	4.32%	4.11%	3.91%	2.47%	7.69%	5.71%	3.13%	5.86%	4.48%	12.93%	3.89%	7.63%	4.15%	5.46%	5.75%	8.36%	2.03%	3.41%	3.89%	3.76%	3.53%	2.61%	4.30%	4.14%	2.69%	6.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	213	1	13	7	12	11	0	11	2	2	5	4	4	0	2	3	4	11	4	1	4	1	1	1	5	5	20	12	17	2	3	4	3	4	8	5	2	4	2	2	6	5					
		0.87%	0.40%	1.23%	0.56%	1.14%	0.80%	0.00%	1.54%	0.32%	0.24%	0.83%	1.81%	0.63%	0.00%	0.68%	0.46%	0.48%	1.46%	0.51%	1.23%	0.68%	0.95%	0.78%	0.33%	0.75%	1.90%	1.41%	0.94%	2.61%	0.50%	0.47%	0.74%	1.02%	1.52%	1.41%	0.89%	1.18%	1.30%	0.78%	0.24%	0.90%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15858	168	615	741	621	857	262	438	402	574	390	145	424	189	205	383	508	496	534	67	405	72	97	174	463	172	1016	807	433	233	404	290	237	173	373	346	132	239	172	564	445	592					
		65.09%	66.93%	58.02%	59.09%	59.14%	62.65%	71.78%	61.26%	64.22%	70.17%	64.68%	65.61%	66.67%	73.26%	69.97%	59.20%	60.98%	65.78%	67.42%	82.72%	69.23%	68.57%	75.78%	56.68%	69.10%	65.40%	71.80%	63.49%	66.51%	57.82%	62.83%	53.90%	80.34%	65.53%	65.90%	61.90%	77.65%	77.85%	67.19%	68.70%	66.52%	69.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	120	0	4	8	1	10	0	3	2	6	2	0	0	1	0	1	4	6	4	1	4	2	0	1	3	1	8	11	4	1	2	4	0	0	8	7	0	1	2	3	4	1					
		0.49%	0.00%	0.38%	0.64%	0.10%	0.73%	0.00%	0.42%	0.32%	0.73%	0.33%	0.00%	0.00%	0.39%	0.00%	0.15%	0.48%	0.80%	0.51%	1.23%	0.68%	1.90%	0.00%	0.33%	0.45%	0.38%	0.57%	0.87%	0.61%	0.25%	0.31%	0.74%	0.00%	0.00%	1.41%	1.25%	0.00%	0.33%	0.78%	0.37%	0.60%	0.12%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
