Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Сарпинская 																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	100	14	2	4	0	6	3	4	24	11	7	4	4	2	12	3					
		1.53%	3.65%	0.45%	1.30%	0.0%	3.27%	0.53%	0.41%	2.07%	1.30%	2.68%	4.34%	3.47%	0.60%	1.89%	2.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	137	22	9	7	2	5	8	12	22	27	3	4	0	7	9	0					
		2.10%	5.74%	2.03%	2.28%	2.27%	2.73%	1.41%	1.25%	1.90%	3.19%	1.14%	4.34%	0.0%	2.10%	1.42%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	92	4	3	1	1	0	1	17	17	14	2	0	1	27	4	0					
		1.41%	1.04%	0.67%	0.32%	1.13%	0.0%	0.17%	1.78%	1.46%	1.65%	0.76%	0.0%	0.86%	8.13%	0.63%	0.0%					
22	"5. ""За Русь Святую"""	18	0	1	0	0	0	5	1	4	2	0	1	0	3	0	1					
		0.27%	0.0%	0.22%	0.0%	0.0%	0.0%	0.88%	0.10%	0.34%	0.23%	0.0%	1.08%	0.0%	0.90%	0.0%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	3	0	2	0	0	7	2	6	8	0	0	0	1	7	0					
		0.55%	0.78%	0.0%	0.65%	0.0%	0.0%	1.23%	0.20%	0.51%	0.94%	0.0%	0.0%	0.0%	0.30%	1.10%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	18	2	0	1	0	2	1	0	1	4	0	0	0	3	4	0					
		0.27%	0.52%	0.0%	0.32%	0.0%	1.09%	0.17%	0.0%	0.08%	0.47%	0.0%	0.0%	0.0%	0.90%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	1	0	0	0	2	1	1	3	0	0	0	1	3	1					
		0.20%	0.0%	0.22%	0.0%	0.0%	0.0%	0.35%	0.10%	0.08%	0.35%	0.0%	0.0%	0.0%	0.30%	0.47%	0.72%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	2	1	2	1	2	5	9	8	0	1	0	0	3	1					
		0.53%	0.0%	0.45%	0.32%	2.27%	0.54%	0.35%	0.52%	0.77%	0.94%	0.0%	1.08%	0.0%	0.0%	0.47%	0.72%					
27	"10. ""Аграрная партия России"""	336	41	12	8	1	10	99	2	23	32	19	16	10	28	35	0					
		5.17%	10.70%	2.71%	2.60%	1.13%	5.46%	17.49%	0.20%	1.98%	3.78%	7.27%	17.39%	8.69%	8.43%	5.52%	0.0%					
28	"11. ""Истинные патриоты России"""	49	0	7	7	2	2	0	0	4	19	1	0	1	6	0	0					
		0.75%	0.0%	1.58%	2.28%	2.27%	1.09%	0.0%	0.0%	0.34%	2.24%	0.38%	0.0%	0.86%	1.80%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	17	2	1	2	1	0	2	2	1	3	0	0	0	0	2	1					
		0.26%	0.52%	0.22%	0.65%	1.13%	0.0%	0.35%	0.20%	0.08%	0.35%	0.0%	0.0%	0.0%	0.0%	0.31%	0.72%					
30	"13. ""Демократическая партия России"""	8	0	0	1	0	2	1	2	1	1	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.32%	0.0%	1.09%	0.17%	0.20%	0.08%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	16	0	2	0	2	2	1	2	4	4	1	0	2	4	0					
		0.61%	4.17%	0.0%	0.65%	0.0%	1.09%	0.35%	0.10%	0.17%	0.47%	1.53%	1.08%	0.0%	0.60%	0.63%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	1	0	0	1	0	0	0	0	0	0	3	1	0					
		0.09%	0.0%	0.0%	0.32%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.15%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	367	13	13	10	1	14	34	42	70	59	48	6	1	27	27	2					
		5.64%	3.39%	2.94%	3.25%	1.13%	7.65%	6.00%	4.39%	6.05%	6.98%	18.39%	6.52%	0.86%	8.13%	4.26%	1.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	10	3	4	0	3	10	10	2	4	3	0	0	5	11	1					
		1.01%	2.61%	0.67%	1.30%	0.0%	1.63%	1.76%	1.04%	0.17%	0.47%	1.14%	0.0%	0.0%	1.50%	1.73%	0.72%					
35	"18. ""ЛДПР"""	427	12	58	20	4	9	35	49	97	85	6	0	0	16	35	1					
		6.57%	3.13%	13.12%	6.51%	4.54%	4.91%	6.18%	5.13%	8.38%	10.05%	2.29%	0.0%	0.0%	4.81%	5.52%	0.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	84	10	4	6	1	1	9	0	5	24	4	2	1	6	9	2					
		1.29%	2.61%	0.90%	1.95%	1.13%	0.54%	1.59%	0.0%	0.43%	2.84%	1.53%	2.17%	0.86%	1.80%	1.42%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	3560	156	213	168	70	94	228	726	668	365	88	41	89	142	396	116					
		54.79%	40.73%	48.19%	54.72%	79.54%	51.36%	40.28%	76.02%	57.73%	43.19%	33.71%	44.56%	77.39%	42.77%	62.55%	84.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	0	0	1	0	2	4	0	0	0	2	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.17%	0.47%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	5	0	0	0	0	0	2	1	1	1	1	1	0	0	0					
		0.18%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.08%	0.11%	0.38%	1.08%	0.86%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	592	37	66	28	2	13	77	55	96	83	58	9	6	31	29	2					
		9.11%	9.66%	14.93%	9.12%	2.27%	7.10%	13.60%	5.75%	8.29%	9.82%	22.22%	9.78%	5.21%	9.33%	4.58%	1.44%					
																						
41	Против всех	203	10	18	7	1	8	12	6	81	34	6	0	1	9	8	2					
		3.12%	2.61%	4.07%	2.28%	1.13%	4.37%	2.12%	0.62%	7.00%	4.02%	2.29%	0.0%	0.86%	2.71%	1.26%	1.44%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
