Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Кумертауская городская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935					
		1.56%	1.12%	1.74%	2.35%	1.59%	1.43%	1.02%	1.22%	0.89%	1.1%	1.95%	1.84%	2.31%	1.51%	1.28%	1.16%	1.60%	1.60%	0.66%	1.12%	2.50%	1.45%	1.85%	1.19%	1.16%	1.54%	2.79%	5.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	705	32	41	40	33	35	34	35	3	9	21	9	11	44	30	25	22	34	11	38	36	50	33	36	9	10	15	9					
		1.89%	2.12%	2.16%	2.00%	1.95%	2.39%	2.17%	2.04%	0.44%	0.9%	1.46%	1.27%	1.41%	2.57%	1.83%	1.45%	1.25%	3.21%	1.21%	2.37%	2.00%	2.59%	1.91%	2.14%	0.87%	0.67%	2.33%	5.14%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1265	56	68	78	50	40	78	53	28	55	33	15	29	67	49	70	55	42	35	52	37	44	55	46	43	46	23	18					
		3.39%	3.71%	3.59%	3.90%	2.95%	2.74%	4.98%	3.09%	4.16%	5.5%	2.30%	2.12%	3.73%	3.91%	2.99%	4.06%	3.14%	3.97%	3.86%	3.25%	2.05%	2.28%	3.19%	2.73%	4.16%	3.09%	3.57%	10.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1386	57	87	89	76	52	38	66	31	32	63	16	26	63	90	58	68	38	33	61	58	65	59	64	23	53	15	5					
		3.71%	3.77%	4.60%	4.45%	4.49%	3.56%	2.42%	3.85%	4.61%	3.2%	4.39%	2.26%	3.34%	3.67%	5.49%	3.36%	3.89%	3.59%	3.64%	3.81%	3.22%	3.36%	3.42%	3.81%	2.22%	3.56%	2.33%	2.85%					
22	"5. ""За Русь Святую"""	195	4	16	16	5	1	9	7	5	8	2	8	3	16	13	10	7	10	9	3	5	5	8	5	5	5	9	1					
		0.52%	0.26%	0.84%	0.80%	0.29%	0.06%	0.57%	0.40%	0.74%	0.8%	0.13%	1.13%	0.38%	0.93%	0.79%	0.58%	0.40%	0.94%	0.99%	0.18%	0.27%	0.25%	0.46%	0.29%	0.48%	0.33%	1.39%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	123	4	7	8	4	3	2	6	2	1	1	4	2	9	5	4	6	5	0	9	6	6	6	3	9	4	7	0					
		0.33%	0.26%	0.37%	0.40%	0.23%	0.20%	0.12%	0.35%	0.29%	0.1%	0.06%	0.56%	0.25%	0.52%	0.30%	0.23%	0.34%	0.47%	0.0%	0.56%	0.33%	0.31%	0.34%	0.17%	0.87%	0.26%	1.08%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	433	24	19	31	30	15	17	12	12	15	15	7	13	15	16	14	13	14	9	11	21	31	25	12	9	23	10	0					
		1.16%	1.59%	1.00%	1.55%	1.77%	1.02%	1.08%	0.70%	1.78%	1.5%	1.04%	0.99%	1.67%	0.87%	0.97%	0.81%	0.74%	1.32%	0.99%	0.68%	1.16%	1.60%	1.45%	0.71%	0.87%	1.54%	1.55%	0.0%					
25	"8. ""Народно-республиканская партия России"""	70	2	3	6	4	0	4	2	1	4	3	0	0	5	1	5	7	1	0	6	3	3	3	3	3	1	0	0					
		0.18%	0.13%	0.15%	0.30%	0.23%	0.0%	0.25%	0.11%	0.14%	0.4%	0.20%	0.0%	0.0%	0.29%	0.06%	0.29%	0.40%	0.09%	0.0%	0.37%	0.16%	0.15%	0.17%	0.17%	0.29%	0.06%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	158	5	8	8	7	6	6	13	0	2	7	2	8	4	7	7	7	7	6	6	12	6	7	9	3	2	1	2					
		0.42%	0.33%	0.42%	0.40%	0.41%	0.41%	0.38%	0.75%	0.0%	0.2%	0.48%	0.28%	1.02%	0.23%	0.42%	0.40%	0.40%	0.66%	0.66%	0.37%	0.66%	0.31%	0.40%	0.53%	0.29%	0.13%	0.15%	1.14%					
27	"10. ""Аграрная партия России"""	1125	44	62	58	43	40	46	46	23	37	51	14	30	44	48	50	43	16	40	53	50	60	37	47	30	54	49	10					
		3.01%	2.91%	3.27%	2.90%	2.54%	2.74%	2.93%	2.68%	3.42%	3.7%	3.55%	1.98%	3.86%	2.57%	2.93%	2.90%	2.46%	1.51%	4.41%	3.31%	2.78%	3.11%	2.14%	2.79%	2.90%	3.62%	7.62%	5.71%					
28	"11. ""Истинные патриоты России"""	89	5	5	6	3	2	2	3	0	2	3	5	4	5	1	3	2	0	1	1	4	8	9	3	4	7	1	0					
		0.23%	0.33%	0.26%	0.30%	0.17%	0.13%	0.12%	0.17%	0.0%	0.2%	0.20%	0.70%	0.51%	0.29%	0.06%	0.17%	0.11%	0.0%	0.11%	0.06%	0.22%	0.41%	0.52%	0.17%	0.38%	0.47%	0.15%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	419	16	23	30	17	13	17	24	8	7	7	4	3	39	17	13	30	14	11	19	15	23	24	13	10	10	12	0					
		1.12%	1.06%	1.21%	1.50%	1.00%	0.89%	1.08%	1.40%	1.19%	0.7%	0.48%	0.56%	0.38%	2.27%	1.03%	0.75%	1.71%	1.32%	1.21%	1.18%	0.83%	1.19%	1.39%	0.77%	0.96%	0.67%	1.86%	0.0%					
30	"13. ""Демократическая партия России"""	121	8	6	3	6	2	7	5	3	2	6	3	6	2	6	6	5	2	4	5	8	4	3	4	4	6	4	1					
		0.32%	0.53%	0.31%	0.15%	0.35%	0.13%	0.44%	0.29%	0.44%	0.2%	0.41%	0.42%	0.77%	0.11%	0.36%	0.34%	0.28%	0.18%	0.44%	0.31%	0.44%	0.20%	0.17%	0.23%	0.38%	0.40%	0.62%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	127	1	11	2	6	4	8	1	2	3	5	2	6	6	6	8	7	4	1	6	10	4	7	7	5	2	2	1					
		0.34%	0.06%	0.58%	0.10%	0.35%	0.27%	0.51%	0.05%	0.29%	0.3%	0.34%	0.28%	0.77%	0.35%	0.36%	0.46%	0.40%	0.37%	0.11%	0.37%	0.55%	0.20%	0.40%	0.41%	0.48%	0.13%	0.31%	0.57%					
32	"15. ""Партия СЛОН"""	69	2	2	1	2	0	2	6	2	2	5	1	3	3	3	3	3	0	4	4	3	7	5	0	2	2	2	0					
		0.18%	0.13%	0.10%	0.05%	0.11%	0.0%	0.12%	0.35%	0.29%	0.2%	0.34%	0.14%	0.38%	0.17%	0.18%	0.17%	0.17%	0.0%	0.44%	0.25%	0.16%	0.36%	0.29%	0.0%	0.19%	0.13%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3318	155	162	163	167	144	154	176	73	84	124	51	65	149	201	163	113	102	87	143	162	199	142	138	71	92	34	4					
		8.90%	10.27%	8.56%	8.16%	9.86%	9.86%	9.83%	10.26%	10.86%	8.4%	8.65%	7.22%	8.36%	8.70%	12.27%	9.45%	6.46%	9.64%	9.61%	8.94%	9.01%	10.31%	8.23%	8.21%	6.87%	6.18%	5.28%	2.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	151	7	9	11	9	14	2	6	9	8	3	3	2	5	0	2	4	3	3	8	7	5	8	9	3	5	4	2					
		0.40%	0.46%	0.47%	0.55%	0.53%	0.95%	0.12%	0.35%	1.33%	0.8%	0.20%	0.42%	0.25%	0.29%	0.0%	0.11%	0.22%	0.28%	0.33%	0.50%	0.38%	0.25%	0.46%	0.53%	0.29%	0.33%	0.62%	1.14%					
35	"18. ""ЛДПР"""	5200	186	227	253	241	215	221	224	95	131	203	103	115	211	213	197	275	155	116	229	288	284	242	292	182	204	90	8					
		13.95%	12.32%	12.00%	12.66%	14.24%	14.73%	14.11%	13.06%	14.13%	13.1%	14.16%	14.58%	14.80%	12.32%	13.01%	11.42%	15.74%	14.66%	12.81%	14.33%	16.01%	14.72%	14.03%	17.39%	17.61%	13.70%	13.99%	4.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	870	29	44	52	36	37	38	41	11	12	33	26	17	40	33	42	44	32	25	31	45	46	34	31	15	54	16	6					
		2.33%	1.92%	2.32%	2.60%	2.12%	2.53%	2.42%	2.39%	1.63%	1.2%	2.30%	3.68%	2.18%	2.33%	2.01%	2.43%	2.51%	3.02%	2.76%	1.93%	2.50%	2.38%	1.97%	1.84%	1.45%	3.62%	2.48%	3.42%					
37	"20. ""Политическая партия ""Единая Россия"""	11583	469	571	640	538	510	488	509	180	294	497	282	211	574	470	478	558	287	232	485	512	654	560	572	293	475	185	59					
		31.08%	31.08%	30.19%	32.04%	31.79%	34.95%	31.16%	29.69%	26.78%	29.4%	34.68%	39.94%	27.15%	33.52%	28.71%	27.72%	31.94%	27.15%	25.63%	30.35%	28.47%	33.90%	32.48%	34.06%	28.36%	31.92%	28.77%	33.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	0	2	2	1	2	2	4	4	1	8	0	2	3	2	2	4	3	0	1	4	7	4	4	0	1	3	2					
		0.18%	0.0%	0.10%	0.10%	0.05%	0.13%	0.12%	0.23%	0.59%	0.1%	0.55%	0.0%	0.25%	0.17%	0.12%	0.11%	0.22%	0.28%	0.0%	0.06%	0.22%	0.36%	0.23%	0.23%	0.0%	0.06%	0.46%	1.14%					
39	"22. ""Развитие предпринимательства"""	182	5	2	11	14	10	6	8	2	4	13	4	4	7	5	10	9	3	4	11	18	6	10	6	7	2	1	0					
		0.48%	0.33%	0.10%	0.55%	0.82%	0.68%	0.38%	0.46%	0.29%	0.4%	0.90%	0.56%	0.51%	0.40%	0.30%	0.58%	0.51%	0.28%	0.44%	0.68%	1.00%	0.31%	0.58%	0.35%	0.67%	0.13%	0.15%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7364	293	403	354	305	226	304	368	145	236	242	106	156	303	366	427	354	222	212	314	359	319	337	286	246	354	101	26					
		19.76%	19.41%	21.31%	17.72%	18.02%	15.49%	19.41%	21.47%	21.57%	23.6%	16.88%	15.01%	20.07%	17.69%	22.35%	24.76%	20.26%	21.00%	23.42%	19.64%	19.96%	16.53%	19.54%	17.03%	23.81%	23.79%	15.70%	14.85%					
																																		
41	Против всех	986	45	56	56	50	40	39	48	10	23	43	14	24	48	14	39	49	32	33	52	60	51	49	52	20	19	14	6					
		2.64%	2.98%	2.96%	2.80%	2.95%	2.74%	2.49%	2.80%	1.48%	2.3%	3.00%	1.98%	3.08%	2.80%	0.85%	2.26%	2.80%	3.02%	3.64%	3.25%	3.33%	2.64%	2.84%	3.09%	1.93%	1.27%	2.17%	3.42%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
