Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Шуйская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	700	22	16	12	14	11	6	16	5	15	20	12	11	27	20	11	16	14	20	23	45	24	34	24	42	48	160	14	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	461	15	17	18	15	10	3	21	17	9	16	17	21	17	16	15	11	15	14	20	15	19	17	18	13	14	52	9	17					
14	Число погашенных неиспользованных открепительных удостоверений	122	3	4	8	6	9	4	4	15	0	0	8	0	3	0	6	4	6	0	7	5	2	1	6	8	0	5	6	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	1398	49	30	25	30	30	18	60	42	50	34	36	28	72	40	32	41	31	37	78	55	74	107	96	69	60	64	42	68					
		4.91%	3.62%	3.45%	3.06%	4.41%	4.96%	4.76%	4.52%	4.84%	4.22%	4.24%	4.47%	3.79%	5.03%	5.74%	5.40%	5.22%	3.58%	5.19%	5.69%	4.73%	5.64%	7.76%	7.09%	5.33%	4.29%	4.32%	5.98%	4.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	279	6	4	4	3	6	5	10	3	3	5	5	10	13	6	10	6	10	7	8	22	13	17	21	20	22	16	8	16					
		0.98%	0.44%	0.46%	0.49%	0.44%	0.99%	1.32%	0.75%	0.35%	0.25%	0.62%	0.62%	1.35%	0.91%	0.86%	1.69%	0.76%	1.15%	0.98%	0.58%	1.89%	0.99%	1.23%	1.55%	1.55%	1.57%	1.08%	1.14%	1.06%					
20	3.Политическая партия «Демократическая партия России»	32	1	2	0	1	1	0	0	1	2	0	0	0	3	1	1	0	1	0	3	2	1	2	2	1	0	3	0	4					
		0.11%	0.07%	0.23%	0.00%	0.15%	0.17%	0.00%	0.00%	0.12%	0.17%	0.00%	0.00%	0.00%	0.21%	0.14%	0.17%	0.00%	0.12%	0.00%	0.22%	0.17%	0.08%	0.15%	0.15%	0.08%	0.00%	0.20%	0.00%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3663	188	68	100	87	84	48	165	104	117	106	110	88	224	96	88	103	114	121	225	127	168	231	188	231	154	165	54	109					
		12.86%	13.87%	7.83%	12.22%	12.79%	13.88%	12.70%	12.42%	11.99%	9.87%	13.22%	13.66%	11.91%	15.64%	13.77%	14.84%	13.10%	13.15%	16.97%	16.40%	10.92%	12.80%	16.75%	13.88%	17.85%	11.01%	11.15%	7.69%	7.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	185	6	3	4	3	4	2	5	3	11	11	5	8	6	4	8	5	5	5	4	3	8	16	12	10	7	12	4	11					
		0.65%	0.44%	0.35%	0.49%	0.44%	0.66%	0.53%	0.38%	0.35%	0.93%	1.37%	0.62%	1.08%	0.42%	0.57%	1.35%	0.64%	0.58%	0.70%	0.29%	0.26%	0.61%	1.16%	0.89%	0.77%	0.50%	0.81%	0.57%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	77	5	3	1	3	0	1	2	2	5	1	1	6	2	1	1	4	2	1	6	3	4	5	6	2	2	6	0	2					
		0.27%	0.37%	0.35%	0.12%	0.44%	0.00%	0.26%	0.15%	0.23%	0.42%	0.12%	0.12%	0.81%	0.14%	0.14%	0.17%	0.51%	0.23%	0.14%	0.44%	0.26%	0.30%	0.36%	0.44%	0.15%	0.14%	0.41%	0.00%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	3092	161	103	84	66	72	29	122	84	132	93	107	81	124	79	60	91	68	73	130	185	146	147	137	130	163	171	79	175					
		10.86%	11.88%	11.85%	10.27%	9.71%	11.90%	7.67%	9.19%	9.69%	11.14%	11.60%	13.29%	10.96%	8.66%	11.33%	10.12%	11.58%	7.84%	10.24%	9.48%	15.91%	11.12%	10.66%	10.12%	10.05%	11.65%	11.55%	11.25%	11.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3204	112	91	113	98	61	24	123	119	120	121	92	115	220	74	85	95	85	76	188	89	140	128	167	139	147	161	66	155					
		11.25%	8.27%	10.47%	13.81%	14.41%	10.08%	6.35%	9.26%	13.73%	10.13%	15.09%	11.43%	15.56%	15.36%	10.62%	14.33%	12.09%	9.80%	10.66%	13.70%	7.65%	10.66%	9.28%	12.33%	10.74%	10.51%	10.88%	9.40%	10.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	325	10	6	13	6	8	4	15	6	14	15	8	10	28	9	15	5	7	8	14	12	9	10	15	14	28	19	5	12					
		1.14%	0.74%	0.69%	1.59%	0.88%	1.32%	1.06%	1.13%	0.69%	1.18%	1.87%	0.99%	1.35%	1.96%	1.29%	2.53%	0.64%	0.81%	1.12%	1.02%	1.03%	0.69%	0.73%	1.11%	1.08%	2.00%	1.28%	0.71%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15675	799	551	461	374	328	244	808	498	709	406	426	376	711	371	275	413	529	363	680	646	725	667	674	652	798	823	434	934					
		55.03%	58.97%	63.41%	56.36%	55.00%	54.21%	64.55%	60.84%	57.44%	59.83%	50.62%	52.92%	50.88%	49.65%	53.23%	46.37%	52.54%	61.01%	50.91%	49.56%	55.55%	55.22%	48.37%	49.78%	50.39%	57.04%	55.61%	61.82%	61.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	314	9	3	9	7	6	3	9	2	8	4	10	8	21	12	9	17	10	15	20	9	14	23	22	17	11	17	10	9					
		1.10%	0.66%	0.35%	1.10%	1.03%	0.99%	0.79%	0.68%	0.23%	0.68%	0.50%	1.24%	1.08%	1.47%	1.72%	1.52%	2.16%	1.15%	2.10%	1.46%	0.77%	1.07%	1.67%	1.62%	1.31%	0.79%	1.15%	1.42%	0.60%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
