Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Тяжинская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	70	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	2	0	2	0	0	0	2	2	1	0	11	17	3	10	5	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	2	4	2	1	3	0	0	3	1	3	3	4	3	2	2	3	5	2	1	2	4	1	2	1	4	3	3	3	2	2	2	2	1	0	4	2	7	0	3	0	25	5	5	8	1					
14	Число погашенных открепительных удостоверений	110	1	6	1	1	1	1	2	2	1	0	1	1	2	1	1	1	1	1	1	3	1	5	1	2	2	0	1	0	0	1	7	1	1	1	0	3	9	5	3	2	13	5	5	8	5					
15	Число открепительных удостоверений выданных ТИК	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	6	4	2	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	249	7	0	4	8	0	2	0	5	0	14	0	0	2	1	12	0	6	5	0	8	9	2	1	3	9	1	0	7	3	2	8	7	1	0	5	5	14	9	22	11	10	22	9	4	11					
		1.57%	1.18%	0.0%	2.46%	2.16%	0.0%	0.68%	0.0%	1.06%	0.0%	4.30%	0.0%	0.0%	3.07%	0.59%	2.75%	0.0%	2.40%	1.25%	0.0%	1.44%	2.95%	1.04%	0.86%	0.94%	4.24%	1.05%	0.0%	3.25%	0.78%	2.32%	4.10%	1.68%	1.29%	0.0%	0.91%	2.04%	1.15%	1.28%	2.14%	0.96%	1.34%	1.92%	1.76%	1.52%	2.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	83	1	0	0	2	0	1	1	1	0	0	2	0	0	1	1	0	1	0	0	2	2	0	0	1	0	1	0	0	0	4	0	0	0	0	2	0	12	6	3	11	7	13	5	2	1					
		0.52%	0.16%	0.0%	0.0%	0.54%	0.0%	0.34%	1.16%	0.21%	0.0%	0.0%	1.07%	0.0%	0.0%	0.59%	0.22%	0.0%	0.40%	0.0%	0.0%	0.36%	0.65%	0.0%	0.0%	0.31%	0.0%	1.05%	0.0%	0.0%	0.0%	4.65%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.98%	0.85%	0.29%	0.96%	0.93%	1.13%	0.98%	0.76%	0.21%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	176	10	2	2	5	4	6	1	6	0	1	0	1	0	1	5	1	6	5	0	9	0	2	0	2	1	0	0	2	7	0	1	3	0	0	9	1	12	4	8	13	13	11	7	6	9					
		1.10%	1.69%	2.29%	1.23%	1.35%	3.41%	2.05%	1.16%	1.27%	0.0%	0.30%	0.0%	0.43%	0.0%	0.59%	1.14%	1.49%	2.40%	1.25%	0.0%	1.62%	0.0%	1.04%	0.0%	0.62%	0.47%	0.0%	0.0%	0.93%	1.82%	0.0%	0.51%	0.72%	0.0%	0.0%	1.64%	0.40%	0.98%	0.56%	0.77%	1.14%	1.74%	0.96%	1.37%	2.28%	1.91%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	1	0	0	1	1	1	0	1	0	1	3	2	0	0	3	0	0	0	0	2	0	2	0	2	1	0	0	1	2	0	2	1	0	0	8	0	5	7	17	27	10	14	6	3	3					
		0.80%	0.16%	0.0%	0.0%	0.27%	0.85%	0.34%	0.0%	0.21%	0.0%	0.30%	1.61%	0.86%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.04%	0.0%	0.62%	0.47%	0.0%	0.0%	0.46%	0.52%	0.0%	1.02%	0.24%	0.0%	0.0%	1.46%	0.0%	0.41%	0.99%	1.65%	2.37%	1.34%	1.22%	1.17%	1.14%	0.63%					
22	"5. ""За Русь Святую"""	40	0	0	0	1	0	0	0	1	3	0	0	2	0	3	3	0	3	1	0	2	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	2	4	1	2	1	4	1	0	0					
		0.25%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.21%	3.33%	0.0%	0.0%	0.86%	0.0%	1.77%	0.68%	0.0%	1.20%	0.25%	0.0%	0.36%	0.0%	0.52%	0.86%	0.62%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.16%	0.56%	0.09%	0.17%	0.13%	0.35%	0.19%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	0	0	0	1	1	0	0	3	0	2	0	0	0	0	0	0	1	5	0	1	1	0	0	2	0	1	0	0	1	0	2	1	0	0	1	1	3	0	3	1	2	0	1	1	3					
		0.23%	0.0%	0.0%	0.0%	0.27%	0.85%	0.0%	0.0%	0.63%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.25%	0.0%	0.18%	0.32%	0.0%	0.0%	0.62%	0.0%	1.05%	0.0%	0.0%	0.26%	0.0%	1.02%	0.24%	0.0%	0.0%	0.18%	0.40%	0.24%	0.0%	0.29%	0.08%	0.26%	0.0%	0.19%	0.38%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	0	0	0	0	0	1	0	1	0	4	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	3	1	2	6	3	0	4					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.21%	0.0%	1.23%	0.0%	0.0%	1.53%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.18%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.48%	0.0%	0.0%	0.0%	0.0%	0.08%	0.14%	0.29%	0.08%	0.26%	0.52%	0.58%	0.0%	0.84%					
25	"8. ""Народно-республиканская партия России"""	11	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.06%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.26%	0.0%	0.51%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	3					
		0.17%	0.16%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.32%	0.0%	0.0%	3.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.09%	0.17%	0.13%	0.0%	0.0%	0.0%	0.63%					
27	"10. ""Аграрная партия России"""	762	55	1	2	34	1	15	1	16	3	7	18	10	3	51	46	3	16	22	0	33	9	12	3	0	13	4	0	6	8	4	14	15	6	0	6	5	33	28	46	38	37	36	63	20	19					
		4.80%	9.33%	1.14%	1.23%	9.21%	0.85%	5.13%	1.16%	3.39%	3.33%	2.15%	9.67%	4.31%	4.61%	30.17%	10.57%	4.47%	6.42%	5.51%	0.0%	5.95%	2.95%	6.28%	2.58%	0.0%	6.13%	4.21%	0.0%	2.79%	2.08%	4.65%	7.17%	3.60%	7.79%	0.0%	1.09%	2.04%	2.71%	3.98%	4.48%	3.33%	4.96%	3.15%	12.35%	7.60%	4.03%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	4					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.32%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.93%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.09%	0.08%	0.13%	0.0%	0.0%	0.38%	0.84%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	0	0	4	3	1	3	0	3	1	0	0	1	1	1	1	1	2	3	0	1	0	1	1	0	2	1	0	5	3	1	1	2	0	0	5	0	2	8	5	8	2	6	1	1	0					
		0.51%	0.0%	0.0%	2.46%	0.81%	0.85%	1.02%	0.0%	0.63%	1.11%	0.0%	0.0%	0.43%	1.53%	0.59%	0.22%	1.49%	0.80%	0.75%	0.0%	0.18%	0.0%	0.52%	0.86%	0.0%	0.94%	1.05%	0.0%	2.32%	0.78%	1.16%	0.51%	0.48%	0.0%	0.0%	0.91%	0.0%	0.16%	1.13%	0.48%	0.70%	0.26%	0.52%	0.19%	0.38%	0.0%					
30	"13. ""Демократическая партия России"""	33	4	1	2	1	0	1	0	1	0	1	0	0	0	0	0	2	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	3	3	3	0	0					
		0.20%	0.67%	1.14%	1.23%	0.27%	0.0%	0.34%	0.0%	0.21%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	2.98%	0.0%	0.25%	0.0%	0.36%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.40%	0.0%	0.14%	0.09%	0.0%	0.40%	0.26%	0.58%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	2	2	0	3	0	1	1					
		0.10%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.14%	0.19%	0.17%	0.0%	0.26%	0.0%	0.38%	0.21%					
32	"15. ""Партия СЛОН"""	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	3					
		0.07%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.09%	0.0%	0.26%	0.0%	0.0%	0.38%	0.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	455	15	1	3	9	4	1	0	15	1	9	0	8	1	6	15	2	3	6	4	2	4	5	4	9	7	1	0	2	3	0	2	12	1	0	11	5	59	21	43	51	36	41	12	9	12					
		2.86%	2.54%	1.14%	1.85%	2.43%	3.41%	0.34%	0.0%	3.18%	1.11%	2.76%	0.0%	3.44%	1.53%	3.55%	3.44%	2.98%	1.20%	1.50%	7.40%	0.36%	1.31%	2.61%	3.44%	2.83%	3.30%	1.05%	0.0%	0.93%	0.78%	0.0%	1.02%	2.88%	1.29%	0.0%	2.01%	2.04%	4.85%	2.98%	4.19%	4.48%	4.83%	3.59%	2.35%	3.42%	2.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	0	0	3	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	1	0	0	2	0	0	5	0	4	5	2	3	1	2	2	3	1					
		0.27%	0.16%	0.0%	0.0%	0.81%	0.0%	0.34%	0.0%	0.21%	0.0%	0.30%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.40%	0.0%	1.85%	0.0%	0.0%	0.0%	0.86%	0.62%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.48%	0.0%	0.0%	0.91%	0.0%	0.32%	0.71%	0.19%	0.26%	0.13%	0.17%	0.39%	1.14%	0.21%					
35	"18. ""ЛДПР"""	2069	77	6	14	57	16	24	9	38	13	39	28	34	0	18	38	5	39	41	1	54	19	7	7	40	8	12	41	7	28	9	7	52	11	3	63	26	225	121	137	183	121	176	92	41	82					
		13.04%	13.07%	6.89%	8.64%	15.44%	13.67%	8.21%	10.46%	8.06%	14.44%	12.0%	15.05%	14.65%	0.0%	10.65%	8.73%	7.46%	15.66%	10.27%	1.85%	9.74%	6.22%	3.66%	6.03%	12.57%	3.77%	12.63%	18.55%	3.25%	7.29%	10.46%	3.58%	12.5%	14.28%	13.04%	11.53%	10.61%	18.50%	17.21%	13.35%	16.08%	16.24%	15.42%	18.03%	15.58%	17.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	125	6	0	1	1	1	4	0	1	1	1	2	0	0	3	5	0	2	1	0	0	2	2	3	1	2	0	0	0	4	0	1	0	1	0	4	1	9	3	10	9	7	20	8	2	7					
		0.78%	1.01%	0.0%	0.61%	0.27%	0.85%	1.36%	0.0%	0.21%	1.11%	0.30%	1.07%	0.0%	0.0%	1.77%	1.14%	0.0%	0.80%	0.25%	0.0%	0.0%	0.65%	1.04%	2.58%	0.31%	0.94%	0.0%	0.0%	0.0%	1.04%	0.0%	0.51%	0.0%	1.29%	0.0%	0.73%	0.40%	0.74%	0.42%	0.97%	0.79%	0.93%	1.75%	1.56%	0.76%	1.48%					
37	"20. ""Политическая партия ""Единая Россия"""	9755	350	69	115	220	69	209	70	336	59	186	130	151	52	61	257	50	141	286	47	394	225	141	90	225	151	70	158	169	300	56	119	284	50	19	386	181	730	405	548	578	380	637	230	137	234					
		61.52%	59.42%	79.31%	70.98%	59.62%	58.97%	71.57%	81.39%	71.33%	65.55%	57.23%	69.89%	65.08%	80.0%	36.09%	59.08%	74.62%	56.62%	71.67%	87.03%	71.11%	73.77%	73.82%	77.58%	70.75%	71.22%	73.68%	71.49%	78.60%	78.12%	65.11%	61.02%	68.26%	64.93%	82.60%	70.69%	73.87%	60.03%	57.61%	53.41%	50.79%	51.00%	55.82%	45.09%	52.09%	49.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	0	1	2	0	0	0	1	0	0	0	4	0	0	0	0	0	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.85%	0.68%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	2.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.32%	0.0%	0.86%	0.31%	0.47%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.14%	0.09%	0.08%	0.26%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	2	1	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.14%	0.19%	0.0%	0.0%	0.17%	0.19%	0.0%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1066	23	3	13	18	4	15	1	28	9	11	3	20	0	10	35	0	15	10	0	12	17	10	2	8	11	0	13	5	7	1	17	17	6	1	26	14	91	59	118	139	77	94	41	17	45					
		6.72%	3.90%	3.44%	8.02%	4.87%	3.41%	5.13%	1.16%	5.94%	10.0%	3.38%	1.61%	8.62%	0.0%	5.91%	8.04%	0.0%	6.02%	2.50%	0.0%	2.16%	5.57%	5.23%	1.72%	2.51%	5.18%	0.0%	5.88%	2.32%	1.82%	1.16%	8.71%	4.08%	7.79%	4.34%	4.76%	5.71%	7.48%	8.39%	11.50%	12.21%	10.33%	8.23%	8.03%	6.46%	9.55%					
																																																				
41	Против всех	483	32	4	2	3	12	2	3	10	0	38	0	3	2	5	7	3	11	7	1	17	5	5	2	6	4	3	6	2	7	6	18	13	1	0	10	0	10	11	37	53	22	43	23	11	23					
		3.04%	5.43%	4.59%	1.23%	0.81%	10.25%	0.68%	3.48%	2.12%	0.0%	11.69%	0.0%	1.29%	3.07%	2.95%	1.60%	4.47%	4.41%	1.75%	1.85%	3.06%	1.63%	2.61%	1.72%	1.88%	1.88%	3.15%	2.71%	0.93%	1.82%	6.97%	9.23%	3.12%	1.29%	0.0%	1.83%	0.0%	0.82%	1.56%	3.60%	4.65%	2.95%	3.76%	4.50%	4.18%	4.88%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
