Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																					
Дата голосования: 18.09.2016																																																					
																																																					
Наименование Избирательной комиссии:    Первомайская																																																					
																																																					
Сводная таблица итогов голосования по федеральному избирательному округу																																																					
																																																					
		Сумма	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1342	УИК №1343	УИК №1344	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371									
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	90	0	2	0	7	1	25	1	3	3	2	0	0	0	0	3	1	1	0	1	0	0	0	0	1	1	11	5	10	4	0	1	1	2	0	0	0	0	0	0	0	0	4									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	84	1	3	1	4	1	2	0	2	3	0	1	2	0	0	8	0	0	2	2	0	0	0	0	1	7	11	7	8	1	2	0	1	2	0	0	3	2	4	0	1	1	1									
		0.90%	1.39%	1.08%	0.58%	1.79%	0.70%	0.69%	0.00%	0.76%	1.45%	0.00%	1.59%	0.47%	0.00%	0.00%	1.95%	0.00%	0.00%	2.13%	0.68%	0.00%	0.00%	0.00%	0.00%	0.31%	2.14%	1.46%	1.40%	1.12%	0.16%	1.08%	0.00%	1.39%	4.35%	0.00%	0.00%	1.53%	0.70%	2.29%	0.00%	0.51%	0.36%	0.32%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	426	2	20	15	9	0	13	7	6	7	4	1	20	0	2	9	7	7	1	16	7	0	4	2	19	15	35	22	35	30	12	6	4	2	2	7	8	20	7	10	10	11	12									
		4.56%	2.78%	7.22%	8.67%	4.04%	0.00%	4.50%	5.88%	2.28%	3.38%	4.88%	1.59%	4.72%	0.00%	4.55%	2.20%	8.24%	5.88%	1.06%	5.44%	11.29%	0.00%	3.17%	2.30%	5.92%	4.59%	4.63%	4.41%	4.92%	4.72%	6.45%	5.94%	5.56%	4.35%	3.13%	4.55%	4.08%	6.97%	4.00%	3.70%	5.10%	3.97%	3.87%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	142	1	3	5	4	2	3	1	2	1	0	0	2	0	1	4	2	0	0	4	0	1	0	1	6	2	17	9	11	17	8	0	1	1	1	3	2	8	2	7	2	6	2									
		1.52%	1.39%	1.08%	2.89%	1.79%	1.40%	1.04%	0.84%	0.76%	0.48%	0.00%	0.00%	0.47%	0.00%	2.27%	0.98%	2.35%	0.00%	0.00%	1.36%	0.00%	1.67%	0.00%	1.15%	1.87%	0.61%	2.25%	1.80%	1.54%	2.68%	4.30%	0.00%	1.39%	2.17%	1.56%	1.95%	1.02%	2.79%	1.14%	2.59%	1.02%	2.17%	0.65%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4226	33	141	79	104	65	167	53	159	133	55	25	215	29	24	201	33	48	42	134	31	31	54	20	124	125	265	176	256	207	94	62	32	13	29	104	103	106	70	142	144	114	184									
		45.28%	45.83%	50.90%	45.66%	46.64%	45.45%	57.79%	44.54%	60.46%	64.25%	67.07%	39.68%	50.71%	85.29%	54.55%	49.02%	38.82%	40.34%	44.68%	45.58%	50.00%	51.67%	42.86%	22.99%	38.63%	38.23%	35.05%	35.27%	35.96%	32.60%	50.54%	61.39%	44.44%	28.26%	45.31%	67.53%	52.55%	36.93%	40.00%	52.59%	73.47%	41.16%	59.35%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	41	1	0	0	0	2	1	0	0	1	0	0	2	0	0	3	0	0	0	0	0	2	1	0	7	1	4	5	2	6	0	0	1	0	0	0	0	0	1	0	0	0	1									
		0.44%	1.39%	0.00%	0.00%	0.00%	1.40%	0.35%	0.00%	0.00%	0.48%	0.00%	0.00%	0.47%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	3.33%	0.79%	0.00%	2.18%	0.31%	0.53%	1.00%	0.28%	0.94%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.32%									
24	"6. Политическая партия ""Гражданская Платформа"""	35	0	0	0	1	6	0	0	1	0	0	0	1	0	0	4	1	0	0	1	0	3	0	0	1	0	1	1	1	1	1	0	0	0	3	2	1	0	1	1	0	2	1									
		0.37%	0.00%	0.00%	0.00%	0.45%	4.20%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.98%	1.18%	0.00%	0.00%	0.34%	0.00%	5.00%	0.00%	0.00%	0.31%	0.00%	0.13%	0.20%	0.14%	0.16%	0.54%	0.00%	0.00%	0.00%	4.69%	1.30%	0.51%	0.00%	0.57%	0.37%	0.00%	0.72%	0.32%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1918	16	39	31	50	24	26	21	30	23	7	18	67	2	4	69	19	21	23	61	10	12	34	16	77	70	201	132	172	171	26	22	23	16	13	20	44	63	56	61	21	68	39									
		20.55%	22.22%	14.08%	17.92%	22.42%	16.78%	8.99%	17.65%	11.41%	11.11%	8.54%	28.57%	15.80%	5.88%	9.09%	16.83%	22.35%	17.65%	24.47%	20.75%	16.13%	20.00%	26.98%	18.39%	23.99%	21.41%	26.59%	26.45%	24.16%	26.93%	13.98%	21.78%	31.94%	34.78%	20.31%	12.99%	22.45%	21.95%	32.00%	22.59%	10.71%	24.55%	12.58%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	35	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	2	0	1	0	0	1	2	4	2	3	3	0	0	0	0	2	0	0	0	0	3	1	4	1									
		0.37%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.24%	2.35%	0.00%	0.00%	0.68%	0.00%	1.67%	0.00%	0.00%	0.31%	0.61%	0.53%	0.40%	0.42%	0.47%	0.00%	0.00%	0.00%	0.00%	3.13%	0.00%	0.00%	0.00%	0.00%	1.11%	0.51%	1.44%	0.32%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	84	0	2	1	1	0	2	1	0	1	0	0	0	0	3	3	0	1	0	0	0	1	2	0	4	4	16	10	11	8	3	0	0	0	0	0	0	0	0	2	1	6	1									
		0.90%	0.00%	0.72%	0.58%	0.45%	0.00%	0.69%	0.84%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	6.82%	0.73%	0.00%	0.84%	0.00%	0.00%	0.00%	1.67%	1.59%	0.00%	1.25%	1.22%	2.12%	2.00%	1.54%	1.26%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.51%	2.17%	0.32%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	20	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	2	3	1	0	0	0	1	0	1	0	0	3	0	0	1									
		0.21%	0.00%	0.36%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.13%	0.00%	0.28%	0.47%	0.54%	0.00%	0.00%	0.00%	1.56%	0.00%	0.51%	0.00%	0.00%	1.11%	0.00%	0.00%	0.32%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	48	0	2	1	0	1	1	0	0	0	1	0	7	0	1	2	2	2	0	0	0	0	1	0	4	2	4	4	4	1	0	1	0	1	0	0	0	0	2	0	0	4	0									
		0.51%	0.00%	0.72%	0.58%	0.00%	0.70%	0.35%	0.00%	0.00%	0.00%	1.22%	0.00%	1.65%	0.00%	2.27%	0.49%	2.35%	1.68%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	1.25%	0.61%	0.53%	0.80%	0.56%	0.16%	0.00%	0.99%	0.00%	2.17%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	1.44%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1840	17	53	28	40	37	67	31	50	23	15	17	84	0	9	73	16	29	22	66	14	6	20	47	65	77	157	101	174	142	33	6	10	9	10	16	29	74	28	31	9	54	51									
		19.71%	23.61%	19.13%	16.18%	17.94%	25.87%	23.18%	26.05%	19.01%	11.11%	18.29%	26.98%	19.81%	0.00%	20.45%	17.80%	18.82%	24.37%	23.40%	22.45%	22.58%	10.00%	15.87%	54.02%	20.25%	23.55%	20.77%	20.24%	24.44%	22.36%	17.74%	5.94%	13.89%	19.57%	15.63%	10.39%	14.80%	25.78%	16.00%	11.48%	4.59%	19.49%	16.45%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	42	0	1	0	1	1	0	1	0	1	0	0	1	0	0	2	0	1	1	0	0	0	1	0	3	2	6	1	3	3	4	1	0	0	0	1	0	2	0	1	1	1	2									
		0.45%	0.00%	0.36%	0.00%	0.45%	0.70%	0.00%	0.84%	0.00%	0.48%	0.00%	0.00%	0.24%	0.00%	0.00%	0.49%	0.00%	0.84%	1.06%	0.00%	0.00%	0.00%	0.79%	0.00%	0.93%	0.61%	0.79%	0.20%	0.42%	0.47%	2.15%	0.99%	0.00%	0.00%	0.00%	0.65%	0.00%	0.70%	0.00%	0.37%	0.51%	0.36%	0.65%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	221	0	4	12	2	3	5	3	9	6	0	1	11	3	0	14	2	4	3	6	0	2	3	1	6	12	18	26	19	16	2	1	0	2	2	1	4	3	4	2	1	3	5									
		2.37%	0.00%	1.44%	6.94%	0.90%	2.10%	1.73%	2.52%	3.42%	2.90%	0.00%	1.59%	2.59%	8.82%	0.00%	3.41%	2.35%	3.36%	3.19%	2.04%	0.00%	3.33%	2.38%	1.15%	1.87%	3.67%	2.38%	5.21%	2.67%	2.52%	1.08%	0.99%	0.00%	4.35%	3.13%	0.65%	2.04%	1.05%	2.29%	0.74%	0.51%	1.08%	1.61%									
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
