Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Ванинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	242	20	14	5	9	17	14	13	21	8	22	6	11	3	1	3	1	1	13	7	6	8	6	6	15	10	0	0	2	0	0					
		1.15%	1.55%	1.61%	1.33%	1.27%	1.36%	1.86%	1.54%	1.41%	1.13%	1.44%	0.54%	1.25%	0.40%	0.16%	0.48%	0.25%	0.22%	1.48%	1.30%	1.07%	1.85%	1.29%	0.62%	1.35%	0.76%	0.00%	0.00%	9.09%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	142	11	2	1	4	13	9	11	16	5	7	5	9	2	3	1	3	4	3	2	2	2	1	6	3	16	0	0	1	0	0					
		0.67%	0.85%	0.23%	0.27%	0.57%	1.04%	1.19%	1.30%	1.07%	0.71%	0.46%	0.45%	1.02%	0.26%	0.49%	0.16%	0.75%	0.90%	0.34%	0.37%	0.36%	0.46%	0.22%	0.62%	0.27%	1.21%	0.00%	0.00%	4.55%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	45	0	4	0	1	3	5	2	4	1	6	4	1	2	0	1	1	0	1	1	0	0	0	4	2	2	0	0	0	0	0					
		0.21%	0.00%	0.46%	0.00%	0.14%	0.24%	0.66%	0.24%	0.27%	0.14%	0.39%	0.36%	0.11%	0.26%	0.00%	0.16%	0.25%	0.00%	0.11%	0.19%	0.00%	0.00%	0.00%	0.42%	0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1840	161	83	48	51	140	95	86	137	77	191	129	80	46	49	49	12	29	41	32	21	13	37	101	82	43	0	0	4	0	3					
		8.73%	12.51%	9.55%	12.73%	7.21%	11.19%	12.60%	10.19%	9.17%	10.86%	12.48%	11.70%	9.08%	6.09%	7.98%	7.90%	3.01%	6.50%	4.66%	5.94%	3.74%	3.01%	7.96%	10.51%	7.39%	3.26%	0.00%	0.00%	18.18%	0.00%	3.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	150	5	2	2	1	11	4	11	8	5	14	16	9	3	5	3	2	1	5	2	2	1	1	8	24	3	0	0	0	0	2					
		0.71%	0.39%	0.23%	0.53%	0.14%	0.88%	0.53%	1.30%	0.54%	0.71%	0.91%	1.45%	1.02%	0.40%	0.81%	0.48%	0.50%	0.22%	0.57%	0.37%	0.36%	0.23%	0.22%	0.83%	2.16%	0.23%	0.00%	0.00%	0.00%	0.00%	2.44%					
23	6.Политическая партия «Партия социальной справедливости»	73	4	2	3	6	4	2	1	5	5	10	5	2	4	1	2	0	0	3	2	0	1	0	4	4	3	0	0	0	0	0					
		0.35%	0.31%	0.23%	0.80%	0.85%	0.32%	0.27%	0.12%	0.33%	0.71%	0.65%	0.45%	0.23%	0.53%	0.16%	0.32%	0.00%	0.00%	0.34%	0.37%	0.00%	0.23%	0.00%	0.42%	0.36%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3113	156	121	60	103	203	98	127	209	143	197	149	115	116	104	109	39	54	130	122	62	56	65	122	209	221	2	0	5	0	16					
		14.77%	12.12%	13.92%	15.92%	14.57%	16.23%	12.99%	15.05%	13.99%	20.17%	12.87%	13.51%	13.05%	15.36%	16.94%	17.58%	9.77%	12.11%	14.79%	22.63%	11.05%	12.96%	13.98%	12.70%	18.85%	16.78%	11.11%	0.00%	22.73%	0.00%	19.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1179	75	54	17	52	70	37	78	95	34	85	83	35	27	24	42	14	17	31	38	44	31	22	52	53	51	10	0	0	0	8					
		5.60%	5.83%	6.21%	4.51%	7.36%	5.60%	4.91%	9.24%	6.36%	4.80%	5.55%	7.52%	3.97%	3.58%	3.91%	6.77%	3.51%	3.81%	3.53%	7.05%	7.84%	7.18%	4.73%	5.41%	4.78%	3.87%	55.56%	0.00%	0.00%	0.00%	9.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	145	4	6	6	5	6	3	7	14	3	11	9	6	1	8	5	4	0	5	5	5	3	5	6	4	11	0	0	1	0	2					
		0.69%	0.31%	0.69%	1.59%	0.71%	0.48%	0.40%	0.83%	0.94%	0.42%	0.72%	0.82%	0.68%	0.13%	1.30%	0.81%	1.00%	0.00%	0.57%	0.93%	0.89%	0.69%	1.08%	0.62%	0.36%	0.84%	0.00%	0.00%	4.55%	0.00%	2.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13704	814	567	229	466	743	461	483	948	402	947	681	596	539	412	393	322	334	631	324	416	305	324	633	699	930	6	22	6	22	49					
		65.04%	63.25%	65.25%	60.74%	65.91%	59.39%	61.14%	57.23%	63.45%	56.70%	61.85%	61.74%	67.65%	71.39%	67.10%	63.39%	80.70%	74.89%	71.79%	60.11%	74.15%	70.60%	69.68%	65.87%	63.03%	70.62%	33.33%	10.00%	27.27%	10.00%	59.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	226	16	4	3	4	24	17	13	26	19	26	11	11	7	2	5	1	3	4	1	0	7	2	2	1	15	0	0	2	0	0					
		1.07%	1.24%	0.46%	0.80%	0.57%	1.92%	2.25%	1.54%	1.74%	2.68%	1.70%	0.99%	1.25%	0.93%	0.33%	0.81%	0.25%	0.67%	0.46%	0.19%	0.00%	1.62%	0.43%	0.21%	0.09%	1.14%	0.00%	0.00%	9.09%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
