Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ванинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №796	УИК №797	УИК №821	УИК №827					
		1.33%	1.31%	1.62%	1.35%	0.00%	1.56%	1.08%	1.72%	1.46%	0.99%	1.16%	0.92%	1.00%	1.00%	1.79%	0.68%	0.78%	2.08%	0.26%	0.93%	1.79%	1.73%	0.99%	1.47%	7.14%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3079	229	123	75	103	201	131	176	302	112	303	222	217	67	73	20	51	300	57	57	32	37	94	79	13	1	1	3					
		19.38%	23.02%	16.60%	25.25%	18.73%	20.89%	23.48%	25.18%	25.90%	22.13%	27.01%	25.46%	19.82%	16.75%	18.67%	6.85%	13.32%	16.41%	14.96%	13.19%	9.52%	10.66%	13.35%	11.60%	13.27%	5.88%	7.69%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	361	21	6	4	5	36	15	18	48	23	28	28	31	9	3	3	4	33	2	4	11	4	11	12	2	0	0	0					
		2.27%	2.11%	0.81%	1.35%	0.91%	3.74%	2.69%	2.58%	4.12%	4.55%	2.50%	3.21%	2.83%	2.25%	0.77%	1.03%	1.04%	1.81%	0.52%	0.93%	3.27%	1.15%	1.56%	1.76%	2.04%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6099	328	334	111	239	326	209	216	368	160	348	284	423	166	126	178	223	682	134	198	177	157	327	302	64	14	3	2					
		38.39%	32.96%	45.07%	37.37%	43.45%	33.89%	37.46%	30.90%	31.56%	31.62%	31.02%	32.57%	38.63%	41.50%	32.23%	60.96%	58.22%	37.31%	35.17%	45.83%	52.68%	45.24%	46.45%	44.35%	65.31%	82.35%	23.08%	10.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	117	11	4	1	1	8	3	10	5	4	12	6	6	3	3	3	0	17	5	5	2	3	1	3	0	0	1	0					
		0.74%	1.11%	0.54%	0.34%	0.18%	0.83%	0.54%	1.43%	0.43%	0.79%	1.07%	0.69%	0.55%	0.75%	0.77%	1.03%	0.00%	0.93%	1.31%	1.16%	0.60%	0.86%	0.14%	0.44%	0.00%	0.00%	7.69%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
