Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Трубчевская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	472	91	10	46	90	50	15	5	5	5	5	5	5	2	5	5	5	5	5	2	2	5	5	5	2	5	2	2	5	5	10	5	5	2	5	2	10	5	2	2	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	187	31	7	30	24	29	11	3	5	4	2	4	3	0	0	2	2	2	0	2	0	3	0	1	0	0	0	2	1	1	7	1	0	0	0	0	8	0	0	1	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	159	9	4	7	6	6	3	1	2	0	0	1	9	4	7	1	1	3	4	3	3	10	2	4	4	3	4	3	5	6	2	0	3	4	1	3	5	4	3	3	4	1	4	4	3					
14	Число погашенных открепительных удостоверений	285	60	3	16	66	21	4	2	0	1	3	1	2	2	5	3	3	3	5	0	2	2	5	4	2	5	2	0	4	4	3	4	5	2	5	2	2	5	2	1	5	5	5	5	4					
15	Число открепительных удостоверений выданных ТИК	20	3	1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	138	9	3	5	3	4	1	6	4	7	4	9	6	2	6	2	5	4	9	0	1	3	0	1	0	0	0	6	2	3	3	1	3	0	2	3	2	3	1	3	3	4	4	1	0					
		0.85%	1.15%	0.44%	0.40%	0.26%	0.36%	0.16%	2.07%	0.53%	0.73%	0.63%	1.13%	1.96%	4.25%	2.20%	0.43%	1.84%	1.01%	1.62%	0.0%	1.66%	0.8%	0.0%	0.44%	0.0%	0.0%	0.0%	3.82%	0.90%	2.11%	0.64%	0.42%	1.54%	0.0%	0.87%	2.94%	1.01%	1.40%	0.90%	1.93%	1.50%	2.53%	1.36%	1.28%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	131	12	9	19	5	9	4	5	0	1	1	4	4	0	4	6	1	1	5	2	0	2	0	0	0	0	1	0	2	1	6	0	1	2	8	0	0	4	1	2	3	3	2	1	0					
		0.81%	1.54%	1.32%	1.53%	0.43%	0.81%	0.66%	1.73%	0.0%	0.10%	0.15%	0.50%	1.30%	0.0%	1.47%	1.29%	0.36%	0.25%	0.90%	1.88%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.90%	0.70%	1.29%	0.0%	0.51%	1.6%	3.49%	0.0%	0.0%	1.86%	0.90%	1.29%	1.50%	1.89%	0.68%	1.28%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	273	11	3	24	18	16	12	7	18	8	18	20	8	0	5	2	3	5	3	5	8	4	5	5	0	2	1	3	6	2	6	2	2	1	7	4	7	1	2	4	5	1	8	0	1					
		1.69%	1.41%	0.44%	1.94%	1.58%	1.45%	1.99%	2.42%	2.41%	0.83%	2.86%	2.52%	2.61%	0.0%	1.83%	0.43%	1.10%	1.26%	0.54%	4.71%	13.33%	1.06%	1.99%	2.21%	0.0%	0.8%	0.86%	1.91%	2.72%	1.40%	1.29%	0.85%	1.03%	0.8%	3.05%	3.92%	3.55%	0.46%	1.80%	2.58%	2.51%	0.63%	2.73%	0.0%	1.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	250	23	9	17	35	31	4	1	15	19	11	7	2	2	2	11	5	3	7	0	1	1	1	0	1	0	0	1	5	3	9	2	0	0	4	1	0	1	4	2	4	4	2	0	0					
		1.55%	2.96%	1.32%	1.37%	3.07%	2.81%	0.66%	0.34%	2.01%	1.98%	1.75%	0.88%	0.65%	4.25%	0.73%	2.37%	1.84%	0.76%	1.26%	0.0%	1.66%	0.26%	0.39%	0.0%	1.58%	0.0%	0.0%	0.63%	2.27%	2.11%	1.93%	0.85%	0.0%	0.0%	1.74%	0.98%	0.0%	0.46%	3.60%	1.29%	2.01%	2.53%	0.68%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	72	3	2	9	6	3	2	0	3	6	5	2	1	0	1	1	0	1	2	1	0	4	1	0	0	1	1	0	0	2	0	0	0	1	1	1	0	0	1	2	4	0	3	2	0					
		0.44%	0.38%	0.29%	0.72%	0.52%	0.27%	0.33%	0.0%	0.40%	0.62%	0.79%	0.25%	0.32%	0.0%	0.36%	0.21%	0.0%	0.25%	0.36%	0.94%	0.0%	1.06%	0.39%	0.0%	0.0%	0.4%	0.86%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.8%	0.43%	0.98%	0.0%	0.0%	0.90%	1.29%	2.01%	0.0%	1.02%	2.56%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	0	2	1	0	0	0	0	1	3	1	0	0	1	3	1	2	1	0	0	1	1	0	0	0	2	1	0	0	3	2	0	0	0	0	0	0	1	0	0	1	1	0	1					
		0.18%	0.0%	0.0%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.10%	0.47%	0.12%	0.0%	0.0%	0.36%	0.64%	0.36%	0.50%	0.18%	0.0%	0.0%	0.26%	0.39%	0.0%	0.0%	0.0%	1.72%	0.63%	0.0%	0.0%	0.64%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.63%	0.34%	0.0%	1.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	5	6	5	5	3	2	1	4	5	3	4	2	0	1	4	3	0	0	0	0	1	2	0	1	1	0	0	3	0	0	2	1	0	0	0	0	1	0	0	1	0	1	0	0					
		0.41%	0.64%	0.88%	0.40%	0.43%	0.27%	0.33%	0.34%	0.53%	0.52%	0.47%	0.50%	0.65%	0.0%	0.36%	0.86%	1.10%	0.0%	0.0%	0.0%	0.0%	0.26%	0.79%	0.0%	1.58%	0.4%	0.0%	0.0%	1.36%	0.0%	0.0%	0.85%	0.51%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.50%	0.0%	0.34%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	34	2	1	2	1	3	0	0	1	0	0	4	1	0	3	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	2	1	0	2	1	0	1					
		0.21%	0.25%	0.14%	0.16%	0.08%	0.27%	0.0%	0.0%	0.13%	0.0%	0.0%	0.50%	0.32%	0.0%	1.10%	0.21%	0.0%	0.50%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	1.6%	0.0%	0.0%	0.0%	0.0%	1.80%	0.64%	0.0%	1.26%	0.34%	0.0%	1.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	1	2	2	6	0	3	2	3	1	3	0	0	0	2	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0					
		0.21%	0.0%	0.14%	0.16%	0.17%	0.54%	0.0%	1.03%	0.26%	0.31%	0.15%	0.37%	0.0%	0.0%	0.0%	0.43%	0.0%	1.01%	0.18%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.43%	0.98%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1012	33	32	48	32	37	44	8	28	31	24	20	93	0	62	16	14	26	19	6	4	41	32	42	6	29	10	16	12	26	22	8	6	0	8	0	28	11	15	19	20	22	45	5	12					
		6.29%	4.24%	4.71%	3.88%	2.81%	3.36%	7.30%	2.76%	3.75%	3.23%	3.82%	2.52%	30.39%	0.0%	22.79%	3.44%	5.16%	6.59%	3.43%	5.66%	6.66%	10.93%	12.74%	18.58%	9.52%	11.6%	8.62%	10.19%	5.45%	18.30%	4.74%	3.43%	3.09%	0.0%	3.49%	0.0%	14.21%	5.14%	13.51%	12.25%	10.05%	13.92%	15.35%	6.41%	12.0%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	132	5	7	14	9	8	8	2	2	4	6	4	1	0	2	1	4	3	8	1	0	10	1	0	0	5	1	0	3	1	1	3	1	1	1	1	4	4	1	0	0	1	2	2	0					
		0.82%	0.64%	1.03%	1.13%	0.79%	0.72%	1.32%	0.69%	0.26%	0.41%	0.95%	0.50%	0.32%	0.0%	0.73%	0.21%	1.47%	0.76%	1.44%	0.94%	0.0%	2.66%	0.39%	0.0%	0.0%	2.0%	0.86%	0.0%	1.36%	0.70%	0.21%	1.28%	0.51%	0.8%	0.43%	0.98%	2.03%	1.86%	0.90%	0.0%	0.0%	0.63%	0.68%	2.56%	0.0%					
30	"13. ""Демократическая партия России"""	44	1	0	1	6	0	1	0	3	2	1	1	0	0	0	3	1	0	1	0	0	1	2	1	0	0	0	0	1	2	1	2	0	0	1	3	0	0	3	3	2	0	1	0	0					
		0.27%	0.12%	0.0%	0.08%	0.52%	0.0%	0.16%	0.0%	0.40%	0.20%	0.15%	0.12%	0.0%	0.0%	0.0%	0.64%	0.36%	0.0%	0.18%	0.0%	0.0%	0.26%	0.79%	0.44%	0.0%	0.0%	0.0%	0.0%	0.45%	1.40%	0.21%	0.85%	0.0%	0.0%	0.43%	2.94%	0.0%	0.0%	2.70%	1.93%	1.00%	0.0%	0.34%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	2	1	0	0	2	1	0	0	2	3	0	2	0	3	2	1	0	0	0	0	0	3	2	0	2	0	0	0	0	1	1	0	0	3	0	0	2	0	0	1	0	1	0	0					
		0.21%	0.25%	0.14%	0.0%	0.0%	0.18%	0.16%	0.0%	0.0%	0.20%	0.47%	0.0%	0.65%	0.0%	1.10%	0.43%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.88%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.21%	0.42%	0.0%	0.0%	1.31%	0.0%	0.0%	0.93%	0.0%	0.0%	0.50%	0.0%	0.34%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	25	2	0	4	1	2	0	0	0	0	0	2	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	2	0					
		0.15%	0.25%	0.0%	0.32%	0.08%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.36%	0.21%	0.0%	0.25%	0.18%	0.94%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.21%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.50%	0.0%	0.34%	2.56%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1036	79	81	96	136	102	45	13	51	48	19	57	7	3	12	28	22	16	21	5	2	15	5	0	5	10	0	2	12	11	10	13	30	1	10	7	16	12	5	1	2	5	12	3	6					
		6.44%	10.16%	11.92%	7.77%	11.95%	9.27%	7.47%	4.49%	6.84%	5.01%	3.02%	7.19%	2.28%	6.38%	4.41%	6.03%	8.11%	4.06%	3.79%	4.71%	3.33%	4.0%	1.99%	0.0%	7.93%	4.0%	0.0%	1.27%	5.45%	7.74%	2.15%	5.57%	15.46%	0.8%	4.36%	6.86%	8.12%	5.60%	4.50%	0.64%	1.00%	3.16%	4.09%	3.84%	6.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	0	2	1	1	0	4	1	1	3	1	1	1	0	4	0	1	0	0	0	3	2	1	2	0	0	0	0	1	1	3	1	0	1	3	0	1	1	1	5	1	1	1	0	0					
		0.31%	0.0%	0.29%	0.08%	0.08%	0.0%	0.66%	0.34%	0.13%	0.31%	0.15%	0.12%	0.32%	0.0%	1.47%	0.0%	0.36%	0.0%	0.0%	0.0%	5.0%	0.53%	0.39%	0.88%	0.0%	0.0%	0.0%	0.0%	0.45%	0.70%	0.64%	0.42%	0.0%	0.8%	1.31%	0.0%	0.50%	0.46%	0.90%	3.22%	0.50%	0.63%	0.34%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1613	86	83	128	128	110	74	57	83	74	62	69	28	3	28	58	35	36	55	10	2	9	24	23	2	17	7	13	22	11	59	30	11	13	15	14	15	30	2	14	22	17	27	2	5					
		10.03%	11.06%	12.22%	10.36%	11.24%	10.0%	12.29%	19.72%	11.14%	7.72%	9.87%	8.71%	9.15%	6.38%	10.29%	12.5%	12.91%	9.13%	9.94%	9.43%	3.33%	2.4%	9.56%	10.17%	3.17%	6.8%	6.03%	8.28%	10.0%	7.74%	12.71%	12.87%	5.67%	10.4%	6.55%	13.72%	7.61%	14.01%	1.80%	9.03%	11.05%	10.75%	9.21%	2.56%	5.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	401	17	21	35	23	31	21	3	25	38	12	26	4	2	3	7	6	9	15	3	1	6	8	6	0	9	0	4	4	4	5	5	3	4	7	4	10	4	0	6	4	3	1	0	2					
		2.49%	2.18%	3.09%	2.83%	2.02%	2.81%	3.48%	1.03%	3.35%	3.96%	1.91%	3.28%	1.30%	4.25%	1.10%	1.50%	2.21%	2.28%	2.71%	2.83%	1.66%	1.6%	3.18%	2.65%	0.0%	3.6%	0.0%	2.54%	1.81%	2.81%	1.07%	2.14%	1.54%	3.2%	3.05%	3.92%	5.07%	1.86%	0.0%	3.87%	2.01%	1.89%	0.34%	0.0%	2.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5429	253	218	411	294	321	182	130	274	369	300	337	97	15	84	186	94	156	255	31	22	80	36	73	23	49	58	79	56	46	152	77	74	53	89	22	51	45	36	40	73	35	86	44	23					
		33.78%	32.56%	32.10%	33.27%	25.83%	29.18%	30.23%	44.98%	36.77%	38.51%	47.77%	42.55%	31.69%	31.91%	30.88%	40.08%	34.68%	39.59%	46.11%	29.24%	36.66%	21.33%	14.34%	32.30%	36.50%	19.6%	50.0%	50.31%	25.45%	32.39%	32.75%	33.04%	38.14%	42.4%	38.86%	21.56%	25.88%	21.02%	32.43%	25.80%	36.68%	22.15%	29.35%	56.41%	23.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	3	0	2	2	0	2	1	1	2	1	3	1	0	1	4	1	3	3	1	0	1	0	1	0	0	0	0	1	0	2	1	0	0	1	0	1	2	0	1	0	2	2	0	2					
		0.29%	0.38%	0.0%	0.16%	0.17%	0.0%	0.33%	0.34%	0.13%	0.20%	0.15%	0.37%	0.32%	0.0%	0.36%	0.86%	0.36%	0.76%	0.54%	0.94%	0.0%	0.26%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.43%	0.42%	0.0%	0.0%	0.43%	0.0%	0.50%	0.93%	0.0%	0.64%	0.0%	1.26%	0.68%	0.0%	2.0%					
39	"22. ""Развитие предпринимательства"""	46	0	2	5	5	0	3	3	1	6	1	1	1	0	0	1	2	3	2	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0					
		0.28%	0.0%	0.29%	0.40%	0.43%	0.0%	0.49%	1.03%	0.13%	0.62%	0.15%	0.12%	0.32%	0.0%	0.0%	0.21%	0.73%	0.76%	0.36%	0.94%	0.0%	0.26%	0.39%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.70%	0.64%	0.50%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4199	191	153	348	364	337	150	28	183	263	118	166	35	19	36	88	63	83	128	36	15	162	106	57	23	115	33	18	79	19	158	70	50	33	42	29	46	80	29	38	41	49	78	5	35					
		26.13%	24.58%	22.53%	28.17%	31.98%	30.63%	24.91%	9.68%	24.56%	27.45%	18.78%	20.95%	11.43%	40.42%	13.23%	18.96%	23.24%	21.06%	23.14%	33.96%	25.0%	43.2%	42.23%	25.22%	36.50%	46.0%	28.44%	11.46%	35.90%	13.38%	34.05%	30.04%	25.77%	26.4%	18.34%	28.43%	23.35%	37.38%	26.12%	24.51%	20.60%	31.01%	26.62%	6.41%	35.0%					
																																																			
41	Против всех	627	37	28	51	43	52	39	10	30	50	20	47	4	1	7	20	6	18	14	0	0	10	17	10	0	5	1	10	10	3	13	6	5	4	6	7	5	2	2	6	5	2	9	5	7					
		3.90%	4.76%	4.12%	4.12%	3.77%	4.72%	6.47%	3.46%	4.02%	5.21%	3.18%	5.93%	1.30%	2.12%	2.57%	4.31%	2.21%	4.56%	2.53%	0.0%	0.0%	2.66%	6.77%	4.42%	0.0%	2.0%	0.86%	6.36%	4.54%	2.11%	2.80%	2.57%	2.57%	3.2%	2.62%	6.86%	2.53%	0.93%	1.80%	3.87%	2.51%	1.26%	3.07%	6.41%	7.0%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
