Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Можгинская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820					
28	"11. ""Истинные патриоты России"""	48	2	2	4	4	1	1	1	12	3	0	1	6	2	1	3	1	3	1	0	0					
		0.22%	0.27%	0.33%	0.26%	0.26%	0.12%	0.12%	0.13%	0.62%	0.32%	0.0%	0.10%	0.60%	0.12%	0.07%	0.20%	0.06%	0.26%	0.07%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	145	4	2	8	15	9	5	1	10	4	15	9	7	9	8	9	14	6	7	2	1					
		0.66%	0.54%	0.33%	0.52%	1.00%	1.08%	0.64%	0.13%	0.51%	0.43%	1.46%	0.98%	0.70%	0.58%	0.58%	0.60%	0.95%	0.53%	0.51%	0.25%	2.08%					
30	"13. ""Демократическая партия России"""	89	2	0	2	7	6	3	3	4	1	12	7	3	9	5	12	4	5	1	3	0					
		0.41%	0.27%	0.0%	0.13%	0.46%	0.72%	0.38%	0.39%	0.20%	0.10%	1.17%	0.76%	0.30%	0.58%	0.36%	0.80%	0.27%	0.44%	0.07%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	1	0	7	4	4	0	0	3	0	0	0	0	14	3	3	1	3	3	1	0					
		0.21%	0.13%	0.0%	0.46%	0.26%	0.48%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.90%	0.21%	0.20%	0.06%	0.26%	0.22%	0.12%	0.0%					
32	"15. ""Партия СЛОН"""	28	0	2	1	2	2	0	1	3	0	4	0	0	3	1	2	3	1	3	0	0					
		0.12%	0.0%	0.33%	0.06%	0.13%	0.24%	0.0%	0.13%	0.15%	0.0%	0.39%	0.0%	0.0%	0.19%	0.07%	0.13%	0.20%	0.08%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	973	27	17	56	40	30	34	27	80	32	63	43	43	70	54	86	110	46	79	35	1					
		4.48%	3.68%	2.86%	3.70%	2.68%	3.60%	4.37%	3.51%	4.13%	3.44%	6.15%	4.69%	4.35%	4.51%	3.92%	5.74%	7.47%	4.08%	5.84%	4.52%	2.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	4	4	3	2	1	2	1	7	3	3	1	0	4	4	1	0	2	1	1	0					
		0.20%	0.54%	0.67%	0.19%	0.13%	0.12%	0.25%	0.13%	0.36%	0.32%	0.29%	0.10%	0.0%	0.25%	0.29%	0.06%	0.0%	0.17%	0.07%	0.12%	0.0%					
35	"18. ""ЛДПР"""	3397	117	114	227	198	114	104	115	308	121	174	116	151	252	203	239	241	216	224	153	10					
		15.66%	15.96%	19.22%	15.01%	13.27%	13.68%	13.38%	14.95%	15.91%	13.01%	17.00%	12.66%	15.29%	16.25%	14.76%	15.97%	16.37%	19.2%	16.56%	19.76%	20.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	434	12	15	25	27	24	24	26	30	13	20	13	20	29	21	38	34	20	19	21	3					
		2.00%	1.63%	2.52%	1.65%	1.80%	2.88%	3.08%	3.38%	1.55%	1.39%	1.95%	1.41%	2.02%	1.87%	1.52%	2.54%	2.30%	1.77%	1.40%	2.71%	6.25%					
37	"20. ""Политическая партия ""Единая Россия"""	9390	312	228	680	722	351	355	329	873	443	371	416	418	644	623	581	611	509	591	314	19					
		43.28%	42.56%	38.44%	44.97%	48.39%	42.13%	45.68%	42.78%	45.11%	47.63%	36.26%	45.41%	42.35%	41.54%	45.30%	38.83%	41.50%	45.24%	43.71%	40.56%	39.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	2	5	4	3	0	0	5	2	4	2	4	2	3	6	3	1	3	1	0					
		0.23%	0.0%	0.33%	0.33%	0.26%	0.36%	0.0%	0.0%	0.25%	0.21%	0.39%	0.21%	0.40%	0.12%	0.21%	0.40%	0.20%	0.08%	0.22%	0.12%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	1	0	2	1	2	1	3	6	2	1	2	3	4	1	1	1	1	2	2	0					
		0.16%	0.13%	0.0%	0.13%	0.06%	0.24%	0.12%	0.39%	0.31%	0.21%	0.09%	0.21%	0.30%	0.25%	0.07%	0.06%	0.06%	0.08%	0.14%	0.25%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2445	81	79	195	171	92	84	105	194	121	112	83	116	214	135	200	156	84	132	85	6					
		11.27%	11.05%	13.32%	12.89%	11.46%	11.04%	10.81%	13.65%	10.02%	13.01%	10.94%	9.06%	11.75%	13.80%	9.81%	13.36%	10.59%	7.46%	9.76%	10.98%	12.5%					
																											
41	Против всех	1001	38	30	71	73	36	26	38	86	46	55	41	39	70	58	65	62	61	72	33	1					
		4.61%	5.18%	5.05%	4.69%	4.89%	4.32%	3.34%	4.94%	4.44%	4.94%	5.37%	4.47%	3.95%	4.51%	4.21%	4.34%	4.21%	5.42%	5.32%	4.26%	2.08%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
