Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Искитимская городская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429					
		0.19%	0.13%	0.28%	0.19%	0.09%	0.20%	0.00%	0.16%	0.10%	0.55%	0.19%	0.16%	0.29%	0.15%	0.45%	0.09%	0.29%	0.18%	0.00%	0.18%	0.09%	0.48%	0.30%	0.20%	0.00%	0.35%	0.50%	0.00%	0.00%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	2317	58	32	132	108	87	81	106	110	94	86	94	85	63	30	97	77	79	72	124	85	87	72	87	36	49	32	73	94	87					
		8.60%	7.70%	8.82%	12.57%	9.25%	8.76%	6.50%	8.73%	10.71%	8.62%	8.16%	7.30%	8.13%	9.14%	6.74%	8.91%	7.56%	7.27%	7.35%	10.93%	7.38%	8.34%	7.16%	8.84%	9.57%	8.61%	8.06%	11.35%	8.80%	8.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2041	44	22	38	98	92	111	101	72	93	106	108	70	39	23	93	90	92	93	86	67	93	68	90	29	39	25	31	82	46					
		7.57%	5.84%	6.06%	3.62%	8.39%	9.26%	8.91%	8.32%	7.01%	8.53%	10.06%	8.39%	6.70%	5.66%	5.17%	8.54%	8.84%	8.47%	9.49%	7.58%	5.82%	8.92%	6.77%	9.15%	7.71%	6.85%	6.30%	4.82%	7.68%	4.70%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	207	2	0	8	4	7	11	6	6	13	17	12	7	3	7	3	10	4	7	11	12	11	5	4	3	7	3	3	10	11					
		0.77%	0.27%	0.00%	0.76%	0.34%	0.70%	0.88%	0.49%	0.58%	1.19%	1.61%	0.93%	0.67%	0.44%	1.57%	0.28%	0.98%	0.37%	0.71%	0.97%	1.04%	1.05%	0.50%	0.41%	0.80%	1.23%	0.76%	0.47%	0.94%	1.12%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16466	465	219	699	758	566	693	776	642	608	598	738	676	409	301	645	619	675	588	663	786	612	640	606	221	337	273	446	596	611					
		61.11%	61.75%	60.33%	66.57%	64.90%	56.99%	55.62%	63.92%	62.51%	55.78%	56.74%	57.34%	64.69%	59.36%	67.64%	59.23%	60.81%	62.15%	60.00%	58.41%	68.29%	58.68%	63.68%	61.59%	58.78%	59.23%	68.77%	69.36%	55.81%	62.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	264	4	4	4	17	8	14	20	6	19	18	9	6	6	1	8	14	9	8	19	9	13	8	11	4	3	2	1	10	9					
		0.98%	0.53%	1.10%	0.38%	1.46%	0.81%	1.12%	1.65%	0.58%	1.74%	1.71%	0.70%	0.57%	0.87%	0.22%	0.73%	1.38%	0.83%	0.82%	1.67%	0.78%	1.25%	0.80%	1.12%	1.06%	0.53%	0.50%	0.16%	0.94%	0.92%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
