Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Бурлинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673					
		0.18%	0.26%	0.0%	0.0%	0.64%	0.0%	0.20%	0.0%	0.54%	0.66%	0.20%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.68%	0.0%	0.0%	0.15%					
25	"8. ""Народно-республиканская партия России"""	16	1	1	1	1	0	1	0	2	0	3	0	4	0	1	0	0	1	0	0	0					
		0.22%	0.06%	0.13%	0.20%	0.64%	0.0%	0.20%	0.0%	1.09%	0.0%	0.62%	0.0%	0.92%	0.0%	0.35%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	6	3	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	3	1	2					
		0.28%	0.40%	0.39%	0.20%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.35%	0.0%	0.0%	0.0%	1.06%	0.39%	0.30%					
27	"10. ""Аграрная партия России"""	1605	290	120	131	39	30	141	47	44	36	95	2	97	15	48	48	9	73	84	49	207					
		22.58%	19.48%	15.85%	26.41%	25.16%	18.07%	28.25%	46.53%	24.04%	23.84%	19.91%	3.57%	22.35%	11.53%	17.26%	23.07%	15.78%	25.17%	29.89%	19.36%	32.04%					
28	"11. ""Истинные патриоты России"""	8	1	1	0	0	0	0	1	2	0	1	0	0	0	1	0	1	0	0	0	0					
		0.11%	0.06%	0.13%	0.0%	0.0%	0.0%	0.0%	0.99%	1.09%	0.0%	0.20%	0.0%	0.0%	0.0%	0.35%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	2	7	4	1	0	4	5	2	4	1	1	7	0	4	3	0	2	2	5	5					
		0.83%	0.13%	0.92%	0.80%	0.64%	0.0%	0.80%	4.95%	1.09%	2.64%	0.20%	1.78%	1.61%	0.0%	1.43%	1.44%	0.0%	0.68%	0.71%	1.97%	0.77%					
30	"13. ""Демократическая партия России"""	18	4	4	0	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	2	2					
		0.25%	0.26%	0.52%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	1.78%	0.23%	0.0%	0.0%	0.96%	0.0%	0.34%	0.0%	0.79%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	2					
		0.11%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.35%	0.0%	0.0%	1.03%	0.0%	0.0%	0.30%					
32	"15. ""Партия СЛОН"""	6	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1					
		0.08%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.23%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	277	109	29	9	3	2	17	5	11	4	18	0	7	2	2	5	2	12	10	5	25					
		3.89%	7.32%	3.83%	1.81%	1.93%	1.20%	3.40%	4.95%	6.01%	2.64%	3.77%	0.0%	1.61%	1.53%	0.71%	2.40%	3.50%	4.13%	3.55%	1.97%	3.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	2	0	2	0	1	0	0	1	1	3	0	0	1	1	0	1	0	0	0	4					
		0.23%	0.13%	0.0%	0.40%	0.0%	0.60%	0.0%	0.0%	0.54%	0.66%	0.62%	0.0%	0.0%	0.76%	0.35%	0.0%	1.75%	0.0%	0.0%	0.0%	0.61%					
35	"18. ""ЛДПР"""	744	132	93	54	24	2	41	10	20	18	86	2	52	30	21	19	4	26	22	34	54					
		10.47%	8.87%	12.28%	10.88%	15.48%	1.20%	8.21%	9.90%	10.92%	11.92%	18.02%	3.57%	11.98%	23.07%	7.55%	9.13%	7.01%	8.96%	7.82%	13.43%	8.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	103	16	16	7	6	1	8	2	2	1	6	2	1	2	2	6	0	4	2	10	9					
		1.44%	1.07%	2.11%	1.41%	3.87%	0.60%	1.60%	1.98%	1.09%	0.66%	1.25%	3.57%	0.23%	1.53%	0.71%	2.88%	0.0%	1.37%	0.71%	3.95%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	1931	418	252	127	47	47	121	5	52	54	85	6	112	37	90	61	21	83	92	87	134					
		27.17%	28.09%	33.28%	25.60%	30.32%	28.31%	24.24%	4.95%	28.41%	35.76%	17.81%	10.71%	25.80%	28.46%	32.37%	29.32%	36.84%	28.62%	32.74%	34.38%	20.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	1	1	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	1					
		0.11%	0.0%	0.0%	0.20%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.71%	0.48%	0.0%	0.0%	0.35%	0.0%	0.15%					
39	"22. ""Развитие предпринимательства"""	12	3	4	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0					
		0.16%	0.20%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1169	291	131	72	9	22	115	11	17	11	113	25	40	5	47	29	5	41	39	25	121					
		16.45%	19.55%	17.30%	14.51%	5.80%	13.25%	23.04%	10.89%	9.28%	7.28%	23.68%	44.64%	9.21%	3.84%	16.90%	13.94%	8.77%	14.13%	13.87%	9.88%	18.73%					
																											
41	Против всех	234	52	29	30	2	1	9	3	3	3	11	0	19	5	14	6	2	18	3	6	18					
		3.29%	3.49%	3.83%	6.04%	1.29%	0.60%	1.80%	2.97%	1.63%	1.98%	2.30%	0.0%	4.37%	3.84%	5.03%	2.88%	3.50%	6.20%	1.06%	2.37%	2.78%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
