Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Гусь-Хрустальная городская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	547	18	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	19					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	43	1	1	0	2	2	1	0	1	2	2	0	1	0	1	1	2	3	1	2	0	7	2	1	1	1	1	3	3	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	0	2	1	0	0	0	2	2	5	0	1	2	0	1	2	0	3	3	3	3	5	0	1	4	2	2	4	0	2	0	3	1					
14	Число погашенных открепительных удостоверений	504	17	16	17	15	15	16	17	16	15	15	17	16	17	16	16	15	14	16	15	17	10	15	16	16	16	16	14	14	16	17	17	19					
15	Число открепительных удостоверений выданных ТИК	76	4	2	8	5	2	5	0	3	2	6	2	1	1	5	1	0	1	5	1	3	1	5	3	0	2	0	2	1	0	5	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	280	5	8	21	2	10	2	8	4	9	14	5	6	5	4	12	5	8	15	13	1	11	11	24	7	6	7	6	10	17	10	12	2					
		1.13%	0.77%	1.20%	2.46%	0.29%	1.48%	0.41%	1.40%	0.48%	0.72%	1.22%	0.92%	1.68%	1.09%	0.75%	1.17%	0.91%	1.18%	1.30%	2.02%	0.13%	0.94%	1.39%	1.69%	0.73%	0.84%	0.75%	0.63%	1.09%	1.50%	1.49%	2.07%	1.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	589	21	11	26	14	11	5	8	20	18	19	16	11	3	11	18	17	12	39	15	28	40	21	43	13	18	28	16	29	41	6	11	0					
		2.37%	3.24%	1.65%	3.05%	2.07%	1.63%	1.02%	1.40%	2.43%	1.45%	1.66%	2.97%	3.08%	0.65%	2.07%	1.76%	3.10%	1.77%	3.38%	2.34%	3.64%	3.42%	2.65%	3.04%	1.36%	2.54%	3.02%	1.70%	3.16%	3.61%	0.89%	1.90%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	865	19	25	38	37	24	17	21	34	33	42	20	13	12	14	41	24	23	34	24	27	37	28	43	31	22	28	37	34	42	24	13	4					
		3.49%	2.93%	3.75%	4.46%	5.47%	3.56%	3.49%	3.67%	4.14%	2.66%	3.68%	3.71%	3.64%	2.63%	2.63%	4.03%	4.37%	3.40%	2.95%	3.74%	3.51%	3.17%	3.54%	3.04%	3.26%	3.10%	3.02%	3.93%	3.71%	3.70%	3.57%	2.25%	3.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	976	18	20	35	30	15	10	24	18	50	33	27	12	13	19	52	22	37	50	29	41	63	34	41	33	23	52	32	48	69	12	12	2					
		3.94%	2.78%	3.00%	4.11%	4.43%	2.22%	2.05%	4.20%	2.19%	4.03%	2.89%	5.01%	3.36%	2.85%	3.57%	5.11%	4.01%	5.48%	4.34%	4.52%	5.33%	5.39%	4.30%	2.90%	3.47%	3.24%	5.62%	3.40%	5.24%	6.09%	1.78%	2.07%	1.73%					
22	"5. ""За Русь Святую"""	124	1	5	3	1	9	4	1	5	12	2	2	4	3	0	6	6	4	5	1	1	3	5	11	8	3	5	3	5	0	3	1	2					
		0.50%	0.15%	0.75%	0.35%	0.14%	1.33%	0.82%	0.17%	0.60%	0.96%	0.17%	0.37%	1.12%	0.65%	0.0%	0.58%	1.09%	0.59%	0.43%	0.15%	0.13%	0.25%	0.63%	0.77%	0.84%	0.42%	0.54%	0.31%	0.54%	0.0%	0.44%	0.17%	1.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	68	1	5	1	2	0	1	1	0	2	4	0	0	3	1	7	2	1	6	6	1	1	4	3	0	1	3	2	3	3	0	4	0					
		0.27%	0.15%	0.75%	0.11%	0.29%	0.0%	0.20%	0.17%	0.0%	0.16%	0.35%	0.0%	0.0%	0.65%	0.18%	0.68%	0.36%	0.14%	0.52%	0.93%	0.13%	0.08%	0.50%	0.21%	0.0%	0.14%	0.32%	0.21%	0.32%	0.26%	0.0%	0.69%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	190	9	9	3	2	2	3	2	5	16	14	3	4	3	4	6	3	6	8	3	7	9	4	7	6	3	8	13	9	10	5	4	0					
		0.76%	1.39%	1.35%	0.35%	0.29%	0.29%	0.61%	0.35%	0.60%	1.29%	1.22%	0.55%	1.12%	0.65%	0.75%	0.58%	0.54%	0.88%	0.69%	0.46%	0.91%	0.77%	0.50%	0.49%	0.63%	0.42%	0.86%	1.38%	0.98%	0.88%	0.74%	0.69%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	0	3	1	2	2	0	0	0	0	2	1	0	1	1	4	0	0	1	0	0	1	0	2	0	2	2	1	2	3	0	0	0					
		0.12%	0.0%	0.45%	0.11%	0.29%	0.29%	0.0%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.21%	0.18%	0.39%	0.0%	0.0%	0.08%	0.0%	0.0%	0.08%	0.0%	0.14%	0.0%	0.28%	0.21%	0.10%	0.21%	0.26%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	174	4	5	1	4	1	1	3	6	4	5	9	4	1	2	9	6	12	5	5	7	15	4	11	5	5	4	9	4	13	5	5	0					
		0.70%	0.61%	0.75%	0.11%	0.59%	0.14%	0.20%	0.52%	0.73%	0.32%	0.43%	1.67%	1.12%	0.21%	0.37%	0.88%	1.09%	1.77%	0.43%	0.78%	0.91%	1.28%	0.50%	0.77%	0.52%	0.70%	0.43%	0.95%	0.43%	1.14%	0.74%	0.86%	0.0%					
27	"10. ""Аграрная партия России"""	569	11	14	22	6	21	13	17	14	23	34	8	11	6	11	24	19	15	14	12	14	32	17	21	28	21	28	15	31	34	13	15	5					
		2.29%	1.70%	2.10%	2.58%	0.88%	3.11%	2.66%	2.97%	1.70%	1.85%	2.97%	1.48%	3.08%	1.31%	2.07%	2.35%	3.46%	2.22%	1.21%	1.87%	1.82%	2.74%	2.15%	1.48%	2.95%	2.96%	3.02%	1.59%	3.38%	3.00%	1.93%	2.59%	4.34%					
28	"11. ""Истинные патриоты России"""	17	2	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	2	2	1	0	0	2	0	0	0	0	2	0	1	0					
		0.06%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.08%	0.0%	0.0%	0.21%	0.18%	0.0%	0.0%	0.0%	0.0%	0.31%	0.26%	0.08%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	297	9	10	13	5	9	9	6	5	12	11	7	5	16	7	10	8	4	10	9	4	7	10	19	12	7	30	12	9	17	3	2	0					
		1.19%	1.39%	1.50%	1.52%	0.73%	1.33%	1.84%	1.05%	0.60%	0.96%	0.96%	1.30%	1.40%	3.51%	1.31%	0.98%	1.45%	0.59%	0.86%	1.40%	0.52%	0.59%	1.26%	1.34%	1.26%	0.98%	3.24%	1.27%	0.98%	1.50%	0.44%	0.34%	0.0%					
30	"13. ""Демократическая партия России"""	38	1	2	0	0	0	1	0	2	0	1	2	0	0	0	2	1	3	0	0	3	3	2	4	1	1	1	0	1	2	4	1	0					
		0.15%	0.15%	0.30%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%	0.08%	0.37%	0.0%	0.0%	0.0%	0.19%	0.18%	0.44%	0.0%	0.0%	0.39%	0.25%	0.25%	0.28%	0.10%	0.14%	0.10%	0.0%	0.10%	0.17%	0.59%	0.17%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	0	0	2	2	2	2	1	2	2	2	0	1	1	2	1	2	0	3	2	0	0	2	4	2	4	0	0	2	4	3	0	0					
		0.19%	0.0%	0.0%	0.23%	0.29%	0.29%	0.41%	0.17%	0.24%	0.16%	0.17%	0.0%	0.28%	0.21%	0.37%	0.09%	0.36%	0.0%	0.26%	0.31%	0.0%	0.0%	0.25%	0.28%	0.21%	0.56%	0.0%	0.0%	0.21%	0.35%	0.44%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	38	1	0	0	0	2	0	0	2	1	1	1	0	0	5	1	1	1	1	0	0	0	1	2	1	5	3	1	4	2	2	0	0					
		0.15%	0.15%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.24%	0.08%	0.08%	0.18%	0.0%	0.0%	0.94%	0.09%	0.18%	0.14%	0.08%	0.0%	0.0%	0.0%	0.12%	0.14%	0.10%	0.70%	0.32%	0.10%	0.43%	0.17%	0.29%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2379	61	73	67	81	86	48	54	73	120	115	31	36	51	52	74	47	64	98	58	87	129	77	128	98	61	89	69	104	141	47	53	7					
		9.60%	9.42%	10.96%	7.87%	11.98%	12.75%	9.85%	9.45%	8.90%	9.68%	10.07%	5.76%	10.08%	11.20%	9.79%	7.27%	8.57%	9.48%	8.51%	9.04%	11.31%	11.05%	9.74%	9.06%	10.32%	8.61%	9.62%	7.33%	11.35%	12.44%	7.00%	9.18%	6.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	1	3	0	1	2	1	0	0	1	2	0	2	3	6	3	2	1	3	2	0	2	0	6	2	0	3	1	0	2	1	1	1					
		0.21%	0.15%	0.45%	0.0%	0.14%	0.29%	0.20%	0.0%	0.0%	0.08%	0.17%	0.0%	0.56%	0.65%	1.12%	0.29%	0.36%	0.14%	0.26%	0.31%	0.0%	0.17%	0.0%	0.42%	0.21%	0.0%	0.32%	0.10%	0.0%	0.17%	0.14%	0.17%	0.86%					
35	"18. ""ЛДПР"""	4348	143	117	156	116	114	93	114	180	239	237	118	75	92	91	152	85	98	234	116	137	177	124	272	151	112	126	145	125	185	114	94	16					
		17.56%	22.10%	17.56%	18.33%	17.15%	16.91%	19.09%	19.96%	21.95%	19.28%	20.77%	21.93%	21.00%	20.21%	17.13%	14.94%	15.51%	14.51%	20.33%	18.09%	17.81%	15.16%	15.69%	19.26%	15.91%	15.81%	13.62%	15.40%	13.64%	16.32%	16.98%	16.29%	13.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	549	13	19	21	14	8	7	21	16	30	32	11	12	15	10	15	7	15	24	11	10	17	16	25	30	17	21	32	21	18	28	12	1					
		2.21%	2.00%	2.85%	2.46%	2.07%	1.18%	1.43%	3.67%	1.95%	2.42%	2.80%	2.04%	3.36%	3.29%	1.88%	1.47%	1.27%	2.22%	2.08%	1.71%	1.30%	1.45%	2.02%	1.77%	3.16%	2.40%	2.27%	3.40%	2.29%	1.58%	4.17%	2.07%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	8358	204	228	282	200	217	194	179	311	404	379	204	108	157	177	323	172	231	406	181	255	391	312	495	337	265	309	343	308	335	216	197	38					
		33.75%	31.53%	34.23%	33.13%	29.58%	32.19%	39.83%	31.34%	37.92%	32.60%	33.21%	37.91%	30.25%	34.50%	33.33%	31.76%	31.38%	34.22%	35.27%	28.23%	33.15%	33.50%	39.49%	35.05%	35.51%	37.42%	33.40%	36.45%	33.62%	29.56%	32.19%	34.14%	33.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	2	1	0	1	0	1	1	6	0	0	1	1	1	4	0	2	0	0	0	3	2	3	2	0	0	1	0	0	2	1	1					
		0.14%	0.0%	0.30%	0.11%	0.0%	0.14%	0.0%	0.17%	0.12%	0.48%	0.0%	0.0%	0.28%	0.21%	0.18%	0.39%	0.0%	0.29%	0.0%	0.0%	0.0%	0.25%	0.25%	0.21%	0.21%	0.0%	0.0%	0.10%	0.0%	0.0%	0.29%	0.17%	0.86%					
39	"22. ""Развитие предпринимательства"""	65	0	2	0	2	2	3	3	0	1	1	0	1	0	4	4	1	2	2	6	1	4	3	1	1	4	2	4	2	6	2	1	0					
		0.26%	0.0%	0.30%	0.0%	0.29%	0.29%	0.61%	0.52%	0.0%	0.08%	0.08%	0.0%	0.28%	0.0%	0.75%	0.39%	0.18%	0.29%	0.17%	0.93%	0.13%	0.34%	0.37%	0.07%	0.10%	0.56%	0.21%	0.42%	0.21%	0.52%	0.29%	0.17%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3218	85	69	120	106	107	59	80	78	188	136	39	32	52	76	173	83	115	127	115	118	151	61	104	117	79	126	137	113	123	120	99	30					
		12.99%	13.13%	10.36%	14.10%	15.68%	15.87%	12.11%	14.01%	9.51%	15.17%	11.91%	7.24%	8.96%	11.42%	14.31%	17.01%	15.14%	17.03%	11.03%	17.94%	15.34%	12.93%	7.72%	7.36%	12.32%	11.15%	13.62%	14.55%	12.33%	10.85%	17.88%	17.15%	26.08%					
																																							
41	Против всех	1047	32	25	27	39	20	10	23	33	46	32	28	15	12	18	60	24	15	55	22	19	62	42	70	45	35	42	44	43	49	37	21	2					
		4.22%	4.94%	3.75%	3.17%	5.76%	2.96%	2.05%	4.02%	4.02%	3.71%	2.80%	5.20%	4.20%	2.63%	3.38%	5.89%	4.37%	2.22%	4.77%	3.43%	2.47%	5.31%	5.31%	4.95%	4.74%	4.94%	4.54%	4.67%	4.69%	4.32%	5.51%	3.63%	1.73%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
